model,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,cascade_event_fraction,sampled_inside_volume
ALP-photon-combined,0.6,113.5163083442151,6.0,1.5960675139630573e-15,10.000165085304248,True,3.595581446039803,6.404583639264445,,0.6404477910746,366148
ALP-photon-combined,0.6,113.51814658420147,6.0,1.5960416682704224e-15,9.999848191438975,False,3.5954666238790405,6.404381567559935,,0.6404478793030903,366148
ALP-photon-combined,0.6,113.5199848539556,6.0,1.5960158229963158e-15,9.99953130750551,False,3.5953518053592135,6.404179502146297,,0.640447967530179,366148
ALP-photon-combined,0.6,113.63769605722547,6.0,1.5943625956828369e-15,9.979271379925734,False,3.588010988015889,6.391260391909846,,0.6404536111490546,366148
ALP-photon-combined,0.6,113.87348476181988,6.0,1.5910612767508997e-15,9.938873242650994,False,3.5733739721902396,6.365499270460754,,0.640464881184347,366148
ALP-photon-combined,0.6,114.82154216028941,6.0,1.5779242173937249e-15,9.778891916439962,False,3.5154164679968223,6.263475448443139,,0.6405097327963287,366148
ALP-photon-combined,0.6,118.69336246225645,6.0,1.5264517601886035e-15,9.164178775883062,False,3.2927746696216085,5.871404106261455,,0.6406906990632868,366150
ALP-photon-combined,0.6,126.83308273652236,6.0,1.428489224925568e-15,8.046988558473416,False,2.888652261636831,5.158336296836584,,0.6410269207360679,366151
ALP-photon-combined,0.6,144.82541399999997,6.0,1.251021399139348e-15,6.20191562819954,False,2.2225173189693246,3.979398309230215,,0.6416401879342338,366161
ALP-photon-combined,0.6,246.20320379999993,6.0,7.358949406702047e-16,2.176551829195706,False,0.7761127141100386,1.4004391150856672,,0.643420981894636,366179
ALP-photon-combined,0.6,418.5454464599999,6.0,4.328793768648263e-16,0.7594891343486694,False,0.2700137224423,0.48947541190636945,,0.6444798085572861,366193
ALP-photon-combined,0.6,711.5272589819998,6.0,2.546349275675449e-16,0.26410594258988723,False,0.09373028038285593,0.1703756622070313,,0.6451034783098253,366201
ALP-photon-combined,0.6,1000.0,6.0,1.8117969205321526e-16,0.13398284357607743,False,0.047515744717695874,0.08646709885838157,,0.645359484472236,366205
ALP-SU2L,0.75,7.5,7.5,2.3240226133333367e-09,11519.499958316894,True,,,11519.499958316894,0.0,122585
ALP-SU2L,0.75,12.75,7.5,1.3670721254901982e-09,4160.462532871967,True,,,4160.462532871967,0.0,122683
ALP-SU2L,0.75,21.675,7.5,8.041600738177636e-10,1480.4866025255749,True,,,1480.4866025255749,0.0,122738
ALP-SU2L,0.75,36.847500000000004,7.5,4.730353375398609e-10,521.8894252708526,True,,,521.8894252708526,0.0,122773
ALP-SU2L,0.75,62.640750000000004,7.5,2.7825608090580055e-10,182.82379246168932,True,,,182.82379246168932,0.0,122786
ALP-SU2L,0.75,106.489275,7.5,1.6368004759164737e-10,63.75983712082654,True,,,63.75983712082654,0.0,122795
ALP-SU2L,0.75,181.0317675,7.5,9.628238093626316e-11,22.170457714183033,True,,,22.170457714183033,0.0,122801
ALP-SU2L,0.75,236.03654682081734,7.5,7.384521522097935e-11,13.06325943599106,True,,,13.06325943599106,0.0,122801
ALP-SU2L,0.75,269.52030081511003,7.5,6.467108246497937e-11,10.026080068447026,True,,,10.026080068447026,0.0,122802
ALP-SU2L,0.75,269.79977194924925,7.5,6.460409315423265e-11,10.005370649558529,True,,,10.005370649558529,0.0,122802
ALP-SU2L,0.75,269.86968500063864,7.5,6.458735667164238e-11,10.00019997434543,True,,,10.00019997434543,0.0,122802
ALP-SU2L,0.75,269.87405516782707,7.5,6.458631078545396e-11,9.999876895779702,False,,,9.999876895779702,0.0,122802
ALP-SU2L,0.75,269.8784254057843,7.5,6.458526491620194e-11,9.999553827639609,False,,,9.999553827639609,0.0,122802
ALP-SU2L,0.75,269.8871660940099,7.5,6.458317322850605e-11,9.998907722635007,False,,,9.998907722635007,0.0,122802
ALP-SU2L,0.75,269.9046483197374,7.5,6.45789900563391e-11,9.997615637718727,False,,,9.997615637718727,0.0,122802
ALP-SU2L,0.75,269.93961616855466,7.5,6.457062452484317e-11,9.99503196818264,False,,,9.99503196818264,0.0,122802
ALP-SU2L,0.75,270.079532872746,7.5,6.453717323412522e-11,9.984703957507021,False,,,9.984703957507021,0.0,122802
ALP-SU2L,0.75,270.6399252900778,7.5,6.440354127839041e-11,9.943498402080268,False,,,9.943498402080268,0.0,122802
ALP-SU2L,0.75,271.7642008394217,7.5,6.413710689694209e-11,9.861596153194194,False,,,9.861596153194194,0.0,122802
ALP-SU2L,0.75,274.02678252631637,7.5,6.360754025320904e-11,9.699807631980011,False,,,9.699807631980011,0.0,122802
ALP-SU2L,0.75,278.60861432192087,7.5,6.256148842497804e-11,9.384141104363101,False,,,9.384141104363101,0.0,122802
ALP-SU2L,0.75,288.003388760054,7.5,6.052071010359439e-11,8.783260091355185,False,,,8.783260091355185,0.0,122802
ALP-SU2L,0.75,307.75400475,7.5,5.66366946683901e-11,7.694538968845372,False,,,7.694538968845372,0.0,122804
ALP-SU2L,0.75,523.1818080749999,7.5,3.331570274611183e-11,2.6673443173551847,False,,,2.6673443173551847,0.0,122809
ALP-SU2L,0.75,889.4090737274998,7.5,1.9597472203595192e-11,0.9239492282079873,False,,,0.9239492282079873,0.0,122809
ALP-SU2L,0.75,1000.0,7.5,1.7430169600000025e-11,0.7310165670062811,False,,,0.7310165670062811,0.0,122810
ALP-photon-combined,0.75,7.5,7.5,1.2354707228089e-14,406.437111528703,True,211.08794530360927,195.34916622509374,,0.4806381127214019,371466
ALP-photon-combined,0.75,12.75,7.5,7.267474840052352e-15,170.7227830598555,True,84.4582092814561,86.26457377839937,,0.5052903439850496,371858
ALP-photon-combined,0.75,21.675,7.5,4.274985200030796e-15,66.91498247938011,True,32.02485564541435,34.89012683396576,,0.5214097880802281,372089
ALP-photon-combined,0.75,36.847500000000004,7.5,2.5146971764887033e-15,25.025151344307297,True,11.723018847489442,13.302132496817856,,0.5315505314553798,372226
ALP-photon-combined,0.75,48.04326212514093,7.5,1.9286846919201722e-15,15.118097529252145,True,7.028707202050818,8.089390327201327,,0.5350799140929665,372264
ALP-photon-combined,0.75,54.85859979953391,7.5,1.6890752689508995e-15,11.723234029883553,True,5.433491536157475,6.289742493726077,,0.5365194005078268,372276
ALP-photon-combined,0.75,58.62067754122818,7.5,1.5806761043575298e-15,10.318474373766346,True,4.775832722693568,5.542641651072778,,0.5371570883738754,372286
ALP-photon-combined,0.75,59.10872589737098,7.5,1.5676247931913014e-15,10.154999889423676,True,4.6994210381421695,5.455578851281507,,0.5372308134600212,372289
ALP-photon-combined,0.75,59.35427169113387,7.5,1.5611396041189868e-15,10.074108961495268,True,4.661566840141465,5.412542121353803,,0.5372725411290803,372288
ALP-photon-combined,0.75,59.47742683524335,7.5,1.5579070773748005e-15,10.033923279325933,True,4.642775021256929,5.391148258069004,,0.5372921546228102,372288
ALP-photon-combined,0.75,59.53910020041494,7.5,1.556293324869927e-15,10.013889485980311,True,4.633407169140796,5.380482316839515,,0.5373019468980881,372288
ALP-photon-combined,0.75,59.56996086024991,7.5,1.5554870755756743e-15,10.003887318448712,True,4.628730241441314,5.3751570770073975,,0.5373068394217895,372288
ALP-photon-combined,0.75,59.577678524241165,7.5,1.5552855785236004e-15,10.001388309267966,True,4.62756173774095,5.373826571527016,,0.5373080621764543,372288
ALP-photon-combined,0.75,59.5815377311807,7.5,1.5551848397859618e-15,10.000139034482515,True,4.626977595075546,5.373161439406968,,0.5373086734973598,372288
ALP-photon-combined,0.75,59.58250257197499,7.5,1.5551596561211053e-15,9.999826739721072,False,4.626831570781105,5.372995168939967,,0.5373088263217086,372288
ALP-photon-combined,0.75,59.58346742839354,7.5,1.555134472864057e-15,9.999514454533031,False,4.62668555103515,5.372828903497881,,0.5373089791437066,372288
ALP-photon-combined,0.75,59.585397188104444,7.5,1.5550841075733584e-15,9.998889912876006,False,4.626393525188142,5.372496387687864,,0.5373092847806501,372288
ALP-photon-combined,0.75,59.60083751596526,7.5,1.5546812439648455e-15,9.993894957874513,False,4.624057973240798,5.369836984633715,,0.5373117295377061,372288
ALP-photon-combined,0.75,60.597386137445646,7.5,1.52911387960691e-15,9.679353393594544,False,4.476978579504159,5.202374814090385,,0.5374713167858024,372290
ALP-photon-combined,0.75,62.640750000000004,7.5,1.479233633228649e-15,9.07915251576247,False,4.196595880426455,4.882556635336014,,0.5377766952212032,372293
ALP-photon-combined,0.75,106.489275,7.5,8.7013743131097e-16,3.2324583620836758,False,1.482041572368597,1.7504167897150789,,0.541512555968932,372337
ALP-photon-combined,0.75,181.0317675,7.5,5.118455478299824e-16,1.1377653234587943,False,0.5191033440331128,0.6186619794256816,,0.5437518323593795,372373
ALP-photon-combined,0.75,307.75400475,7.5,3.010856163705779e-16,0.39771016244163016,False,0.18092732548257362,0.21678283695905656,,0.5450774393799219,372395
ALP-photon-combined,0.75,523.1818080749999,7.5,1.7710918610033995e-16,0.13843743536753106,False,0.06286892860205777,0.0755685067654733,,0.5458675723430589,372400
ALP-photon-combined,0.75,889.4090737274998,7.5,1.0418187417667056e-16,0.048071045941353995,False,0.021809038112340282,0.026262007829013712,,0.5463165469928196,372406
ALP-photon-combined,0.75,1000.0,7.5,9.26603042106675e-17,0.03804781373841906,False,0.017258750053425666,0.020789063684993392,,0.5463931207169856,372407
ALP-SU2L,0.9,9.0,9.0,1.120767075325222e-09,5689.968694862032,True,,,5689.968694862032,0.0,121767
ALP-SU2L,0.9,15.299999999999999,9.0,6.59274750191307e-10,2060.1999901740114,True,,,2060.1999901740114,0.0,121854
ALP-SU2L,0.9,26.009999999999998,9.0,3.8780867658312176e-10,734.3319439664651,True,,,734.3319439664651,0.0,121894
ALP-SU2L,0.9,44.217,9.0,2.2812275093124808e-10,259.1572536302923,True,,,259.1572536302923,0.0,121930
ALP-SU2L,0.9,75.1689,9.0,1.3418985348896948e-10,90.8480059891063,True,,,90.8480059891063,0.0,121954
ALP-SU2L,0.9,127.78712999999999,9.0,7.893520793468793e-11,31.6892309568411,True,,,31.6892309568411,0.0,121961
ALP-SU2L,0.9,217.23812099999998,9.0,4.6432475255698784e-11,11.019259703784323,True,,,11.019259703784323,0.0,121967
ALP-SU2L,0.9,224.56346214613086,9.0,4.4917831162413747e-11,10.31447263514809,True,,,10.31447263514809,0.0,121967
ALP-SU2L,0.9,226.43307254892898,9.0,4.454695404862892e-11,10.14542374860948,True,,,10.14542374860948,0.0,121967
ALP-SU2L,0.9,227.37370673938224,9.0,4.436266542238631e-11,10.06193946793252,True,,,10.06193946793252,0.0,121967
ALP-SU2L,0.9,227.84548814318606,9.0,4.4270807204170024e-11,10.020454880871112,True,,,10.020454880871112,0.0,121967
ALP-SU2L,0.9,227.96358636907203,9.0,4.424787238430415e-11,10.010110443167124,True,,,10.010110443167124,0.0,121967
ALP-SU2L,0.9,228.02265843504745,9.0,4.423640943033854e-11,10.004942223122894,True,,,10.004942223122894,0.0,121967
ALP-SU2L,0.9,228.052200208028,9.0,4.4230679067010874e-11,10.002359112202925,True,,,10.002359112202925,0.0,121967
ALP-SU2L,0.9,228.0669725297334,9.0,4.4227814163718744e-11,10.00106780644354,True,,,10.00106780644354,0.0,121967
ALP-SU2L,0.9,228.07435904941698,9.0,4.422638178166035e-11,10.000422215979633,True,,,10.000422215979633,0.0,121967
ALP-SU2L,0.9,228.0780523989699,9.0,4.422566560802741e-11,10.000099436350453,True,,,10.000099436350453,0.0,121967
ALP-SU2L,0.9,228.0817458083315,9.0,4.422494944599173e-11,9.99977666712268,False,,,9.99977666712268,0.0,121967
ALP-SU2L,0.9,228.3182484539012,9.0,4.417913918940913e-11,9.979141056172473,False,,,9.979141056172473,0.0,121967
ALP-SU2L,0.9,232.13581621365964,9.0,4.34525953058572e-11,9.65469435208415,False,,,9.65469435208415,0.0,121967
ALP-SU2L,0.9,248.05516141056094,9.0,4.066395401961407e-11,8.458935173957622,False,,,8.458935173957622,0.0,121968
ALP-SU2L,0.9,283.24385618498076,9.0,3.561208286664282e-11,6.492895262102641,False,,,6.492895262102641,0.0,121970
ALP-SU2L,0.9,369.3048057,9.0,2.7313220738646342e-11,3.8242920531198425,False,,,3.8242920531198425,0.0,121971
ALP-SU2L,0.9,627.81816969,9.0,1.6066600434497847e-11,1.3258947944899804,False,,,1.3258947944899804,0.0,121973
ALP-SU2L,0.9,1000.0,9.0,1.0086903677926997e-11,0.5231235442790869,False,,,0.5231235442790869,0.0,121976
ALP-photon-combined,0.9,9.0,9.0,5.9523219107366645e-15,110.22418895800357,True,64.34140991542611,45.88277904257746,,0.4162677854682081,376258
ALP-photon-combined,0.9,15.299999999999999,9.0,3.5013658298450972e-15,44.40166974090263,True,25.11168678909552,19.28998295180712,,0.43444273749996537,376543
ALP-photon-combined,0.9,26.009999999999998,9.0,2.0596269587324102e-15,16.90966870226329,True,9.361596816509234,7.548071885754053,,0.44637609515932003,376702
ALP-photon-combined,0.9,33.912890911864174,9.0,1.5796617674339465e-15,10.281550796225105,True,5.648761578343933,4.632789217881172,,0.4505924553309712,376741
ALP-photon-combined,0.9,34.19523378737845,9.0,1.5666188314350155e-15,10.121774035265393,True,5.559712312563582,4.56206172270181,,0.4507176021522588,376744
ALP-photon-combined,0.9,34.33728550133026,9.0,1.5601378039785527e-15,10.04274121360261,True,5.515704234463608,4.527036979139002,,0.45077702221453814,376745
ALP-photon-combined,0.9,34.40853249373294,9.0,1.5569073515816815e-15,10.003482655592787,True,5.4938768191487375,4.5096058364440506,,0.45080358428200024,376746
ALP-photon-combined,0.9,34.41299033604782,9.0,1.5567056705477331e-15,10.001030916056102,True,5.492512378036486,4.508518538019617,,0.450805379551566,376746
ALP-photon-combined,0.9,34.41410488686449,9.0,1.5566552543715131e-15,10.00041807242602,True,5.492171319576816,4.508246752849205,,0.4508058283362888,376746
ALP-photon-combined,0.9,34.41466217580932,9.0,1.5566300468957073e-15,10.000111664297673,True,5.492000798118907,4.508110866178765,,0.45080605272375013,376746
ALP-photon-combined,0.9,34.41521947377868,9.0,1.5566048398280946e-15,9.99980526529343,False,5.491830281842074,4.507974983451356,,0.45080627710794485,376746
ALP-photon-combined,0.9,34.41744875590428,9.0,1.5565040156394493e-15,9.998579760512383,False,5.491148268542489,4.507431491969895,,0.45080717461205794,376746
ALP-photon-combined,0.9,34.42636732854124,9.0,1.556100784186339e-15,9.993679200872148,False,5.488421044097661,4.505258156774486,,0.4508107641059073,376746
ALP-photon-combined,0.9,34.444211407606986,9.0,1.5552946346392149e-15,9.983885083660127,False,5.482970571200368,4.50091451245976,,0.4508179405856812,376746
ALP-photon-combined,0.9,34.47992731767945,9.0,1.5536835882238568e-15,9.964324827770506,False,5.472085511947397,4.492239315823109,,0.45083228351842447,376746
ALP-photon-combined,0.9,35.05644478738737,9.0,1.5281326307196945e-15,9.65651415718964,False,5.30077396892668,4.35574018826296,,0.45106755060468134,376748
ALP-photon-combined,0.9,36.238559677057744,9.0,1.4782843930341184e-15,9.068271583768112,False,4.9737566311484205,4.094514952619692,,0.45152098884518743,376751
ALP-photon-combined,0.9,38.72371750555334,9.0,1.3834130772425818e-15,7.994950120805825,False,4.378182653844797,3.616767466961028,,0.4523814923558882,376761
ALP-photon-combined,0.9,44.217,9.0,1.211545269842594e-15,6.206684867652694,False,3.389043682303145,2.817641185349549,,0.4539687845333048,376775
ALP-photon-combined,0.9,75.1689,9.0,7.126736881427025e-16,2.2259394085162523,False,1.2051117379448961,1.0208276705713564,,0.45860532711077295,376826
ALP-photon-combined,0.9,127.78712999999999,9.0,4.1921981655453085e-16,0.7869240952343455,False,0.4238310074219676,0.3630930878123778,,0.4614080189071462,376854
ALP-photon-combined,0.9,217.23812099999998,9.0,2.465998920909005e-16,0.2757857897584342,False,0.14808431897201954,0.12770147078641467,,0.463045869398386,376867
ALP-photon-combined,0.9,369.3048057,9.0,1.4505876005347088e-16,0.09615333311075333,False,0.051533027845130454,0.044620305265622884,,0.46405365078948846,376882
ALP-photon-combined,0.9,627.81816969,9.0,8.532868238439463e-17,0.033420032760342125,False,0.017891814818479426,0.015528217941862698,,0.46463802274572436,376889
ALP-photon-combined,0.9,1000.0,9.0,5.357089719662998e-17,0.013204275312993176,False,0.007064753756026485,0.006139521556966691,,0.46496467329224217,376895
ALP-SU2L,1.0,10.0,10.0,7.353352809999993e-10,3833.770715864936,True,,,3833.770715864936,0.0,122087
ALP-SU2L,1.0,17.0,10.0,4.3255016529411723e-10,1392.7093234179163,True,,,1392.7093234179163,0.0,122180
ALP-SU2L,1.0,28.9,10.0,2.5444127370242193e-10,497.7513488623265,True,,,497.7513488623265,0.0,122242
ALP-SU2L,1.0,49.129999999999995,10.0,1.4967133747201289e-10,175.83261243866133,True,,,175.83261243866133,0.0,122267
ALP-SU2L,1.0,83.52099999999999,10.0,8.804196321883112e-11,61.677829214439505,True,,,61.677829214439505,0.0,122290
ALP-SU2L,1.0,141.98569999999998,10.0,5.1789390128724186e-11,21.51350735473385,True,,,21.51350735473385,0.0,122300
ALP-SU2L,1.0,185.1267033888763,10.0,3.972064902248906e-11,12.69059434250233,True,,,12.69059434250233,0.0,122304
ALP-SU2L,1.0,197.82227077042742,10.0,3.717151148534511e-11,11.120541273360153,True,,,11.120541273360153,0.0,122304
ALP-SU2L,1.0,204.49290303802863,10.0,3.595896337112747e-11,10.409658741949702,True,,,10.409658741949702,0.0,122303
ALP-SU2L,1.0,207.9121019808368,10.0,3.536760361682914e-11,10.07147488912476,True,,,10.07147488912476,0.0,122303
ALP-SU2L,1.0,208.34350218425942,10.0,3.529437075266534e-11,10.029980317345185,True,,,10.029980317345185,0.0,122303
ALP-SU2L,1.0,208.55953783971793,10.0,3.5257811204257595e-11,10.009297058368878,True,,,10.009297058368878,0.0,122303
ALP-SU2L,1.0,208.613581746358,10.0,3.52486772358884e-11,10.004132898264734,True,,,10.004132898264734,0.0,122303
ALP-SU2L,1.0,208.64060895108804,10.0,3.524411113909206e-11,10.001551815469124,True,,,10.001551815469124,0.0,122303
ALP-SU2L,1.0,208.654123866504,10.0,3.524182831250743e-11,10.000261523310758,True,,,10.000261523310758,0.0,122303
ALP-SU2L,1.0,208.6575027321437,10.0,3.524125762896523e-11,9.999938976229998,False,,,9.999938976229998,0.0,122303
ALP-SU2L,1.0,208.6608816524995,10.0,3.5240686954664307e-11,9.999616439532101,False,,,9.999616439532101,0.0,122303
ALP-SU2L,1.0,208.66763965736286,10.0,3.5239545633785716e-11,9.998971397283569,False,,,9.998971397283569,0.0,122303
ALP-SU2L,1.0,208.7757975069836,10.0,3.5221289525928035e-11,9.988656367229805,False,,,9.988656367229805,0.0,122303
ALP-SU2L,1.0,209.6430809433808,10.0,3.507558072944914e-11,9.906517536618386,False,,,9.906517536618386,0.0,122303
ALP-SU2L,1.0,211.38847122753725,10.0,3.478596901382048e-11,9.744315188584647,False,,,9.744315188584647,0.0,122304
ALP-SU2L,1.0,241.37568999999996,10.0,3.046434713454364e-11,7.4826889733850015,False,,,7.4826889733850015,0.0,122306
ALP-SU2L,1.0,410.3386729999999,10.0,1.7920204196790377e-11,2.597192455149524,False,,,2.597192455149524,0.0,122306
ALP-SU2L,1.0,697.5757440999998,10.0,1.0541296586347281e-11,0.9003003394130595,False,,,0.9003003394130595,0.0,122309
ALP-SU2L,1.0,1000.0,10.0,7.353352809999992e-12,0.4384274445517025,False,,,0.4384274445517025,0.0,122308
ALP-photon-combined,1.0,10.0,10.0,3.903062029501606e-15,50.9247181463934,True,31.715520017182524,19.209198129210876,,0.3772077456372002,378013
ALP-photon-combined,1.0,17.0,10.0,2.2959188408832977e-15,20.15196530293533,True,12.246130305649059,7.905834997286271,,0.3923108678702771,378284
ALP-photon-combined,1.0,22.165288177689003,10.0,1.7608893681925264e-15,12.425932810342548,True,7.482684557786021,4.9432482525565264,,0.3978170756276812,378375
ALP-photon-combined,1.0,23.685333122259962,10.0,1.6478814164675728e-15,10.992640824756844,True,6.606458267180844,4.386182557575999,,0.3990108134614706,378387
ALP-photon-combined,1.0,24.484010373202985,10.0,1.5941269301917103e-15,10.33695851936761,True,6.20640339781336,4.13055512155425,,0.39959095451675936,378394
ALP-photon-combined,1.0,24.893392318199833,10.0,1.5679108655062792e-15,10.02340993859454,True,6.015315788836159,4.008094149758381,,0.3998733140031971,378398
ALP-photon-combined,1.0,24.919204787845718,10.0,1.5662867506130515e-15,10.004107258353953,True,6.0035581162748155,4.000549142079137,,0.3998906687789127,378398
ALP-photon-combined,1.0,24.922433227930362,10.0,1.5660838545762366e-15,10.001696941774338,True,6.00208997648294,3.999606965291397,,0.399892837043096,378398
ALP-photon-combined,1.0,24.924047604818586,10.0,1.565982416414188e-15,10.000491993210373,True,6.001356037266504,3.9991359559438693,,0.3998939210849826,378398
ALP-photon-combined,1.0,24.924451215379904,10.0,1.5659570579003077e-15,10.000190777913243,True,6.001172566073173,3.9990182118400694,,0.39989419208605853,378398
ALP-photon-combined,1.0,24.924854832477134,10.0,1.5659316997970672e-15,9.999889571353183,False,6.000989100323852,3.9989004710293314,,0.39989446308337595,378398
ALP-photon-combined,1.0,24.92566208627977,10.0,1.5658809848224776e-15,9.9992871844433,False,6.000622185156597,3.9986649992867043,,0.39989500506673625,378398
ALP-photon-combined,1.0,24.932121057989654,10.0,1.565475324150508e-15,9.994469347038748,False,5.9976876475851215,3.996781699453628,,0.3998993403924772,378398
ALP-photon-combined,1.0,24.945044022971402,10.0,1.564664318053459e-15,9.984876547954004,False,5.991822750560313,3.9930537973936904,,0.39991018198536515,378399
ALP-photon-combined,1.0,24.996802900705646,10.0,1.5614244929664284e-15,9.946497667530004,False,5.968418778341593,3.97807888918841,,0.39994770241335403,378400
ALP-photon-combined,1.0,25.100643065023267,10.0,1.5549649542407007e-15,9.870183008525572,False,5.921936762904581,3.9482462456209917,,0.40001753181380867,378402
ALP-photon-combined,1.0,25.309619284675385,10.0,1.5421259346500146e-15,9.719305411391856,False,5.829970904914907,3.8893345064769496,,0.40016589065287705,378407
ALP-photon-combined,1.0,28.9,10.0,1.350540494637234e-15,7.585443820515557,False,4.534313678253402,3.051130142262156,,0.40223488756321457,378444
ALP-photon-combined,1.0,49.129999999999995,10.0,7.94435585080726e-16,2.7636138278575446,False,1.6347380824525133,1.1288757454050313,,0.4084781071891573,378522
ALP-photon-combined,1.0,83.52099999999999,10.0,4.6731505004748585e-16,0.9864899035189767,False,0.5797231589452055,0.4067667445737712,,0.41233746348823774,378561
ALP-photon-combined,1.0,141.98569999999998,10.0,2.748912059102858e-16,0.3477622775654568,False,0.2035568622945941,0.1442054152708627,,0.41466664032794626,378585
ALP-photon-combined,1.0,241.37568999999996,10.0,1.6170070935899166e-16,0.12167426366795947,False,0.07105137753266792,0.05062288613529155,,0.41605253739967435,378601
ALP-photon-combined,1.0,410.3386729999999,10.0,9.511806432881862e-17,0.04237707229643372,False,0.024711226168759648,0.01766584612767407,,0.4168727373165125,378606
ALP-photon-combined,1.0,697.5757440999998,10.0,5.59518025463639e-17,0.014720383983749924,False,0.008576489538543825,0.006143894445206098,,0.4173732459688854,378612
ALP-photon-combined,1.0,1000.0,10.0,3.9030620295016065e-17,0.007175161298823094,False,0.0041789616563040624,0.002996199642519032,,0.41757941288518263,378615
ALP-SU2L,1.05,10.500000000000002,10.500000000000002,6.049621558655353e-10,3209.189541603219,True,,,3209.189541603219,0.0,121881
ALP-SU2L,1.05,17.85,10.500000000000002,3.5586009168560905e-10,1167.760267296927,True,,,1167.760267296927,0.0,121972
ALP-SU2L,1.05,30.345000000000002,10.500000000000002,2.0932946569741708e-10,417.7953281068637,True,,,417.7953281068637,0.0,122020
ALP-SU2L,1.05,51.5865,10.500000000000002,1.2313497982201007e-10,147.79469350991985,True,,,147.79469350991985,0.0,122052
ALP-SU2L,1.05,87.69705,10.500000000000002,7.243234107177061e-11,51.8823951196076,True,,,51.8823951196076,0.0,122070
ALP-SU2L,1.05,149.08498500000002,10.500000000000002,4.2607259453982715e-11,18.116059976932686,True,,,18.116059976932686,0.0,122080
ALP-SU2L,1.05,194.38303855832018,10.500000000000002,3.267827627194087e-11,10.689702404538371,True,,,10.689702404538371,0.0,122083
ALP-SU2L,1.05,200.93769878050657,10.500000000000002,3.161229911131218e-11,10.007085030191343,True,,,10.007085030191343,0.0,122084
ALP-SU2L,1.05,200.98976764461057,10.500000000000002,3.1604109557556626e-11,10.001926532621523,True,,,10.001926532621523,0.0,122084
ALP-SU2L,1.05,201.00278696871456,10.500000000000002,3.1602062500639887e-11,10.00063732280466,True,,,10.00063732280466,0.0,122084
ALP-SU2L,1.05,201.00604193151037,10.500000000000002,3.1601550757128485e-11,10.00031504625561,True,,,10.00031504625561,0.0,122084
ALP-SU2L,1.05,201.00929694701583,10.500000000000002,3.160103902190393e-11,9.999992780067954,False,,,9.999992780067954,0.0,122084
ALP-SU2L,1.05,201.01580713615903,10.500000000000002,3.160001557631482e-11,9.999348278775525,False,,,9.999348278775525,0.0,122084
ALP-SU2L,1.05,201.04185000128774,10.500000000000002,3.1595922125405406e-11,9.996770687995479,False,,,9.996770687995479,0.0,122084
ALP-SU2L,1.05,201.14605520634788,10.500000000000002,3.157955362371759e-11,9.986466952136238,False,,,9.986466952136238,0.0,122084
ALP-SU2L,1.05,201.35462768124546,10.500000000000002,3.1546842055419857e-11,9.965891255958656,False,,,9.965891255958656,0.0,122084
ALP-SU2L,1.05,201.7724216745445,10.500000000000002,3.1481520536210626e-11,9.924866662104288,False,,,9.924866662104288,0.0,122084
ALP-SU2L,1.05,202.61061212252605,10.500000000000002,3.135128298584268e-11,9.8433222483699,False,,,9.8433222483699,0.0,122084
ALP-SU2L,1.05,204.29745335894708,10.500000000000002,3.1092422015792767e-11,9.682233304012602,False,,,9.682233304012602,0.0,122084
ALP-SU2L,1.05,207.71338430894886,10.500000000000002,3.058109451021282e-11,9.367903575175506,False,,,9.367903575175506,0.0,122084
ALP-SU2L,1.05,221.9578947889142,10.500000000000002,2.8618502813919196e-11,8.209315484925511,False,,,8.209315484925511,0.0,122086
ALP-SU2L,1.05,253.4444745,10.500000000000002,2.506309379646042e-11,6.3033788343809585,False,,,6.3033788343809585,0.0,122086
ALP-SU2L,1.05,430.85560665,10.500000000000002,1.474299635085907e-11,2.188507557633564,False,,,2.188507557633564,0.0,122092
ALP-SU2L,1.05,732.454531305,10.500000000000002,8.672350794622983e-12,0.7588021704451887,False,,,0.7588021704451887,0.0,122094
ALP-SU2L,1.05,1000.0,10.500000000000002,6.352102636588122e-12,0.40740498064262215,False,,,0.40740498064262215,0.0,122094
ALP-photon-combined,1.05,10.500000000000002,10.500000000000002,3.2101878493602596e-15,35.26150992077228,True,22.451128624561676,12.810381296210604,,0.36329644774128367,378787
ALP-photon-combined,1.05,17.85,10.500000000000002,1.8883457937413294e-15,13.871051058276198,True,8.63067395098766,5.240377107288539,,0.3777923594450223,378971
ALP-photon-combined,1.05,20.382171466022363,10.500000000000002,1.6537478587339517e-15,10.895234067456549,True,6.74806156686324,4.147172500593309,,0.38064097337575153,379014
ALP-photon-combined,1.05,21.069465015608664,10.500000000000002,1.59980200699505e-15,10.25263412584297,True,6.343205763574974,3.909428362267996,,0.3813096531372189,379025
ALP-photon-combined,1.05,21.24487953139013,10.500000000000002,1.5865927772609575e-15,10.097677606420165,True,6.245721807091618,3.8519557993285463,,0.3814694773855178,379027
ALP-photon-combined,1.05,21.33313368894023,10.500000000000002,1.5800291185423684e-15,10.021043482649823,True,6.197498511225883,3.8235449714239396,,0.3815515797375719,379028
ALP-photon-combined,1.05,21.355254453308483,10.500000000000002,1.5783924509998358e-15,10.00202310459536,True,6.185558455669206,3.8164646489261536,,0.3815692694383705,379029
