0.01	0.000249798005564	0.217916666667	1e-90
0.01	0.000249798005564	0.63375	1e-90
0.01	0.000249798005564	1.04958333333	1e-90
0.01	0.000249798005564	1.46541666667	1e-90
0.01	0.000249798005564	1.88125	1e-90
0.01	0.000249798005564	2.29708333333	1e-90
0.01	0.000249798005564	2.71291666667	1e-90
0.01	0.000249798005564	3.12875	1e-90
0.01	0.000249798005564	3.54458333333	1e-90
0.01	0.000249798005564	3.96041666667	1e-90
0.01	0.000249798005564	4.37625	1e-90
0.01	0.000249798005564	4.79208333333	1e-90
0.01	0.000249798005564	5.41666666667	1e-90
0.01	0.000249798005564	6.25	1e-90
0.01	0.000249798005564	7.08333333333	1e-90
0.01	0.000249798005564	7.91666666667	1e-90
0.01	0.000249798005564	8.75	1e-90
0.01	0.000249798005564	9.58333333333	1e-90
0.01	0.000249798005564	10.4166666667	1e-90
0.01	0.000249798005564	11.25	1e-90
0.01	0.000249798005564	12.0833333333	1e-90
0.01	0.000249798005564	12.9166666667	1e-90
0.01	0.000249798005564	13.75	1e-90
0.01	0.000249798005564	14.5833333333	1e-90
0.01	0.000249798005564	15.4166666667	1e-90
0.01	0.000249798005564	16.25	1e-90
0.01	0.000249798005564	17.0833333333	1e-90
0.01	0.000249798005564	17.9166666667	1e-90
0.01	0.000249798005564	18.75	1e-90
0.01	0.000249798005564	19.5833333333	1e-90
0.01	0.000249798005564	20.5555555556	1e-90
0.01	0.000249798005564	21.6666666667	1e-90
0.01	0.000249798005564	22.7777777778	1e-90
0.01	0.000249798005564	23.8888888889	0.000180145553598
0.01	0.000249798005564	25	1e-90
0.01	0.000249798005564	26.1111111111	1e-90
0.01	0.000249798005564	27.2222222222	1e-90
0.01	0.000249798005564	28.3333333333	1e-90
0.01	0.000249798005564	29.4444444444	1e-90
0.01	0.000249798005564	30.5555555556	1e-90
0.01	0.000249798005564	31.6666666667	1e-90
0.01	0.000249798005564	32.7777777778	0.000360291107197
0.01	0.000249798005564	33.8888888889	0.000180145553598
0.01	0.000249798005564	35	0.000180145553598
0.01	0.000249798005564	36.1111111111	0.00108087332159
0.01	0.000249798005564	37.2222222222	0.000360291107197
0.01	0.000249798005564	38.3333333333	0.000180145553598
0.01	0.000249798005564	39.4444444444	0.000720582214393
0.01	0.000249798005564	40.4166666667	0.000480388142929
0.01	0.000249798005564	41.25	0.000240194071464
0.01	0.000249798005564	42.0833333333	0.000480388142929
0.01	0.000249798005564	42.9166666667	0.000960776285858
0.01	0.000249798005564	43.75	0.000480388142929
0.01	0.000249798005564	44.5833333333	0.000480388142929
0.01	0.000249798005564	45.4166666667	1e-90
0.01	0.000249798005564	46.25	0.000480388142929
0.01	0.000249798005564	47.0833333333	0.000240194071464
0.01	0.000249798005564	47.9166666667	0.000240194071464
0.01	0.000249798005564	48.75	0.000720582214393
