mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.5,0,4.999999999999999,1913.3341495182856,0,4.999999999999999,36510.957950372496,0.7759972963206042
0.5,0,4.999999999999999,1913.3341495182856,1,6.215947142787869,24052.652130501552,0.7741052894513586
0.5,0,4.999999999999999,1913.3341495182856,2,7.727599776386536,15768.85618776055,0.7732084913582199
0.5,0,4.999999999999999,1913.3341495182856,3,9.606870350127615,10318.868968766456,0.7726869413123111
0.5,0,4.999999999999999,1913.3341495182856,4,11.943159660801848,6729.798885371036,0.7717205502928609
0.5,0,4.999999999999999,1913.3341495182856,5,14.84760983388412,4388.281065468484,0.7711459133736335
0.5,0,4.999999999999999,1913.3341495182856,6,18.458391584832217,2853.258516020479,0.7705178803754746
0.5,0,4.999999999999999,1913.3341495182856,7,22.947277286439505,1855.0523941693014,0.7705552856861696
0.5,0,4.999999999999999,1913.3341495182856,8,28.527812536680912,1205.1361856911972,0.7700899593108843
0.5,0,4.999999999999999,1913.3341495182856,9,35.46547496547396,781.5073346618341,0.7701654921872919
0.5,0,4.999999999999999,1913.3341495182856,10,44.09030355585049,506.6846583499607,0.7704273187652421
0.5,0,4.999999999999999,1913.3341495182856,11,54.81259928252777,328.705335028456,0.769673987426038
0.5,0,4.999999999999999,1913.3341495182856,12,68.14244397980099,212.96619788122558,0.7697519304578956
0.5,0,4.999999999999999,1913.3341495182856,13,84.71396599176529,138.1241155052318,0.7693000313610083
0.5,0,4.999999999999999,1913.3341495182856,14,105.31550697214851,89.45567004254454,0.7690084882308664
0.5,0,4.999999999999999,1913.3341495182856,15,130.92712493095644,57.892443952966815,0.7698211354102265
0.5,0,4.999999999999999,1913.3341495182856,16,162.76721762560175,37.49255726730605,0.7686619348570054
0.5,0,4.999999999999999,1913.3341495182856,17,202.35048426787822,24.261031274661335,0.7695781366332874
0.5,0,4.999999999999999,1913.3341495182856,18,251.55998290533202,15.72395843508309,0.7691108154350098
0.5,0,4.999999999999999,1913.3341495182856,19,312.7367113960327,10.167036067474632,0.7688845138072646
0.5,1,5.802590372463091,1503.3186271806844,0,4.999999999999999,36510.957950372496,0.7821954134540211
0.5,1,5.802590372463091,1503.3186271806844,1,6.215947142787869,24052.652130501552,0.7803034065847751
0.5,1,5.802590372463091,1503.3186271806844,2,7.727599776386536,15768.85618776055,0.7794066084916366
0.5,1,5.802590372463091,1503.3186271806844,3,9.606870350127615,10318.868968766456,0.7788835478115282
0.5,1,5.802590372463091,1503.3186271806844,4,11.943159660801848,6729.798885371036,0.7779149845577598
0.5,1,5.802590372463091,1503.3186271806844,5,14.84760983388412,4388.281065468484,0.7773366193893497
0.5,1,5.802590372463091,1503.3186271806844,6,18.458391584832217,2853.258516020479,0.776705733550244
0.5,1,5.802590372463091,1503.3186271806844,7,22.947277286439505,1855.0523941693014,0.7767455149719203
0.5,1,5.802590372463091,1503.3186271806844,8,28.527812536680912,1205.1361856911972,0.7762751432540245
0.5,1,5.802590372463091,1503.3186271806844,9,35.46547496547396,781.5073346618341,0.7763532440070017
0.5,1,5.802590372463091,1503.3186271806844,10,44.09030355585049,506.6846583499607,0.7766145221871777
0.5,1,5.802590372463091,1503.3186271806844,11,54.81259928252777,328.705335028456,0.7758603697881541
0.5,1,5.802590372463091,1503.3186271806844,12,68.14244397980099,212.96619788122558,0.7759380106399432
0.5,1,5.802590372463091,1503.3186271806844,13,84.71396599176529,138.1241155052318,0.7754852865986028
0.5,1,5.802590372463091,1503.3186271806844,14,105.31550697214851,89.45567004254454,0.7751935063210691
0.5,1,5.802590372463091,1503.3186271806844,15,130.92712493095644,57.892443952966815,0.7760061574814798
0.5,1,5.802590372463091,1503.3186271806844,16,162.76721762560175,37.49255726730605,0.774847431478331
0.5,1,5.802590372463091,1503.3186271806844,17,202.35048426787822,24.261031274661335,0.7757606374627396
0.5,1,5.802590372463091,1503.3186271806844,18,251.55998290533202,15.72395843508309,0.7752927911600648
0.5,1,5.802590372463091,1503.3186271806844,19,312.7367113960327,10.167036067474632,0.7750697259289143
0.5,2,6.734011006120271,1167.5058939350774,0,4.999999999999999,36510.957950372496,0.7867390568084781
0.5,2,6.734011006120271,1167.5058939350774,1,6.215947142787869,24052.652130501552,0.7848470499392325
0.5,2,6.734011006120271,1167.5058939350774,2,7.727599776386536,15768.85618776055,0.7839502518460937
0.5,2,6.734011006120271,1167.5058939350774,3,9.606870350127615,10318.868968766456,0.7834271911659852
0.5,2,6.734011006120271,1167.5058939350774,4,11.943159660801848,6729.798885371036,0.7824586279122167
0.5,2,6.734011006120271,1167.5058939350774,5,14.84760983388412,4388.281065468484,0.7818802627438068
0.5,2,6.734011006120271,1167.5058939350774,6,18.458391584832217,2853.258516020479,0.7812493769047013
0.5,2,6.734011006120271,1167.5058939350774,7,22.947277286439505,1855.0523941693014,0.7812891583263772
0.5,2,6.734011006120271,1167.5058939350774,8,28.527812536680912,1205.1361856911972,0.7808187866084815
0.5,2,6.734011006120271,1167.5058939350774,9,35.46547496547396,781.5073346618341,0.7808968873614588
0.5,2,6.734011006120271,1167.5058939350774,10,44.09030355585049,506.6846583499607,0.7811581655416345
0.5,2,6.734011006120271,1167.5058939350774,11,54.81259928252777,328.705335028456,0.7804040131426113
0.5,2,6.734011006120271,1167.5058939350774,12,68.14244397980099,212.96619788122558,0.7804816539944002
0.5,2,6.734011006120271,1167.5058939350774,13,84.71396599176529,138.1241155052318,0.7800289299530601
0.5,2,6.734011006120271,1167.5058939350774,14,105.31550697214851,89.45567004254454,0.7797371496755263
0.5,2,6.734011006120271,1167.5058939350774,15,130.92712493095644,57.892443952966815,0.780549800835937
0.5,2,6.734011006120271,1167.5058939350774,16,162.76721762560175,37.49255726730605,0.7793910748327881
0.5,2,6.734011006120271,1167.5058939350774,17,202.35048426787822,24.261031274661335,0.7803042808171967
0.5,2,6.734011006120271,1167.5058939350774,18,251.55998290533202,15.72395843508309,0.779836434514522
0.5,2,6.734011006120271,1167.5058939350774,19,312.7367113960327,10.167036067474632,0.7796133692833714
0.5,3,7.814941486434795,906.9820380276284,0,4.999999999999999,36510.957950372496,0.791525245736002
0.5,3,7.814941486434795,906.9820380276284,1,6.215947142787869,24052.652130501552,0.7896332388667563
0.5,3,7.814941486434795,906.9820380276284,2,7.727599776386536,15768.85618776055,0.7887364407736175
0.5,3,7.814941486434795,906.9820380276284,3,9.606870350127615,10318.868968766456,0.788213380093509
0.5,3,7.814941486434795,906.9820380276284,4,11.943159660801848,6729.798885371036,0.7872448168397406
0.5,3,7.814941486434795,906.9820380276284,5,14.84760983388412,4388.281065468484,0.7866664516713306
0.5,3,7.814941486434795,906.9820380276284,6,18.458391584832217,2853.258516020479,0.7862365662804705
0.5,3,7.814941486434795,906.9820380276284,7,22.947277286439505,1855.0523941693014,0.7860753472539012
0.5,3,7.814941486434795,906.9820380276284,8,28.527812536680912,1205.1361856911972,0.78587669409041
0.5,3,7.814941486434795,906.9820380276284,9,35.46547496547396,781.5073346618341,0.7857557864331745
0.5,3,7.814941486434795,906.9820380276284,10,44.09030355585049,506.6846583499607,0.7862670389914798
0.5,3,7.814941486434795,906.9820380276284,11,54.81259928252777,328.705335028456,0.7858044996022062
0.5,3,7.814941486434795,906.9820380276284,12,68.14244397980099,212.96619788122558,0.7857164174670974
0.5,3,7.814941486434795,906.9820380276284,13,84.71396599176529,138.1241155052318,0.7856145975320548
0.5,3,7.814941486434795,906.9820380276284,14,105.31550697214851,89.45567004254454,0.7853060892898234
0.5,3,7.814941486434795,906.9820380276284,15,130.92712493095644,57.892443952966815,0.7855027161890343
