mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.4,10,26.234422777612238,276.59587261116286,12,73.07511282744834,300.8949380712456,0.8553598321129915
0.4,10,26.234422777612238,276.59587261116286,13,93.09191261751351,185.66427257494215,0.8547724026153619
0.4,10,26.234422777612238,276.59587261116286,14,118.5917319792576,114.44934168406019,0.855254630571131
0.4,10,26.234422777612238,276.59587261116286,15,151.07648450220142,70.56248854719546,0.8551082835098919
0.4,10,26.234422777612238,276.59587261116286,16,192.45948927987664,43.512831260563814,0.8552345004593996
0.4,10,26.234422777612238,276.59587261116286,17,245.17816347077607,26.848559313532153,0.8551714237498131
0.4,10,26.234422777612238,276.59587261116286,18,312.33758370566323,16.530944855505258,0.8549996090955262
0.4,10,26.234422777612238,276.59587261116286,19,397.89337196303796,10.185993754971243,0.8548463699581627
0.4,11,31.66304405982725,193.07592278191453,0,4.0,92383.67598159559,0.8599040326740027
0.4,11,31.66304405982725,193.07592278191453,1,5.095683551653521,58037.14612058649,0.859006004477868
0.4,11,31.66304405982725,193.07592278191453,2,6.491497714648063,36278.59240626878,0.8584197314075491
0.4,11,31.66304405982725,193.07592278191453,3,8.269654532532142,22627.898699921483,0.8580681190111641
0.4,11,31.66304405982725,193.07592278191453,4,10.534885644820253,14058.326548255704,0.8579464593512948
0.4,11,31.66304405982725,193.07592278191453,5,13.420610874715353,8729.21013367378,0.8576970389705697
0.4,11,31.66304405982725,193.07592278191453,6,17.096796521857346,5415.905086793296,0.8570969750000335
0.4,11,31.66304405982725,193.07592278191453,7,21.779966205598896,3349.491902041357,0.8577340122652882
0.4,11,31.66304405982725,193.07592278191453,8,27.745953887359985,2073.473391193686,0.8567361454835511
0.4,11,31.66304405982725,193.07592278191453,9,35.34615021218933,1278.915510333941,0.8572077920598961
0.4,11,31.66304405982725,193.07592278191453,10,45.028199062631984,790.659682755792,0.8571016271275884
0.4,11,31.66304405982725,193.07592278191453,11,57.36236333100857,487.89581076918586,0.8569921336365909
0.4,11,31.66304405982725,193.07592278191453,12,73.07511282744834,300.8949380712456,0.857037030504198
0.4,11,31.66304405982725,193.07592278191453,13,93.09191261751351,185.66427257494215,0.8564496010065684
0.4,11,31.66304405982725,193.07592278191453,14,118.5917319792576,114.44934168406019,0.8569318289623377
0.4,11,31.66304405982725,193.07592278191453,15,151.07648450220142,70.56248854719546,0.8567854819010984
0.4,11,31.66304405982725,193.07592278191453,16,192.45948927987664,43.512831260563814,0.8569116988506061
0.4,11,31.66304405982725,193.07592278191453,17,245.17816347077607,26.848559313532153,0.8568486221410196
0.4,11,31.66304405982725,193.07592278191453,18,312.33758370566323,16.530944855505258,0.8566768074867325
0.4,11,31.66304405982725,193.07592278191453,19,397.89337196303796,10.185993754971243,0.8565235683493693
0.4,12,38.21499590950062,134.37152055216814,0,4.0,92383.67598159559,0.8611639197318988
0.4,12,38.21499590950062,134.37152055216814,1,5.095683551653521,58037.14612058649,0.860265891535764
0.4,12,38.21499590950062,134.37152055216814,2,6.491497714648063,36278.59240626878,0.8596796184654452
0.4,12,38.21499590950062,134.37152055216814,3,8.269654532532142,22627.898699921483,0.8593280060690601
0.4,12,38.21499590950062,134.37152055216814,4,10.534885644820253,14058.326548255704,0.8592063464091909
0.4,12,38.21499590950062,134.37152055216814,5,13.420610874715353,8729.21013367378,0.8589569260284654
0.4,12,38.21499590950062,134.37152055216814,6,17.096796521857346,5415.905086793296,0.8583568620579295
0.4,12,38.21499590950062,134.37152055216814,7,21.779966205598896,3349.491902041357,0.8589938993231842
0.4,12,38.21499590950062,134.37152055216814,8,27.745953887359985,2073.473391193686,0.8579960325414471
0.4,12,38.21499590950062,134.37152055216814,9,35.34615021218933,1278.915510333941,0.8584676791177918
0.4,12,38.21499590950062,134.37152055216814,10,45.028199062631984,790.659682755792,0.8583615141854842
0.4,12,38.21499590950062,134.37152055216814,11,57.36236333100857,487.89581076918586,0.8582520206944867
0.4,12,38.21499590950062,134.37152055216814,12,73.07511282744834,300.8949380712456,0.8582969175620938
0.4,12,38.21499590950062,134.37152055216814,13,93.09191261751351,185.66427257494215,0.8577094880644645
0.4,12,38.21499590950062,134.37152055216814,14,118.5917319792576,114.44934168406019,0.8581917160202334
0.4,12,38.21499590950062,134.37152055216814,15,151.07648450220142,70.56248854719546,0.8580453689589944
0.4,12,38.21499590950062,134.37152055216814,16,192.45948927987664,43.512831260563814,0.8581715859085022
