mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.6,0,6.0,598.3446532912434,0,6.0,16990.118894906933,0.7352201906690615
0.6,0,6.0,598.3446532912434,1,7.3107262009924305,11638.77228605726,0.7337966812581949
0.6,0,6.0,598.3446532912434,2,8.90778626431287,7928.181152504683,0.7324106017958135
0.6,0,6.0,598.3446532912434,3,10.853731072558768,5401.545822619988,0.7309946949823274
0.6,0,6.0,598.3446532912434,4,13.224776021780174,3668.976249623689,0.7307316718624415
0.6,0,6.0,598.3446532912434,5,16.113786094114122,2487.481084906377,0.7300849140792414
0.6,0,6.0,598.3446532912434,6,19.63391303257127,1685.8842388527437,0.7295934501342466
0.6,0,6.0,598.3446532912434,7,23.9230270725376,1141.6252320360823,0.7292271703661795
0.6,0,6.0,598.3446532912434,8,29.149116804375307,771.3196709029285,0.7283060568351918
0.6,0,6.0,598.3446532912434,9,35.51686865958921,521.7536363929402,0.7282333684822523
0.6,0,6.0,598.3446532912434,10,43.27568371447764,351.9606003873501,0.7281445518191422
0.6,0,6.0,598.3446532912434,11,52.72944579954886,237.79449690758574,0.727723312167299
0.6,0,6.0,598.3446532912434,12,64.24842349509534,160.38851633109655,0.728110740712544
0.6,0,6.0,598.3446532912434,13,78.28377216967522,108.23776830835716,0.7278657551996963
0.6,0,6.0,598.3446532912434,14,95.38520405222776,72.98000818586894,0.7273936793933893
0.6,0,6.0,598.3446532912434,15,116.22251840860507,49.18390172640513,0.7282623760388618
0.6,0,6.0,598.3446532912434,16,141.61183507918588,33.150873498956784,0.7274111203458548
0.6,0,6.0,598.3446532912434,17,172.5475588473371,22.33799486313672,0.7276112712105598
0.6,0,6.0,598.3446532912434,18,210.2413265637518,15.067008129455024,0.7274899426994739
0.6,0,6.0,598.3446532912434,19,256.1694624401711,10.154236778091802,0.7273221203601271
0.6,1,6.7380509865628095,492.29242449965585,0,6.0,16990.118894906933,0.739853898960552
0.6,1,6.7380509865628095,492.29242449965585,1,7.3107262009924305,11638.77228605726,0.7384303895496854
0.6,1,6.7380509865628095,492.29242449965585,2,8.90778626431287,7928.181152504683,0.7370443100873039
0.6,1,6.7380509865628095,492.29242449965585,3,10.853731072558768,5401.545822619988,0.735628403273818
0.6,1,6.7380509865628095,492.29242449965585,4,13.224776021780174,3668.976249623689,0.7353653801539322
0.6,1,6.7380509865628095,492.29242449965585,5,16.113786094114122,2487.481084906377,0.7347186223707318
0.6,1,6.7380509865628095,492.29242449965585,6,19.63391303257127,1685.8842388527437,0.734227158425737
0.6,1,6.7380509865628095,492.29242449965585,7,23.9230270725376,1141.6252320360823,0.73386087865767
0.6,1,6.7380509865628095,492.29242449965585,8,29.149116804375307,771.3196709029285,0.7329397651266825
0.6,1,6.7380509865628095,492.29242449965585,9,35.51686865958921,521.7536363929402,0.7328670767737429
0.6,1,6.7380509865628095,492.29242449965585,10,43.27568371447764,351.9606003873501,0.7327782601106326
0.6,1,6.7380509865628095,492.29242449965585,11,52.72944579954886,237.79449690758574,0.7323570204587894
0.6,1,6.7380509865628095,492.29242449965585,12,64.24842349509534,160.38851633109655,0.7327444490040345
0.6,1,6.7380509865628095,492.29242449965585,13,78.28377216967522,108.23776830835716,0.7324994634911869
0.6,1,6.7380509865628095,492.29242449965585,14,95.38520405222776,72.98000818586894,0.7320273876848798
0.6,1,6.7380509865628095,492.29242449965585,15,116.22251840860507,49.18390172640513,0.7328960843303522
0.6,1,6.7380509865628095,492.29242449965585,16,141.61183507918588,33.150873498956784,0.7320448286373451
