mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.9,0,9.000000000000002,39.25782455572013,0,9.000000000000002,3023.1133507487743,0.6133830507228604
0.9,0,9.000000000000002,39.25782455572013,1,10.478624812597394,2256.4841921366356,0.6116947101431377
0.9,0,9.000000000000002,39.25782455572013,2,12.200175329242407,1682.9208087228392,0.6094332538599726
0.9,0,9.000000000000002,39.25782455572013,3,14.204562213670894,1252.7477657304228,0.6091097024195258
0.9,0,9.000000000000002,39.25782455572013,4,16.538253118250562,931.5676298060088,0.6076827655800361
0.9,0,9.000000000000002,39.25782455572013,5,19.255349942435167,691.1198418409863,0.607445211768247
0.9,0,9.000000000000002,39.25782455572013,6,22.418843075782977,513.1040367630078,0.6066353407617734
0.9,0,9.000000000000002,39.25782455572013,7,26.10207170262519,380.29200920295216,0.6061729229798779
0.9,0,9.000000000000002,39.25782455572013,8,30.390424022591617,281.4734672834599,0.6058528175304104
0.9,0,9.000000000000002,39.25782455572013,9,35.3833168031649,208.20262152988207,0.6055566411821786
0.9,0,9.000000000000002,39.25782455572013,10,41.196500156181976,154.51217729891562,0.6040861554281873
0.9,0,9.000000000000002,39.25782455572013,11,47.96474096986008,113.96917494776794,0.6051802489460036
0.9,0,9.000000000000002,39.25782455572013,12,55.844947206286946,84.43135317572603,0.6033690260210395
0.9,0,9.000000000000002,39.25782455572013,13,65.0198054948877,62.34764655197059,0.6044766788518123
0.9,0,9.000000000000002,39.25782455572013,14,75.70201635210961,46.12612801526528,0.6035274023906769
0.9,0,9.000000000000002,39.25782455572013,15,88.1392252123188,34.05301915071202,0.6034890475704315
0.9,0,9.000000000000002,39.25782455572013,16,102.61976358587921,25.161975712536425,0.6030138031558426
0.9,0,9.000000000000002,39.25782455572013,17,119.47933344154129,18.57422983270011,0.6033013105555198
0.9,0,9.000000000000002,39.25782455572013,18,139.10878977701455,13.716768501480493,0.6027599650324473
0.9,0,9.000000000000002,39.25782455572013,19,161.9632018008689,10.116245315680912,0.6028053681864636
0.9,1,9.359318126242535,36.58223315657648,0,9.000000000000002,3023.1133507487743,0.6147021621456722
0.9,1,9.359318126242535,36.58223315657648,1,10.478624812597394,2256.4841921366356,0.6130138215659493
0.9,1,9.359318126242535,36.58223315657648,2,12.200175329242407,1682.9208087228392,0.6107523652827843
0.9,1,9.359318126242535,36.58223315657648,3,14.204562213670894,1252.7477657304228,0.6104288138423374
0.9,1,9.359318126242535,36.58223315657648,4,16.538253118250562,931.5676298060088,0.6090018770028478
0.9,1,9.359318126242535,36.58223315657648,5,19.255349942435167,691.1198418409863,0.6087643231910586
0.9,1,9.359318126242535,36.58223315657648,6,22.418843075782977,513.1040367630078,0.6079544521845851
0.9,1,9.359318126242535,36.58223315657648,7,26.10207170262519,380.29200920295216,0.6074920344026896
0.9,1,9.359318126242535,36.58223315657648,8,30.390424022591617,281.4734672834599,0.6071719289532221
0.9,1,9.359318126242535,36.58223315657648,9,35.3833168031649,208.20262152988207,0.6068757526049902
0.9,1,9.359318126242535,36.58223315657648,10,41.196500156181976,154.51217729891562,0.605405266850999
0.9,1,9.359318126242535,36.58223315657648,11,47.96474096986008,113.96917494776794,0.6064993603688152
0.9,1,9.359318126242535,36.58223315657648,12,55.844947206286946,84.43135317572603,0.6046881374438512
0.9,1,9.359318126242535,36.58223315657648,13,65.0198054948877,62.34764655197059,0.605795790274624
0.9,1,9.359318126242535,36.58223315657648,14,75.70201635210961,46.12612801526528,0.6048465138134888
0.9,1,9.359318126242535,36.58223315657648,15,88.1392252123188,34.05301915071202,0.6048081589932431
0.9,1,9.359318126242535,36.58223315657648,16,102.61976358587921,25.161975712536425,0.6043329145786543
0.9,1,9.359318126242535,36.58223315657648,17,119.47933344154129,18.57422983270011,0.6046204219783314
0.9,1,9.359318126242535,36.58223315657648,18,139.10878977701455,13.716768501480493,0.6040790764552592
0.9,1,9.359318126242535,36.58223315657648,19,161.9632018008689,10.116245315680912,0.6041244796092752
0.9,2,9.732981754245785,34.13175365792613,0,9.000000000000002,3023.1133507487743,0.6161439021757835
0.9,2,9.732981754245785,34.13175365792613,1,10.478624812597394,2256.4841921366356,0.6144555615960609
0.9,2,9.732981754245785,34.13175365792613,2,12.200175329242407,1682.9208087228392,0.6121941053128958
0.9,2,9.732981754245785,34.13175365792613,3,14.204562213670894,1252.7477657304228,0.6118705538724488
0.9,2,9.732981754245785,34.13175365792613,4,16.538253118250562,931.5676298060088,0.6104436170329591
0.9,2,9.732981754245785,34.13175365792613,5,19.255349942435167,691.1198418409863,0.6102060632211701
0.9,2,9.732981754245785,34.13175365792613,6,22.418843075782977,513.1040367630078,0.6093961922146965
0.9,2,9.732981754245785,34.13175365792613,7,26.10207170262519,380.29200920295216,0.6089337744328013
0.9,2,9.732981754245785,34.13175365792613,8,30.390424022591617,281.4734672834599,0.6086136689833336
0.9,2,9.732981754245785,34.13175365792613,9,35.3833168031649,208.20262152988207,0.6083174926351016
0.9,2,9.732981754245785,34.13175365792613,10,41.196500156181976,154.51217729891562,0.6068470068811105
0.9,2,9.732981754245785,34.13175365792613,11,47.96474096986008,113.96917494776794,0.6079411003989268
0.9,2,9.732981754245785,34.13175365792613,12,55.844947206286946,84.43135317572603,0.6061298774739627
0.9,2,9.732981754245785,34.13175365792613,13,65.0198054948877,62.34764655197059,0.6072375303047355
0.9,2,9.732981754245785,34.13175365792613,14,75.70201635210961,46.12612801526528,0.6062882538436002
0.9,2,9.732981754245785,34.13175365792613,15,88.1392252123188,34.05301915071202,0.6062498990233547
0.9,2,9.732981754245785,34.13175365792613,16,102.61976358587921,25.161975712536425,0.6057746546087658
0.9,2,9.732981754245785,34.13175365792613,17,119.47933344154129,18.57422983270011,0.606062162008443
0.9,2,9.732981754245785,34.13175365792613,18,139.10878977701455,13.716768501480493,0.6055208164853707
0.9,2,9.732981754245785,34.13175365792613,19,161.9632018008689,10.116245315680912,0.6055662196393867
0.9,3,10.121563617211155,31.78146493797317,0,9.000000000000002,3023.1133507487743,0.6171926920977608
0.9,3,10.121563617211155,31.78146493797317,1,10.478624812597394,2256.4841921366356,0.6155043515180382
0.9,3,10.121563617211155,31.78146493797317,2,12.200175329242407,1682.9208087228392,0.613242895234873
0.9,3,10.121563617211155,31.78146493797317,3,14.204562213670894,1252.7477657304228,0.6129193437944261
0.9,3,10.121563617211155,31.78146493797317,4,16.538253118250562,931.5676298060088,0.6114924069549365
0.9,3,10.121563617211155,31.78146493797317,5,19.255349942435167,691.1198418409863,0.6112548531431475
0.9,3,10.121563617211155,31.78146493797317,6,22.418843075782977,513.1040367630078,0.6104449821366738
0.9,3,10.121563617211155,31.78146493797317,7,26.10207170262519,380.29200920295216,0.6099825643547784
0.9,3,10.121563617211155,31.78146493797317,8,30.390424022591617,281.4734672834599,0.6096624589053109
0.9,3,10.121563617211155,31.78146493797317,9,35.3833168031649,208.20262152988207,0.609366282557079
0.9,3,10.121563617211155,31.78146493797317,10,41.196500156181976,154.51217729891562,0.6078957968030878
0.9,3,10.121563617211155,31.78146493797317,11,47.96474096986008,113.96917494776794,0.6089898903209041
0.9,3,10.121563617211155,31.78146493797317,12,55.844947206286946,84.43135317572603,0.60717866739594
0.9,3,10.121563617211155,31.78146493797317,13,65.0198054948877,62.34764655197059,0.6082863202267128
0.9,3,10.121563617211155,31.78146493797317,14,75.70201635210961,46.12612801526528,0.6073370437655775
0.9,3,10.121563617211155,31.78146493797317,15,88.1392252123188,34.05301915071202,0.6072986889453319
0.9,3,10.121563617211155,31.78146493797317,16,102.61976358587921,25.161975712536425,0.6068234445307432
0.9,3,10.121563617211155,31.78146493797317,17,119.47933344154129,18.57422983270011,0.6071109519304204
0.9,3,10.121563617211155,31.78146493797317,18,139.10878977701455,13.716768501480493,0.6065696064073478
0.9,3,10.121563617211155,31.78146493797317,19,161.9632018008689,10.116245315680912,0.606615009561364
0.9,4,10.525659314275703,29.601942808266962,0,9.000000000000002,3023.1133507487743,0.6180159330274065
0.9,4,10.525659314275703,29.601942808266962,1,10.478624812597394,2256.4841921366356,0.6163275924476838
0.9,4,10.525659314275703,29.601942808266962,2,12.200175329242407,1682.9208087228392,0.6140661361645186
0.9,4,10.525659314275703,29.601942808266962,3,14.204562213670894,1252.7477657304228,0.6137425847240716
0.9,4,10.525659314275703,29.601942808266962,4,16.538253118250562,931.5676298060088,0.612315647884582
0.9,4,10.525659314275703,29.601942808266962,5,19.255349942435167,691.1198418409863,0.6120780940727929
