template_bank_path,mass_GeV,model,lifetime_index,ctau_m,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,template_total_N_eff,number_of_common_energy_bins,passes_N_events_threshold
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p4.npz,0.4,ALP-SU2L,15,151.07648450220142,70.56248854719546,105.74810614157747,0.6672695249286558,380422.4692252456,18,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p4.npz,0.4,ALP-SU2L,16,192.45948927987664,43.512831260563814,65.22830581742235,0.6670851053890414,380397.1641420154,18,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p4.npz,0.4,ALP-SU2L,17,245.17816347077607,26.848559313532153,40.228302122175386,0.6674047349050856,380650.6046999357,18,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p4.npz,0.4,ALP-SU2L,18,312.33758370566323,16.530944855505258,24.806658639858373,0.6663914352795576,380312.0595628368,18,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p4.npz,0.4,ALP-SU2L,19,397.89337196303796,10.185993754971243,15.29518819727491,0.6659606683875943,380114.17558978597,18,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,0,4.999999999999999,1913.3341495182856,6159.936083930912,0.31060941598233394,638324.2761804141,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,1,5.802590372463091,1503.3186271806844,5049.631551004307,0.29770857774399273,627598.4946681212,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,2,6.734011006120271,1167.5058939350774,4101.650888094669,0.2846429220302112,615182.1024725169,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,3,7.814941486434795,906.9820380276284,3303.1883150881117,0.2745777568553293,604655.0066135485,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,4,9.069380846109791,698.7763378916254,2638.702315409002,0.2648181774090399,594153.7605672682,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,5,10.525180396367567,537.039849382527,2091.7268704184294,0.2567447294278423,585018.5550186484,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,6,12.214662087279939,410.31008433955253,1646.466586564406,0.24920644469058112,576003.5270591583,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,7,14.175336126108105,312.42624384893753,1287.6767960636375,0.24262784326316097,567552.5210545097,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,8,16.450733786356633,237.6216322969307,1001.1444092128735,0.23735000676251608,561464.9360234262,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,9,19.091373897733256,179.91887042419876,774.1704567768195,0.2324021394116133,554381.5901845553,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,10,22.155884475216027,136.05773588807972,595.772340912033,0.2283720249244819,548847.1145492067,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,11,25.71230438985861,102.35423232740321,456.4948044277204,0.22421773771493073,543652.1965594551,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,12,29.839593981286804,77.11490108175087,348.42903858607497,0.22132168258616775,539486.4821909589,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,13,34.62938815080447,57.90591145210462,265.00843188207136,0.21850592089036897,534995.2389848013,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,14,40.188030857629116,43.37182075372843,200.94486793443923,0.21583940510428476,532222.2665983469,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,15,46.63893618854568,32.519579168614946,151.96184923758184,0.21399831162736663,529147.2610705663,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,16,54.125328421915114,24.294534016231733,114.6442366364634,0.2119123885247685,525690.4832482963,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,17,62.813421921481506,18.15902253901274,86.31294220133735,0.2103858595928083,524059.2686174522,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,18,72.89611146061016,13.564329989158583,64.86135751712956,0.209128061890723,521544.59531810076,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-photon-combined,19,84.59725491026656,10.092721276778686,48.66199849902388,0.20740457827643757,520675.4850839424,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,0,4.999999999999999,36510.957950372496,56505.6385950592,0.6461471608528105,376834.0777620894,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,1,6.215947142787869,24052.652130501552,37238.93276104869,0.645900683696828,375357.4049791775,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,2,7.727599776386536,15768.85618776055,24458.004967163655,0.6447319071580527,373743.79154710984,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,3,9.606870350127615,10318.868968766456,16018.846381415697,0.6441705428137394,372671.9936661532,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,4,11.943159660801848,6729.798885371036,10468.425626535818,0.642866379860602,371444.76874696166,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,5,14.84760983388412,4388.281065468484,6829.294118071057,0.6425672975273702,370972.4215471138,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,6,18.458391584832217,2853.258516020479,4448.980201272612,0.6413286611624651,369950.38684891333,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,7,22.947277286439505,1855.0523941693014,2894.997892189286,0.6407784956162624,369531.78315083875,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,8,28.527812536680912,1205.1361856911972,1882.2325117653984,0.6402695618942775,369304.3780512874,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,9,35.46547496547396,781.5073346618341,1222.7633327771237,0.6391321310616055,368781.97690705094,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,10,44.09030355585049,506.6846583499607,793.8455623383092,0.638266033581516,368577.04848829523,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,11,54.81259928252777,328.705335028456,515.1008977642078,0.638137763795791,368361.99385474465,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,12,68.14244397980099,212.96619788122558,334.0865435819939,0.6374581735554335,368274.0879597498,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,13,84.71396599176529,138.1241155052318,216.60694975892073,0.6376716705487114,368243.0264341617,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,14,105.31550697214851,89.45567004254454,140.38956897331406,0.6371959875419855,368046.9077613051,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,15,130.92712493095644,57.892443952966815,90.9672804599738,0.6364095272523825,368066.2997514526,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,16,162.76721762560175,37.49255726730605,58.930064386394555,0.6362212167540431,367720.53776289936,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,17,202.35048426787822,24.261031274661335,38.16810775672526,0.6356362078333976,367927.8769563107,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,18,251.55998290533202,15.72395843508309,24.71666105555063,0.6361683885919516,368009.378766691,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p5.npz,0.5,ALP-SU2L,19,312.7367113960327,10.167036067474632,16.003648032330908,0.6352949056949372,367635.5123491039,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,0,6.0,598.3446532912434,1882.0819909359004,0.3179163586777138,671603.0099530268,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,1,6.7380509865628095,492.29242449965585,1591.3435480109551,0.3093564712126302,663849.6506914345,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,2,7.566888516253341,403.4953488018443,1338.6821466966085,0.3014123627460987,656662.5822273307,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,3,8.497680105358603,330.190686946599,1120.683810239945,0.29463322654398233,650317.4697796466,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,4,9.542966969567782,268.6719575464091,933.9848301160168,0.28766201428885674,642828.4321588246,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,5,10.716833000672082,218.77113084481255,775.056038905589,0.28226492003562265,636996.8546123839,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,6,12.035094528834572,177.1873847575316,640.6057209518194,0.27659350980235475,630444.7850396961,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,7,13.515513427231737,143.28997173953633,527.507664378069,0.27163581008529053,624774.9691070772,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,8,15.178036430376956,115.80367968769232,432.8935193821754,0.2675107722863744,620021.548292733,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,9,17.045063890631276,93.23856166517751,354.10593832428424,0.26330696996047326,614277.2247341854,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,10,19.14175159404904,75.13533781555236,288.79716068880396,0.2601664699069363,610779.4491328271,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,11,21.49634970213705,60.416123845419676,234.90786707519868,0.2571907216120577,606417.416405049,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,12,24.14058338633063,48.46629020201348,190.6031897300922,0.2542784843771252,602702.664856444,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,13,27.110080283744477,38.81228243628654,154.30014072300435,0.25153756992329224,599542.7528947218,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,14,30.44485053361357,31.07972246394882,124.65256233853503,0.24933079497829824,596555.346160734,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,15,34.189825862295365,24.850472139904358,100.51517853469892,0.24723104014908265,593869.030701848,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,16,38.395464980308326,19.896792531935223,80.91385870989924,0.2459009228971673,591618.0221368823,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,17,43.11843344835072,15.862533028155916,65.03406435658391,0.2439111438765556,588620.381289093,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,18,48.422367172617065,12.655674850495124,52.19768916856604,0.2424566116255678,586541.930573601,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-photon-combined,19,54.37872981652651,10.08963758797531,41.84109962513059,0.2411417882983954,584858.1606275153,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,0,6.0,16990.118894906933,27559.649990634174,0.6164852928350261,363614.2063238054,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,1,7.3107262009924305,11638.77228605726,18883.912719278105,0.6163326668087983,362673.14026354655,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,2,8.90778626431287,7928.181152504683,12903.34023865038,0.6144285902619838,360965.552208469,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,3,10.853731072558768,5401.545822619988,8795.991265124212,0.6140917674664961,360153.9955896201,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,4,13.224776021780174,3668.976249623689,5984.650137682229,0.6130644507557851,359190.8818723222,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,5,16.113786094114122,2487.481084906377,4065.270800810991,0.6118857037543829,358437.80708999233,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,6,19.63391303257127,1685.8842388527437,2758.1605930583837,0.6112349814204808,358118.2279318505,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,7,23.9230270725376,1141.6252320360823,1869.2084759364197,0.6107532930291046,357728.5327361053,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,8,29.149116804375307,771.3196709029285,1265.6371082350815,0.6094319342283873,356727.99772160355,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,9,35.51686865958921,521.7536363929402,856.3543906559402,0.6092730323870863,356925.910431128,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,10,43.27568371447764,351.9606003873501,579.0122320674,0.6078638427562271,356434.9301040311,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,11,52.72944579954886,237.79449690758574,391.2881839884702,0.6077221511871481,356311.89681259514,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,12,64.24842349509534,160.38851633109655,264.2863881385718,0.6068739198441084,356190.2174709798,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,13,78.28377216967522,108.23776830835716,178.42803022297107,0.6066186359458139,356027.48942266795,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,14,95.38520405222776,72.98000818586894,120.41449253288562,0.6060732944245714,355804.0210650724,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,15,116.22251840860507,49.18390172640513,81.24505493458382,0.6053771736139091,355871.50454828737,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,16,141.61183507918588,33.150873498956784,54.80075830850371,0.6049345761299911,355549.8781879422,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,17,172.5475588473371,22.33799486313672,36.95534130592607,0.6044591681136674,355283.33821652445,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,18,210.2413265637518,15.067008129455024,24.91630535907138,0.6047047470450717,355535.2684599149,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p6.npz,0.6,ALP-SU2L,19,256.1694624401711,10.154236778091802,16.79652504332399,0.6045439013069994,355636.9106452797,19,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,0,7.499999999999999,136.04630726653738,406.3340122899351,0.33481397852922795,690591.282844891,20,True
