mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.3,44.25045011669211,mid,0,0.3,25.976657688501856,0.9803154681950031,0.0073329565292136085,-4.895495645195202
0.3,44.25045011669211,mid,1,25.976657688501856,29.99729169014488,0.005175422825357962,0.01475350107528026,1.047559374459194
0.3,44.25045011669211,mid,2,29.99729169014488,34.64023430319652,0.003874011612944087,0.03142107822325086,2.0931883860584524
0.3,44.25045011669211,mid,3,34.64023430319652,40.00180566216164,0.002997289026498229,0.055118749524881064,2.911781717745135
0.3,44.25045011669211,mid,4,40.00180566216164,46.19323420932204,0.0022563566759263346,0.08345122880582354,3.610510952883899
0.3,44.25045011669211,mid,5,46.19323420932204,53.3429641836316,0.001675569601919157,0.10962243183343481,4.180888855268254
0.3,44.25045011669211,mid,6,53.3429641836316,61.59932025980484,0.0012206823781397852,0.12979807091451956,4.666569913451303
0.3,44.25045011669211,mid,7,61.59932025980484,71.13358461685092,0.0008538436383555679,0.13702222574799444,5.078150339624808
0.3,44.25045011669211,mid,8,71.13358461685092,82.14355027135687,0.0005669949988230138,0.1290578865179641,5.427665832119911
0.3,44.25045011669211,mid,9,82.14355027135687,94.85762439117252,0.00039478969723409337,0.10892013192212247,5.620016946916701
0.3,44.25045011669211,mid,10,94.85762439117252,109.53956671476264,0.0002587481538593811,0.08197451438950479,5.7583084680988765
0.3,44.25045011669211,mid,11,109.53956671476264,126.49396137707384,0.00017464913051764316,0.05532152945299,5.758138439962235
0.3,44.25045011669211,mid,12,126.49396137707384,146.07253565764043,9.773660109834376e-05,0.032476673828108926,5.80600126595427
0.3,44.25045011669211,mid,13,146.07253565764043,168.68145673647828,5.970388618974156e-05,0.015581073711654281,5.564415119488659
0.3,44.25045011669211,mid,14,168.68145673647828,194.78975783256428,3.6558884249631604e-05,0.006014447274746804,5.102995505254727
0.3,44.25045011669211,mid,15,194.78975783256428,224.93906852930118,2.2040241440616085e-05,0.0017202567240903201,4.357358877981035
0.3,44.25045011669211,mid,16,224.93906852930118,259.7548511473678,1.202507861786159e-05,0.00036036024206678247,3.400109849680646
0.3,44.25045011669211,mid,17,259.7548511473678,400.0,8.109373825361396e-06,5.288328235349336e-05,1.8750666103980873
