mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.3,5.139022774199925,low,0,0.3,22.494922262841893,0.9424729797133136,0.001545882122929186,-6.412912549401938
0.3,5.139022774199925,low,1,22.494922262841893,25.976657688501856,0.014026074600657754,0.004564101736006801,-1.1226963461156136
0.3,5.139022774199925,low,2,25.976657688501856,29.99729169014488,0.011129528028811241,0.013940486820066763,0.2251955681821227
0.3,5.139022774199925,low,3,29.99729169014488,34.64023430319652,0.008451726883891592,0.030131400593720485,1.2711970516370739
0.3,5.139022774199925,low,4,34.64023430319652,40.00180566216164,0.006618754130300335,0.05346716920360127,2.08916065139233
0.3,5.139022774199925,low,5,40.00180566216164,46.19323420932204,0.005036092601348734,0.08176424013390214,2.787209481958145
0.3,5.139022774199925,low,6,46.19323420932204,53.3429641836316,0.003773908998779135,0.10842633405496792,3.357959659603751
0.3,5.139022774199925,low,7,53.3429641836316,61.59932025980484,0.00277101212187996,0.1294421160154731,3.8440211602165375
0.3,5.139022774199925,low,8,61.59932025980484,71.13358461685092,0.0019511564903356609,0.13760615909151086,4.25597341659199
0.3,5.139022774199925,low,9,71.13358461685092,82.14355027135687,0.0013032175532656889,0.13036024873680496,4.60546551447196
0.3,5.139022774199925,low,10,82.14355027135687,94.85762439117252,0.0009117770520046752,0.11060055455047768,4.798284882408789
0.3,5.139022774199925,low,11,94.85762439117252,109.53956671476264,0.0005998431761361783,0.08362047003165747,4.937375377992385
0.3,5.139022774199925,low,12,109.53956671476264,126.49396137707384,0.0004061573483917752,0.05666215216448066,4.938121114369127
0.3,5.139022774199925,low,13,126.49396137707384,146.07253565764043,0.00022756995012890887,0.03338153418049701,4.988300493004116
0.3,5.139022774199925,low,14,146.07253565764043,168.68145673647828,0.00013900484540278022,0.01606081255118627,4.749628789403891
0.3,5.139022774199925,low,15,168.68145673647828,194.78975783256428,8.491274029991755e-05,0.00621573430549922,4.293215003003916
0.3,5.139022774199925,low,16,194.78975783256428,224.93906852930118,5.087056304540188e-05,0.0017818343753500277,3.5561142334928864
0.3,5.139022774199925,low,17,224.93906852930118,259.7548511473678,2.731348530380445e-05,0.00037389189369551,2.616586153938592
0.3,5.139022774199925,low,18,259.7548511473678,400.0,1.8099716702990444e-05,5.487743817265596e-05,1.109206015419848
