mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.3,381.0262031451505,high,0,0.3,25.976657688501856,0.9826562231918823,0.008048212216636187,-4.804809355020542
0.3,381.0262031451505,high,1,25.976657688501856,29.99729169014488,0.004573891439183151,0.014842961199759657,1.1771613986054055
0.3,381.0262031451505,high,2,29.99729169014488,34.64023430319652,0.003418125470651523,0.03154903538172526,2.2224507214362523
0.3,381.0262031451505,high,3,34.64023430319652,40.00180566216164,0.002640828204342494,0.05529328262162471,3.04155884784355
0.3,381.0262031451505,high,4,40.00180566216164,46.19323420932204,0.0019856824770586993,0.08359243572443861,3.7399903620262323
0.3,381.0262031451505,high,5,46.19323420932204,53.3429641836316,0.0014729517820572565,0.1097114296009935,4.310585149042653
0.3,381.0262031451505,high,6,53.3429641836316,61.59932025980484,0.0010720898835301185,0.12976391238363352,4.796106835124248
0.3,381.0262031451505,high,7,61.59932025980484,71.13358461685092,0.0007493601663050752,0.13686924558629007,5.207561606460105
0.3,381.0262031451505,high,8,71.13358461685092,82.14355027135687,0.0004973187131051443,0.12882467031561068,5.5569765196066525
0.3,381.0262031451505,high,9,82.14355027135687,94.85762439117252,0.0003461163330541795,0.10865203946860993,5.749130815255953
0.3,381.0262031451505,high,10,94.85762439117252,109.53956671476264,0.00022678497168156478,0.08173925535339818,5.887287339904291
0.3,381.0262031451505,high,11,109.53956671476264,126.49396137707384,0.00015305720365487073,0.05513267823373842,5.8866861591225
0.3,381.0262031451505,high,12,126.49396137707384,146.07253565764043,8.569151811607747e-05,0.03235273660666722,5.9337000411678265
0.3,381.0262031451505,high,13,146.07253565764043,168.68145673647828,5.239082952053126e-05,0.015516504455208684,5.690927973107041
0.3,381.0262031451505,high,14,168.68145673647828,194.78975783256428,3.2134042169271954e-05,0.00598786506790588,5.22757423962098
0.3,381.0262031451505,high,15,194.78975783256428,224.93906852930118,1.9431955562200927e-05,0.0017123019744255817,4.478675023217015
0.3,381.0262031451505,high,16,224.93906852930118,259.7548511473678,1.067309227924546e-05,0.0003587055337995555,3.5147759778545113
0.3,381.0262031451505,high,17,259.7548511473678,400.0,7.248725846337234e-06,5.272827553433556e-05,1.9843261412271127
