mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.5,30.7992097208144,mid,0,0.5,21.12031528374151,0.8999806951006436,0.004560024080590896,-5.285045408862397
0.5,30.7992097208144,mid,1,21.12031528374151,24.14138581622472,0.02171812723001253,0.002544493173901815,-2.1442157836966547
0.5,30.7992097208144,mid,2,24.14138581622472,27.594593229224305,0.017845132418969407,0.007897126876482167,-0.815231770621075
0.5,30.7992097208144,mid,3,27.594593229224305,31.541750804321904,0.014203440472088207,0.01921237698334076,0.30207048386784147
0.5,30.7992097208144,mid,4,31.541750804321904,36.05351365528748,0.01132289270014549,0.03601050892439717,1.1569842314112824
0.5,30.7992097208144,mid,5,36.05351365528748,41.21064347239382,0.008935638002439822,0.05806584094061024,1.8715300044142777
0.5,30.7992097208144,mid,6,41.21064347239382,47.10545417699352,0.007072643248022217,0.08130594454875267,2.441984854345849
0.5,30.7992097208144,mid,7,47.10545417699352,53.84346436393915,0.005370741529029759,0.10448612149878182,2.968088267630729
0.5,30.7992097208144,mid,8,53.84346436393915,61.54528611098124,0.004125876414159819,0.11958371050181352,3.3667381711647804
0.5,30.7992097208144,mid,9,61.54528611098124,70.34878396530846,0.0029744909349327443,0.12561009741875998,3.7431097342166337
0.5,30.7992097208144,mid,10,70.34878396530846,80.41154275363142,0.0020668219403312464,0.12108305526159938,4.070464584268793
0.5,30.7992097208144,mid,11,80.41154275363142,91.91368839023166,0.0014971564400677849,0.10473088408756219,4.247826448977124
0.5,30.7992097208144,mid,12,91.91368839023166,105.06111217615067,0.0010569850276020733,0.08294711910832812,4.3627827437786895
0.5,30.7992097208144,mid,13,105.06111217615067,120.0891563052843,0.0006884841577904383,0.05887155052080347,4.448620931563275
0.5,30.7992097208144,mid,14,120.0891563052843,137.26682654886946,0.0004610939136769489,0.03801925283801794,4.412246224482286
0.5,30.7992097208144,mid,15,137.26682654886946,156.90160752647654,0.0002660128675510467,0.021004854169786882,4.368964159072772
0.5,30.7992097208144,mid,16,156.90160752647654,179.34496675806818,0.00016790130175519557,0.009404387318622547,4.025555278183147
0.5,30.7992097208144,mid,17,179.34496675806818,204.9986460210415,0.00011486867892021578,0.0034258207468982563,3.395306802679385
0.5,30.7992097208144,mid,18,204.9986460210415,234.3218526291303,6.925081264200346e-05,0.0009901786619124179,2.66015051352353
0.5,30.7992097208144,mid,19,234.3218526291303,400.0,6.17468092194158e-05,0.0002466523390377164,1.384937509247931
