mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.4,37.18189830457899,mid,0,0.4,25.238293779207726,0.9587415331830393,0.00804066199006973,-4.781110104667929
0.4,37.18189830457899,mid,1,25.238293779207726,28.977438402999603,0.010099338667271767,0.010850022585275239,0.07169721836102988
0.4,37.18189830457899,mid,2,28.977438402999603,33.27055084410684,0.007782307787378754,0.025307766327141185,1.1792583931076435
0.4,37.18189830457899,mid,3,33.27055084410684,38.19970344085745,0.00614158949235906,0.04598276633471754,2.0131830977609657
0.4,37.18189830457899,mid,4,38.19970344085745,43.859127845727414,0.004734182390359134,0.07137154698892689,2.713090250269408
0.4,37.18189830457899,mid,5,43.859127845727414,50.35701647176671,0.0036349978793800233,0.09532148974069025,3.266646753348813
0.4,37.18189830457899,mid,6,50.35701647176671,57.81759082983714,0.002687833301688933,0.11780739142700601,3.7803156098122654
0.4,37.18189830457899,mid,7,57.81759082983714,66.38347629750241,0.002004162558819567,0.12895886120833128,4.16426715103054
0.4,37.18189830457899,mid,8,66.38347629750241,76.21842871852988,0.0013661015587090022,0.12861090905245065,4.544830531637949
0.4,37.18189830457899,mid,9,76.21842871852988,87.5104649579821,0.0009778375173031355,0.11736568882647841,4.787706366436428
0.4,37.18189830457899,mid,10,87.5104649579821,100.47545726038321,0.0006725750023826005,0.09363528738663718,4.936048960448564
0.4,37.18189830457899,mid,11,100.47545726038321,115.36126012506426,0.00043684948536111605,0.06852661368664296,5.055388761092788
0.4,37.18189830457899,mid,12,115.36126012506426,132.45244859303648,0.0002967793260501147,0.044847523097456016,5.018034786893526
0.4,37.18189830457899,mid,13,132.45244859303648,152.07575852822455,0.00017030181410537375,0.025381235428367867,5.00419317730272
0.4,37.18189830457899,mid,14,152.07575852822455,174.6063328960663,0.00010751476882237604,0.01199081817947555,4.7142682616562475
0.4,37.18189830457899,mid,15,174.6063328960663,200.47489345090884,6.933116390370732e-05,0.004416004252795293,4.154096050305585
0.4,37.18189830457899,mid,16,200.47489345090884,230.17597493486272,3.9794695828891494e-05,0.0012800655388083085,3.4709329250186607
0.4,37.18189830457899,mid,17,230.17597493486272,400.0,3.696940723697503e-05,0.0003053479487296344,2.111361202681415
