mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.5,7.192567032619706,low,0,0.5,21.12031528374151,0.8531731642429319,0.0010889006194153817,-6.663793951820409
0.5,7.192567032619706,low,1,21.12031528374151,24.14138581622472,0.030657321492455567,0.002338382604622261,-2.5734120122198245
0.5,7.192567032619706,low,2,24.14138581622472,27.594593229224305,0.02561687540686011,0.0073874877727130115,-1.2434636022930816
0.5,7.192567032619706,low,3,27.594593229224305,31.541750804321904,0.02069348786775977,0.018271638913734515,-0.12446898346340293
0.5,7.192567032619706,low,4,31.541750804321904,36.05351365528748,0.016710310028542084,0.03464699754957349,0.7291851751668715
0.5,7.192567032619706,low,5,36.05351365528748,41.21064347239382,0.013336843982827213,0.05655983052131137,1.4447685956422363
0.5,7.192567032619706,low,6,41.21064347239382,47.10545417699352,0.010660637446942452,0.08001735478248212,2.0156853309534726
0.5,7.192567032619706,low,7,47.10545417699352,53.84346436393915,0.008165485049863272,0.10369517012151053,2.541539408016666
0.5,7.192567032619706,low,8,53.84346436393915,61.54528611098124,0.006320305350277695,0.1196070289403553,2.9404440882849325
0.5,7.192567032619706,low,9,61.54528611098124,70.34878396530846,0.004586574942905356,0.1264771031457024,3.316927743259769
0.5,7.192567032619706,low,10,70.34878396530846,80.41154275363142,0.0032052696781920374,0.12261752864612235,3.644273757762876
0.5,7.192567032619706,low,11,80.41154275363142,91.91368839023166,0.002333597111449541,0.10660065479547971,3.8216787524977174
0.5,7.192567032619706,low,12,91.91368839023166,105.06111217615067,0.001654685256895225,0.08480819812818619,3.9367814005244766
0.5,7.192567032619706,low,13,105.06111217615067,120.0891563052843,0.0010818498005323337,0.06043434129374207,4.02288515356033
0.5,7.192567032619706,low,14,120.0891563052843,137.26682654886946,0.000726847391346768,0.039163552421751666,3.9867852682192138
0.5,7.192567032619706,low,15,137.26682654886946,156.90160752647654,0.0004204391606829534,0.02169818310361617,3.9436840224086316
0.5,7.192567032619706,low,16,156.90160752647654,179.34496675806818,0.0002659262413286383,0.009743113328021191,3.601097007003468
0.5,7.192567032619706,low,17,179.34496675806818,204.9986460210415,0.00018223218949111158,0.0035574085491210396,2.9715059827191728
0.5,7.192567032619706,low,18,204.9986460210415,234.3218526291303,0.00010993057422243483,0.0010301417835270029,2.237602702554817
0.5,7.192567032619706,low,19,234.3218526291303,400.0,9.821678449357981e-05,0.00025698297901224784,0.9618327308994037
