mass_GeV,seed,truth_model,truth_lifetime_index,truth_ctau_m,number_of_events,number_of_pseudoexperiments,correct_fraction,selected_photon_fraction,selected_su2_fraction,tie_fraction,mean_profile_statistic_T,std_profile_statistic_T
0.3,73241,photon,1,3.8038567214123518,11,100000,1.0,1.0,0.0,0.0,-95.91148811477315,15.72650653398898
0.3,73241,photon,1,3.8038567214123518,12,100000,1.0,1.0,0.0,0.0,-104.61453971675031,16.42617841479034
0.3,73241,photon,2,4.823108652344642,1,100000,0.90988,0.90988,0.09012,0.0,-8.983748185884796,4.501564600616786
0.3,73241,photon,2,4.823108652344642,2,100000,0.98448,0.98448,0.01552,0.0,-17.901757245614636,6.427836572225179
0.3,73241,photon,2,4.823108652344642,3,100000,0.99594,0.99594,0.00406,0.0,-26.810732568158265,7.887250529691997
0.3,73241,photon,2,4.823108652344642,4,100000,0.9985,0.9985,0.0015,0.0,-35.696221825554424,9.131784779368546
0.3,73241,photon,2,4.823108652344642,5,100000,0.99958,0.99958,0.00042,0.0,-44.576137088220065,10.205788498963459
0.3,73241,photon,2,4.823108652344642,6,100000,0.99985,0.99985,0.00015,0.0,-53.41558760271362,11.223268499843186
0.3,73241,photon,2,4.823108652344642,7,100000,0.99997,0.99997,3e-05,0.0,-62.28651229230306,12.128860121740543
0.3,73241,photon,2,4.823108652344642,8,100000,0.99999,0.99999,1e-05,0.0,-71.13470749924373,12.96684645631643
0.3,73241,photon,2,4.823108652344642,9,100000,1.0,1.0,0.0,0.0,-79.99203303228569,13.733243473765375
0.3,73241,photon,2,4.823108652344642,10,100000,1.0,1.0,0.0,0.0,-88.8473784911854,14.500584905864743
0.3,73241,photon,2,4.823108652344642,11,100000,1.0,1.0,0.0,0.0,-97.68261398525247,15.21450605861969
0.3,73241,photon,2,4.823108652344642,12,100000,1.0,1.0,0.0,0.0,-106.51018042764913,15.884624851613765
0.3,73241,photon,3,6.115471421774413,1,100000,0.91666,0.91666,0.08334,0.0,-9.115403169785907,4.35243196617234
0.3,73241,photon,3,6.115471421774413,2,100000,0.98626,0.98626,0.01374,0.0,-18.195138796805907,6.218288982452095
0.3,73241,photon,3,6.115471421774413,3,100000,0.99614,0.99614,0.00386,0.0,-27.203891586817846,7.690571327792894
0.3,73241,photon,3,6.115471421774413,4,100000,0.99864,0.99864,0.00136,0.0,-36.22563197882443,8.9063736325933
0.3,73241,photon,3,6.115471421774413,5,100000,0.9997,0.9997,0.0003,0.0,-45.22135695992029,9.979351038037114
0.3,73241,photon,3,6.115471421774413,6,100000,0.99993,0.99993,7e-05,0.0,-54.21287986502482,10.946429565264927
0.3,73241,photon,3,6.115471421774413,7,100000,0.99999,0.99999,1e-05,0.0,-63.18283603205443,11.819868807394068
0.3,73241,photon,3,6.115471421774413,8,100000,0.99998,0.99998,2e-05,0.0,-72.1722418933109,12.647491501197681
0.3,73241,photon,3,6.115471421774413,9,100000,1.0,1.0,0.0,0.0,-81.21021572397098,13.409813286478583
0.3,73241,photon,3,6.115471421774413,10,100000,1.0,1.0,0.0,0.0,-90.21604716744297,14.15628216314916
0.3,73241,photon,3,6.115471421774413,11,100000,1.0,1.0,0.0,0.0,-99.19921236683999,14.879248469993135
0.3,73241,photon,3,6.115471421774413,12,100000,1.0,1.0,0.0,0.0,-108.1983364565655,15.549458005629498
0.3,73241,photon,4,7.7541256907739164,1,100000,0.91911,0.91911,0.08089,0.0,-9.180753960605847,4.299047301754028
0.3,73241,photon,4,7.7541256907739164,2,100000,0.98784,0.98784,0.01216,0.0,-18.352347241136503,6.079765224837452
0.3,73241,photon,4,7.7541256907739164,3,100000,0.99704,0.99704,0.00296,0.0,-27.493526867232035,7.499622832027723
0.3,73241,photon,4,7.7541256907739164,4,100000,0.99924,0.99924,0.00076,0.0,-36.59036331932451,8.695410405656116
0.3,73241,photon,4,7.7541256907739164,5,100000,0.99978,0.99978,0.00022,0.0,-45.649791937092516,9.769336517602754
0.3,73241,photon,4,7.7541256907739164,6,100000,0.99996,0.99996,4e-05,0.0,-54.74066978227249,10.706052878898804
0.3,73241,photon,4,7.7541256907739164,7,100000,1.0,1.0,0.0,0.0,-63.811358850160076,11.58436241758713
0.3,73241,photon,4,7.7541256907739164,8,100000,1.0,1.0,0.0,0.0,-72.91023763166648,12.367299532918906
0.3,73241,photon,4,7.7541256907739164,9,100000,1.0,1.0,0.0,0.0,-82.00862151185301,13.098061997808724
0.3,73241,photon,4,7.7541256907739164,10,100000,1.0,1.0,0.0,0.0,-91.1218489478551,13.79781181562402
0.3,73241,photon,4,7.7541256907739164,11,100000,1.0,1.0,0.0,0.0,-100.20378178513668,14.48596756414439
0.3,73241,photon,4,7.7541256907739164,12,100000,1.0,1.0,0.0,0.0,-109.29782391194334,15.13260894175152
0.3,73241,photon,5,9.831861042508852,1,100000,0.92468,0.92468,0.07532,0.0,-9.282669503614445,4.1657644974828845
0.3,73241,photon,5,9.831861042508852,2,100000,0.98949,0.98949,0.01051,0.0,-18.552489933972907,5.926876997400423
0.3,73241,photon,5,9.831861042508852,3,100000,0.99743,0.99743,0.00257,0.0,-27.749153298907004,7.318185794120228
0.3,73241,photon,5,9.831861042508852,4,100000,0.99927,0.99927,0.00073,0.0,-36.93472525604275,8.496612637439355
0.3,73241,photon,5,9.831861042508852,5,100000,0.9998,0.9998,0.0002,0.0,-46.09844765359239,9.527904033371765
0.3,73241,photon,5,9.831861042508852,6,100000,0.99996,0.99996,4e-05,0.0,-55.29355704689089,10.433028533570242
0.3,73241,photon,5,9.831861042508852,7,100000,0.99998,0.99998,2e-05,0.0,-64.44582897882053,11.29245664074598
0.3,73241,photon,5,9.831861042508852,8,100000,1.0,1.0,0.0,0.0,-73.6457952647938,12.061998338056027
0.3,73241,photon,5,9.831861042508852,9,100000,1.0,1.0,0.0,0.0,-82.83679625511182,12.79716716407061
0.3,73241,photon,5,9.831861042508852,10,100000,1.0,1.0,0.0,0.0,-92.00619089359651,13.498375386182655
0.3,73241,photon,5,9.831861042508852,11,100000,1.0,1.0,0.0,0.0,-101.16876821621385,14.165291628952579
0.3,73241,photon,5,9.831861042508852,12,100000,1.0,1.0,0.0,0.0,-110.32770350549184,14.805042183975276
0.3,73241,photon,6,12.466330236846515,1,100000,0.92873,0.92873,0.07127,0.0,-9.358464616859901,4.075936741660834
0.3,73241,photon,6,12.466330236846515,2,100000,0.9899,0.9899,0.0101,0.0,-18.683238918143783,5.840936386705254
0.3,73241,photon,6,12.466330236846515,3,100000,0.99766,0.99766,0.00234,0.0,-27.963875423099353,7.194356424140986
0.3,73241,photon,6,12.466330236846515,4,100000,0.99936,0.99936,0.00064,0.0,-37.25983223653221,8.321922927687261
0.3,73241,photon,6,12.466330236846515,5,100000,0.99976,0.99976,0.00024,0.0,-46.5159788764655,9.321559759487487
0.3,73241,photon,6,12.466330236846515,6,100000,0.99998,0.99998,2e-05,0.0,-55.71971316222708,10.23349825617601
0.3,73241,photon,6,12.466330236846515,7,100000,0.99998,0.99998,2e-05,0.0,-64.96192693288539,11.082182861694417
0.3,73241,photon,6,12.466330236846515,8,100000,1.0,1.0,0.0,0.0,-74.16522443576741,11.860814864397177
0.3,73241,photon,6,12.466330236846515,9,100000,1.0,1.0,0.0,0.0,-83.4051248738562,12.60908927513045
0.3,73241,photon,6,12.466330236846515,10,100000,1.0,1.0,0.0,0.0,-92.64331854858403,13.306511438342897
0.3,73241,photon,6,12.466330236846515,11,100000,1.0,1.0,0.0,0.0,-101.91490838237615,13.981742901140166
0.3,73241,photon,6,12.466330236846515,12,100000,1.0,1.0,0.0,0.0,-111.17242765801325,14.596469601693398
0.3,73241,photon,7,15.806711354258216,1,100000,0.92966,0.92966,0.07034,0.0,-9.393302266540466,4.041910323561935
0.3,73241,photon,7,15.806711354258216,2,100000,0.99064,0.99064,0.00936,0.0,-18.779313238891813,5.755015182345259
0.3,73241,photon,7,15.806711354258216,3,100000,0.99762,0.99762,0.00238,0.0,-28.10799939865111,7.105004537354175
0.3,73241,photon,7,15.806711354258216,4,100000,0.99929,0.99929,0.00071,0.0,-37.406054408471796,8.269470035803375
0.3,73241,photon,7,15.806711354258216,5,100000,0.99982,0.99982,0.00018,0.0,-46.67953703884401,9.26798679111036
0.3,73241,photon,7,15.806711354258216,6,100000,0.99997,0.99997,3e-05,0.0,-55.972838518199914,10.158100878892766
0.3,73241,photon,7,15.806711354258216,7,100000,1.0,1.0,0.0,0.0,-65.28732442505112,10.965076027642679
0.3,73241,photon,7,15.806711354258216,8,100000,1.0,1.0,0.0,0.0,-74.57498194508881,11.73011249899415
0.3,73241,photon,7,15.806711354258216,9,100000,1.0,1.0,0.0,0.0,-83.86850762040613,12.461578307233738
0.3,73241,photon,7,15.806711354258216,10,100000,1.0,1.0,0.0,0.0,-93.17232714164531,13.151359679580237
0.3,73241,photon,7,15.806711354258216,11,100000,1.0,1.0,0.0,0.0,-102.47151721981801,13.788245979551254
0.3,73241,photon,7,15.806711354258216,12,100000,1.0,1.0,0.0,0.0,-111.7628998475836,14.402630450149184
0.3,73241,photon,8,20.04215507610668,1,100000,0.93176,0.93176,0.06824,0.0,-9.42384912648543,3.9969666504667125
0.3,73241,photon,8,20.04215507610668,2,100000,0.99103,0.99103,0.00897,0.0,-18.8191166464769,5.702678216074533
0.3,73241,photon,8,20.04215507610668,3,100000,0.99806,0.99806,0.00194,0.0,-28.18041962725523,7.027367211791903
0.3,73241,photon,8,20.04215507610668,4,100000,0.99945,0.99945,0.00055,0.0,-37.5372864860665,8.144209403559932
0.3,73241,photon,8,20.04215507610668,5,100000,0.99985,0.99985,0.00015,0.0,-46.87464381879508,9.134176487344822
0.3,73241,photon,8,20.04215507610668,6,100000,0.99997,0.99997,3e-05,0.0,-56.19423348906823,10.038329916739642
0.3,73241,photon,8,20.04215507610668,7,100000,1.0,1.0,0.0,0.0,-65.51287329965332,10.8652185225582
0.3,73241,photon,8,20.04215507610668,8,100000,1.0,1.0,0.0,0.0,-74.8504546317435,11.62300365653015
0.3,73241,photon,8,20.04215507610668,9,100000,1.0,1.0,0.0,0.0,-84.20361325043001,12.338254631099241
0.3,73241,photon,8,20.04215507610668,10,100000,1.0,1.0,0.0,0.0,-93.56024682406455,13.002527077747823
0.3,73241,photon,8,20.04215507610668,11,100000,1.0,1.0,0.0,0.0,-102.8813668104,13.671896449230683
0.3,73241,photon,8,20.04215507610668,12,100000,1.0,1.0,0.0,0.0,-112.20472594939311,14.293514343378845
0.3,73241,photon,9,25.41249543261236,1,100000,0.93534,0.93534,0.06466,0.0,-9.491312580245223,3.911823275774774
0.3,73241,photon,9,25.41249543261236,2,100000,0.99165,0.99165,0.00835,0.0,-18.915536989607237,5.616332322920475
0.3,73241,photon,9,25.41249543261236,3,100000,0.99819,0.99819,0.00181,0.0,-28.312462597474013,6.94736029768896
0.3,73241,photon,9,25.41249543261236,4,100000,0.99937,0.99937,0.00063,0.0,-37.68998787998741,8.082284134258511
0.3,73241,photon,9,25.41249543261236,5,100000,0.99992,0.99992,8e-05,0.0,-47.042751188009085,9.066794267228763
0.3,73241,photon,9,25.41249543261236,6,100000,0.99998,0.99998,2e-05,0.0,-56.399429834661994,9.96293429166759
0.3,73241,photon,9,25.41249543261236,7,100000,1.0,1.0,0.0,0.0,-65.72314642293182,10.806534136503085
0.3,73241,photon,9,25.41249543261236,8,100000,1.0,1.0,0.0,0.0,-75.08134338075267,11.542281109292555
0.3,73241,photon,9,25.41249543261236,9,100000,1.0,1.0,0.0,0.0,-84.46496855328895,12.22424569698566
0.3,73241,photon,9,25.41249543261236,10,100000,1.0,1.0,0.0,0.0,-93.82907741124585,12.936872356282963
0.3,73241,photon,9,25.41249543261236,11,100000,1.0,1.0,0.0,0.0,-103.19047844743423,13.580772856627746
0.3,73241,photon,9,25.41249543261236,12,100000,1.0,1.0,0.0,0.0,-112.5595496793806,14.187066154431204
0.3,73241,photon,10,32.221830519734404,1,100000,0.93601,0.93601,0.06399,0.0,-9.506277288558932,3.9001727164439335
0.3,73241,photon,10,32.221830519734404,2,100000,0.9917,0.9917,0.0083,0.0,-18.948343353127118,5.59222116174041
0.3,73241,photon,10,32.221830519734404,3,100000,0.99805,0.99805,0.00195,0.0,-28.39639293228314,6.887536195452456
0.3,73241,photon,10,32.221830519734404,4,100000,0.99934,0.99934,0.00066,0.0,-37.77657078996722,8.028125978924221
0.3,73241,photon,10,32.221830519734404,5,100000,0.99983,0.99983,0.00017,0.0,-47.167442833492586,9.005174667954707
0.3,73241,photon,10,32.221830519734404,6,100000,1.0,1.0,0.0,0.0,-56.56934812490624,9.872600138381388
0.3,73241,photon,10,32.221830519734404,7,100000,0.99999,0.99999,1e-05,0.0,-65.96589057227247,10.669241488162012
0.3,73241,photon,10,32.221830519734404,8,100000,0.99999,0.99999,1e-05,0.0,-75.38185625817066,11.385436468876206
0.3,73241,photon,10,32.221830519734404,9,100000,1.0,1.0,0.0,0.0,-84.77090049006388,12.105464366087364
0.3,73241,photon,10,32.221830519734404,10,100000,1.0,1.0,0.0,0.0,-94.16846048395992,12.778424173120975
0.3,73241,photon,10,32.221830519734404,11,100000,1.0,1.0,0.0,0.0,-103.58321826675125,13.414480292915403
0.3,73241,photon,10,32.221830519734404,12,100000,1.0,1.0,0.0,0.0,-112.96870516094683,14.037007414888945
0.3,73241,photon,11,40.85574219956714,1,100000,0.9364,0.9364,0.0636,0.0,-9.520550953671185,3.8847439952991785
0.3,73241,photon,11,40.85574219956714,2,100000,0.99195,0.99195,0.00805,0.0,-18.99700393684319,5.5589038371723225
0.3,73241,photon,11,40.85574219956714,3,100000,0.99829,0.99829,0.00171,0.0,-28.43767672382741,6.865842666552576
0.3,73241,photon,11,40.85574219956714,4,100000,0.99937,0.99937,0.00063,0.0,-37.87290002017436,7.961829184935728
0.3,73241,photon,11,40.85574219956714,5,100000,0.9999,0.9999,0.0001,0.0,-47.276570955873325,8.955137133668684
0.3,73241,photon,11,40.85574219956714,6,100000,0.99998,0.99998,2e-05,0.0,-56.66673192977654,9.803883909495461
0.3,73241,photon,11,40.85574219956714,7,100000,1.0,1.0,0.0,0.0,-66.07588437714975,10.606565958606513
0.3,73241,photon,11,40.85574219956714,8,100000,1.0,1.0,0.0,0.0,-75.47929426641139,11.363402210977348
0.3,73241,photon,11,40.85574219956714,9,100000,1.0,1.0,0.0,0.0,-84.89183330593958,12.062150378969323
0.3,73241,photon,11,40.85574219956714,10,100000,1.0,1.0,0.0,0.0,-94.30535340923238,12.711235804176319
0.3,73241,photon,11,40.85574219956714,11,100000,1.0,1.0,0.0,0.0,-103.70857211206267,13.34601119112686
0.3,73241,photon,11,40.85574219956714,12,100000,1.0,1.0,0.0,0.0,-113.10632863828411,13.9495122917442
0.3,73241,photon,12,51.80312985803788,1,100000,0.93735,0.93735,0.06265,0.0,-9.533056021850253,3.8679727731148774
0.3,73241,photon,12,51.80312985803788,2,100000,0.99162,0.99162,0.00838,0.0,-19.018255389510678,5.551289165742077
0.3,73241,photon,12,51.80312985803788,3,100000,0.99828,0.99828,0.00172,0.0,-28.495972937898713,6.8490310286251885
0.3,73241,photon,12,51.80312985803788,4,100000,0.99947,0.99947,0.00053,0.0,-37.92880082833422,7.936010792835023
0.3,73241,photon,12,51.80312985803788,5,100000,0.99986,0.99986,0.00014,0.0,-47.351959866345084,8.90216910964978
0.3,73241,photon,12,51.80312985803788,6,100000,0.99998,0.99998,2e-05,0.0,-56.75338960068595,9.78270034757883
0.3,73241,photon,12,51.80312985803788,7,100000,1.0,1.0,0.0,0.0,-66.15726401085959,10.578894704440287
0.3,73241,photon,12,51.80312985803788,8,100000,1.0,1.0,0.0,0.0,-75.58020527402897,11.328648425871975
0.3,73241,photon,12,51.80312985803788,9,100000,1.0,1.0,0.0,0.0,-85.02291164275951,12.023777058861151
0.3,73241,photon,12,51.80312985803788,10,100000,1.0,1.0,0.0,0.0,-94.44507337810012,12.698774916154138
0.3,73241,photon,12,51.80312985803788,11,100000,1.0,1.0,0.0,0.0,-103.87268342659779,13.335074493625164
0.3,73241,photon,12,51.80312985803788,12,100000,1.0,1.0,0.0,0.0,-113.27444083519285,13.946382527373016
0.3,73241,photon,13,65.68389456689812,1,100000,0.93845,0.93845,0.06155,0.0,-9.548395942675958,3.827783537336272
0.3,73241,photon,13,65.68389456689812,2,100000,0.99227,0.99227,0.00773,0.0,-19.049055156932948,5.489115218432565
0.3,73241,photon,13,65.68389456689812,3,100000,0.9983,0.9983,0.0017,0.0,-28.53979533088044,6.763639221133191
0.3,73241,photon,13,65.68389456689812,4,100000,0.99953,0.99953,0.00047,0.0,-38.00497879735026,7.849947030072494
0.3,73241,photon,13,65.68389456689812,5,100000,0.99988,0.99988,0.00012,0.0,-47.43820057865912,8.845307066759291
0.3,73241,photon,13,65.68389456689812,6,100000,1.0,1.0,0.0,0.0,-56.84200315310964,9.729493228446701
0.3,73241,photon,13,65.68389456689812,7,100000,1.0,1.0,0.0,0.0,-66.27882686938402,10.531674226237174
0.3,73241,photon,13,65.68389456689812,8,100000,1.0,1.0,0.0,0.0,-75.69983829763558,11.255460463208685
0.3,73241,photon,13,65.68389456689812,9,100000,1.0,1.0,0.0,0.0,-85.14214211157359,11.93480526949513
0.3,73241,photon,13,65.68389456689812,10,100000,1.0,1.0,0.0,0.0,-94.59512229902484,12.588203630655793
0.3,73241,photon,13,65.68389456689812,11,100000,1.0,1.0,0.0,0.0,-104.01183998969752,13.232964384616073
0.3,73241,photon,13,65.68389456689812,12,100000,1.0,1.0,0.0,0.0,-113.43874638852729,13.853090965441952
0.3,73241,photon,14,83.28404127894517,1,100000,0.93707,0.93707,0.06293,0.0,-9.534808825107584,3.864689502651913
0.3,73241,photon,14,83.28404127894517,2,100000,0.99252,0.99252,0.00748,0.0,-19.05999180343246,5.499294067014824
0.3,73241,photon,14,83.28404127894517,3,100000,0.9984,0.9984,0.0016,0.0,-28.5519494658311,6.771364574238209
0.3,73241,photon,14,83.28404127894517,4,100000,0.99956,0.99956,0.00044,0.0,-38.0024465397329,7.8782723052289345
0.3,73241,photon,14,83.28404127894517,5,100000,0.99989,0.99989,0.00011,0.0,-47.45354571453015,8.83999988708769
0.3,73241,photon,14,83.28404127894517,6,100000,1.0,1.0,0.0,0.0,-56.86929398653991,9.731965718873774
0.3,73241,photon,14,83.28404127894517,7,100000,0.99999,0.99999,1e-05,0.0,-66.31809487421472,10.532856599329396
0.3,73241,photon,14,83.28404127894517,8,100000,1.0,1.0,0.0,0.0,-75.75434463386127,11.284102911927361
0.3,73241,photon,14,83.28404127894517,9,100000,1.0,1.0,0.0,0.0,-85.21635145570872,11.964384974622822
0.3,73241,photon,14,83.28404127894517,10,100000,1.0,1.0,0.0,0.0,-94.6646855891941,12.618103572503948
0.3,73241,photon,14,83.28404127894517,11,100000,1.0,1.0,0.0,0.0,-104.12355910048056,13.238356086036845
0.3,73241,photon,14,83.28404127894517,12,100000,1.0,1.0,0.0,0.0,-113.54690864563251,13.833118885043723
0.3,73241,photon,15,105.60018673509983,1,100000,0.93839,0.93839,0.06161,0.0,-9.552363804188852,3.8373194206546204
0.3,73241,photon,15,105.60018673509983,2,100000,0.99285,0.99285,0.00715,0.0,-19.07800805022827,5.4609247522343765
0.3,73241,photon,15,105.60018673509983,3,100000,0.99836,0.99836,0.00164,0.0,-28.572832817878226,6.745120332483819
0.3,73241,photon,15,105.60018673509983,4,100000,0.99953,0.99953,0.00047,0.0,-38.05564535650445,7.830581216613054
0.3,73241,photon,15,105.60018673509983,5,100000,0.99989,0.99989,0.00011,0.0,-47.508152535473016,8.803077160390977
0.3,73241,photon,15,105.60018673509983,6,100000,0.99998,0.99998,2e-05,0.0,-56.93019113300264,9.662747364357198
0.3,73241,photon,15,105.60018673509983,7,100000,0.99999,0.99999,1e-05,0.0,-66.37105210053316,10.43843022723839
0.3,73241,photon,15,105.60018673509983,8,100000,1.0,1.0,0.0,0.0,-75.80710130431741,11.171317776090557
0.3,73241,photon,15,105.60018673509983,9,100000,1.0,1.0,0.0,0.0,-85.2690932851343,11.873057375551177
0.3,73241,photon,15,105.60018673509983,10,100000,1.0,1.0,0.0,0.0,-94.7418642644066,12.525527324252876
0.3,73241,photon,15,105.60018673509983,11,100000,1.0,1.0,0.0,0.0,-104.19927329836227,13.16956381369723
0.3,73241,photon,15,105.60018673509983,12,100000,1.0,1.0,0.0,0.0,-113.66806555334026,13.744842488751937
0.3,73241,photon,16,133.8959933649029,1,100000,0.93734,0.93734,0.06266,0.0,-9.545036576633207,3.8565600865771095
0.3,73241,photon,16,133.8959933649029,2,100000,0.99266,0.99266,0.00734,0.0,-19.07842043362901,5.478411889174259
0.3,73241,photon,16,133.8959933649029,3,100000,0.99844,0.99844,0.00156,0.0,-28.584440216176823,6.730927520213049
0.3,73241,photon,16,133.8959933649029,4,100000,0.99958,0.99958,0.00042,0.0,-38.06753078399606,7.830551034182416
0.3,73241,photon,16,133.8959933649029,5,100000,0.99996,0.99996,4e-05,0.0,-47.51964977421902,8.775986085712384
0.3,73241,photon,16,133.8959933649029,6,100000,0.99999,0.99999,1e-05,0.0,-56.970825583761254,9.626665471689623
0.3,73241,photon,16,133.8959933649029,7,100000,0.99999,0.99999,1e-05,0.0,-66.43486162077804,10.416207161267149
0.3,73241,photon,16,133.8959933649029,8,100000,0.99999,0.99999,1e-05,0.0,-75.9149068308891,11.160563089844652
0.3,73241,photon,16,133.8959933649029,9,100000,0.99999,0.99999,1e-05,0.0,-85.39547232044873,11.857631709072473
0.3,73241,photon,16,133.8959933649029,10,100000,1.0,1.0,0.0,0.0,-94.85652331645841,12.53022106302252
0.3,73241,photon,16,133.8959933649029,11,100000,1.0,1.0,0.0,0.0,-104.32230555370167,13.17386296307411
0.3,73241,photon,16,133.8959933649029,12,100000,1.0,1.0,0.0,0.0,-113.78309183843334,13.780649980107231
0.3,73241,photon,17,169.77372477708994,1,100000,0.93957,0.93957,0.06043,0.0,-9.578607136797633,3.807583324732197
0.3,73241,photon,17,169.77372477708994,2,100000,0.99295,0.99295,0.00705,0.0,-19.133258163501054,5.415167078683644
0.3,73241,photon,17,169.77372477708994,3,100000,0.99815,0.99815,0.00185,0.0,-28.650057039273783,6.701668236081076
0.3,73241,photon,17,169.77372477708994,4,100000,0.99951,0.99951,0.00049,0.0,-38.12941371697254,7.781062042802532
0.3,73241,photon,17,169.77372477708994,5,100000,0.99988,0.99988,0.00012,0.0,-47.61845128147992,8.731209155632103
0.3,73241,photon,17,169.77372477708994,6,100000,0.99998,0.99998,2e-05,0.0,-57.055868045131156,9.608773477104341
0.3,73241,photon,17,169.77372477708994,7,100000,0.99998,0.99998,2e-05,0.0,-66.51259801180426,10.394461837305931
0.3,73241,photon,17,169.77372477708994,8,100000,1.0,1.0,0.0,0.0,-75.95830890947906,11.143645683567003
0.3,73241,photon,17,169.77372477708994,9,100000,1.0,1.0,0.0,0.0,-85.40732499791083,11.871716883038891
0.3,73241,photon,17,169.77372477708994,10,100000,1.0,1.0,0.0,0.0,-94.88593341279855,12.53566821401972
0.3,73241,photon,17,169.77372477708994,11,100000,1.0,1.0,0.0,0.0,-104.35047990371885,13.165598706671162
0.3,73241,photon,17,169.77372477708994,12,100000,1.0,1.0,0.0,0.0,-113.79052061663499,13.789374842970403
0.3,73241,photon,18,215.26497470418127,1,100000,0.94035,0.94035,0.05965,0.0,-9.59550684687443,3.774539401423516
0.3,73241,photon,18,215.26497470418127,2,100000,0.99308,0.99308,0.00692,0.0,-19.156570022936723,5.392606511490097
0.3,73241,photon,18,215.26497470418127,3,100000,0.99829,0.99829,0.00171,0.0,-28.668630338862343,6.677661875754102
0.3,73241,photon,18,215.26497470418127,4,100000,0.99958,0.99958,0.00042,0.0,-38.1660360724773,7.7783066478769785
0.3,73241,photon,18,215.26497470418127,5,100000,0.99986,0.99986,0.00014,0.0,-47.623178797974326,8.74685544990372
0.3,73241,photon,18,215.26497470418127,6,100000,0.99995,0.99995,5e-05,0.0,-57.090659332697626,9.605419671041721
0.3,73241,photon,18,215.26497470418127,7,100000,0.99999,0.99999,1e-05,0.0,-66.55121814962877,10.394808471280536
0.3,73241,photon,18,215.26497470418127,8,100000,1.0,1.0,0.0,0.0,-76.02012089947868,11.122304515183044
0.3,73241,photon,18,215.26497470418127,9,100000,1.0,1.0,0.0,0.0,-85.51265015967373,11.82097702091593
0.3,73241,photon,18,215.26497470418127,10,100000,1.0,1.0,0.0,0.0,-94.97044148781302,12.498468508912485
0.3,73241,photon,18,215.26497470418127,11,100000,1.0,1.0,0.0,0.0,-104.43988111718258,13.11868301698228
0.3,73241,photon,18,215.26497470418127,12,100000,1.0,1.0,0.0,0.0,-113.91076799970378,13.725951570167066
0.3,73241,photon,19,272.9457069710534,1,100000,0.94015,0.94015,0.05985,0.0,-9.584206211976545,3.7870369923098646
