mass_GeV,seed,truth_model,truth_lifetime_index,truth_ctau_m,number_of_events,number_of_pseudoexperiments,correct_fraction,selected_photon_fraction,selected_su2_fraction,tie_fraction,mean_profile_statistic_T,std_profile_statistic_T
0.75,73241,photon,4,10.094993603369304,2,100000,0.90354,0.90354,0.09646,0.0,-11.367444569056088,7.998267679353773
0.75,73241,photon,4,10.094993603369304,3,100000,0.95171,0.95171,0.04829,0.0,-17.01891913688461,9.78915366629342
0.75,73241,photon,4,10.094993603369304,4,100000,0.97578,0.97578,0.02422,0.0,-22.634131600033804,11.320037441692168
0.75,73241,photon,4,10.094993603369304,5,100000,0.98707,0.98707,0.01293,0.0,-28.277137299011883,12.64917227470009
0.75,73241,photon,4,10.094993603369304,6,100000,0.99256,0.99256,0.00744,0.0,-33.920517111932256,13.887771185231543
0.75,73241,photon,4,10.094993603369304,7,100000,0.99588,0.99588,0.00412,0.0,-39.56546378861019,14.983078426287017
0.75,73241,photon,4,10.094993603369304,8,100000,0.99771,0.99771,0.00229,0.0,-45.190548138513556,16.00499553553029
0.75,73241,photon,4,10.094993603369304,9,100000,0.99882,0.99882,0.00118,0.0,-50.83655037643576,16.982947778524103
0.75,73241,photon,4,10.094993603369304,10,100000,0.99942,0.99942,0.00058,0.0,-56.45693666362947,17.884268214825745
0.75,73241,photon,4,10.094993603369304,11,100000,0.9997,0.9997,0.0003,0.0,-62.093293255947415,18.763830821172032
0.75,73241,photon,4,10.094993603369304,12,100000,0.99981,0.99981,0.00019,0.0,-67.72602421043561,19.61625106792498
0.75,73241,photon,5,10.873447058024672,1,100000,0.80837,0.80837,0.19163,0.0,-5.760385800382126,5.662018849728539
0.75,73241,photon,5,10.873447058024672,2,100000,0.90494,0.90494,0.09506,0.0,-11.459802145846307,7.990819449041728
0.75,73241,photon,5,10.873447058024672,3,100000,0.95292,0.95292,0.04708,0.0,-17.140560263678815,9.788561908318032
0.75,73241,photon,5,10.873447058024672,4,100000,0.97614,0.97614,0.02386,0.0,-22.81192872777983,11.284900393172613
0.75,73241,photon,5,10.873447058024672,5,100000,0.98727,0.98727,0.01273,0.0,-28.468815620425897,12.620138776280928
0.75,73241,photon,5,10.873447058024672,6,100000,0.9932,0.9932,0.0068,0.0,-34.12389245318693,13.82136990380049
0.75,73241,photon,5,10.873447058024672,7,100000,0.99611,0.99611,0.00389,0.0,-39.78258769237825,14.941494350849046
0.75,73241,photon,5,10.873447058024672,8,100000,0.99764,0.99764,0.00236,0.0,-45.459232711812376,16.00128339900505
0.75,73241,photon,5,10.873447058024672,9,100000,0.9988,0.9988,0.0012,0.0,-51.14732664617303,16.951769537566012
0.75,73241,photon,5,10.873447058024672,10,100000,0.99928,0.99928,0.00072,0.0,-56.83343066682849,17.86961010543579
0.75,73241,photon,5,10.873447058024672,11,100000,0.99967,0.99967,0.00033,0.0,-62.50209753282011,18.740225575242658
0.75,73241,photon,5,10.873447058024672,12,100000,0.99981,0.99981,0.00019,0.0,-68.16279679761784,19.551215653575806
0.75,73241,photon,6,11.711929256121993,1,100000,0.81147,0.81147,0.18853,0.0,-5.8080420144824565,5.652751568747334
0.75,73241,photon,6,11.711929256121993,2,100000,0.9061,0.9061,0.0939,0.0,-11.555220817849657,7.99701032305327
0.75,73241,photon,6,11.711929256121993,3,100000,0.9537,0.9537,0.0463,0.0,-17.311733306927515,9.79282289606569
0.75,73241,photon,6,11.711929256121993,4,100000,0.9774,0.9774,0.0226,0.0,-23.023097997882473,11.296819381161159
0.75,73241,photon,6,11.711929256121993,5,100000,0.98847,0.98847,0.01153,0.0,-28.769634449366137,12.619729950576358
0.75,73241,photon,6,11.711929256121993,6,100000,0.99408,0.99408,0.00592,0.0,-34.52043251204832,13.812434625643833
0.75,73241,photon,6,11.711929256121993,7,100000,0.9964,0.9964,0.0036,0.0,-40.27595284740259,14.945517600066527
0.75,73241,photon,6,11.711929256121993,8,100000,0.998,0.998,0.002,0.0,-45.99746074674654,15.98404459702692
0.75,73241,photon,6,11.711929256121993,9,100000,0.99903,0.99903,0.00097,0.0,-51.72644028745784,16.944417581222144
0.75,73241,photon,6,11.711929256121993,10,100000,0.99937,0.99937,0.00063,0.0,-57.416834760617235,17.852713090977726
0.75,73241,photon,6,11.711929256121993,11,100000,0.99974,0.99974,0.00026,0.0,-63.1426787584066,18.7098483395609
0.75,73241,photon,6,11.711929256121993,12,100000,0.99986,0.99986,0.00014,0.0,-68.85610655982407,19.546795874959855
0.75,73241,photon,7,12.615069183527634,1,100000,0.81195,0.81195,0.18805,0.0,-5.828067288364036,5.652153865380494
0.75,73241,photon,7,12.615069183527634,2,100000,0.90482,0.90482,0.09518,0.0,-11.594354293190655,8.031509125429846
0.75,73241,photon,7,12.615069183527634,3,100000,0.95433,0.95433,0.04567,0.0,-17.382757066682423,9.825232535427393
0.75,73241,photon,7,12.615069183527634,4,100000,0.97667,0.97667,0.02333,0.0,-23.12930496672766,11.36061683329881
0.75,73241,photon,7,12.615069183527634,5,100000,0.98761,0.98761,0.01239,0.0,-28.912937713495012,12.694775911975558
0.75,73241,photon,7,12.615069183527634,6,100000,0.99344,0.99344,0.00656,0.0,-34.679225987090625,13.892805076066228
0.75,73241,photon,7,12.615069183527634,7,100000,0.99626,0.99626,0.00374,0.0,-40.43087845213442,14.962125605641308
0.75,73241,photon,7,12.615069183527634,8,100000,0.99815,0.99815,0.00185,0.0,-46.1907312972276,15.989872156326134
0.75,73241,photon,7,12.615069183527634,9,100000,0.99904,0.99904,0.00096,0.0,-51.94988651473923,16.941218135003364
0.75,73241,photon,7,12.615069183527634,10,100000,0.99934,0.99934,0.00066,0.0,-57.71410803447274,17.881012988338725
0.75,73241,photon,7,12.615069183527634,11,100000,0.99962,0.99962,0.00038,0.0,-63.506769480075754,18.748890702471055
0.75,73241,photon,7,12.615069183527634,12,100000,0.99973,0.99973,0.00027,0.0,-69.2393399117125,19.600474802974517
0.75,73241,photon,8,13.587852780275625,1,100000,0.81366,0.81366,0.18634,0.0,-5.861118131984667,5.646104917874634
0.75,73241,photon,8,13.587852780275625,2,100000,0.90837,0.90837,0.09163,0.0,-11.67454605392509,8.001565675962995
0.75,73241,photon,8,13.587852780275625,3,100000,0.955,0.955,0.045,0.0,-17.466035091933996,9.80164469519703
0.75,73241,photon,8,13.587852780275625,4,100000,0.97801,0.97801,0.02199,0.0,-23.253256352026547,11.317939581571128
0.75,73241,photon,8,13.587852780275625,5,100000,0.98848,0.98848,0.01152,0.0,-29.052596175191937,12.64843691191286
0.75,73241,photon,8,13.587852780275625,6,100000,0.99392,0.99392,0.00608,0.0,-34.896097043869936,13.863708681356627
0.75,73241,photon,8,13.587852780275625,7,100000,0.99675,0.99675,0.00325,0.0,-40.71883740857562,14.958242942608328
0.75,73241,photon,8,13.587852780275625,8,100000,0.99818,0.99818,0.00182,0.0,-46.54345140204963,15.96052229129479
0.75,73241,photon,8,13.587852780275625,9,100000,0.99898,0.99898,0.00102,0.0,-52.383694750446935,16.94779646861455
0.75,73241,photon,8,13.587852780275625,10,100000,0.9995,0.9995,0.0005,0.0,-58.180091726333636,17.891658276288837
0.75,73241,photon,8,13.587852780275625,11,100000,0.99977,0.99977,0.00023,0.0,-63.96759692143532,18.749427598641873
0.75,73241,photon,8,13.587852780275625,12,100000,0.9998,0.9998,0.0002,0.0,-69.75192088441437,19.58026131215264
0.75,73241,photon,9,14.635650466311175,1,100000,0.81438,0.81438,0.18562,0.0,-5.895102066619146,5.648119210578481
0.75,73241,photon,9,14.635650466311175,2,100000,0.90957,0.90957,0.09043,0.0,-11.730696037197347,7.99901070195229
0.75,73241,photon,9,14.635650466311175,3,100000,0.95862,0.95862,0.04138,0.0,-17.60674316829179,9.769712524897068
0.75,73241,photon,9,14.635650466311175,4,100000,0.97927,0.97927,0.02073,0.0,-23.45183033881806,11.3080439093928
0.75,73241,photon,9,14.635650466311175,5,100000,0.98959,0.98959,0.01041,0.0,-29.30156873245333,12.614695458656595
0.75,73241,photon,9,14.635650466311175,6,100000,0.99454,0.99454,0.00546,0.0,-35.15340984074438,13.80118427008221
0.75,73241,photon,9,14.635650466311175,7,100000,0.99694,0.99694,0.00306,0.0,-40.96523227810367,14.919955562793927
0.75,73241,photon,9,14.635650466311175,8,100000,0.99837,0.99837,0.00163,0.0,-46.815093813809426,15.929767877351424
0.75,73241,photon,9,14.635650466311175,9,100000,0.99907,0.99907,0.00093,0.0,-52.65008960786824,16.919554920354322
0.75,73241,photon,9,14.635650466311175,10,100000,0.99952,0.99952,0.00048,0.0,-58.47878109025356,17.84350411201437
0.75,73241,photon,9,14.635650466311175,11,100000,0.99976,0.99976,0.00024,0.0,-64.29592032603317,18.695653406712488
0.75,73241,photon,9,14.635650466311175,12,100000,0.99984,0.99984,0.00016,0.0,-70.16336665922519,19.53023659806423
0.75,73241,photon,10,15.764246789822048,1,100000,0.81647,0.81647,0.18353,0.0,-5.9387713281859655,5.648057530809455
0.75,73241,photon,10,15.764246789822048,2,100000,0.9123,0.9123,0.0877,0.0,-11.812748413960058,7.972983743639471
0.75,73241,photon,10,15.764246789822048,3,100000,0.95777,0.95777,0.04223,0.0,-17.706351083940675,9.766917559743428
0.75,73241,photon,10,15.764246789822048,4,100000,0.97953,0.97953,0.02047,0.0,-23.600115449337764,11.283276330763142
0.75,73241,photon,10,15.764246789822048,5,100000,0.98952,0.98952,0.01048,0.0,-29.491447182018025,12.616015099932138
0.75,73241,photon,10,15.764246789822048,6,100000,0.99457,0.99457,0.00543,0.0,-35.362285363888205,13.843848190488764
0.75,73241,photon,10,15.764246789822048,7,100000,0.99701,0.99701,0.00299,0.0,-41.25237606362165,14.938752107465223
0.75,73241,photon,10,15.764246789822048,8,100000,0.99836,0.99836,0.00164,0.0,-47.146218278044884,15.978943491507577
0.75,73241,photon,10,15.764246789822048,9,100000,0.99903,0.99903,0.00097,0.0,-53.01163358261928,16.962291346735224
0.75,73241,photon,10,15.764246789822048,10,100000,0.99951,0.99951,0.00049,0.0,-58.90242620262243,17.878223821021383
0.75,73241,photon,10,15.764246789822048,11,100000,0.99972,0.99972,0.00028,0.0,-64.7515979790515,18.77403999733682
0.75,73241,photon,10,15.764246789822048,12,100000,0.99983,0.99983,0.00017,0.0,-70.6416754535973,19.58739164163221
0.75,73241,photon,11,16.979872361836364,1,100000,0.81907,0.81907,0.18093,0.0,-5.983123217114532,5.635066447367918
0.75,73241,photon,11,16.979872361836364,2,100000,0.91367,0.91367,0.08633,0.0,-11.915987804379085,7.954435131197342
0.75,73241,photon,11,16.979872361836364,3,100000,0.95944,0.95944,0.04056,0.0,-17.861725158283072,9.744312835482718
0.75,73241,photon,11,16.979872361836364,4,100000,0.98052,0.98052,0.01948,0.0,-23.755353152317568,11.26004484736514
0.75,73241,photon,11,16.979872361836364,5,100000,0.98988,0.98988,0.01012,0.0,-29.650730354383633,12.574800709295726
0.75,73241,photon,11,16.979872361836364,6,100000,0.99476,0.99476,0.00524,0.0,-35.56956087923848,13.781601781521067
0.75,73241,photon,11,16.979872361836364,7,100000,0.99724,0.99724,0.00276,0.0,-41.47603831603323,14.88726107085488
0.75,73241,photon,11,16.979872361836364,8,100000,0.99854,0.99854,0.00146,0.0,-47.39163448106802,15.907783722720346
0.75,73241,photon,11,16.979872361836364,9,100000,0.99926,0.99926,0.00074,0.0,-53.2918018670012,16.89065937879435
0.75,73241,photon,11,16.979872361836364,10,100000,0.99962,0.99962,0.00038,0.0,-59.20167056467058,17.799746484401933
0.75,73241,photon,11,16.979872361836364,11,100000,0.99978,0.99978,0.00022,0.0,-65.11228281780024,18.67743715281828
0.75,73241,photon,11,16.979872361836364,12,100000,0.99986,0.99986,0.00014,0.0,-71.01608693299949,19.509670076728877
0.75,73241,photon,12,18.2892382533875,1,100000,0.81918,0.81918,0.18082,0.0,-6.004293203961881,5.633766145218935
0.75,73241,photon,12,18.2892382533875,2,100000,0.91369,0.91369,0.08631,0.0,-11.964169907586134,7.968617927863246
0.75,73241,photon,12,18.2892382533875,3,100000,0.9603,0.9603,0.0397,0.0,-17.907882901194974,9.763932263278953
0.75,73241,photon,12,18.2892382533875,4,100000,0.98023,0.98023,0.01977,0.0,-23.81010962776898,11.283087529339342
0.75,73241,photon,12,18.2892382533875,5,100000,0.99025,0.99025,0.00975,0.0,-29.73542708555524,12.623285968376887
0.75,73241,photon,12,18.2892382533875,6,100000,0.99511,0.99511,0.00489,0.0,-35.67203896501922,13.824299816407452
0.75,73241,photon,12,18.2892382533875,7,100000,0.99746,0.99746,0.00254,0.0,-41.612753823569406,14.948593084421415
0.75,73241,photon,12,18.2892382533875,8,100000,0.99873,0.99873,0.00127,0.0,-47.52902454764707,15.979347378030829
0.75,73241,photon,12,18.2892382533875,9,100000,0.9992,0.9992,0.0008,0.0,-53.4515020327031,16.96432458080849
0.75,73241,photon,12,18.2892382533875,10,100000,0.99965,0.99965,0.00035,0.0,-59.35749910055488,17.8974225186338
0.75,73241,photon,12,18.2892382533875,11,100000,0.99978,0.99978,0.00022,0.0,-65.28210081213832,18.763192728456385
0.75,73241,photon,12,18.2892382533875,12,100000,0.99986,0.99986,0.00014,0.0,-71.1869780445466,19.616342250756148
0.75,73241,photon,13,19.699573045141378,1,100000,0.81889,0.81889,0.18111,0.0,-6.011976360723446,5.636073438110724
0.75,73241,photon,13,19.699573045141378,2,100000,0.91329,0.91329,0.08671,0.0,-11.980469405805902,7.9906284537391485
0.75,73241,photon,13,19.699573045141378,3,100000,0.95909,0.95909,0.04091,0.0,-17.938912543056226,9.799183261733566
0.75,73241,photon,13,19.699573045141378,4,100000,0.9804,0.9804,0.0196,0.0,-23.905485593476616,11.321023771085448
0.75,73241,photon,13,19.699573045141378,5,100000,0.99032,0.99032,0.00968,0.0,-29.87438219062147,12.634872514251503
0.75,73241,photon,13,19.699573045141378,6,100000,0.99487,0.99487,0.00513,0.0,-35.81783073589315,13.794231870583886
0.75,73241,photon,13,19.699573045141378,7,100000,0.99733,0.99733,0.00267,0.0,-41.79297681493744,14.889214386029053
0.75,73241,photon,13,19.699573045141378,8,100000,0.99862,0.99862,0.00138,0.0,-47.74759775506772,15.93765955670996
0.75,73241,photon,13,19.699573045141378,9,100000,0.99928,0.99928,0.00072,0.0,-53.66759367122593,16.926802245640076
0.75,73241,photon,13,19.699573045141378,10,100000,0.99967,0.99967,0.00033,0.0,-59.614342775746955,17.870878047983474
0.75,73241,photon,13,19.699573045141378,11,100000,0.99981,0.99981,0.00019,0.0,-65.56421189973447,18.762668073474487
0.75,73241,photon,13,19.699573045141378,12,100000,0.99988,0.99988,0.00012,0.0,-71.5005755303132,19.594399768657603
0.75,73241,photon,14,21.218662734025152,1,100000,0.82137,0.82137,0.17863,0.0,-6.046064166745901,5.63170139633057
0.75,73241,photon,14,21.218662734025152,2,100000,0.91494,0.91494,0.08506,0.0,-12.030666272596944,7.962954039215378
0.75,73241,photon,14,21.218662734025152,3,100000,0.9606,0.9606,0.0394,0.0,-18.00451957261004,9.745058394862436
0.75,73241,photon,14,21.218662734025152,4,100000,0.98047,0.98047,0.01953,0.0,-23.98184147361485,11.242639604826088
0.75,73241,photon,14,21.218662734025152,5,100000,0.99014,0.99014,0.00986,0.0,-29.955797966161715,12.607516876016852
0.75,73241,photon,14,21.218662734025152,6,100000,0.99481,0.99481,0.00519,0.0,-35.94717207691319,13.807243941677225
0.75,73241,photon,14,21.218662734025152,7,100000,0.99703,0.99703,0.00297,0.0,-41.9224723567563,14.922823651534317
0.75,73241,photon,14,21.218662734025152,8,100000,0.99857,0.99857,0.00143,0.0,-47.91101733791333,15.96663997651739
0.75,73241,photon,14,21.218662734025152,9,100000,0.99921,0.99921,0.00079,0.0,-53.88574622669857,16.947378895228777
0.75,73241,photon,14,21.218662734025152,10,100000,0.99961,0.99961,0.00039,0.0,-59.853620752398605,17.85093569429675
0.75,73241,photon,14,21.218662734025152,11,100000,0.99976,0.99976,0.00024,0.0,-65.79220204222166,18.70764066820009
0.75,73241,photon,14,21.218662734025152,12,100000,0.99992,0.99992,8e-05,0.0,-71.75187912336165,19.520257916062274
0.75,73241,photon,15,22.85489371716872,1,100000,0.8224,0.8224,0.1776,0.0,-6.079505438885333,5.626115010654504
0.75,73241,photon,15,22.85489371716872,2,100000,0.91664,0.91664,0.08336,0.0,-12.061216468264984,7.966699384441779
0.75,73241,photon,15,22.85489371716872,3,100000,0.96073,0.96073,0.03927,0.0,-18.100159843678203,9.74172854414455
0.75,73241,photon,15,22.85489371716872,4,100000,0.98135,0.98135,0.01865,0.0,-24.070771526776873,11.223408636338087
0.75,73241,photon,15,22.85489371716872,5,100000,0.9911,0.9911,0.0089,0.0,-30.071530296161388,12.566790281573113
0.75,73241,photon,15,22.85489371716872,6,100000,0.99496,0.99496,0.00504,0.0,-36.04363800863732,13.763598426972466
0.75,73241,photon,15,22.85489371716872,7,100000,0.99757,0.99757,0.00243,0.0,-42.05793329700066,14.855821283930565
0.75,73241,photon,15,22.85489371716872,8,100000,0.99871,0.99871,0.00129,0.0,-48.08728726645634,15.877990618262602
0.75,73241,photon,15,22.85489371716872,9,100000,0.99942,0.99942,0.00058,0.0,-54.0358719289352,16.855877878296877
0.75,73241,photon,15,22.85489371716872,10,100000,0.99966,0.99966,0.00034,0.0,-60.01957264758289,17.77395149165549
0.75,73241,photon,15,22.85489371716872,11,100000,0.99991,0.99991,9e-05,0.0,-66.06455899163339,18.599105992393504
0.75,73241,photon,15,22.85489371716872,12,100000,0.99989,0.99989,0.00011,0.0,-72.06993033289412,19.44520947250412
0.75,73241,photon,16,24.617299090459206,1,100000,0.82322,0.82322,0.17678,0.0,-6.108104824952779,5.622024729530202
0.75,73241,photon,16,24.617299090459206,2,100000,0.91724,0.91724,0.08276,0.0,-12.13013493102751,7.938444116894077
0.75,73241,photon,16,24.617299090459206,3,100000,0.96147,0.96147,0.03853,0.0,-18.175694069962642,9.727478960331315
0.75,73241,photon,16,24.617299090459206,4,100000,0.98226,0.98226,0.01774,0.0,-24.170619733798656,11.216389043571688
0.75,73241,photon,16,24.617299090459206,5,100000,0.99048,0.99048,0.00952,0.0,-30.180914045392395,12.568305999437683
0.75,73241,photon,16,24.617299090459206,6,100000,0.99514,0.99514,0.00486,0.0,-36.188579481869304,13.781547801278483
0.75,73241,photon,16,24.617299090459206,7,100000,0.99731,0.99731,0.00269,0.0,-42.20892254966349,14.873159701784763
0.75,73241,photon,16,24.617299090459206,8,100000,0.99859,0.99859,0.00141,0.0,-48.22353320082924,15.90677299341674
0.75,73241,photon,16,24.617299090459206,9,100000,0.99921,0.99921,0.00079,0.0,-54.25658529389552,16.86999877357596
0.75,73241,photon,16,24.617299090459206,10,100000,0.9996,0.9996,0.0004,0.0,-60.27089226613197,17.773064348211634
0.75,73241,photon,16,24.617299090459206,11,100000,0.99981,0.99981,0.00019,0.0,-66.30123365390202,18.641359441848117
0.75,73241,photon,16,24.617299090459206,12,100000,0.99985,0.99985,0.00015,0.0,-72.317805238035,19.479565207695924
0.75,73241,photon,17,26.515608517307804,1,100000,0.82168,0.82168,0.17832,0.0,-6.080387546496254,5.623078351864284
0.75,73241,photon,17,26.515608517307804,2,100000,0.91697,0.91697,0.08303,0.0,-12.116250937473188,7.953055475090043
0.75,73241,photon,17,26.515608517307804,3,100000,0.96211,0.96211,0.03789,0.0,-18.149636756093763,9.741704269159321
0.75,73241,photon,17,26.515608517307804,4,100000,0.98208,0.98208,0.01792,0.0,-24.180426356995344,11.239552257297412
0.75,73241,photon,17,26.515608517307804,5,100000,0.99045,0.99045,0.00955,0.0,-30.240451291342463,12.624584466543025
0.75,73241,photon,17,26.515608517307804,6,100000,0.99516,0.99516,0.00484,0.0,-36.25976909674453,13.815894002386957
0.75,73241,photon,17,26.515608517307804,7,100000,0.99768,0.99768,0.00232,0.0,-42.28203687023817,14.904468767772942
0.75,73241,photon,17,26.515608517307804,8,100000,0.99892,0.99892,0.00108,0.0,-48.32805371688003,15.906123415041717
0.75,73241,photon,17,26.515608517307804,9,100000,0.99931,0.99931,0.00069,0.0,-54.388853695362236,16.88678094077093
0.75,73241,photon,17,26.515608517307804,10,100000,0.9997,0.9997,0.0003,0.0,-60.388623732708695,17.8370747055694
0.75,73241,photon,17,26.515608517307804,11,100000,0.99986,0.99986,0.00014,0.0,-66.41538669354541,18.685824278439096
0.75,73241,photon,17,26.515608517307804,12,100000,0.99994,0.99994,6e-05,0.0,-72.46262147112732,19.520374594637914
0.75,73241,photon,18,28.560301942937947,1,100000,0.82438,0.82438,0.17562,0.0,-6.128556959759217,5.614318716485932
0.75,73241,photon,18,28.560301942937947,2,100000,0.918,0.918,0.082,0.0,-12.178292050832278,7.954869226411647
0.75,73241,photon,18,28.560301942937947,3,100000,0.96293,0.96293,0.03707,0.0,-18.259674505958156,9.718911768459503
0.75,73241,photon,18,28.560301942937947,4,100000,0.98324,0.98324,0.01676,0.0,-24.332847127149435,11.216343628248554
0.75,73241,photon,18,28.560301942937947,5,100000,0.99148,0.99148,0.00852,0.0,-30.40318217675467,12.538952595247444
0.75,73241,photon,18,28.560301942937947,6,100000,0.99592,0.99592,0.00408,0.0,-36.486070860964126,13.735244564651028
0.75,73241,photon,18,28.560301942937947,7,100000,0.99781,0.99781,0.00219,0.0,-42.54915407769407,14.841334980382836
0.75,73241,photon,18,28.560301942937947,8,100000,0.99873,0.99873,0.00127,0.0,-48.574873366425784,15.851471326393067
0.75,73241,photon,18,28.560301942937947,9,100000,0.99935,0.99935,0.00065,0.0,-54.6631894420924,16.836082741881093
0.75,73241,photon,18,28.560301942937947,10,100000,0.99962,0.99962,0.00038,0.0,-60.72382894945099,17.738388121970377
