mass_GeV,seed,truth_model,truth_lifetime_index,truth_ctau_m,number_of_events,number_of_pseudoexperiments,correct_fraction,selected_photon_fraction,selected_su2_fraction,tie_fraction,mean_profile_statistic_T,std_profile_statistic_T
0.4,73241,photon,1,4.827709658906259,5,100000,0.99845,0.99845,0.00155,0.0,-40.90203178521607,11.880937077337265
0.4,73241,photon,1,4.827709658906259,6,100000,0.99938,0.99938,0.00062,0.0,-49.02490608857739,13.020821498971705
0.4,73241,photon,1,4.827709658906259,7,100000,0.9998,0.9998,0.0002,0.0,-57.131382252105844,14.066251180801899
0.4,73241,photon,1,4.827709658906259,8,100000,0.9999,0.9999,0.0001,0.0,-65.23827774247546,15.01619109498697
0.4,73241,photon,1,4.827709658906259,9,100000,0.99994,0.99994,6e-05,0.0,-73.36983333289459,15.917696087472226
0.4,73241,photon,1,4.827709658906259,10,100000,0.99997,0.99997,3e-05,0.0,-81.48856673642314,16.780113994234338
0.4,73241,photon,1,4.827709658906259,11,100000,1.0,1.0,0.0,0.0,-89.58800086786127,17.607161129309002
0.4,73241,photon,1,4.827709658906259,12,100000,0.99998,0.99998,2e-05,0.0,-97.7093588110682,18.37360072747522
0.4,73241,photon,2,5.8266951376741964,1,100000,0.88817,0.88817,0.11183,0.0,-8.431363289391944,5.143998215943192
0.4,73241,photon,2,5.8266951376741964,2,100000,0.96848,0.96848,0.03152,0.0,-16.767856657264748,7.339514627507901
0.4,73241,photon,2,5.8266951376741964,3,100000,0.99061,0.99061,0.00939,0.0,-25.061339262416553,9.025811724131374
0.4,73241,photon,2,5.8266951376741964,4,100000,0.99661,0.99661,0.00339,0.0,-33.3760962961917,10.4263537691325
0.4,73241,photon,2,5.8266951376741964,5,100000,0.99891,0.99891,0.00109,0.0,-41.68951635785006,11.64933087072563
0.4,73241,photon,2,5.8266951376741964,6,100000,0.99957,0.99957,0.00043,0.0,-49.982508335165186,12.790960276692465
0.4,73241,photon,2,5.8266951376741964,7,100000,0.99979,0.99979,0.00021,0.0,-58.2416529822408,13.813217784256215
0.4,73241,photon,2,5.8266951376741964,8,100000,0.99993,0.99993,7e-05,0.0,-66.5226409751268,14.766289855795183
0.4,73241,photon,2,5.8266951376741964,9,100000,0.99998,0.99998,2e-05,0.0,-74.79703533163666,15.632434617152398
0.4,73241,photon,2,5.8266951376741964,10,100000,0.99999,0.99999,1e-05,0.0,-83.06786926146721,16.480114925268758
0.4,73241,photon,2,5.8266951376741964,11,100000,1.0,1.0,0.0,0.0,-91.33506010347243,17.283224934356873
0.4,73241,photon,2,5.8266951376741964,12,100000,1.0,1.0,0.0,0.0,-99.61326840895052,18.04098796515265
0.4,73241,photon,3,7.032398098912962,1,100000,0.89192,0.89192,0.10808,0.0,-8.538393518400005,5.066693522236858
0.4,73241,photon,3,7.032398098912962,2,100000,0.97154,0.97154,0.02846,0.0,-17.016340779341714,7.219631020640251
0.4,73241,photon,3,7.032398098912962,3,100000,0.99171,0.99171,0.00829,0.0,-25.444545906770383,8.880415492444012
0.4,73241,photon,3,7.032398098912962,4,100000,0.99742,0.99742,0.00258,0.0,-33.832454461411785,10.255648941807149
0.4,73241,photon,3,7.032398098912962,5,100000,0.99911,0.99911,0.00089,0.0,-42.29047707065655,11.450281742912225
0.4,73241,photon,3,7.032398098912962,6,100000,0.99968,0.99968,0.00032,0.0,-50.71386053172675,12.579285732220386
0.4,73241,photon,3,7.032398098912962,7,100000,0.9999,0.9999,0.0001,0.0,-59.131055734022574,13.581155802338797
0.4,73241,photon,3,7.032398098912962,8,100000,0.99997,0.99997,3e-05,0.0,-67.52411282114745,14.547065498891609
0.4,73241,photon,3,7.032398098912962,9,100000,0.99998,0.99998,2e-05,0.0,-75.89898894606361,15.464293725986687
0.4,73241,photon,3,7.032398098912962,10,100000,0.99998,0.99998,2e-05,0.0,-84.27271186400864,16.291568351564834
0.4,73241,photon,3,7.032398098912962,11,100000,0.99998,0.99998,2e-05,0.0,-92.69160528294532,17.078822995511064
0.4,73241,photon,3,7.032398098912962,12,100000,1.0,1.0,0.0,0.0,-101.08945810052775,17.833416990119304
0.4,73241,photon,4,8.48759405684903,1,100000,0.89783,0.89783,0.10217,0.0,-8.655345876106233,4.9710967613545005
0.4,73241,photon,4,8.48759405684903,2,100000,0.97348,0.97348,0.02652,0.0,-17.20553251470572,7.125251541981048
0.4,73241,photon,4,8.48759405684903,3,100000,0.99284,0.99284,0.00716,0.0,-25.74357473716537,8.752817603145216
0.4,73241,photon,4,8.48759405684903,4,100000,0.99737,0.99737,0.00263,0.0,-34.229315002762604,10.137884294054324
0.4,73241,photon,4,8.48759405684903,5,100000,0.99918,0.99918,0.00082,0.0,-42.73420100341482,11.338604297182416
0.4,73241,photon,4,8.48759405684903,6,100000,0.99967,0.99967,0.00033,0.0,-51.26693136129266,12.463121708781392
0.4,73241,photon,4,8.48759405684903,7,100000,0.99986,0.99986,0.00014,0.0,-59.776606966244586,13.452237850213907
0.4,73241,photon,4,8.48759405684903,8,100000,0.99996,0.99996,4e-05,0.0,-68.29858968149085,14.386647616999836
0.4,73241,photon,4,8.48759405684903,9,100000,1.0,1.0,0.0,0.0,-76.79348180016295,15.264239170046476
0.4,73241,photon,4,8.48759405684903,10,100000,1.0,1.0,0.0,0.0,-85.32535020681816,16.088570529930003
0.4,73241,photon,4,8.48759405684903,11,100000,1.0,1.0,0.0,0.0,-93.8160168509946,16.882633557044123
0.4,73241,photon,4,8.48759405684903,12,100000,1.0,1.0,0.0,0.0,-102.31529170127621,17.633149699018514
0.4,73241,photon,5,10.243909952281355,1,100000,0.89934,0.89934,0.10066,0.0,-8.71203235325548,4.942788147197521
0.4,73241,photon,5,10.243909952281355,2,100000,0.97465,0.97465,0.02535,0.0,-17.352949090075832,7.054222415505047
0.4,73241,photon,5,10.243909952281355,3,100000,0.99296,0.99296,0.00704,0.0,-25.93872724251277,8.687975349112245
0.4,73241,photon,5,10.243909952281355,4,100000,0.99756,0.99756,0.00244,0.0,-34.518240353104005,10.057597941751865
0.4,73241,photon,5,10.243909952281355,5,100000,0.99931,0.99931,0.00069,0.0,-43.13892472659383,11.216852637675801
0.4,73241,photon,5,10.243909952281355,6,100000,0.9998,0.9998,0.0002,0.0,-51.7375596531625,12.274698835833977
0.4,73241,photon,5,10.243909952281355,7,100000,0.99994,0.99994,6e-05,0.0,-60.30697038197615,13.263312427313501
0.4,73241,photon,5,10.243909952281355,8,100000,0.99998,0.99998,2e-05,0.0,-68.90740647181836,14.175857120389091
0.4,73241,photon,5,10.243909952281355,9,100000,0.99999,0.99999,1e-05,0.0,-77.48949303661726,15.05726342477832
0.4,73241,photon,5,10.243909952281355,10,100000,1.0,1.0,0.0,0.0,-86.07985124446525,15.89320792893918
0.4,73241,photon,5,10.243909952281355,11,100000,1.0,1.0,0.0,0.0,-94.69219475746515,16.686307415125494
0.4,73241,photon,5,10.243909952281355,12,100000,1.0,1.0,0.0,0.0,-103.26531635315636,17.42972739522569
0.4,73241,photon,6,12.363655755398659,1,100000,0.90362,0.90362,0.09638,0.0,-8.790038722423086,4.873315896359882
0.4,73241,photon,6,12.363655755398659,2,100000,0.97626,0.97626,0.02374,0.0,-17.5076034896148,6.960949917788488
0.4,73241,photon,6,12.363655755398659,3,100000,0.99398,0.99398,0.00602,0.0,-26.218499604343627,8.550105294237612
0.4,73241,photon,6,12.363655755398659,4,100000,0.99791,0.99791,0.00209,0.0,-34.91154178889684,9.853438279540809
0.4,73241,photon,6,12.363655755398659,5,100000,0.99944,0.99944,0.00056,0.0,-43.56160230948862,11.028006130532601
0.4,73241,photon,6,12.363655755398659,6,100000,0.99978,0.99978,0.00022,0.0,-52.24125820812153,12.098045334949065
0.4,73241,photon,6,12.363655755398659,7,100000,0.99995,0.99995,5e-05,0.0,-60.90418271219712,13.077659211394405
0.4,73241,photon,6,12.363655755398659,8,100000,0.99999,0.99999,1e-05,0.0,-69.54992535188164,13.977896855836553
0.4,73241,photon,6,12.363655755398659,9,100000,1.0,1.0,0.0,0.0,-78.20491833731239,14.836654545822357
0.4,73241,photon,6,12.363655755398659,10,100000,1.0,1.0,0.0,0.0,-86.8776977089637,15.652621135375028
0.4,73241,photon,6,12.363655755398659,11,100000,1.0,1.0,0.0,0.0,-95.55014041694714,16.40944437953324
0.4,73241,photon,6,12.363655755398659,12,100000,1.0,1.0,0.0,0.0,-104.2328316325373,17.140759001096296
0.4,73241,photon,7,14.922035077432518,1,100000,0.90576,0.90576,0.09424,0.0,-8.853058235993414,4.831040413912009
0.4,73241,photon,7,14.922035077432518,2,100000,0.97762,0.97762,0.02238,0.0,-17.6407545496518,6.899141234011351
0.4,73241,photon,7,14.922035077432518,3,100000,0.99426,0.99426,0.00574,0.0,-26.36186712618887,8.498306671740348
0.4,73241,photon,7,14.922035077432518,4,100000,0.99827,0.99827,0.00173,0.0,-35.09271981263698,9.803573949624058
0.4,73241,photon,7,14.922035077432518,5,100000,0.99943,0.99943,0.00057,0.0,-43.82679536208108,10.954542915748032
0.4,73241,photon,7,14.922035077432518,6,100000,0.99983,0.99983,0.00017,0.0,-52.576964480808435,12.01891830726316
0.4,73241,photon,7,14.922035077432518,7,100000,0.99996,0.99996,4e-05,0.0,-61.28668593770475,13.005954822314937
0.4,73241,photon,7,14.922035077432518,8,100000,0.99996,0.99996,4e-05,0.0,-70.00336776479192,13.91636603578822
0.4,73241,photon,7,14.922035077432518,9,100000,0.99999,0.99999,1e-05,0.0,-78.71377530653417,14.761822717460008
0.4,73241,photon,7,14.922035077432518,10,100000,1.0,1.0,0.0,0.0,-87.4447455284246,15.565629122917851
0.4,73241,photon,7,14.922035077432518,11,100000,1.0,1.0,0.0,0.0,-96.15774136719224,16.335064897695297
0.4,73241,photon,7,14.922035077432518,12,100000,1.0,1.0,0.0,0.0,-104.90339905900544,17.060357380459877
0.4,73241,photon,8,18.009813218464746,1,100000,0.91007,0.91007,0.08993,0.0,-8.930052379097281,4.758692374036619
0.4,73241,photon,8,18.009813218464746,2,100000,0.9796,0.9796,0.0204,0.0,-17.784656914155903,6.778474440542773
0.4,73241,photon,8,18.009813218464746,3,100000,0.9951,0.9951,0.0049,0.0,-26.59875993515058,8.36065558968145
0.4,73241,photon,8,18.009813218464746,4,100000,0.99817,0.99817,0.00183,0.0,-35.36351027676547,9.704350425914457
0.4,73241,photon,8,18.009813218464746,5,100000,0.99948,0.99948,0.00052,0.0,-44.14086271048814,10.890663207424774
0.4,73241,photon,8,18.009813218464746,6,100000,0.99982,0.99982,0.00018,0.0,-52.939862476748445,11.960765214728912
0.4,73241,photon,8,18.009813218464746,7,100000,0.99996,0.99996,4e-05,0.0,-61.728615987250315,12.94072516487002
0.4,73241,photon,8,18.009813218464746,8,100000,0.99999,0.99999,1e-05,0.0,-70.48836037223066,13.842527725675499
0.4,73241,photon,8,18.009813218464746,9,100000,1.0,1.0,0.0,0.0,-79.28402875564313,14.690300011410528
0.4,73241,photon,8,18.009813218464746,10,100000,0.99999,0.99999,1e-05,0.0,-88.05520759611538,15.483278521716581
0.4,73241,photon,8,18.009813218464746,11,100000,1.0,1.0,0.0,0.0,-96.84435577406794,16.24078544703224
0.4,73241,photon,8,18.009813218464746,12,100000,1.0,1.0,0.0,0.0,-105.61596601356436,16.994582190140484
0.4,73241,photon,9,21.736537307469963,1,100000,0.91054,0.91054,0.08946,0.0,-8.967894386658468,4.727485049054338
0.4,73241,photon,9,21.736537307469963,2,100000,0.97835,0.97835,0.02165,0.0,-17.866495745025627,6.793915804914101
0.4,73241,photon,9,21.736537307469963,3,100000,0.99504,0.99504,0.00496,0.0,-26.71409782767467,8.347477598672624
0.4,73241,photon,9,21.736537307469963,4,100000,0.99806,0.99806,0.00194,0.0,-35.52544585947174,9.680866768828862
0.4,73241,photon,9,21.736537307469963,5,100000,0.99942,0.99942,0.00058,0.0,-44.33797509557354,10.859265338816325
0.4,73241,photon,9,21.736537307469963,6,100000,0.99988,0.99988,0.00012,0.0,-53.16993517558001,11.89316282158711
0.4,73241,photon,9,21.736537307469963,7,100000,0.99997,0.99997,3e-05,0.0,-62.02023868229801,12.85283544239581
0.4,73241,photon,9,21.736537307469963,8,100000,1.0,1.0,0.0,0.0,-70.82992514926359,13.757717849364989
0.4,73241,photon,9,21.736537307469963,9,100000,1.0,1.0,0.0,0.0,-79.62605481300032,14.59844920311256
0.4,73241,photon,9,21.736537307469963,10,100000,1.0,1.0,0.0,0.0,-88.45008033467624,15.395405972556928
0.4,73241,photon,9,21.736537307469963,11,100000,1.0,1.0,0.0,0.0,-97.28562604659503,16.173334869043043
0.4,73241,photon,9,21.736537307469963,12,100000,1.0,1.0,0.0,0.0,-106.10330899923993,16.884920306742625
0.4,73241,photon,10,26.234422777612238,1,100000,0.91085,0.91085,0.08915,0.0,-8.976722068729714,4.723734641339396
0.4,73241,photon,10,26.234422777612238,2,100000,0.97974,0.97974,0.02026,0.0,-17.893977239185112,6.745278649301695
0.4,73241,photon,10,26.234422777612238,3,100000,0.99512,0.99512,0.00488,0.0,-26.7472507979276,8.326645798251088
0.4,73241,photon,10,26.234422777612238,4,100000,0.9984,0.9984,0.0016,0.0,-35.57769015353209,9.638056498417809
0.4,73241,photon,10,26.234422777612238,5,100000,0.99943,0.99943,0.00057,0.0,-44.43712762449056,10.770621164907261
0.4,73241,photon,10,26.234422777612238,6,100000,0.99982,0.99982,0.00018,0.0,-53.328160817547705,11.80402255749367
0.4,73241,photon,10,26.234422777612238,7,100000,0.99997,0.99997,3e-05,0.0,-62.16132486569147,12.750748660003277
0.4,73241,photon,10,26.234422777612238,8,100000,0.99999,0.99999,1e-05,0.0,-71.03858757630495,13.632592265198525
0.4,73241,photon,10,26.234422777612238,9,100000,1.0,1.0,0.0,0.0,-79.87231484507107,14.469314691969403
0.4,73241,photon,10,26.234422777612238,10,100000,1.0,1.0,0.0,0.0,-88.7117436944266,15.23728979233773
0.4,73241,photon,10,26.234422777612238,11,100000,1.0,1.0,0.0,0.0,-97.57188794263347,16.011310326903473
0.4,73241,photon,10,26.234422777612238,12,100000,1.0,1.0,0.0,0.0,-106.42530745201623,16.727030740705096
0.4,73241,photon,11,31.66304405982725,1,100000,0.91253,0.91253,0.08747,0.0,-9.012243847482033,4.6966134704187406
0.4,73241,photon,11,31.66304405982725,2,100000,0.98159,0.98159,0.01841,0.0,-17.979022338896975,6.68821318614519
0.4,73241,photon,11,31.66304405982725,3,100000,0.99599,0.99599,0.00401,0.0,-26.876954356942004,8.235089405072022
0.4,73241,photon,11,31.66304405982725,4,100000,0.99879,0.99879,0.00121,0.0,-35.71867241998454,9.534068171268093
0.4,73241,photon,11,31.66304405982725,5,100000,0.99969,0.99969,0.00031,0.0,-44.59860830064956,10.656962445258761
0.4,73241,photon,11,31.66304405982725,6,100000,0.99992,0.99992,8e-05,0.0,-53.49713437040748,11.6873368692689
0.4,73241,photon,11,31.66304405982725,7,100000,0.99998,0.99998,2e-05,0.0,-62.38714756033951,12.64639238448976
0.4,73241,photon,11,31.66304405982725,8,100000,0.99998,0.99998,2e-05,0.0,-71.25022632646632,13.560685593022518
0.4,73241,photon,11,31.66304405982725,9,100000,1.0,1.0,0.0,0.0,-80.15918974965719,14.403225884010235
0.4,73241,photon,11,31.66304405982725,10,100000,1.0,1.0,0.0,0.0,-89.0676912124871,15.196886042110947
0.4,73241,photon,11,31.66304405982725,11,100000,1.0,1.0,0.0,0.0,-97.96189057988063,15.962845897477356
0.4,73241,photon,11,31.66304405982725,12,100000,1.0,1.0,0.0,0.0,-106.84275961913545,16.699340731804877
0.4,73241,photon,12,38.21499590950062,1,100000,0.91549,0.91549,0.08451,0.0,-9.05819270746362,4.646051490466495
0.4,73241,photon,12,38.21499590950062,2,100000,0.98159,0.98159,0.01841,0.0,-18.04517168986386,6.646304331828571
0.4,73241,photon,12,38.21499590950062,3,100000,0.99562,0.99562,0.00438,0.0,-26.972684472532396,8.21711091872658
0.4,73241,photon,12,38.21499590950062,4,100000,0.99874,0.99874,0.00126,0.0,-35.87168237725997,9.53906679461049
0.4,73241,photon,12,38.21499590950062,5,100000,0.99958,0.99958,0.00042,0.0,-44.78037528366002,10.67383460632494
0.4,73241,photon,12,38.21499590950062,6,100000,0.99987,0.99987,0.00013,0.0,-53.699575837276775,11.704062286688226
0.4,73241,photon,12,38.21499590950062,7,100000,0.99996,0.99996,4e-05,0.0,-62.612982513757494,12.669786053947718
0.4,73241,photon,12,38.21499590950062,8,100000,0.99999,0.99999,1e-05,0.0,-71.52700593006695,13.52227952734619
0.4,73241,photon,12,38.21499590950062,9,100000,1.0,1.0,0.0,0.0,-80.42054433496283,14.344424679526306
0.4,73241,photon,12,38.21499590950062,10,100000,1.0,1.0,0.0,0.0,-89.34981764682018,15.124957423045933
0.4,73241,photon,12,38.21499590950062,11,100000,1.0,1.0,0.0,0.0,-98.2666216098069,15.872659489941073
0.4,73241,photon,12,38.21499590950062,12,100000,1.0,1.0,0.0,0.0,-107.17034461890141,16.616086665494233
0.4,73241,photon,13,46.12272621683984,1,100000,0.9145,0.9145,0.0855,0.0,-9.069276500081868,4.646703689956441
0.4,73241,photon,13,46.12272621683984,2,100000,0.98138,0.98138,0.01862,0.0,-18.038367048843032,6.6545031714706075
0.4,73241,photon,13,46.12272621683984,3,100000,0.99567,0.99567,0.00433,0.0,-26.99340704810553,8.195201537238576
0.4,73241,photon,13,46.12272621683984,4,100000,0.99877,0.99877,0.00123,0.0,-35.89500090418933,9.46029100344712
0.4,73241,photon,13,46.12272621683984,5,100000,0.9997,0.9997,0.0003,0.0,-44.829879157048566,10.595573625280167
0.4,73241,photon,13,46.12272621683984,6,100000,0.99994,0.99994,6e-05,0.0,-53.757872228942205,11.639301242710614
0.4,73241,photon,13,46.12272621683984,7,100000,1.0,1.0,0.0,0.0,-62.67187897723223,12.609788878534294
0.4,73241,photon,13,46.12272621683984,8,100000,1.0,1.0,0.0,0.0,-71.58000343789031,13.469073774110122
0.4,73241,photon,13,46.12272621683984,9,100000,1.0,1.0,0.0,0.0,-80.50746886422701,14.311882912106041
0.4,73241,photon,13,46.12272621683984,10,100000,1.0,1.0,0.0,0.0,-89.42078119411751,15.097324890781122
0.4,73241,photon,13,46.12272621683984,11,100000,1.0,1.0,0.0,0.0,-98.32540777847885,15.853788605997355
0.4,73241,photon,13,46.12272621683984,12,100000,1.0,1.0,0.0,0.0,-107.24862590929412,16.542950569259112
0.4,73241,photon,14,55.666782713031616,1,100000,0.91565,0.91565,0.08435,0.0,-9.08086760608861,4.639868854822094
0.4,73241,photon,14,55.666782713031616,2,100000,0.98223,0.98223,0.01777,0.0,-18.082463292513204,6.626523292668964
0.4,73241,photon,14,55.666782713031616,3,100000,0.99608,0.99608,0.00392,0.0,-27.02238192523318,8.181179265754869
0.4,73241,photon,14,55.666782713031616,4,100000,0.99876,0.99876,0.00124,0.0,-35.97424720888833,9.471030404816721
0.4,73241,photon,14,55.666782713031616,5,100000,0.99953,0.99953,0.00047,0.0,-44.91400104809809,10.60984720592171
0.4,73241,photon,14,55.666782713031616,6,100000,0.99985,0.99985,0.00015,0.0,-53.88127394867787,11.618290157433602
0.4,73241,photon,14,55.666782713031616,7,100000,0.99997,0.99997,3e-05,0.0,-62.8175524428266,12.565506842725535
0.4,73241,photon,14,55.666782713031616,8,100000,1.0,1.0,0.0,0.0,-71.74942290951806,13.457359749022652
0.4,73241,photon,14,55.666782713031616,9,100000,1.0,1.0,0.0,0.0,-80.66595045299258,14.283107929294188
0.4,73241,photon,14,55.666782713031616,10,100000,1.0,1.0,0.0,0.0,-89.60834253842056,15.038592283240689
0.4,73241,photon,14,55.666782713031616,11,100000,1.0,1.0,0.0,0.0,-98.55848995704018,15.786983954873513
0.4,73241,photon,14,55.666782713031616,12,100000,1.0,1.0,0.0,0.0,-107.47969770387859,16.531214771205853
0.4,73241,photon,15,67.18576614598469,1,100000,0.91576,0.91576,0.08424,0.0,-9.091236494575647,4.628244005933094
0.4,73241,photon,15,67.18576614598469,2,100000,0.98233,0.98233,0.01767,0.0,-18.110620219638633,6.6021213734925785
0.4,73241,photon,15,67.18576614598469,3,100000,0.99618,0.99618,0.00382,0.0,-27.087581940615895,8.136672290909548
0.4,73241,photon,15,67.18576614598469,4,100000,0.99885,0.99885,0.00115,0.0,-36.03583736620358,9.431019830919857
0.4,73241,photon,15,67.18576614598469,5,100000,0.99959,0.99959,0.00041,0.0,-45.01250742416323,10.56340637302878
0.4,73241,photon,15,67.18576614598469,6,100000,0.99986,0.99986,0.00014,0.0,-53.995594614901115,11.570788537823955
0.4,73241,photon,15,67.18576614598469,7,100000,0.99994,0.99994,6e-05,0.0,-62.94892767449597,12.535343934175206
0.4,73241,photon,15,67.18576614598469,8,100000,0.99997,0.99997,3e-05,0.0,-71.90972566845136,13.427265648758736
0.4,73241,photon,15,67.18576614598469,9,100000,0.99999,0.99999,1e-05,0.0,-80.85612163023055,14.266983706967743
0.4,73241,photon,15,67.18576614598469,10,100000,0.99999,0.99999,1e-05,0.0,-89.8147192533558,15.03612903578966
0.4,73241,photon,15,67.18576614598469,11,100000,1.0,1.0,0.0,0.0,-98.80792595100957,15.774971610659266
0.4,73241,photon,15,67.18576614598469,12,100000,1.0,1.0,0.0,0.0,-107.76148307410747,16.501749880639263
0.4,73241,photon,16,81.08834304099686,1,100000,0.91554,0.91554,0.08446,0.0,-9.078282594494997,4.637353264939887
0.4,73241,photon,16,81.08834304099686,2,100000,0.98253,0.98253,0.01747,0.0,-18.10624346933934,6.606033015922851
0.4,73241,photon,16,81.08834304099686,3,100000,0.99616,0.99616,0.00384,0.0,-27.092814989635297,8.13524807340914
0.4,73241,photon,16,81.08834304099686,4,100000,0.9988,0.9988,0.0012,0.0,-36.0345319774558,9.439374577345616
0.4,73241,photon,16,81.08834304099686,5,100000,0.99972,0.99972,0.00028,0.0,-45.02118297626028,10.5479064777007
0.4,73241,photon,16,81.08834304099686,6,100000,0.9999,0.9999,0.0001,0.0,-54.0332288229762,11.564000292438715
0.4,73241,photon,16,81.08834304099686,7,100000,0.99998,0.99998,2e-05,0.0,-63.00930602024003,12.512052148188817
0.4,73241,photon,16,81.08834304099686,8,100000,0.99999,0.99999,1e-05,0.0,-71.96774654862388,13.413952226403193
0.4,73241,photon,16,81.08834304099686,9,100000,1.0,1.0,0.0,0.0,-80.93183964867899,14.26332136847238
0.4,73241,photon,16,81.08834304099686,10,100000,1.0,1.0,0.0,0.0,-89.91277710696639,15.052353461010785
0.4,73241,photon,16,81.08834304099686,11,100000,1.0,1.0,0.0,0.0,-98.87353375429386,15.794849024395761
0.4,73241,photon,16,81.08834304099686,12,100000,1.0,1.0,0.0,0.0,-107.84415107717118,16.521840942035706
0.4,73241,photon,17,97.8677442309312,1,100000,0.91606,0.91606,0.08394,0.0,-9.109754908328117,4.611761273255568
0.4,73241,photon,17,97.8677442309312,2,100000,0.98266,0.98266,0.01734,0.0,-18.147362389965508,6.579920873938881
0.4,73241,photon,17,97.8677442309312,3,100000,0.99613,0.99613,0.00387,0.0,-27.138787649209526,8.123001360217398
0.4,73241,photon,17,97.8677442309312,4,100000,0.99879,0.99879,0.00121,0.0,-36.11062617974583,9.419372746755222
0.4,73241,photon,17,97.8677442309312,5,100000,0.99959,0.99959,0.00041,0.0,-45.10872640497239,10.537578627930698
0.4,73241,photon,17,97.8677442309312,6,100000,0.99993,0.99993,7e-05,0.0,-54.07987228656696,11.570682249788558
0.4,73241,photon,17,97.8677442309312,7,100000,0.99997,0.99997,3e-05,0.0,-63.04672836397958,12.514891834891337
0.4,73241,photon,17,97.8677442309312,8,100000,1.0,1.0,0.0,0.0,-71.99890081734175,13.398784449478388
0.4,73241,photon,17,97.8677442309312,9,100000,1.0,1.0,0.0,0.0,-80.96594840758742,14.209296246660987
0.4,73241,photon,17,97.8677442309312,10,100000,1.0,1.0,0.0,0.0,-89.95013519753962,14.990052021135476
0.4,73241,photon,17,97.8677442309312,11,100000,1.0,1.0,0.0,0.0,-98.959525795067,15.741425377642855
0.4,73241,photon,17,97.8677442309312,12,100000,1.0,1.0,0.0,0.0,-107.92231103435509,16.442265525032408
0.4,73241,photon,18,118.11926352975836,1,100000,0.91871,0.91871,0.08129,0.0,-9.129957010209404,4.579240552922567
0.4,73241,photon,18,118.11926352975836,2,100000,0.98305,0.98305,0.01695,0.0,-18.196749718359705,6.546839445871266
0.4,73241,photon,18,118.11926352975836,3,100000,0.99624,0.99624,0.00376,0.0,-27.184891983447894,8.081426911691915
0.4,73241,photon,18,118.11926352975836,4,100000,0.99878,0.99878,0.00122,0.0,-36.14468824882599,9.371877819079543
0.4,73241,photon,18,118.11926352975836,5,100000,0.99968,0.99968,0.00032,0.0,-45.152802699228495,10.489481306788422
0.4,73241,photon,18,118.11926352975836,6,100000,0.99992,0.99992,8e-05,0.0,-54.156792403161006,11.51105992520892
0.4,73241,photon,18,118.11926352975836,7,100000,0.99998,0.99998,2e-05,0.0,-63.145033666473424,12.446476684194339
0.4,73241,photon,18,118.11926352975836,8,100000,0.99998,0.99998,2e-05,0.0,-72.11891992171203,13.322253739659237
0.4,73241,photon,18,118.11926352975836,9,100000,1.0,1.0,0.0,0.0,-81.08773022886948,14.141976672198322
0.4,73241,photon,18,118.11926352975836,10,100000,0.99999,0.99999,1e-05,0.0,-90.05025005952913,14.925132040708291
0.4,73241,photon,18,118.11926352975836,11,100000,1.0,1.0,0.0,0.0,-99.03795226856612,15.646659714478362
0.4,73241,photon,18,118.11926352975836,12,100000,1.0,1.0,0.0,0.0,-108.0066668147719,16.387599045713788
0.4,73241,photon,19,142.56137736137705,1,100000,0.91654,0.91654,0.08346,0.0,-9.118504890945543,4.605548734041936
