mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.9,ALP-photon-combined,0,9.000000000000002,0,0.9,27.353965781033647,0.3822031848329663
0.9,ALP-photon-combined,0,9.000000000000002,1,27.353965781033647,30.901292785480532,0.0829690586341909
0.9,ALP-photon-combined,0,9.000000000000002,2,30.901292785480532,34.908645549161314,0.08033701905877512
0.9,ALP-photon-combined,0,9.000000000000002,3,34.908645549161314,39.43568130099609,0.07841121035685643
0.9,ALP-photon-combined,0,9.000000000000002,4,39.43568130099609,44.54979376050573,0.07136029956239028
0.9,ALP-photon-combined,0,9.000000000000002,5,44.54979376050573,50.327116424218204,0.06506136289457741
0.9,ALP-photon-combined,0,9.000000000000002,6,50.327116424218204,56.85365596063,0.05457193915281795
0.9,ALP-photon-combined,0,9.000000000000002,7,56.85365596063,64.2265725865078,0.04620724953899654
0.9,ALP-photon-combined,0,9.000000000000002,8,64.2265725865078,72.55562648541846,0.03675093742248563
0.9,ALP-photon-combined,0,9.000000000000002,9,72.55562648541846,81.96481180123634,0.028094966431295856
0.9,ALP-photon-combined,0,9.000000000000002,10,81.96481180123634,92.59420253179483,0.02194814194443632
0.9,ALP-photon-combined,0,9.000000000000002,11,92.59420253179483,104.60203780239394,0.01649258669233528
0.9,ALP-photon-combined,0,9.000000000000002,12,104.60203780239394,118.16707756251117,0.012093405021689941
0.9,ALP-photon-combined,0,9.000000000000002,13,118.16707756251117,133.4912637748339,0.008589969167136868
0.9,ALP-photon-combined,0,9.000000000000002,14,133.4912637748339,150.80272671358435,0.005227451886010067
0.9,ALP-photon-combined,0,9.000000000000002,15,150.80272671358435,170.35918112672243,0.0036334958164545026
0.9,ALP-photon-combined,0,9.000000000000002,16,170.35918112672243,192.45176282049985,0.0024533181951109685
0.9,ALP-photon-combined,0,9.000000000000002,17,192.45176282049985,217.4093627813773,0.0016927048850867864
0.9,ALP-photon-combined,0,9.000000000000002,18,217.4093627813773,245.60352335712483,0.0009628980375897748
0.9,ALP-photon-combined,0,9.000000000000002,19,245.60352335712483,400.0,0.0009388004687970913
