mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
1.05,ALP-photon-combined,4,10.81912090854495,6,47.09193567398029,53.0351688611335,0.07023851321574252
1.05,ALP-photon-combined,4,10.81912090854495,7,53.0351688611335,59.728467217860896,0.06188845990878853
1.05,ALP-photon-combined,4,10.81912090854495,8,59.728467217860896,67.26649264634462,0.05323616710663457
1.05,ALP-photon-combined,4,10.81912090854495,9,67.26649264634462,75.75585384497646,0.04195536607622697
1.05,ALP-photon-combined,4,10.81912090854495,10,75.75585384497646,85.31661405261771,0.03363139915181541
1.05,ALP-photon-combined,4,10.81912090854495,11,85.31661405261771,96.08398907757821,0.02649261870687931
1.05,ALP-photon-combined,4,10.81912090854495,12,96.08398907757821,108.21025962617777,0.019908912603056366
1.05,ALP-photon-combined,4,10.81912090854495,13,108.21025962617777,121.86692497654921,0.014718958995533004
1.05,ALP-photon-combined,4,10.81912090854495,14,121.86692497654921,137.24712845663515,0.010343074225737197
1.05,ALP-photon-combined,4,10.81912090854495,15,137.24712845663515,154.56838902940137,0.00662327469245486
1.05,ALP-photon-combined,4,10.81912090854495,16,154.56838902940137,174.0756776174966,0.004735595309454783
1.05,ALP-photon-combined,4,10.81912090854495,17,174.0756776174966,196.04488167516982,0.003182729257993476
1.05,ALP-photon-combined,4,10.81912090854495,18,196.04488167516982,220.7867070061503,0.002211432731453537
1.05,ALP-photon-combined,4,10.81912090854495,19,220.7867070061503,248.65107201007712,0.001273902324646744
1.05,ALP-photon-combined,4,10.81912090854495,20,248.65107201007712,400.0,0.001279004703274871
1.05,ALP-photon-combined,5,10.900405220442927,0,1.05,25.99318351000891,0.2523736238004988
1.05,ALP-photon-combined,5,10.900405220442927,1,25.99318351000891,29.273650720911974,0.07517644268844335
1.05,ALP-photon-combined,5,10.900405220442927,2,29.273650720911974,32.96812897889077,0.07909710393940461
1.05,ALP-photon-combined,5,10.900405220442927,3,32.96812897889077,37.12886850809964,0.0816253288677175
1.05,ALP-photon-combined,5,10.900405220442927,4,37.12886850809964,41.81471376717891,0.08098162133156228
1.05,ALP-photon-combined,5,10.900405220442927,5,41.81471376717891,47.09193567398029,0.07910551825805011
1.05,ALP-photon-combined,5,10.900405220442927,6,47.09193567398029,53.0351688611335,0.07029097616701468
1.05,ALP-photon-combined,5,10.900405220442927,7,53.0351688611335,59.728467217860896,0.06188176513310789
1.05,ALP-photon-combined,5,10.900405220442927,8,59.728467217860896,67.26649264634462,0.053298149392705524
1.05,ALP-photon-combined,5,10.900405220442927,9,67.26649264634462,75.75585384497646,0.04204465915000742
1.05,ALP-photon-combined,5,10.900405220442927,10,75.75585384497646,85.31661405261771,0.033576008383833546
1.05,ALP-photon-combined,5,10.900405220442927,11,85.31661405261771,96.08398907757821,0.026423048743065586
1.05,ALP-photon-combined,5,10.900405220442927,12,96.08398907757821,108.21025962617777,0.019870818146044644
1.05,ALP-photon-combined,5,10.900405220442927,13,108.21025962617777,121.86692497654921,0.014666726883363302
1.05,ALP-photon-combined,5,10.900405220442927,14,121.86692497654921,137.24712845663515,0.010315477620965035
1.05,ALP-photon-combined,5,10.900405220442927,15,137.24712845663515,154.56838902940137,0.0066058963483722555
1.05,ALP-photon-combined,5,10.900405220442927,16,154.56838902940137,174.0756776174966,0.004715672606951855
1.05,ALP-photon-combined,5,10.900405220442927,17,174.0756776174966,196.04488167516982,0.0031889021510722914
1.05,ALP-photon-combined,5,10.900405220442927,18,196.04488167516982,220.7867070061503,0.002215016360466981
1.05,ALP-photon-combined,5,10.900405220442927,19,220.7867070061503,248.65107201007712,0.0012718197902067403
1.05,ALP-photon-combined,5,10.900405220442927,20,248.65107201007712,400.0,0.0012754242371455855
1.05,ALP-photon-combined,6,10.98230022330338,0,1.05,25.99318351000891,0.2524196379973296
1.05,ALP-photon-combined,6,10.98230022330338,1,25.99318351000891,29.273650720911974,0.0748507906826545
1.05,ALP-photon-combined,6,10.98230022330338,2,29.273650720911974,32.96812897889077,0.0792243034887944
1.05,ALP-photon-combined,6,10.98230022330338,3,32.96812897889077,37.12886850809964,0.08195333874840499
1.05,ALP-photon-combined,6,10.98230022330338,4,37.12886850809964,41.81471376717891,0.08126409709274983
1.05,ALP-photon-combined,6,10.98230022330338,5,41.81471376717891,47.09193567398029,0.07879824660551137
1.05,ALP-photon-combined,6,10.98230022330338,6,47.09193567398029,53.0351688611335,0.07034495051437097
1.05,ALP-photon-combined,6,10.98230022330338,7,53.0351688611335,59.728467217860896,0.06185786238910505
1.05,ALP-photon-combined,6,10.98230022330338,8,59.728467217860896,67.26649264634462,0.05309817133317672
1.05,ALP-photon-combined,6,10.98230022330338,9,67.26649264634462,75.75585384497646,0.041979110064488755
1.05,ALP-photon-combined,6,10.98230022330338,10,75.75585384497646,85.31661405261771,0.03360310635353702
1.05,ALP-photon-combined,6,10.98230022330338,11,85.31661405261771,96.08398907757821,0.026479657993108884
1.05,ALP-photon-combined,6,10.98230022330338,12,96.08398907757821,108.21025962617777,0.01988380125488814
1.05,ALP-photon-combined,6,10.98230022330338,13,108.21025962617777,121.86692497654921,0.014677936028042751
1.05,ALP-photon-combined,6,10.98230022330338,14,121.86692497654921,137.24712845663515,0.010326179538622917
1.05,ALP-photon-combined,6,10.98230022330338,15,137.24712845663515,154.56838902940137,0.006593571235030154
1.05,ALP-photon-combined,6,10.98230022330338,16,154.56838902940137,174.0756776174966,0.0047204449500975595
1.05,ALP-photon-combined,6,10.98230022330338,17,174.0756776174966,196.04488167516982,0.0031787244946239524
1.05,ALP-photon-combined,6,10.98230022330338,18,196.04488167516982,220.7867070061503,0.002200918524841128
1.05,ALP-photon-combined,6,10.98230022330338,19,220.7867070061503,248.65107201007712,0.0012716397834794525
1.05,ALP-photon-combined,6,10.98230022330338,20,248.65107201007712,400.0,0.001273510927141881
1.05,ALP-photon-combined,7,11.064810505261978,0,1.05,25.99318351000891,0.25272768940771706
1.05,ALP-photon-combined,7,11.064810505261978,1,25.99318351000891,29.273650720911974,0.07479430373553629
1.05,ALP-photon-combined,7,11.064810505261978,2,29.273650720911974,32.96812897889077,0.07944996054252217
1.05,ALP-photon-combined,7,11.064810505261978,3,32.96812897889077,37.12886850809964,0.0819208242971951
1.05,ALP-photon-combined,7,11.064810505261978,4,37.12886850809964,41.81471376717891,0.08097248352505927
1.05,ALP-photon-combined,7,11.064810505261978,5,41.81471376717891,47.09193567398029,0.07883210662518007
1.05,ALP-photon-combined,7,11.064810505261978,6,47.09193567398029,53.0351688611335,0.07029044139501013
1.05,ALP-photon-combined,7,11.064810505261978,7,53.0351688611335,59.728467217860896,0.06170385261363773
1.05,ALP-photon-combined,7,11.064810505261978,8,59.728467217860896,67.26649264634462,0.05324483841199245
1.05,ALP-photon-combined,7,11.064810505261978,9,67.26649264634462,75.75585384497646,0.04197806840243885
1.05,ALP-photon-combined,7,11.064810505261978,10,75.75585384497646,85.31661405261771,0.033551109096811575
1.05,ALP-photon-combined,7,11.064810505261978,11,85.31661405261771,96.08398907757821,0.0264495668876827
1.05,ALP-photon-combined,7,11.064810505261978,12,96.08398907757821,108.21025962617777,0.019863397534908598
1.05,ALP-photon-combined,7,11.064810505261978,13,108.21025962617777,121.86692497654921,0.01466819262907438
1.05,ALP-photon-combined,7,11.064810505261978,14,121.86692497654921,137.24712845663515,0.010314403576776715
1.05,ALP-photon-combined,7,11.064810505261978,15,137.24712845663515,154.56838902940137,0.006603842970801835
1.05,ALP-photon-combined,7,11.064810505261978,16,154.56838902940137,174.0756776174966,0.004708703493012722
1.05,ALP-photon-combined,7,11.064810505261978,17,174.0756776174966,196.04488167516982,0.0031771135907379838
1.05,ALP-photon-combined,7,11.064810505261978,18,196.04488167516982,220.7867070061503,0.0022067597449947586
1.05,ALP-photon-combined,7,11.064810505261978,19,220.7867070061503,248.65107201007712,0.001273144523316648
1.05,ALP-photon-combined,7,11.064810505261978,20,248.65107201007712,400.0,0.001269196995592913
1.05,ALP-photon-combined,8,11.147940688925186,0,1.05,25.99318351000891,0.25285438452817854
1.05,ALP-photon-combined,8,11.147940688925186,1,25.99318351000891,29.273650720911974,0.07541956388388726
1.05,ALP-photon-combined,8,11.147940688925186,2,29.273650720911974,32.96812897889077,0.07898761786874273
1.05,ALP-photon-combined,8,11.147940688925186,3,32.96812897889077,37.12886850809964,0.08211969175833964
1.05,ALP-photon-combined,8,11.147940688925186,4,37.12886850809964,41.81471376717891,0.08131019808345263
1.05,ALP-photon-combined,8,11.147940688925186,5,41.81471376717891,47.09193567398029,0.07870865979565007
1.05,ALP-photon-combined,8,11.147940688925186,6,47.09193567398029,53.0351688611335,0.07025165202461822
1.05,ALP-photon-combined,8,11.147940688925186,7,53.0351688611335,59.728467217860896,0.061582785264728615
1.05,ALP-photon-combined,8,11.147940688925186,8,59.728467217860896,67.26649264634462,0.052989399104493184
1.05,ALP-photon-combined,8,11.147940688925186,9,67.26649264634462,75.75585384497646,0.04183531646615275
1.05,ALP-photon-combined,8,11.147940688925186,10,75.75585384497646,85.31661405261771,0.033505739681735085
1.05,ALP-photon-combined,8,11.147940688925186,11,85.31661405261771,96.08398907757821,0.026397396291136622
1.05,ALP-photon-combined,8,11.147940688925186,12,96.08398907757821,108.21025962617777,0.019868718942697806
1.05,ALP-photon-combined,8,11.147940688925186,13,108.21025962617777,121.86692497654921,0.014673339169728369
1.05,ALP-photon-combined,8,11.147940688925186,14,121.86692497654921,137.24712845663515,0.010283676956330172
1.05,ALP-photon-combined,8,11.147940688925186,15,137.24712845663515,154.56838902940137,0.006588406932586923
1.05,ALP-photon-combined,8,11.147940688925186,16,154.56838902940137,174.0756776174966,0.004704643314029571
1.05,ALP-photon-combined,8,11.147940688925186,17,174.0756776174966,196.04488167516982,0.0031795514977675434
1.05,ALP-photon-combined,8,11.147940688925186,18,196.04488167516982,220.7867070061503,0.0021976606613340567
1.05,ALP-photon-combined,8,11.147940688925186,19,220.7867070061503,248.65107201007712,0.001268239809604716
1.05,ALP-photon-combined,8,11.147940688925186,20,248.65107201007712,400.0,0.0012733579648056149
1.05,ALP-photon-combined,9,11.231695431629198,0,1.05,25.99318351000891,0.25372934755413096
1.05,ALP-photon-combined,9,11.231695431629198,1,25.99318351000891,29.273650720911974,0.07500855389450328
1.05,ALP-photon-combined,9,11.231695431629198,2,29.273650720911974,32.96812897889077,0.07931201736686228
1.05,ALP-photon-combined,9,11.231695431629198,3,32.96812897889077,37.12886850809964,0.08214260720628049
1.05,ALP-photon-combined,9,11.231695431629198,4,37.12886850809964,41.81471376717891,0.08077881604226536
1.05,ALP-photon-combined,9,11.231695431629198,5,41.81471376717891,47.09193567398029,0.07871375770062752
1.05,ALP-photon-combined,9,11.231695431629198,6,47.09193567398029,53.0351688611335,0.07008059055318268
1.05,ALP-photon-combined,9,11.231695431629198,7,53.0351688611335,59.728467217860896,0.061595937882940655
1.05,ALP-photon-combined,9,11.231695431629198,8,59.728467217860896,67.26649264634462,0.053152535253823956
1.05,ALP-photon-combined,9,11.231695431629198,9,67.26649264634462,75.75585384497646,0.04180332386213079
1.05,ALP-photon-combined,9,11.231695431629198,10,75.75585384497646,85.31661405261771,0.03347566099176003
1.05,ALP-photon-combined,9,11.231695431629198,11,85.31661405261771,96.08398907757821,0.026321667742847422
1.05,ALP-photon-combined,9,11.231695431629198,12,96.08398907757821,108.21025962617777,0.019790004369181644
1.05,ALP-photon-combined,9,11.231695431629198,13,108.21025962617777,121.86692497654921,0.014617075812066145
1.05,ALP-photon-combined,9,11.231695431629198,14,121.86692497654921,137.24712845663515,0.010294094771065786
1.05,ALP-photon-combined,9,11.231695431629198,15,137.24712845663515,154.56838902940137,0.0065771792737449085
1.05,ALP-photon-combined,9,11.231695431629198,16,154.56838902940137,174.0756776174966,0.004701023011899088
1.05,ALP-photon-combined,9,11.231695431629198,17,174.0756776174966,196.04488167516982,0.003173431127969423
1.05,ALP-photon-combined,9,11.231695431629198,18,196.04488167516982,220.7867070061503,0.0021966496484720176
1.05,ALP-photon-combined,9,11.231695431629198,19,220.7867070061503,248.65107201007712,0.0012663859482932318
1.05,ALP-photon-combined,9,11.231695431629198,20,248.65107201007712,400.0,0.0012693399859524891
1.05,ALP-photon-combined,10,11.316079425700895,0,1.05,25.99318351000891,0.2539032388742493
1.05,ALP-photon-combined,10,11.316079425700895,1,25.99318351000891,29.273650720911974,0.07511765017424256
1.05,ALP-photon-combined,10,11.316079425700895,2,29.273650720911974,32.96812897889077,0.07922796107233764
1.05,ALP-photon-combined,10,11.316079425700895,3,32.96812897889077,37.12886850809964,0.08190717287569045
1.05,ALP-photon-combined,10,11.316079425700895,4,37.12886850809964,41.81471376717891,0.08088786317118617
1.05,ALP-photon-combined,10,11.316079425700895,5,41.81471376717891,47.09193567398029,0.07883847548802031
1.05,ALP-photon-combined,10,11.316079425700895,6,47.09193567398029,53.0351688611335,0.07014293776232909
1.05,ALP-photon-combined,10,11.316079425700895,7,53.0351688611335,59.728467217860896,0.061470560461765716
1.05,ALP-photon-combined,10,11.316079425700895,8,59.728467217860896,67.26649264634462,0.053245084464862064
1.05,ALP-photon-combined,10,11.316079425700895,9,67.26649264634462,75.75585384497646,0.04177300468020676
1.05,ALP-photon-combined,10,11.316079425700895,10,75.75585384497646,85.31661405261771,0.03341887626865202
1.05,ALP-photon-combined,10,11.316079425700895,11,85.31661405261771,96.08398907757821,0.026301548376026523
1.05,ALP-photon-combined,10,11.316079425700895,12,96.08398907757821,108.21025962617777,0.019735138962552985
1.05,ALP-photon-combined,10,11.316079425700895,13,108.21025962617777,121.86692497654921,0.014617552908256521
1.05,ALP-photon-combined,10,11.316079425700895,14,121.86692497654921,137.24712845663515,0.010269376120936969
1.05,ALP-photon-combined,10,11.316079425700895,15,137.24712845663515,154.56838902940137,0.006565833561908905
1.05,ALP-photon-combined,10,11.316079425700895,16,154.56838902940137,174.0756776174966,0.004689050057825779
1.05,ALP-photon-combined,10,11.316079425700895,17,174.0756776174966,196.04488167516982,0.0031659160920976545
1.05,ALP-photon-combined,10,11.316079425700895,18,196.04488167516982,220.7867070061503,0.0021925883436117455
1.05,ALP-photon-combined,10,11.316079425700895,19,220.7867070061503,248.65107201007712,0.001261951176866328
1.05,ALP-photon-combined,10,11.316079425700895,20,248.65107201007712,400.0,0.0012682191063743216
1.05,ALP-photon-combined,11,11.401097398720731,0,1.05,25.99318351000891,0.2536224622388786
1.05,ALP-photon-combined,11,11.401097398720731,1,25.99318351000891,29.273650720911974,0.07548537935724772
1.05,ALP-photon-combined,11,11.401097398720731,2,29.273650720911974,32.96812897889077,0.0792968458228684
1.05,ALP-photon-combined,11,11.401097398720731,3,32.96812897889077,37.12886850809964,0.08189200662019291
1.05,ALP-photon-combined,11,11.401097398720731,4,37.12886850809964,41.81471376717891,0.08065669407874863
1.05,ALP-photon-combined,11,11.401097398720731,5,41.81471376717891,47.09193567398029,0.0787162595709937
1.05,ALP-photon-combined,11,11.401097398720731,6,47.09193567398029,53.0351688611335,0.0701493970881181
1.05,ALP-photon-combined,11,11.401097398720731,7,53.0351688611335,59.728467217860896,0.06164730320625721
1.05,ALP-photon-combined,11,11.401097398720731,8,59.728467217860896,67.26649264634462,0.053061323193501674
1.05,ALP-photon-combined,11,11.401097398720731,9,67.26649264634462,75.75585384497646,0.041785550104998
1.05,ALP-photon-combined,11,11.401097398720731,10,75.75585384497646,85.31661405261771,0.033483462548263
1.05,ALP-photon-combined,11,11.401097398720731,11,85.31661405261771,96.08398907757821,0.02631826702576385
1.05,ALP-photon-combined,11,11.401097398720731,12,96.08398907757821,108.21025962617777,0.019815045110688812
1.05,ALP-photon-combined,11,11.401097398720731,13,108.21025962617777,121.86692497654921,0.014634246794321308
1.05,ALP-photon-combined,11,11.401097398720731,14,121.86692497654921,137.24712845663515,0.01026345494910001
1.05,ALP-photon-combined,11,11.401097398720731,15,137.24712845663515,154.56838902940137,0.006581921015379995
1.05,ALP-photon-combined,11,11.401097398720731,16,154.56838902940137,174.0756776174966,0.0046956503796366025
1.05,ALP-photon-combined,11,11.401097398720731,17,174.0756776174966,196.04488167516982,0.0031719788110642372
1.05,ALP-photon-combined,11,11.401097398720731,18,196.04488167516982,220.7867070061503,0.002192674043332646
1.05,ALP-photon-combined,11,11.401097398720731,19,220.7867070061503,248.65107201007712,0.0012634230905047181
1.05,ALP-photon-combined,11,11.401097398720731,20,248.65107201007712,400.0,0.0012666549501400312
1.05,ALP-photon-combined,12,11.486754113787567,0,1.05,25.99318351000891,0.2546764600672088
1.05,ALP-photon-combined,12,11.486754113787567,1,25.99318351000891,29.273650720911974,0.07533705274297044
1.05,ALP-photon-combined,12,11.486754113787567,2,29.273650720911974,32.96812897889077,0.07932126493371369
1.05,ALP-photon-combined,12,11.486754113787567,3,32.96812897889077,37.12886850809964,0.08188197891416284
1.05,ALP-photon-combined,12,11.486754113787567,4,37.12886850809964,41.81471376717891,0.0809099697164197
1.05,ALP-photon-combined,12,11.486754113787567,5,41.81471376717891,47.09193567398029,0.07845686974156325
1.05,ALP-photon-combined,12,11.486754113787567,6,47.09193567398029,53.0351688611335,0.0700264121815893
1.05,ALP-photon-combined,12,11.486754113787567,7,53.0351688611335,59.728467217860896,0.06148898053171949
1.05,ALP-photon-combined,12,11.486754113787567,8,59.728467217860896,67.26649264634462,0.05294200830487748
1.05,ALP-photon-combined,12,11.486754113787567,9,67.26649264634462,75.75585384497646,0.041665204536643914
1.05,ALP-photon-combined,12,11.486754113787567,10,75.75585384497646,85.31661405261771,0.03334073915501434
1.05,ALP-photon-combined,12,11.486754113787567,11,85.31661405261771,96.08398907757821,0.026281586990743087
1.05,ALP-photon-combined,12,11.486754113787567,12,96.08398907757821,108.21025962617777,0.019759011530883115
1.05,ALP-photon-combined,12,11.486754113787567,13,108.21025962617777,121.86692497654921,0.014571494551133622
1.05,ALP-photon-combined,12,11.486754113787567,14,121.86692497654921,137.24712845663515,0.01023217462694958
1.05,ALP-photon-combined,12,11.486754113787567,15,137.24712845663515,154.56838902940137,0.006561977743113286
1.05,ALP-photon-combined,12,11.486754113787567,16,154.56838902940137,174.0756776174966,0.004679546900203242
1.05,ALP-photon-combined,12,11.486754113787567,17,174.0756776174966,196.04488167516982,0.0031642457763132775
1.05,ALP-photon-combined,12,11.486754113787567,18,196.04488167516982,220.7867070061503,0.00218338962692628
1.05,ALP-photon-combined,12,11.486754113787567,19,220.7867070061503,248.65107201007712,0.00125694870123155
1.05,ALP-photon-combined,12,11.486754113787567,20,248.65107201007712,400.0,0.001262682726619924
1.05,ALP-photon-combined,13,11.573054369785543,0,1.05,25.99318351000891,0.2554302390360362
1.05,ALP-photon-combined,13,11.573054369785543,1,25.99318351000891,29.273650720911974,0.07533344633552493
