mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.4,ALP-photon-combined,2,5.8266951376741964,3,33.27055084410684,38.19970344085745,0.03671014167086151
0.4,ALP-photon-combined,2,5.8266951376741964,4,38.19970344085745,43.859127845727414,0.02937066106130507
0.4,ALP-photon-combined,2,5.8266951376741964,5,43.859127845727414,50.35701647176671,0.023340601233993747
0.4,ALP-photon-combined,2,5.8266951376741964,6,50.35701647176671,57.81759082983714,0.017792173735092544
0.4,ALP-photon-combined,2,5.8266951376741964,7,57.81759082983714,66.38347629750241,0.013473590405254596
0.4,ALP-photon-combined,2,5.8266951376741964,8,66.38347629750241,76.21842871852988,0.009326476824444532
0.4,ALP-photon-combined,2,5.8266951376741964,9,76.21842871852988,87.5104649579821,0.006736956968921334
0.4,ALP-photon-combined,2,5.8266951376741964,10,87.5104649579821,100.47545726038321,0.004653827822785367
0.4,ALP-photon-combined,2,5.8266951376741964,11,100.47545726038321,115.36126012506426,0.003108385028169314
0.4,ALP-photon-combined,2,5.8266951376741964,12,115.36126012506426,132.45244859303648,0.0020965278079832853
0.4,ALP-photon-combined,2,5.8266951376741964,13,132.45244859303648,152.07575852822455,0.0012015703684090445
0.4,ALP-photon-combined,2,5.8266951376741964,14,152.07575852822455,174.6063328960663,0.0007603372791677623
0.4,ALP-photon-combined,2,5.8266951376741964,15,174.6063328960663,200.47489345090884,0.0004916415266788913
0.4,ALP-photon-combined,2,5.8266951376741964,16,200.47489345090884,230.17597493486272,0.0002824907547094815
0.4,ALP-photon-combined,2,5.8266951376741964,17,230.17597493486272,400.0,0.0002635165426543628
0.4,ALP-photon-combined,3,7.032398098912962,0,0.4,25.238293779207726,0.7627795864622693
0.4,ALP-photon-combined,3,7.032398098912962,1,25.238293779207726,28.977438402999603,0.05225261743532402
0.4,ALP-photon-combined,3,7.032398098912962,2,28.977438402999603,33.27055084410684,0.042408969962125585
0.4,ALP-photon-combined,3,7.032398098912962,3,33.27055084410684,38.19970344085745,0.03517774147061968
0.4,ALP-photon-combined,3,7.032398098912962,4,38.19970344085745,43.859127845727414,0.028002858274941277
0.4,ALP-photon-combined,3,7.032398098912962,5,43.859127845727414,50.35701647176671,0.0222698752294787
0.4,ALP-photon-combined,3,7.032398098912962,6,50.35701647176671,57.81759082983714,0.016896033619001067
0.4,ALP-photon-combined,3,7.032398098912962,7,57.81759082983714,66.38347629750241,0.01281004457366979
0.4,ALP-photon-combined,3,7.032398098912962,8,66.38347629750241,76.21842871852988,0.008860534767603234
0.4,ALP-photon-combined,3,7.032398098912962,9,76.21842871852988,87.5104649579821,0.006391469571896562
0.4,ALP-photon-combined,3,7.032398098912962,10,87.5104649579821,100.47545726038321,0.004400672165633083
0.4,ALP-photon-combined,3,7.032398098912962,11,100.47545726038321,115.36126012506426,0.0029383804097576024
0.4,ALP-photon-combined,3,7.032398098912962,12,115.36126012506426,132.45244859303648,0.0019788981923834293
0.4,ALP-photon-combined,3,7.032398098912962,13,132.45244859303648,152.07575852822455,0.0011339032973338057
0.4,ALP-photon-combined,3,7.032398098912962,14,152.07575852822455,174.6063328960663,0.0007184115122790967
0.4,ALP-photon-combined,3,7.032398098912962,15,174.6063328960663,200.47489345090884,0.0004647595566474651
0.4,ALP-photon-combined,3,7.032398098912962,16,200.47489345090884,230.17597493486272,0.00026656563390839666
0.4,ALP-photon-combined,3,7.032398098912962,17,230.17597493486272,400.0,0.0002486778651280219
0.4,ALP-photon-combined,4,8.48759405684903,0,0.4,25.238293779207726,0.7716366852949081
0.4,ALP-photon-combined,4,8.48759405684903,1,25.238293779207726,28.977438402999603,0.05061725896631203
0.4,ALP-photon-combined,4,8.48759405684903,2,28.977438402999603,33.27055084410684,0.04084898611284402
0.4,ALP-photon-combined,4,8.48759405684903,3,33.27055084410684,38.19970344085745,0.033881778706800564
0.4,ALP-photon-combined,4,8.48759405684903,4,38.19970344085745,43.859127845727414,0.026980832247040197
0.4,ALP-photon-combined,4,8.48759405684903,5,43.859127845727414,50.35701647176671,0.021356757738530647
0.4,ALP-photon-combined,4,8.48759405684903,6,50.35701647176671,57.81759082983714,0.016232115094097114
0.4,ALP-photon-combined,4,8.48759405684903,7,57.81759082983714,66.38347629750241,0.012273029038919723
0.4,ALP-photon-combined,4,8.48759405684903,8,66.38347629750241,76.21842871852988,0.008471536195128582
0.4,ALP-photon-combined,4,8.48759405684903,9,76.21842871852988,87.5104649579821,0.006099630755629328
0.4,ALP-photon-combined,4,8.48759405684903,10,87.5104649579821,100.47545726038321,0.004215884750329721
0.4,ALP-photon-combined,4,8.48759405684903,11,100.47545726038321,115.36126012506426,0.002799522012460417
0.4,ALP-photon-combined,4,8.48759405684903,12,115.36126012506426,132.45244859303648,0.0018899335946181708
0.4,ALP-photon-combined,4,8.48759405684903,13,132.45244859303648,152.07575852822455,0.0010798890574931956
0.4,ALP-photon-combined,4,8.48759405684903,14,152.07575852822455,174.6063328960663,0.0006831368023782883
0.4,ALP-photon-combined,4,8.48759405684903,15,174.6063328960663,200.47489345090884,0.0004424517304585724
0.4,ALP-photon-combined,4,8.48759405684903,16,200.47489345090884,230.17597493486272,0.0002539910380476791
0.4,ALP-photon-combined,4,8.48759405684903,17,230.17597493486272,400.0,0.00023658086400367987
0.4,ALP-photon-combined,5,10.243909952281355,0,0.4,25.238293779207726,0.7788858779060504
0.4,ALP-photon-combined,5,10.243909952281355,1,25.238293779207726,28.977438402999603,0.04930143701114201
0.4,ALP-photon-combined,5,10.243909952281355,2,28.977438402999603,33.27055084410684,0.03968029732205085
0.4,ALP-photon-combined,5,10.243909952281355,3,33.27055084410684,38.19970344085745,0.03276230403610027
0.4,ALP-photon-combined,5,10.243909952281355,4,38.19970344085745,43.859127845727414,0.0261378398009809
