mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.5,ALP-photon-combined,0,4.999999999999999,0,0.5,24.14138581622472,0.6181332735763385
0.5,ALP-photon-combined,0,4.999999999999999,1,24.14138581622472,27.594593229224305,0.0723946448282603
0.5,ALP-photon-combined,0,4.999999999999999,2,27.594593229224305,31.541750804321904,0.06304215748715762
0.5,ALP-photon-combined,0,4.999999999999999,3,31.541750804321904,36.05351365528748,0.053585093537092406
0.5,ALP-photon-combined,0,4.999999999999999,4,36.05351365528748,41.21064347239382,0.04527888548339095
0.5,ALP-photon-combined,0,4.999999999999999,5,41.21064347239382,47.10545417699352,0.03796826944255577
0.5,ALP-photon-combined,0,4.999999999999999,6,47.10545417699352,53.84346436393915,0.029548680322433126
0.5,ALP-photon-combined,0,4.999999999999999,7,53.84346436393915,61.54528611098124,0.02339149091815199
0.5,ALP-photon-combined,0,4.999999999999999,8,61.54528611098124,70.34878396530846,0.017408839442407648
0.5,ALP-photon-combined,0,4.999999999999999,9,70.34878396530846,80.41154275363142,0.01230806123873674
0.5,ALP-photon-combined,0,4.999999999999999,10,80.41154275363142,91.91368839023166,0.009047649519112844
0.5,ALP-photon-combined,0,4.999999999999999,11,91.91368839023166,105.06111217615067,0.006496468961624726
0.5,ALP-photon-combined,0,4.999999999999999,12,105.06111217615067,120.0891563052843,0.004236481033034728
0.5,ALP-photon-combined,0,4.999999999999999,13,120.0891563052843,137.26682654886946,0.002862815290060298
0.5,ALP-photon-combined,0,4.999999999999999,14,137.26682654886946,156.90160752647654,0.00167347635242936
0.5,ALP-photon-combined,0,4.999999999999999,15,156.90160752647654,179.34496675806818,0.00106151692342081
0.5,ALP-photon-combined,0,4.999999999999999,16,179.34496675806818,204.9986460210415,0.0007311212442821988
0.5,ALP-photon-combined,0,4.999999999999999,17,204.9986460210415,234.3218526291303,0.0004381386700368355
0.5,ALP-photon-combined,0,4.999999999999999,18,234.3218526291303,400.0,0.0003929357294731396
0.5,ALP-photon-combined,1,5.802590372463091,0,0.5,24.14138581622472,0.6311425773449495
0.5,ALP-photon-combined,1,5.802590372463091,1,24.14138581622472,27.594593229224305,0.07064443357739948
0.5,ALP-photon-combined,1,5.802590372463091,2,27.594593229224305,31.541750804321904,0.06113490171010699
0.5,ALP-photon-combined,1,5.802590372463091,3,31.541750804321904,36.05351365528748,0.05193036846406577
0.5,ALP-photon-combined,1,5.802590372463091,4,36.05351365528748,41.21064347239382,0.04377989094913491
0.5,ALP-photon-combined,1,5.802590372463091,5,41.21064347239382,47.10545417699352,0.036500961984785654
0.5,ALP-photon-combined,1,5.802590372463091,6,47.10545417699352,53.84346436393915,0.028373750856833083
0.5,ALP-photon-combined,1,5.802590372463091,7,53.84346436393915,61.54528611098124,0.02244210596563938
0.5,ALP-photon-combined,1,5.802590372463091,8,61.54528611098124,70.34878396530846,0.016667601615200044
0.5,ALP-photon-combined,1,5.802590372463091,9,70.34878396530846,80.41154275363142,0.011761213016623088
