mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,37.18189830457899,mid,1,0.9627,0.99265,0.9776750000000001,0.9627,-4.781110104667929,4.16426715103054
0.4,37.18189830457899,mid,2,0.99375,0.98895,0.99135,0.98895,-9.562220209335859,8.325146141450215
0.4,37.18189830457899,mid,3,0.99865,0.9989,0.998775,0.99865,-14.343330314003788,12.34833758606096
0.4,37.18189830457899,mid,4,0.9999,0.99975,0.999825,0.99975,-19.124440418671718,16.26972890229302
0.4,37.18189830457899,mid,5,1.0,0.9999,0.99995,0.9999,-23.90555052333965,20.296642309552002
0.4,37.18189830457899,mid,6,1.0,1.0,1.0,1.0,-28.68666062800758,24.282771063918368
0.4,37.18189830457899,mid,7,1.0,1.0,1.0,1.0,-33.46777073267551,28.24709232677096
0.4,37.18189830457899,mid,8,1.0,1.0,1.0,1.0,-38.24888083734344,32.246421516795
0.4,37.18189830457899,mid,9,1.0,1.0,1.0,1.0,-43.02999094201137,36.239383634412334
0.4,37.18189830457899,mid,10,1.0,1.0,1.0,1.0,-47.811101046679305,40.20736674790487
0.4,37.18189830457899,mid,11,1.0,1.0,1.0,1.0,-52.592211151347236,44.189696341045334
0.4,37.18189830457899,mid,12,1.0,1.0,1.0,1.0,-57.37332125601517,48.15355051056469
0.4,37.18189830457899,mid,13,1.0,1.0,1.0,1.0,-62.1544313606831,52.10198327171538
0.4,37.18189830457899,mid,14,1.0,1.0,1.0,1.0,-66.93554146535102,56.06507898314487
0.4,37.18189830457899,mid,15,1.0,1.0,1.0,1.0,-71.71665157001895,60.0380107806025
0.4,37.18189830457899,mid,16,1.0,1.0,1.0,1.0,-76.49776167468688,64.00741686932227
0.4,37.18189830457899,mid,17,1.0,1.0,1.0,1.0,-76.42606445632586,67.97012564428732
0.4,37.18189830457899,mid,18,1.0,1.0,1.0,1.0,-81.20717456099379,71.94641310187026
0.4,37.18189830457899,mid,19,1.0,1.0,1.0,1.0,-85.98828466566172,75.87742700290273
0.4,37.18189830457899,mid,20,1.0,1.0,1.0,1.0,-90.76939477032965,79.78944803515174
0.4,37.18189830457899,mid,21,1.0,1.0,1.0,1.0,-95.55050487499759,83.7675244178343
0.4,37.18189830457899,mid,22,1.0,1.0,1.0,1.0,-99.2240538049189,87.7206441846407
0.4,37.18189830457899,mid,23,1.0,1.0,1.0,1.0,-104.00516390958683,91.71510490866213
0.4,37.18189830457899,mid,24,1.0,1.0,1.0,1.0,-108.78627401425476,95.67994054600763
0.4,37.18189830457899,mid,25,1.0,1.0,1.0,1.0,-113.56738411892269,99.61353292754521
0.4,37.18189830457899,mid,26,1.0,1.0,1.0,1.0,-117.51456951893731,103.55518884134466
0.4,37.18189830457899,mid,27,1.0,1.0,1.0,1.0,-122.29567962360524,107.51393852968204
0.4,37.18189830457899,mid,28,1.0,1.0,1.0,1.0,-127.07678972827316,111.46751065602582
0.4,37.18189830457899,mid,29,1.0,1.0,1.0,1.0,-131.8578998329411,115.41816098729116
0.4,37.18189830457899,mid,30,1.0,1.0,1.0,1.0,-135.93910278510057,119.39490539834317
0.4,37.18189830457899,mid,31,1.0,1.0,1.0,1.0,-140.7202128897685,123.35790368652022
0.4,37.18189830457899,mid,32,1.0,1.0,1.0,1.0,-145.50132299443644,127.34744623205613
0.4,37.18189830457899,mid,33,1.0,1.0,1.0,1.0,-149.72887659602497,131.27832597148637
0.4,37.18189830457899,mid,34,1.0,1.0,1.0,1.0,-154.5099867006929,135.23939932997718
0.4,37.18189830457899,mid,35,1.0,1.0,1.0,1.0,-158.77742794889738,139.1803243261561
0.4,37.18189830457899,mid,36,1.0,1.0,1.0,1.0,-163.55853805356531,143.14781933081068
0.4,37.18189830457899,mid,37,1.0,1.0,1.0,1.0,-167.95569661701495,147.1009962277917
0.4,37.18189830457899,mid,38,1.0,1.0,1.0,1.0,-172.3562433410755,151.04719803595248
0.4,37.18189830457899,mid,39,1.0,1.0,1.0,1.0,-176.89447761094493,155.0334050948612
0.4,37.18189830457899,mid,40,1.0,1.0,1.0,1.0,-181.5387895406593,158.966005556931
0.4,37.18189830457899,mid,41,1.0,1.0,1.0,1.0,-186.30835522626865,162.94908273174548
0.4,37.18189830457899,mid,42,1.0,1.0,1.0,1.0,-189.99344857524855,166.90796011450453
0.4,37.18189830457899,mid,43,1.0,1.0,1.0,1.0,-194.77455867991648,170.88439303417172
0.4,37.18189830457899,mid,44,1.0,1.0,1.0,1.0,-198.7217440799311,174.86441997680237
0.4,37.18189830457899,mid,45,1.0,1.0,1.0,1.0,-203.50285418459902,178.82918435338877
0.4,37.18189830457899,mid,46,1.0,1.0,1.0,1.0,-208.01032781917365,182.76278324725723
0.4,37.18189830457899,mid,47,1.0,1.0,1.0,1.0,-212.36516724142643,186.70205501307515
0.4,37.18189830457899,mid,48,1.0,1.0,1.0,1.0,-216.73862332385622,190.75117073174457
0.4,37.18189830457899,mid,49,1.0,1.0,1.0,1.0,-221.3738309476829,194.686043110727
0.4,37.18189830457899,mid,50,1.0,1.0,1.0,1.0,-225.64127219588738,198.6302781116141
0.4,37.18189830457899,mid,51,1.0,1.0,1.0,1.0,-230.38204648535157,202.53929364222688
0.4,37.18189830457899,mid,52,1.0,1.0,1.0,1.0,-235.02913903787461,206.50204978971675
0.4,37.18189830457899,mid,53,1.0,1.0,1.0,1.0,-239.39071019160804,210.48234385710006
0.4,37.18189830457899,mid,54,1.0,1.0,1.0,1.0,-244.00119769273343,214.46825292987705
0.4,37.18189830457899,mid,55,1.0,1.0,1.0,1.0,-248.67256219936996,218.4152165625474
0.4,37.18189830457899,mid,56,1.0,1.0,1.0,1.0,-253.22037164914835,222.36644159957146
0.4,37.18189830457899,mid,57,1.0,1.0,1.0,1.0,-257.68122590562643,226.3419317659215
0.4,37.18189830457899,mid,58,1.0,1.0,1.0,1.0,-262.3986403172659,230.30963506168067
0.4,37.18189830457899,mid,59,1.0,1.0,1.0,1.0,-266.72977725849876,234.28025694145992
0.4,37.18189830457899,mid,60,1.0,1.0,1.0,1.0,-271.20062313624226,238.27646653688345
0.4,37.18189830457899,mid,61,1.0,1.0,1.0,1.0,-275.9080459266163,242.26316412442964
0.4,37.18189830457899,mid,62,1.0,1.0,1.0,1.0,-280.3085926506768,246.1719407698462
0.4,37.18189830457899,mid,63,1.0,1.0,1.0,1.0,-284.71002874559264,250.12974670623066
0.4,37.18189830457899,mid,64,1.0,1.0,1.0,1.0,-289.3602546305578,254.06379455455254
0.4,37.18189830457899,mid,65,1.0,1.0,1.0,1.0,-293.77902268970007,258.0114411761822
0.4,37.18189830457899,mid,66,1.0,1.0,1.0,1.0,-298.1795694137606,261.97534026445345
0.4,37.18189830457899,mid,67,1.0,1.0,1.0,1.0,-302.72690798951766,265.95443175250153
0.4,37.18189830457899,mid,68,1.0,1.0,1.0,1.0,-307.23438162409224,269.9149337267691
0.4,37.18189830457899,mid,69,1.0,1.0,1.0,1.0,-311.589221046345,273.8698813925673
0.4,37.18189830457899,mid,70,1.0,1.0,1.0,1.0,-316.02671542499843,277.8479345666733
0.4,37.18189830457899,mid,71,1.0,1.0,1.0,1.0,-320.59788475260143,281.78858062495794
0.4,37.18189830457899,mid,72,1.0,1.0,1.0,1.0,-325.09862665569534,285.7549059277163
0.4,37.18189830457899,mid,73,1.0,1.0,1.0,1.0,-329.55841961162776,289.72985886931554
0.4,37.18189830457899,mid,74,1.0,1.0,1.0,1.0,-334.04359466892345,293.68482745012903
0.4,37.18189830457899,mid,75,1.0,1.0,1.0,1.0,-338.4441413929839,297.6447819384569
0.4,37.18189830457899,mid,76,1.0,1.0,1.0,1.0,-343.11550589962036,301.5999509175256
0.4,37.18189830457899,mid,77,1.0,1.0,1.0,1.0,-347.62668759256763,305.5563933894394
0.4,37.18189830457899,mid,78,1.0,1.0,1.0,1.0,-352.0604739128484,309.5258393592394
0.4,37.18189830457899,mid,79,1.0,1.0,1.0,1.0,-356.62491150897074,313.456548507242
0.4,37.18189830457899,mid,80,1.0,1.0,1.0,1.0,-361.1245487828595,317.41894864117194
0.4,37.18189830457899,mid,81,1.0,1.0,1.0,1.0,-365.64356683649265,321.3995636318021
0.4,37.18189830457899,mid,82,1.0,1.0,1.0,1.0,-370.20508714602545,325.39410594139986
0.4,37.18189830457899,mid,83,1.0,1.0,1.0,1.0,-374.6821265680996,329.33885608601395
0.4,37.18189830457899,mid,84,1.0,1.0,1.0,1.0,-379.1529724458431,333.3275337538398
0.4,37.18189830457899,mid,85,1.0,1.0,1.0,1.0,-383.7766356506112,337.2799109299317
0.4,37.18189830457899,mid,86,1.0,1.0,1.0,1.0,-388.152083677624,341.2941413746595
0.4,37.18189830457899,mid,87,1.0,1.0,1.0,1.0,-392.72270829304443,345.3263330542488
0.4,37.18189830457899,mid,88,1.0,1.0,1.0,1.0,-397.16985168976805,349.1709276852325
0.4,37.18189830457899,mid,89,1.0,1.0,1.0,1.0,-401.66458279662345,353.09133707659623
0.4,37.18189830457899,mid,90,1.0,1.0,1.0,1.0,-406.1965264926786,357.0950238753338
0.4,37.18189830457899,mid,91,1.0,1.0,1.0,1.0,-410.6792572991185,361.03964179254694
0.4,37.18189830457899,mid,92,1.0,1.0,1.0,1.0,-415.205190198935,364.9932834236259
0.4,37.18189830457899,mid,93,1.0,1.0,1.0,1.0,-419.6513159539772,368.985845701862
0.4,37.18189830457899,mid,94,1.0,1.0,1.0,1.0,-424.18955022384665,372.8928223682799
0.4,37.18189830457899,mid,95,1.0,1.0,1.0,1.0,-428.6961365430435,376.8074459912642
0.4,37.18189830457899,mid,96,1.0,1.0,1.0,1.0,-433.1849935174411,380.8283356785902
0.4,37.18189830457899,mid,97,1.0,1.0,1.0,1.0,-437.59878541507453,384.79876480498706
0.4,37.18189830457899,mid,98,1.0,1.0,1.0,1.0,-442.19365722369747,388.73924044843807
0.4,37.18189830457899,mid,99,1.0,1.0,1.0,1.0,-446.63115160235094,392.6897085328917
0.4,37.18189830457899,mid,100,1.0,1.0,1.0,1.0,-451.1776008072526,396.6636420276384
