mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,131.884946657384,high,1,0.9451,0.9793,0.9621999999999999,0.9451,-4.385442096559912,3.8605191352888473
0.5,131.884946657384,high,2,0.9914,0.98105,0.9862249999999999,0.98105,-8.770884193119825,7.344590525376649
0.5,131.884946657384,high,3,0.99575,0.9975,0.9966250000000001,0.99575,-13.156326289679736,10.828661915464451
0.5,131.884946657384,high,4,0.9994,0.99935,0.9993749999999999,0.99935,-17.54176838623965,14.312331050395212
0.5,131.884946657384,high,5,0.99945,0.9998,0.999625,0.99945,-21.927210482799563,17.779827603542337
0.5,131.884946657384,high,6,0.99995,1.0,0.9999750000000001,0.99995,-26.312652579359476,21.255258002954363
0.5,131.884946657384,high,7,0.99995,1.0,0.9999750000000001,0.99995,-30.69809467591939,24.74806102208179
0.5,131.884946657384,high,8,1.0,1.0,1.0,1.0,-35.0835367724793,28.231915484447686
0.5,131.884946657384,high,9,1.0,1.0,1.0,1.0,-39.46897886903921,31.718326339611743
0.5,131.884946657384,high,10,1.0,1.0,1.0,1.0,-40.16639986634797,35.15665784724169
0.5,131.884946657384,high,11,1.0,1.0,1.0,1.0,-44.55184196290788,38.60260838286118
0.5,131.884946657384,high,12,1.0,1.0,1.0,1.0,-48.93728405946779,42.074499080051915
0.5,131.884946657384,high,13,1.0,1.0,1.0,1.0,-52.206291525096056,45.526074738633895
0.5,131.884946657384,high,14,1.0,1.0,1.0,1.0,-56.59173362165597,48.97482678661463
0.5,131.884946657384,high,15,1.0,1.0,1.0,1.0,-60.12169857933337,52.46941786552277
0.5,131.884946657384,high,16,1.0,1.0,1.0,1.0,-64.50714067589327,55.906672914335964
0.5,131.884946657384,high,17,1.0,1.0,1.0,1.0,-68.89258277245318,59.34108390014612
0.5,131.884946657384,high,18,1.0,1.0,1.0,1.0,-72.56370434233145,62.80944211053105
0.5,131.884946657384,high,19,1.0,1.0,1.0,1.0,-76.37877334845152,66.28578570513892
0.5,131.884946657384,high,20,1.0,1.0,1.0,1.0,-80.76421544501142,69.7369983188224
0.5,131.884946657384,high,21,1.0,1.0,1.0,1.0,-84.62340408679587,73.15456565745004
0.5,131.884946657384,high,22,1.0,1.0,1.0,1.0,-89.00884618335577,76.57681792749696
0.5,131.884946657384,high,23,1.0,1.0,1.0,1.0,-92.61920698902924,79.99457462907623
0.5,131.884946657384,high,24,1.0,1.0,1.0,1.0,-96.75813348800393,83.48108736545481
0.5,131.884946657384,high,25,1.0,1.0,1.0,1.0,-100.88549381761453,86.94196914436003
0.5,131.884946657384,high,26,1.0,1.0,1.0,1.0,-104.67354054224124,90.43413387044737
0.5,131.884946657384,high,27,1.0,1.0,1.0,1.0,-108.34466211211951,93.84358806952693
0.5,131.884946657384,high,28,1.0,1.0,1.0,1.0,-112.32799010442942,97.30976891811719
0.5,131.884946657384,high,29,1.0,1.0,1.0,1.0,-116.54517321479948,100.74551192272983
0.5,131.884946657384,high,30,1.0,1.0,1.0,1.0,-120.38455377086758,104.13198773387371
0.5,131.884946657384,high,31,1.0,1.0,1.0,1.0,-124.19962277698765,107.61874490205363
0.5,131.884946657384,high,32,1.0,1.0,1.0,1.0,-128.29996082510488,111.119941048058
0.5,131.884946657384,high,33,1.0,1.0,1.0,1.0,-132.28100949084268,114.52082604771616
0.5,131.884946657384,high,34,1.0,1.0,1.0,1.0,-136.4310620662065,117.95300389524232
0.5,131.884946657384,high,35,1.0,1.0,1.0,1.0,-140.3596605695693,121.45108607789602
0.5,131.884946657384,high,36,1.0,1.0,1.0,1.0,-144.32090114959072,124.85254710036043
0.5,131.884946657384,high,37,1.0,1.0,1.0,1.0,-148.3554634718026,128.35233046403744
0.5,131.884946657384,high,38,1.0,1.0,1.0,1.0,-152.236308203828,131.82982179434885
0.5,131.884946657384,high,39,1.0,1.0,1.0,1.0,-156.16551154065556,135.2384275521659
0.5,131.884946657384,high,40,1.0,1.0,1.0,1.0,-160.14883953296547,138.68305756529614
0.5,131.884946657384,high,41,1.0,1.0,1.0,1.0,-164.08091859489286,142.14226742373324
0.5,131.884946657384,high,42,1.0,1.0,1.0,1.0,-168.07309333701974,145.59975863298556
0.5,131.884946657384,high,43,1.0,1.0,1.0,1.0,-172.02047220552365,149.0877794748505
0.5,131.884946657384,high,44,1.0,1.0,1.0,1.0,-175.9744985897681,152.48936596703996
0.5,131.884946657384,high,45,1.0,1.0,1.0,1.0,-179.93587925976095,155.89588319014467
0.5,131.884946657384,high,46,1.0,1.0,1.0,1.0,-183.8899056440054,159.3357077595499
0.5,131.884946657384,high,47,1.0,1.0,1.0,1.0,-188.01225101191542,162.81235778200073
0.5,131.884946657384,high,48,1.0,1.0,1.0,1.0,-191.94646931044352,166.24004829805932
0.5,131.884946657384,high,49,1.0,1.0,1.0,1.0,-195.9297973027534,169.70220915794187
0.5,131.884946657384,high,50,1.0,1.0,1.0,1.0,-199.8672425559332,173.18878460099802
0.5,131.884946657384,high,51,1.0,1.0,1.0,1.0,-203.85405110680767,176.64958625910458
0.5,131.884946657384,high,52,1.0,1.0,1.0,1.0,-207.85773836158398,180.10880804758068
0.5,131.884946657384,high,53,1.0,1.0,1.0,1.0,-211.82103676477763,183.5480920090082
0.5,131.884946657384,high,54,1.0,1.0,1.0,1.0,-215.7168370295489,186.97791891645375
0.5,131.884946657384,high,55,1.0,1.0,1.0,1.0,-219.6708634137933,190.43859649858877
0.5,131.884946657384,high,56,1.0,1.0,1.0,1.0,-223.70051027584407,193.7923749355739
0.5,131.884946657384,high,57,1.0,1.0,1.0,1.0,-227.64669582158027,197.24877579032022
0.5,131.884946657384,high,58,1.0,1.0,1.0,1.0,-231.65422411775825,200.74678025935413
0.5,131.884946657384,high,59,1.0,1.0,1.0,1.0,-235.64283413446876,204.21978543457203
0.5,131.884946657384,high,60,1.0,1.0,1.0,1.0,-239.6865874803283,207.6244572919447
0.5,131.884946657384,high,61,1.0,1.0,1.0,1.0,-243.67909763311033,211.1317277789031
0.5,131.884946657384,high,62,1.0,1.0,1.0,1.0,-247.6800847810165,214.59934521306184
