mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.3,381.0262031451505,high,1,0.984,0.9913,0.9876499999999999,0.984,-4.804809355020542,5.207561606460105
0.3,381.0262031451505,high,2,0.99505,0.99345,0.9942500000000001,0.99345,-9.609618710041085,10.003668441584352
0.3,381.0262031451505,high,3,0.99925,0.9997,0.999475,0.99925,-14.414428065061628,14.83483930839063
0.3,381.0262031451505,high,4,0.9998,0.99995,0.9998750000000001,0.9998,-19.21923742008217,19.686993666229128
0.3,381.0262031451505,high,5,0.9999,1.0,0.99995,0.9999,-24.02404677510271,24.508595241787756
0.3,381.0262031451505,high,6,0.99995,1.0,0.9999750000000001,0.99995,-28.828856130123253,29.364280437412454
0.3,381.0262031451505,high,7,1.0,1.0,1.0,1.0,-33.633665485143794,34.21347069625021
0.3,381.0262031451505,high,8,1.0,1.0,1.0,1.0,-38.43847484016434,39.03814264044544
0.3,381.0262031451505,high,9,1.0,1.0,1.0,1.0,-43.243284195184884,43.87148916323473
0.3,381.0262031451505,high,10,1.0,1.0,1.0,1.0,-48.04809355020543,48.69484911015571
0.3,381.0262031451505,high,11,1.0,1.0,1.0,1.0,-52.852902905225974,53.50247727502143
0.3,381.0262031451505,high,12,1.0,1.0,1.0,1.0,-57.65771226024652,58.36566451206211
0.3,381.0262031451505,high,13,1.0,1.0,1.0,1.0,-62.462521615267065,63.16927730614753
0.3,381.0262031451505,high,14,1.0,1.0,1.0,1.0,-67.2673309702876,67.98433766447116
0.3,381.0262031451505,high,15,1.0,1.0,1.0,1.0,-72.07214032530814,72.8158475008363
0.3,381.0262031451505,high,16,1.0,1.0,1.0,1.0,-76.87694968032868,77.64265360864651
0.3,381.0262031451505,high,17,1.0,1.0,1.0,1.0,-81.68175903534922,82.4168677667883
0.3,381.0262031451505,high,18,1.0,1.0,1.0,1.0,-86.48656839036975,87.2065832738837
0.3,381.0262031451505,high,19,1.0,1.0,1.0,1.0,-91.29137774539029,92.07697835244343
0.3,381.0262031451505,high,20,1.0,1.0,1.0,1.0,-96.09618710041083,96.88977017084105
0.3,381.0262031451505,high,21,1.0,1.0,1.0,1.0,-100.90099645543137,101.64818514836244
0.3,381.0262031451505,high,22,1.0,1.0,1.0,1.0,-105.7058058104519,106.46644094006972
0.3,381.0262031451505,high,23,1.0,1.0,1.0,1.0,-110.51061516547244,111.26381696777437
0.3,381.0262031451505,high,24,1.0,1.0,1.0,1.0,-115.31542452049298,116.05486811655311
0.3,381.0262031451505,high,25,1.0,1.0,1.0,1.0,-120.12023387551352,120.90570983428809
0.3,381.0262031451505,high,26,1.0,1.0,1.0,1.0,-124.92504323053406,125.69808272668143
0.3,381.0262031451505,high,27,1.0,1.0,1.0,1.0,-129.7298525855546,130.5254238770445
0.3,381.0262031451505,high,28,1.0,1.0,1.0,1.0,-134.53466194057515,135.28514042890174
0.3,381.0262031451505,high,29,1.0,1.0,1.0,1.0,-139.3394712955957,140.1309374789822
