mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,7.192567032619706,low,54,1.0,1.0,1.0,1.0,-305.98882424997726,162.32900799782996
0.5,7.192567032619706,low,55,1.0,1.0,1.0,1.0,-311.696390121251,165.35100761444272
0.5,7.192567032619706,low,56,1.0,1.0,1.0,1.0,-317.34052593872207,168.32515782195156
0.5,7.192567032619706,low,57,1.0,1.0,1.0,1.0,-323.1013385764078,171.3205505972358
0.5,7.192567032619706,low,58,1.0,1.0,1.0,1.0,-328.7945074592884,174.33632332334756
0.5,7.192567032619706,low,59,1.0,1.0,1.0,1.0,-334.5449128082803,177.31595834058894
0.5,7.192567032619706,low,60,1.0,1.0,1.0,1.0,-340.14318496345356,180.30874619225256
0.5,7.192567032619706,low,61,1.0,1.0,1.0,1.0,-345.6705999160956,183.297169502813
0.5,7.192567032619706,low,62,1.0,1.0,1.0,1.0,-351.3107136144007,186.31866492050722
0.5,7.192567032619706,low,63,1.0,1.0,1.0,1.0,-356.9402602190337,189.336437567127
0.5,7.192567032619706,low,64,1.0,1.0,1.0,1.0,-362.6580975561907,192.35230887458903
0.5,7.192567032619706,low,65,1.0,1.0,1.0,1.0,-368.3584810512999,195.34243076678536
0.5,7.192567032619706,low,66,1.0,1.0,1.0,1.0,-374.0413296255231,198.36087408934938
0.5,7.192567032619706,low,67,1.0,1.0,1.0,1.0,-379.7874269515927,201.4051091608825
0.5,7.192567032619706,low,68,1.0,1.0,1.0,1.0,-385.481613360296,204.39925378972694
0.5,7.192567032619706,low,69,1.0,1.0,1.0,1.0,-391.10514716829823,207.41168533367534
0.5,7.192567032619706,low,70,1.0,1.0,1.0,1.0,-396.751005427448,210.40330838670872
0.5,7.192567032619706,low,71,1.0,1.0,1.0,1.0,-402.3450542764004,213.42126141553777
0.5,7.192567032619706,low,72,1.0,1.0,1.0,1.0,-407.9296003980949,216.38149819151576
0.5,7.192567032619706,low,73,1.0,1.0,1.0,1.0,-413.5938344950933,219.36156962599597
0.5,7.192567032619706,low,74,1.0,1.0,1.0,1.0,-419.223059967384,222.3905882884725
0.5,7.192567032619706,low,75,1.0,1.0,1.0,1.0,-424.8352482260548,225.4276967336645
0.5,7.192567032619706,low,76,1.0,1.0,1.0,1.0,-430.4822600730977,228.38023064155084
0.5,7.192567032619706,low,77,1.0,1.0,1.0,1.0,-436.16953885269476,231.4150765504475
0.5,7.192567032619706,low,78,1.0,1.0,1.0,1.0,-441.86325610209394,234.3811147069248
0.5,7.192567032619706,low,79,1.0,1.0,1.0,1.0,-447.5674373903536,237.38955332154129
0.5,7.192567032619706,low,80,1.0,1.0,1.0,1.0,-453.1123045154761,240.36785829139643
0.5,7.192567032619706,low,81,1.0,1.0,1.0,1.0,-458.75431841599095,243.35708732689133
0.5,7.192567032619706,low,82,1.0,1.0,1.0,1.0,-464.42489434497804,246.30873094520337
0.5,7.192567032619706,low,83,1.0,1.0,1.0,1.0,-470.1706197720866,249.3380703193236
0.5,7.192567032619706,low,84,1.0,1.0,1.0,1.0,-475.73160122605566,252.3081985483006
0.5,7.192567032619706,low,85,1.0,1.0,1.0,1.0,-481.36893931846663,255.2687958337001
0.5,7.192567032619706,low,86,1.0,1.0,1.0,1.0,-486.8959100504031,258.277364330958
0.5,7.192567032619706,low,87,1.0,1.0,1.0,1.0,-492.5415881198893,261.2546986652342
0.5,7.192567032619706,low,88,1.0,1.0,1.0,1.0,-498.10468699498716,264.27925249386044
0.5,7.192567032619706,low,89,1.0,1.0,1.0,1.0,-503.9500500639333,267.2439321265929
0.5,7.192567032619706,low,90,1.0,1.0,1.0,1.0,-509.4080502708279,270.2875232640274
0.5,7.192567032619706,low,91,1.0,1.0,1.0,1.0,-515.1180627709072,273.241925935198
0.5,7.192567032619706,low,92,1.0,1.0,1.0,1.0,-520.908715881837,276.22723765704325
0.5,7.192567032619706,low,93,1.0,1.0,1.0,1.0,-526.5558568974157,279.2672250472132
0.5,7.192567032619706,low,94,1.0,1.0,1.0,1.0,-532.2145803872943,282.24341360383863
0.5,7.192567032619706,low,95,1.0,1.0,1.0,1.0,-537.8653918238151,285.24002060271147
0.5,7.192567032619706,low,96,1.0,1.0,1.0,1.0,-543.6495624379787,288.2320221082539
0.5,7.192567032619706,low,97,1.0,1.0,1.0,1.0,-549.3202883623045,291.20634434252906
0.5,7.192567032619706,low,98,1.0,1.0,1.0,1.0,-555.05848721754,294.27939297685145
0.5,7.192567032619706,low,99,1.0,1.0,1.0,1.0,-560.7232547141316,297.26203162618515
0.5,7.192567032619706,low,100,1.0,1.0,1.0,1.0,-566.3829129776254,300.2813901599361
