mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,221.2833882270221,high,1,0.9629,0.9873,0.9751,0.9629,-4.3607234189089645,4.287903422936515
0.4,221.2833882270221,high,2,0.99225,0.98625,0.98925,0.98625,-8.721446837817929,8.568843727732165
0.4,221.2833882270221,high,3,0.99855,0.99925,0.9989,0.99855,-13.082170256726894,12.64572415135818
0.4,221.2833882270221,high,4,0.9997,0.99945,0.999575,0.99945,-17.442893675635858,16.746154729013142
0.4,221.2833882270221,high,5,0.99995,0.99985,0.9999,0.99985,-21.803617094544823,20.8374220418141
0.4,221.2833882270221,high,6,1.0,0.9999,0.99995,0.9999,-26.164340513453787,24.90212695122044
0.4,221.2833882270221,high,7,1.0,1.0,1.0,1.0,-30.52506393236275,28.98117857144637
0.4,221.2833882270221,high,8,1.0,1.0,1.0,1.0,-34.885787351271716,33.051636013902254
0.4,221.2833882270221,high,9,1.0,1.0,1.0,1.0,-39.24651077018068,37.13204936540992
0.4,221.2833882270221,high,10,1.0,1.0,1.0,1.0,-43.60723418908964,41.163697372895754
0.4,221.2833882270221,high,11,1.0,1.0,1.0,1.0,-47.9679576079986,45.25726442548189
0.4,221.2833882270221,high,12,1.0,1.0,1.0,1.0,-52.32868102690756,49.308618191098844
0.4,221.2833882270221,high,13,1.0,1.0,1.0,1.0,-56.68940444581652,53.37158802402591
0.4,221.2833882270221,high,14,1.0,1.0,1.0,1.0,-61.05012786472548,57.41118697954179
0.4,221.2833882270221,high,15,1.0,1.0,1.0,1.0,-65.41085128363444,61.447982454875145
0.4,221.2833882270221,high,16,1.0,1.0,1.0,1.0,-69.7715747025434,65.48379729097907
0.4,221.2833882270221,high,17,1.0,1.0,1.0,1.0,-74.13229812145237,69.52560046129157
0.4,221.2833882270221,high,18,1.0,1.0,1.0,1.0,-78.49302154036133,73.52001923935751
0.4,221.2833882270221,high,19,1.0,1.0,1.0,1.0,-78.29827733078893,77.59332971007763
0.4,221.2833882270221,high,20,1.0,1.0,1.0,1.0,-82.6590007496979,81.63422012746656
0.4,221.2833882270221,high,21,1.0,1.0,1.0,1.0,-87.01972416860686,85.70675076984031
0.4,221.2833882270221,high,22,1.0,1.0,1.0,1.0,-91.38044758751582,89.75752976707693
0.4,221.2833882270221,high,23,1.0,1.0,1.0,1.0,-95.74117100642478,93.82421149963032
0.4,221.2833882270221,high,24,1.0,1.0,1.0,1.0,-100.10189442533374,97.8588318465274
0.4,221.2833882270221,high,25,1.0,1.0,1.0,1.0,-103.35420309493438,101.88811564912669
0.4,221.2833882270221,high,26,1.0,1.0,1.0,1.0,-107.71492651384334,105.97875803664299
0.4,221.2833882270221,high,27,1.0,1.0,1.0,1.0,-112.0756499327523,109.98990621489259
0.4,221.2833882270221,high,28,1.0,1.0,1.0,1.0,-116.43637335166126,114.0345773881492
0.4,221.2833882270221,high,29,1.0,1.0,1.0,1.0,-120.79709677057022,118.06409215318658
0.4,221.2833882270221,high,30,1.0,1.0,1.0,1.0,-124.3239891426676,122.11892831858023
0.4,221.2833882270221,high,31,1.0,1.0,1.0,1.0,-128.68471256157656,126.17279998073803
0.4,221.2833882270221,high,32,1.0,1.0,1.0,1.0,-133.04543598048554,130.17841909490699
0.4,221.2833882270221,high,33,1.0,1.0,1.0,1.0,-137.4061593993945,134.26129716650146
0.4,221.2833882270221,high,34,1.0,1.0,1.0,1.0,-141.7668828183035,138.24562848527563
0.4,221.2833882270221,high,35,1.0,1.0,1.0,1.0,-145.4281479246268,142.26793039279573
0.4,221.2833882270221,high,36,1.0,1.0,1.0,1.0,-149.7888713435358,146.3142392631126
0.4,221.2833882270221,high,37,1.0,1.0,1.0,1.0,-154.14959476244476,150.40987582477663
0.4,221.2833882270221,high,38,1.0,1.0,1.0,1.0,-157.95650023052113,154.4891954532984
