mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,6.247615659760722,low,1,0.94325,0.9858,0.9645250000000001,0.94325,-6.549667356768032,3.5702434599629034
0.4,6.247615659760722,low,2,0.99465,0.99715,0.9959,0.99465,-13.099334713536065,7.137325284275929
0.4,6.247615659760722,low,3,0.9986,0.9992,0.9989,0.9986,-19.649002070304096,10.585455256156617
0.4,6.247615659760722,low,4,0.99955,0.99995,0.99975,0.99955,-26.19866942707213,14.00418432890607
0.4,6.247615659760722,low,5,0.99975,1.0,0.9998750000000001,0.99975,-32.74833678384016,17.41558034059942
0.4,6.247615659760722,low,6,1.0,1.0,1.0,1.0,-39.29800414060819,20.857566763577218
0.4,6.247615659760722,low,7,1.0,1.0,1.0,1.0,-45.847671497376226,24.29301356927177
0.4,6.247615659760722,low,8,1.0,1.0,1.0,1.0,-47.62422323992398,27.741532051316007
0.4,6.247615659760722,low,9,1.0,1.0,1.0,1.0,-54.173890596692004,31.144237780904646
0.4,6.247615659760722,low,10,1.0,1.0,1.0,1.0,-59.4688556832221,34.55586175147355
0.4,6.247615659760722,low,11,1.0,1.0,1.0,1.0,-64.91046007215127,38.00566868667741
0.4,6.247615659760722,low,12,1.0,1.0,1.0,1.0,-71.4601274289193,41.458215433455976
0.4,6.247615659760722,low,13,1.0,1.0,1.0,1.0,-77.17686620670501,44.89771586753916
0.4,6.247615659760722,low,14,1.0,1.0,1.0,1.0,-83.02642535955039,48.35854573353779
0.4,6.247615659760722,low,15,1.0,1.0,1.0,1.0,-89.02271784358045,51.798402082209975
0.4,6.247615659760722,low,16,1.0,1.0,1.0,1.0,-95.24844647984793,55.24651939299236
0.4,6.247615659760722,low,17,1.0,1.0,1.0,1.0,-101.22443424832557,58.650022187257186
0.4,6.247615659760722,low,18,1.0,1.0,1.0,1.0,-107.09307892314604,62.074518215141524
0.4,6.247615659760722,low,19,1.0,1.0,1.0,1.0,-112.5346833120752,65.50941509147484
0.4,6.247615659760722,low,20,1.0,1.0,1.0,1.0,-118.25142208986092,68.92241802312995
0.4,6.247615659760722,low,21,1.0,1.0,1.0,1.0,-124.10098124270628,72.31893985565127
0.4,6.247615659760722,low,22,1.0,1.0,1.0,1.0,-130.09605453315905,75.76217509237594
0.4,6.247615659760722,low,23,1.0,1.0,1.0,1.0,-135.9456136860044,79.18251849615717
0.4,6.247615659760722,low,24,1.0,1.0,1.0,1.0,-141.94190617003446,82.6080806321364
0.4,6.247615659760722,low,25,1.0,1.0,1.0,1.0,-147.9368854317016,86.06428828949213
0.4,6.247615659760722,low,26,1.0,1.0,1.0,1.0,-153.6536242094873,89.47635879861397
0.4,6.247615659760722,low,27,1.0,1.0,1.0,1.0,-159.64991669351738,92.88400666825464
0.4,6.247615659760722,low,28,1.0,1.0,1.0,1.0,-165.45387163852922,96.30047204299191
0.4,6.247615659760722,low,29,1.0,1.0,1.0,1.0,-171.17182960989226,99.73971279842391
0.4,6.247615659760722,low,30,1.0,1.0,1.0,1.0,-177.07720181761263,103.16728078846666
0.4,6.247615659760722,low,31,1.0,1.0,1.0,1.0,-183.01524285961307,106.60224054429463
0.4,6.247615659760722,low,32,1.0,1.0,1.0,1.0,-188.8781912034311,110.04222727024464
0.4,6.247615659760722,low,33,1.0,1.0,1.0,1.0,-194.59418802444026,113.4531784907698
0.4,6.247615659760722,low,34,1.0,1.0,1.0,1.0,-200.4481189942394,116.87014784079868
0.4,6.247615659760722,low,35,1.0,1.0,1.0,1.0,-206.3765216246504,120.27839972435251
0.4,6.247615659760722,low,36,1.0,1.0,1.0,1.0,-212.24516629947084,123.70445604634756
0.4,6.247615659760722,low,37,1.0,1.0,1.0,1.0,-218.09472545231623,127.1231859088385
0.4,6.247615659760722,low,38,1.0,1.0,1.0,1.0,-224.07071322079386,130.54344916561786
0.4,6.247615659760722,low,39,1.0,1.0,1.0,1.0,-229.94626735928404,133.96636799507604
0.4,6.247615659760722,low,40,1.0,1.0,1.0,1.0,-235.8059360996096,137.41994434998708
0.4,6.247615659760722,low,41,1.0,1.0,1.0,1.0,-241.6522951286445,140.82673058259877
0.4,6.247615659760722,low,42,1.0,1.0,1.0,1.0,-247.41326312604397,144.24157316491375
0.4,6.247615659760722,low,43,1.0,1.0,1.0,1.0,-253.19817349947527,147.69567287996807
0.4,6.247615659760722,low,44,1.0,1.0,1.0,1.0,-259.0852652920565,151.1345862115266
0.4,6.247615659760722,low,45,1.0,1.0,1.0,1.0,-264.97585354070515,154.49015259855534
0.4,6.247615659760722,low,46,1.0,1.0,1.0,1.0,-270.93111692893194,157.94722241215845
0.4,6.247615659760722,low,47,1.0,1.0,1.0,1.0,-276.8951720472927,161.35446155162964
0.4,6.247615659760722,low,48,1.0,1.0,1.0,1.0,-282.6838640641882,164.79362126635863
0.4,6.247615659760722,low,49,1.0,1.0,1.0,1.0,-288.53342321703354,168.21530721282932
0.4,6.247615659760722,low,50,1.0,1.0,1.0,1.0,-294.2964430950277,171.63420152368144
0.4,6.247615659760722,low,51,1.0,1.0,1.0,1.0,-300.2042061894688,175.1164926590898
0.4,6.247615659760722,low,52,1.0,1.0,1.0,1.0,-306.11736182592944,178.51540754457142
0.4,6.247615659760722,low,53,1.0,1.0,1.0,1.0,-312.0642974464112,181.93304476209684
0.4,6.247615659760722,low,54,1.0,1.0,1.0,1.0,-317.89504186715936,185.3839417105709
0.4,6.247615659760722,low,55,1.0,1.0,1.0,1.0,-323.7036659529871,188.76492396739462
0.4,6.247615659760722,low,56,1.0,1.0,1.0,1.0,-329.56704403317195,192.20023906457004
0.4,6.247615659760722,low,57,1.0,1.0,1.0,1.0,-335.3896183994489,195.63007036202356
0.4,6.247615659760722,low,58,1.0,1.0,1.0,1.0,-341.2140723428163,199.02829155622658
0.4,6.247615659760722,low,59,1.0,1.0,1.0,1.0,-347.0827170176367,202.43921800558832
0.4,6.247615659760722,low,60,1.0,1.0,1.0,1.0,-352.832777580216,205.8628373229963
0.4,6.247615659760722,low,61,1.0,1.0,1.0,1.0,-358.77422386543617,209.3178345313152
0.4,6.247615659760722,low,62,1.0,1.0,1.0,1.0,-364.6453074322979,212.7370353521024
0.4,6.247615659760722,low,63,1.0,1.0,1.0,1.0,-370.5809575875777,216.161645600694
0.4,6.247615659760722,low,64,1.0,1.0,1.0,1.0,-376.46942628701015,219.5626559765924
0.4,6.247615659760722,low,65,1.0,1.0,1.0,1.0,-382.25854304261316,222.9921350580439
0.4,6.247615659760722,low,66,1.0,1.0,1.0,1.0,-388.00960765809634,226.42136667957763
0.4,6.247615659760722,low,67,1.0,1.0,1.0,1.0,-393.8740116785784,229.80844073003573
0.4,6.247615659760722,low,68,1.0,1.0,1.0,1.0,-399.80451118098676,233.24631527365506
0.4,6.247615659760722,low,69,1.0,1.0,1.0,1.0,-405.6742591076204,236.70363077010677
0.4,6.247615659760722,low,70,1.0,1.0,1.0,1.0,-411.5032434896839,240.08892544145218
0.4,6.247615659760722,low,71,1.0,1.0,1.0,1.0,-417.3747754799551,243.49799427495049
0.4,6.247615659760722,low,72,1.0,1.0,1.0,1.0,-423.29949386647115,246.91525796510172
0.4,6.247615659760722,low,73,1.0,1.0,1.0,1.0,-429.2318287839488,250.39642693629727
0.4,6.247615659760722,low,74,1.0,1.0,1.0,1.0,-435.1402269521279,253.7859696438931
0.4,6.247615659760722,low,75,1.0,1.0,1.0,1.0,-441.0760448837383,257.1860927356226
0.4,6.247615659760722,low,76,1.0,1.0,1.0,1.0,-446.8593197200836,260.59580300127715
0.4,6.247615659760722,low,77,1.0,1.0,1.0,1.0,-452.5675171923593,264.0727744512914
0.4,6.247615659760722,low,78,1.0,1.0,1.0,1.0,-458.430066882082,267.4648781410707
0.4,6.247615659760722,low,79,1.0,1.0,1.0,1.0,-464.2230805209928,270.87261444231063
0.4,6.247615659760722,low,80,1.0,1.0,1.0,1.0,-470.1626070423289,274.3292255877949
0.4,6.247615659760722,low,81,1.0,1.0,1.0,1.0,-476.0604756537648,277.717240299727
0.4,6.247615659760722,low,82,1.0,1.0,1.0,1.0,-481.89107837859535,281.1562874065308
0.4,6.247615659760722,low,83,1.0,1.0,1.0,1.0,-487.7855597891567,284.6174036125342
0.4,6.247615659760722,low,84,1.0,1.0,1.0,1.0,-493.6630603588151,288.0387899053088
0.4,6.247615659760722,low,85,1.0,1.0,1.0,1.0,-499.54499174484596,291.4648192605347
0.4,6.247615659760722,low,86,1.0,1.0,1.0,1.0,-505.4508942629975,294.9197493156437
0.4,6.247615659760722,low,87,1.0,1.0,1.0,1.0,-511.4285256883277,298.3461442169389
0.4,6.247615659760722,low,88,1.0,1.0,1.0,1.0,-517.2544651575622,301.77694624720436
0.4,6.247615659760722,low,89,1.0,1.0,1.0,1.0,-523.1230502320315,305.1858234681605
0.4,6.247615659760722,low,90,1.0,1.0,1.0,1.0,-529.0210329974993,308.62623638281036
0.4,6.247615659760722,low,91,1.0,1.0,1.0,1.0,-534.7885126360197,312.0676726411367
0.4,6.247615659760722,low,92,1.0,1.0,1.0,1.0,-540.7063073440947,315.45241597056423
0.4,6.247615659760722,low,93,1.0,1.0,1.0,1.0,-546.5953827527823,318.8699892836655
0.4,6.247615659760722,low,94,1.0,1.0,1.0,1.0,-552.5475136001328,322.33612302177323
0.4,6.247615659760722,low,95,1.0,1.0,1.0,1.0,-558.4293270774995,325.75159292142246
0.4,6.247615659760722,low,96,1.0,1.0,1.0,1.0,-564.2459125816749,329.1624499616007
0.4,6.247615659760722,low,97,1.0,1.0,1.0,1.0,-570.1599017744618,332.596928112072
0.4,6.247615659760722,low,98,1.0,1.0,1.0,1.0,-576.0015342844063,336.0876939456475
0.4,6.247615659760722,low,99,1.0,1.0,1.0,1.0,-581.8318086150439,339.4752018359468
0.4,6.247615659760722,low,100,1.0,1.0,1.0,1.0,-587.693303793293,342.86628331588224
