mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
1.0,10.95626581890893,low,45,1.0,1.0,1.0,1.0,-126.98653426790227,63.93561148220639
1.0,10.95626581890893,low,46,1.0,1.0,1.0,1.0,-129.8172136357618,65.35678008159769
1.0,10.95626581890893,low,47,1.0,1.0,1.0,1.0,-132.5928824603483,66.80594765186339
1.0,10.95626581890893,low,48,1.0,1.0,1.0,1.0,-135.54938002238282,68.16877433715871
1.0,10.95626581890893,low,49,1.0,1.0,1.0,1.0,-138.19193450564285,69.58776681126028
1.0,10.95626581890893,low,50,1.0,1.0,1.0,1.0,-141.13503055883223,71.00751888409744
1.0,10.95626581890893,low,51,1.0,1.0,1.0,1.0,-143.93101655631307,72.434020743236
1.0,10.95626581890893,low,52,1.0,1.0,1.0,1.0,-146.84900932683576,73.82804706508398
1.0,10.95626581890893,low,53,1.0,1.0,1.0,1.0,-149.66478459448587,75.20229915995834
1.0,10.95626581890893,low,54,1.0,1.0,1.0,1.0,-152.5139397161529,76.6486255714023
1.0,10.95626581890893,low,55,1.0,1.0,1.0,1.0,-155.32635836931294,77.99804881730637
1.0,10.95626581890893,low,56,1.0,1.0,1.0,1.0,-158.16279689802712,79.44860064948281
1.0,10.95626581890893,low,57,1.0,1.0,1.0,1.0,-160.98188661651517,80.86204401977874
1.0,10.95626581890893,low,58,1.0,1.0,1.0,1.0,-163.72470483745965,82.28416763411582
1.0,10.95626581890893,low,59,1.0,1.0,1.0,1.0,-166.4832527876715,83.73839706052178
1.0,10.95626581890893,low,60,1.0,1.0,1.0,1.0,-169.35106413077185,85.09143992530308
1.0,10.95626581890893,low,61,1.0,1.0,1.0,1.0,-172.28571653696835,86.533506042999
1.0,10.95626581890893,low,62,1.0,1.0,1.0,1.0,-175.14515552365492,87.9621859818204
1.0,10.95626581890893,low,63,1.0,1.0,1.0,1.0,-177.94610705407,89.33768203953483
1.0,10.95626581890893,low,64,1.0,1.0,1.0,1.0,-180.69919984131843,90.73308126054081
1.0,10.95626581890893,low,65,1.0,1.0,1.0,1.0,-183.44080050627466,92.15787497501935
1.0,10.95626581890893,low,66,1.0,1.0,1.0,1.0,-186.2630356708321,93.59705307057249
1.0,10.95626581890893,low,67,1.0,1.0,1.0,1.0,-189.0885036620922,95.02817888758912
1.0,10.95626581890893,low,68,1.0,1.0,1.0,1.0,-191.97411032811863,96.41936256838473
1.0,10.95626581890893,low,69,1.0,1.0,1.0,1.0,-194.62203636059505,97.83198239594981
1.0,10.95626581890893,low,70,1.0,1.0,1.0,1.0,-197.4129890483233,99.22370984640797
1.0,10.95626581890893,low,71,1.0,1.0,1.0,1.0,-200.26684918786458,100.62650470342624
1.0,10.95626581890893,low,72,1.0,1.0,1.0,1.0,-203.030490238067,102.03448862179586
1.0,10.95626581890893,low,73,1.0,1.0,1.0,1.0,-205.93711749894715,103.43128298690274
1.0,10.95626581890893,low,74,1.0,1.0,1.0,1.0,-208.81159443580964,104.81303127324165
1.0,10.95626581890893,low,75,1.0,1.0,1.0,1.0,-211.69100472700003,106.21379399254542
1.0,10.95626581890893,low,76,1.0,1.0,1.0,1.0,-214.5141368096757,107.672469528936
1.0,10.95626581890893,low,77,1.0,1.0,1.0,1.0,-217.34527198738823,109.08143012494278
1.0,10.95626581890893,low,78,1.0,1.0,1.0,1.0,-220.11297727346277,110.50780969586181
