mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,30.7992097208144,mid,1,0.94165,0.9847,0.963175,0.94165,-5.285045408862397,3.7431097342166337
0.5,30.7992097208144,mid,2,0.99325,0.98995,0.9916,0.98995,-10.570090817724793,7.1098479053814145
0.5,30.7992097208144,mid,3,0.99655,0.9976,0.997075,0.99655,-15.85513622658719,10.5051547080608
0.5,30.7992097208144,mid,4,0.99935,0.99935,0.99935,0.99935,-21.140181635449586,13.927112718455216
0.5,30.7992097208144,mid,5,0.9997,0.99985,0.9997750000000001,0.9997,-26.42522704431198,17.319752474402236
0.5,30.7992097208144,mid,6,1.0,1.0,1.0,1.0,-31.710272453174376,20.70783955700341
0.5,30.7992097208144,mid,7,0.99995,0.99995,0.99995,0.99995,-33.854488236871035,24.106221325408775
0.5,30.7992097208144,mid,8,1.0,1.0,1.0,1.0,-39.13953364573342,27.47135639326716
0.5,30.7992097208144,mid,9,1.0,1.0,1.0,1.0,-43.09559504152024,30.85839518879168
0.5,30.7992097208144,mid,10,1.0,1.0,1.0,1.0,-48.380640450382636,34.22844740217603
0.5,30.7992097208144,mid,11,1.0,1.0,1.0,1.0,-52.54838360475611,37.66209185531606
0.5,30.7992097208144,mid,12,1.0,1.0,1.0,1.0,-57.13888565601726,41.021832466225746
0.5,30.7992097208144,mid,13,1.0,1.0,1.0,1.0,-62.263560674937466,44.38155629860786
0.5,30.7992097208144,mid,14,1.0,1.0,1.0,1.0,-66.83406031079687,47.804730692164824
0.5,30.7992097208144,mid,15,1.0,1.0,1.0,1.0,-71.66503786952887,51.17927804549298
0.5,30.7992097208144,mid,16,1.0,1.0,1.0,1.0,-76.30759286530522,54.550584989437354
0.5,30.7992097208144,mid,17,1.0,1.0,1.0,1.0,-81.11782643276477,57.90520632272605
0.5,30.7992097208144,mid,18,1.0,1.0,1.0,1.0,-86.10266221644412,61.31228926446331
0.5,30.7992097208144,mid,19,1.0,1.0,1.0,1.0,-90.76803461574447,64.66225460275032
0.5,30.7992097208144,mid,20,1.0,1.0,1.0,1.0,-95.40350313880553,67.98718876682707
0.5,30.7992097208144,mid,21,1.0,1.0,1.0,1.0,-100.07411030759533,71.39125281171792
0.5,30.7992097208144,mid,22,1.0,1.0,1.0,1.0,-104.47838578977982,74.7083157545656
0.5,30.7992097208144,mid,23,1.0,1.0,1.0,1.0,-109.35920050238559,78.1218324909816
0.5,30.7992097208144,mid,24,1.0,1.0,1.0,1.0,-114.09739850669064,81.48850563355481
0.5,30.7992097208144,mid,25,1.0,1.0,1.0,1.0,-118.6879005579518,84.88973787057006
0.5,30.7992097208144,mid,26,1.0,1.0,1.0,1.0,-123.35850772674162,88.2849747962947
0.5,30.7992097208144,mid,27,1.0,1.0,1.0,1.0,-128.16143311246014,91.63735794511032
0.5,30.7992097208144,mid,28,1.0,1.0,1.0,1.0,-132.8112962899775,95.004435928844
0.5,30.7992097208144,mid,29,1.0,1.0,1.0,1.0,-137.40253991710935,98.39306860020712
0.5,30.7992097208144,mid,30,1.0,1.0,1.0,1.0,-142.1725484226365,101.77222061153455
0.5,30.7992097208144,mid,31,1.0,1.0,1.0,1.0,-146.85532848034524,105.13445460918285
0.5,30.7992097208144,mid,32,1.0,1.0,1.0,1.0,-151.6655620478048,108.47168724466349
0.5,30.7992097208144,mid,33,1.0,1.0,1.0,1.0,-156.323042981432,111.86723187522465
0.5,30.7992097208144,mid,34,1.0,1.0,1.0,1.0,-160.98283079032282,115.26525267119243
0.5,30.7992097208144,mid,35,1.0,1.0,1.0,1.0,-165.7395569952589,118.62677656645022
0.5,30.7992097208144,mid,36,1.0,1.0,1.0,1.0,-170.40202840442373,122.03497774492999
0.5,30.7992097208144,mid,37,1.0,1.0,1.0,1.0,-175.09670254996607,125.4180899486858
0.5,30.7992097208144,mid,38,1.0,1.0,1.0,1.0,-179.83490055427112,128.75402867404125
0.5,30.7992097208144,mid,39,1.0,1.0,1.0,1.0,-184.45345477854573,132.18874814251828
0.5,30.7992097208144,mid,40,1.0,1.0,1.0,1.0,-189.1480429220748,135.52472073721214
0.5,30.7992097208144,mid,41,1.0,1.0,1.0,1.0,-193.90258925091115,138.89194279292184
0.5,30.7992097208144,mid,42,1.0,1.0,1.0,1.0,-198.55290491550986,142.29129333402545
0.5,30.7992097208144,mid,43,1.0,1.0,1.0,1.0,-203.19733755403075,145.62330476055826
0.5,30.7992097208144,mid,44,1.0,1.0,1.0,1.0,-207.9502755321494,149.0022147106203
0.5,30.7992097208144,mid,45,1.0,1.0,1.0,1.0,-212.67149311903324,152.3732476563614
0.5,30.7992097208144,mid,46,1.0,1.0,1.0,1.0,-217.36062324281147,155.71475566658359
0.5,30.7992097208144,mid,47,1.0,1.0,1.0,1.0,-222.07521380174228,159.0849310029311
0.5,30.7992097208144,mid,48,1.0,1.0,1.0,1.0,-226.74544744116707,162.48645556764492
0.5,30.7992097208144,mid,49,1.0,1.0,1.0,1.0,-231.4721060924348,165.9087565142949
0.5,30.7992097208144,mid,50,1.0,1.0,1.0,1.0,-236.17090561049775,169.28657478534626
0.5,30.7992097208144,mid,51,1.0,1.0,1.0,1.0,-240.81027665518826,172.6407164997822
0.5,30.7992097208144,mid,52,1.0,1.0,1.0,1.0,-245.49960566606399,175.9794703138189
0.5,30.7992097208144,mid,53,1.0,1.0,1.0,1.0,-250.1709544107245,179.34795951715307
0.5,30.7992097208144,mid,54,1.0,1.0,1.0,1.0,-254.89112576237795,182.73797462810938
0.5,30.7992097208144,mid,55,1.0,1.0,1.0,1.0,-259.558795361418,186.11357496539483
0.5,30.7992097208144,mid,56,1.0,1.0,1.0,1.0,-264.2922846058349,189.41423712044065
0.5,30.7992097208144,mid,57,1.0,1.0,1.0,1.0,-268.9402701406077,192.7935396127035
0.5,30.7992097208144,mid,58,1.0,1.0,1.0,1.0,-273.60318844133997,196.18827933782165
0.5,30.7992097208144,mid,59,1.0,1.0,1.0,1.0,-278.3409740507848,199.55004426728814
0.5,30.7992097208144,mid,60,1.0,1.0,1.0,1.0,-283.01235450398894,202.95540353605662
0.5,30.7992097208144,mid,61,1.0,1.0,1.0,1.0,-287.7242718628198,206.32646718658557
0.5,30.7992097208144,mid,62,1.0,1.0,1.0,1.0,-292.3839399527567,209.72509564027314
0.5,30.7992097208144,mid,63,1.0,1.0,1.0,1.0,-297.1325742309596,213.0921435946808
0.5,30.7992097208144,mid,64,1.0,1.0,1.0,1.0,-301.8574626088838,216.39888617749136
0.5,30.7992097208144,mid,65,1.0,1.0,1.0,1.0,-306.53378705590126,219.77755453958503
0.5,30.7992097208144,mid,66,1.0,1.0,1.0,1.0,-311.2208282467737,223.12961173963623
0.5,30.7992097208144,mid,67,1.0,1.0,1.0,1.0,-315.90403248758923,226.5640461109048
0.5,30.7992097208144,mid,68,1.0,1.0,1.0,1.0,-320.50626669130713,229.8949943084196
0.5,30.7992097208144,mid,69,1.0,1.0,1.0,1.0,-325.1769480669502,233.28168753794841
0.5,30.7992097208144,mid,70,1.0,1.0,1.0,1.0,-329.90739563615534,236.6632662506807
0.5,30.7992097208144,mid,71,1.0,1.0,1.0,1.0,-334.5713062946589,240.07091805457947
0.5,30.7992097208144,mid,72,1.0,1.0,1.0,1.0,-339.27806968775883,243.4313353426873
0.5,30.7992097208144,mid,73,1.0,1.0,1.0,1.0,-343.96681652563746,246.81932692478802
0.5,30.7992097208144,mid,74,1.0,1.0,1.0,1.0,-348.66423140131474,250.21879318452528
0.5,30.7992097208144,mid,75,1.0,1.0,1.0,1.0,-353.3916699714751,253.60483129527643
0.5,30.7992097208144,mid,76,1.0,1.0,1.0,1.0,-358.119274016398,256.98461005404033
0.5,30.7992097208144,mid,77,1.0,1.0,1.0,1.0,-362.86728588217886,260.3783437550761
0.5,30.7992097208144,mid,78,1.0,1.0,1.0,1.0,-367.5495251212593,263.76207034947686
0.5,30.7992097208144,mid,79,1.0,1.0,1.0,1.0,-372.1056293478696,267.08589049407385
0.5,30.7992097208144,mid,80,1.0,1.0,1.0,1.0,-376.81643536516174,270.44956889908605
0.5,30.7992097208144,mid,81,1.0,1.0,1.0,1.0,-381.5323074909795,273.8166450234319
0.5,30.7992097208144,mid,82,1.0,1.0,1.0,1.0,-386.16974309960835,277.179710652112
0.5,30.7992097208144,mid,83,1.0,1.0,1.0,1.0,-390.8481203852284,280.54295810164325
0.5,30.7992097208144,mid,84,1.0,1.0,1.0,1.0,-395.56582164143435,283.94089300189773
0.5,30.7992097208144,mid,85,1.0,1.0,1.0,1.0,-400.2563582638347,287.2951476336882
0.5,30.7992097208144,mid,86,1.0,1.0,1.0,1.0,-405.05596986197236,290.70974260482564
0.5,30.7992097208144,mid,87,1.0,1.0,1.0,1.0,-409.65342367390576,294.02263924878076
0.5,30.7992097208144,mid,88,1.0,1.0,1.0,1.0,-414.407835703782,297.4121425279751
0.5,30.7992097208144,mid,89,1.0,1.0,1.0,1.0,-419.09733861093224,300.7899892866791
0.5,30.7992097208144,mid,90,1.0,1.0,1.0,1.0,-423.7191364579401,304.15584309421376
0.5,30.7992097208144,mid,91,1.0,1.0,1.0,1.0,-428.46888212498254,307.5394102543663
0.5,30.7992097208144,mid,92,1.0,1.0,1.0,1.0,-433.10584864250825,310.91173222415426
0.5,30.7992097208144,mid,93,1.0,1.0,1.0,1.0,-437.8931713258659,314.32443941536553
0.5,30.7992097208144,mid,94,1.0,1.0,1.0,1.0,-442.6156950567872,317.7153441740219
0.5,30.7992097208144,mid,95,1.0,1.0,1.0,1.0,-447.2513824409392,321.05537869527075
0.5,30.7992097208144,mid,96,1.0,1.0,1.0,1.0,-451.9084738506806,324.3990753086657
0.5,30.7992097208144,mid,97,1.0,1.0,1.0,1.0,-456.5997398796307,327.72680522297946
0.5,30.7992097208144,mid,98,1.0,1.0,1.0,1.0,-461.3232807317408,331.1734373517022
0.5,30.7992097208144,mid,99,1.0,1.0,1.0,1.0,-466.0894893552901,334.5254029924504
0.5,30.7992097208144,mid,100,1.0,1.0,1.0,1.0,-470.7997572212174,337.8767907831146
