mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
1.0,15.787479601057262,mid,76,1.0,1.0,1.0,1.0,-216.3881272654794,110.56969843616281
1.0,15.787479601057262,mid,77,1.0,1.0,1.0,1.0,-219.23676546708202,112.04452553842319
1.0,15.787479601057262,mid,78,1.0,1.0,1.0,1.0,-222.15524696884734,113.51393019217893
1.0,15.787479601057262,mid,79,1.0,1.0,1.0,1.0,-225.04478864210535,114.93501020218136
1.0,15.787479601057262,mid,80,1.0,1.0,1.0,1.0,-227.78243307285297,116.33759278038556
1.0,15.787479601057262,mid,81,1.0,1.0,1.0,1.0,-230.59722499470467,117.74901655071052
1.0,15.787479601057262,mid,82,1.0,1.0,1.0,1.0,-233.3987748722987,119.20020722384515
1.0,15.787479601057262,mid,83,1.0,1.0,1.0,1.0,-236.17952166332947,120.6448601120916
1.0,15.787479601057262,mid,84,1.0,1.0,1.0,1.0,-239.05150431601783,122.16589299771329
1.0,15.787479601057262,mid,85,1.0,1.0,1.0,1.0,-242.05119719109186,123.57755323501223
1.0,15.787479601057262,mid,86,1.0,1.0,1.0,1.0,-244.70547872374334,125.06537716389636
1.0,15.787479601057262,mid,87,1.0,1.0,1.0,1.0,-247.61587719996822,126.45527406764447
1.0,15.787479601057262,mid,88,1.0,1.0,1.0,1.0,-250.23345951601803,127.89549189832829
1.0,15.787479601057262,mid,89,1.0,1.0,1.0,1.0,-253.16679812905176,129.3259491145976
1.0,15.787479601057262,mid,90,1.0,1.0,1.0,1.0,-256.1484948303463,130.81694957306934
1.0,15.787479601057262,mid,91,1.0,1.0,1.0,1.0,-258.98388502321507,132.24832741094343
1.0,15.787479601057262,mid,92,1.0,1.0,1.0,1.0,-261.79809646914885,133.68645223513067
1.0,15.787479601057262,mid,93,1.0,1.0,1.0,1.0,-264.62787729658,135.13094571957959
1.0,15.787479601057262,mid,94,1.0,1.0,1.0,1.0,-267.38503823402897,136.5853357759307
1.0,15.787479601057262,mid,95,1.0,1.0,1.0,1.0,-270.2343258585992,138.05071256050172
1.0,15.787479601057262,mid,96,1.0,1.0,1.0,1.0,-273.04618392088196,139.4920648462975
1.0,15.787479601057262,mid,97,1.0,1.0,1.0,1.0,-275.8479161963413,140.9244058289438
1.0,15.787479601057262,mid,98,1.0,1.0,1.0,1.0,-278.7431727687672,142.37568934450013
1.0,15.787479601057262,mid,99,1.0,1.0,1.0,1.0,-281.54999007697245,143.83901957415202
1.0,15.787479601057262,mid,100,1.0,1.0,1.0,1.0,-284.441390969785,145.27655042618932
