model,plot_label,mass_GeV,ctau_m,weighted_mean_energy_GeV,weighted_median_energy_GeV,energy_q16_GeV,energy_q84_GeV,fraction_below_1_GeV,effective_sample_size,accepted_samples,normalization,range_coverage,N_LLP_total,epsilon_polar,epsilon_azimuthal,mean_P_decay,visible_Br,N_events,reference_ctau_m,is_reference,weighted_mean_gamma,ctau_times_weighted_mean_gamma_m,N_events_ge_10,total_variation_distance_to_reference,binned_cdf_max_distance_to_reference,nonempty_bins_with_low_N_eff,common_ctau_lower_m,common_ctau_upper_m
ALP-photon-primary,"ALP-photon, primary",0.5,11.31784065962,18.745145714768263,13.17356070677344,6.253121537315692,29.666770543729015,3.181219691877412e-06,600297.3102141591,880128,0.9999999999999991,1.0,7987.673961574878,0.8566153016286332,0.880128,0.10237246168933499,1.0,616.5029255599651,1000.0,False,37.490291429536526,424.3091446822117,True,0.07762977967116673,0.0776297796711668,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,14.860317859846,18.249295112870797,12.75655435715614,6.010978963814773,28.9272418238917,5.792609911712437e-06,572931.5244906083,880500,0.9999999999999968,1.0,6083.532128365724,0.8566153016286332,0.8805,0.08269049460167219,1.0,379.4255600072761,1000.0,False,36.498590225741594,542.3806521907885,True,0.060644088580308446,0.06064408858030845,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,19.511588255835,17.860818883290378,12.434615788269811,5.818381802966149,28.356542016276965,9.350578027407104e-06,549674.958161765,880781,0.9999999999999996,1.0,4633.309187993179,0.8566153016286332,0.880781,0.06598057813444652,1.0,230.65409232192917,1000.0,False,35.721637766580756,696.9858879256091,True,0.04700314543206993,0.04700314543206996,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,25.618703439309,17.559252315419126,12.180213543841376,5.673228982419437,27.914891208796178,1.3665162670426461e-05,530432.417859456,880982,0.9999999999999954,1.0,3528.797675193297,0.8566153016286332,0.880982,0.052122198241637864,1.0,138.8041162459549,1000.0,False,35.11850463083825,899.6905553694451,True,0.03621656552528589,0.03621656552528596,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,33.637341937808,17.324754605212323,11.983942655831576,5.558157286502199,27.560845011825165,1.8411062167563876e-05,514779.2209953923,881156,0.9999999999999954,1.0,2687.5851636923753,0.8566153016286332,0.881156,0.04084753262060533,1.0,82.86415268905685,1000.0,False,34.64950921042465,1165.5173892882817,True,0.027716427133899244,0.02771642713389938,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,44.165809379131,17.14481792726525,11.82661719452582,5.465667965702959,27.29137594112588,2.3236097816839077e-05,502224.804903536,881262,1.0000000000000027,1.0,2046.9051152681238,0.8566153016286332,0.881262,0.03180601271137997,1.0,49.147090315493806,1000.0,False,34.2896358545305,1514.4295208310098,True,0.02113364698788605,0.021133646987886057,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,57.98968068643,17.00451198787529,11.707135441746187,5.397184561796913,27.077284623513748,2.783308943875867e-05,492227.85748577135,881367,1.0000000000000007,1.0,1558.9535942944951,0.8566153016286332,0.881367,0.024644380318418858,1.0,29.006391445497023,1000.0,False,34.00902397575058,1972.1724408109183,True,0.01596651549679474,0.01596651549679473,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,76.140415253051,16.897425740967787,11.613715680460247,5.343749224394173,26.91891717479489,3.200089236314982e-05,484372.5633695378,881436,0.9999999999999956,1.0,1187.3224073922763,0.8566153016286332,0.881436,0.019019384126895106,1.0,17.050680864482075,1000.0,False,33.794851481935574,2573.1540252497607,True,0.012010441292181524,0.01201044129218154,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,99.972318631229,16.81491903969412,11.543834073186186,5.303603664538798,26.795348033377838,3.5629479031445947e-05,478258.5325803827,881506,1.000000000000001,1.0,904.2825291626305,0.8566153016286332,0.881506,0.014633789804742689,1.0,9.992451604201595,1000.0,False,33.62983807938824,3362.05288798924,False,0.008940416877795333,0.008940416877795287,5,5.0,99.97231863122911
ALP-photon-primary,"ALP-photon, primary",0.5,1000.0,16.576739982005392,11.333283753307427,5.18556510104976,26.446004191843056,4.881168650509784e-05,459873.1364962272,881650,1.0000000000000036,1.0,90.40322113810012,0.8566153016286332,0.88165,0.0015070150733609222,1.0,0.10289245769936155,1000.0,True,33.153479964010785,33153.47996401078,False,0.0,0.0,5,5.0,99.97231863122911
ALP-SU2L,ALP-$SU(2)_L$,0.75,7.5,72.13694969066371,66.59642654497006,44.070459306184965,100.52625846124377,3.8568967154565823e-07,532112.9707958776,611142,0.9999999999999984,1.0,928470.8830774688,0.3164866836670173,0.611142,0.06401516442243371,1.0,11496.052190946464,1000.0,False,96.18259958755162,721.3694969066372,True,0.03256957137649324,0.032569571376493245,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,8.733279482108,71.93188550993533,66.41870589199016,43.900343641901244,100.3318915902064,9.31426548598704e-07,527778.522672045,611312,1.0000000000000018,1.0,797355.8658402389,0.3164866836670173,0.611312,0.055747268116223485,1.0,8599.914744198815,1000.0,False,95.90918067991377,837.6016797776799,True,0.030122708867256553,0.03012270886725657,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,10.169356068347,71.74520341038064,66.27702949952976,43.75847025168533,100.16420925960004,2.0320053228418e-06,522607.1836157561,611420,1.0000000000000007,1.0,684756.3971877837,0.3164866836670173,0.61142,0.04846137986182469,1.0,6421.359082923849,1000.0,False,95.66027121384086,972.8033595681924,True,0.02790575179496531,0.027905751794965294,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,11.841577159726,71.56248579075255,66.12807858632408,43.608143533759346,100.00658828147084,4.059505146429273e-06,516246.25189112267,611533,1.0000000000000018,1.0,588057.7839550339,0.3164866836670173,0.611533,0.04206954293423138,1.0,4788.099160025579,1000.0,False,95.4166477210034,1129.8835963106558,True,0.025818238823559627,0.025818238823559686,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,13.788773712644,71.38392643528667,65.99430801417334,43.45745454824183,99.85895433930527,7.514669786479003e-06,508340.7575960186,611622,0.9999999999999997,1.0,505014.5696927068,0.3164866836670173,0.611622,0.036477088271881904,1.0,3565.846236927044,1000.0,False,95.17856858038222,1312.3957444482585,True,0.023833770258568806,0.02383377025856881,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,16.056161939742,71.21882250684648,65.87345741192723,43.32595530009255,99.73181360377254,1.3018927202038788e-05,499164.2441420531,611690,0.9999999999999966,1.0,433698.39250593097,0.3164866836670173,0.61169,0.0315913822070461,1.0,2652.4259155377576,1000.0,False,94.95843000912863,1524.6679297702258,True,0.021996611730638084,0.021996611730638077,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,18.696393283966,71.05734717285544,65.75274595045126,43.194627036797144,99.61104889379236,2.1282030614216586e-05,488420.24997755396,611775,0.999999999999998,1.0,372453.20620490646,0.3164866836670173,0.611775,0.02733546412849802,1.0,1971.26647788768,1000.0,False,94.74312956380726,1771.3548112786866,True,0.02017777310772266,0.020177773107722646,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,21.770777047504,70.90334915957969,65.64736667503198,43.066544559007134,99.50756850816586,3.306467155099696e-05,476279.4834814715,611852,1.0000000000000013,1.0,319856.8249487162,0.3164866836670173,0.611852,0.023633247466136743,1.0,1463.7969907775052,1000.0,False,94.53779887943959,2058.161341966053,True,0.018430220680791608,0.018430220680791587,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,25.350704066468,70.75939434656817,65.544684483633,42.944449287249824,99.40967360645809,4.912976700011524e-05,463196.2424888371,611909,1.000000000000001,1.0,274687.8984040467,0.3164866836670173,0.611909,0.020416802658000853,1.0,1086.0993159485033,1000.0,False,94.34585912875757,2391.7339546698117,True,0.01684661728025652,0.01684661728025652,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,29.519304490756,70.61957894429206,65.4528633473036,42.8211316751389,99.31852831327105,7.01900050909961e-05,449052.8248167353,611947,1.000000000000002,1.0,235897.5505422783,0.3164866836670173,0.611947,0.01762751733933708,1.0,805.3484618605238,1000.0,False,94.1594385923894,2779.521138487384,True,0.015261668562359719,0.01526166856235972,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,34.373378164695,70.48383240012502,65.36214316615903,42.70727395091422,99.23652965034509,9.68711170501614e-05,434066.35882075405,611987,1.0000000000000042,1.0,202585.02349452756,0.3164866836670173,0.611987,0.01521133366779555,1.0,596.8597153088257,1000.0,False,93.9784432001667,3230.356567448639,True,0.013690509671167273,0.01369050967116725,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,40.025642434194,70.36262981565115,65.28552312103963,42.5947261683413,99.15647081161039,0.00012969947161804054,419390.29386216524,612017,1.0000000000000002,1.0,173976.76088596781,0.3164866836670173,0.612017,0.013118412425509292,1.0,442.070412251468,1000.0,False,93.81683975420152,3755.079282307747,True,0.012276675360153913,0.012276675360153894,11,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,0.75,1000.0,69.35075457993321,64.68279381991644,41.64485874532195,98.61965275767258,0.0013255696752583713,257107.34754466548,612188,1.0000000000000069,1.0,6963.531623081017,0.3164866836670173,0.612188,0.0005406179299427608,1.0,0.7293907500422527,1000.0,True,92.46767277324427,92467.67277324428,False,0.0,0.0,11,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,7.5,26.831596436551425,19.97459503915513,10.329272207419963,41.876962464601505,0.0,711061.5976497247,912408,1.0000000000000013,1.0,1705.8471663698012,0.9120286643532397,0.912408,0.14884299287706046,1.0,211.28374448393092,1000.0,False,35.7754619154019,268.3159643655142,True,0.09789105161181505,0.09789105161181505,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,8.733279482108,26.34130419096138,19.549608944665618,10.078549417403227,41.10068461515271,0.0,693557.6525010666,912690,1.0000000000000007,1.0,1464.9541187802897,0.9120286643532397,0.91269,0.134118134983933,1.0,163.54727372066614,1000.0,False,35.12173892128184,306.7279618971846,True,0.08557881164303027,0.08557881164303022,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,10.169356068347,25.912371198208433,19.179454956796597,9.8508381064219,40.42787481859936,0.0,677137.5681988208,912955,1.0000000000000022,1.0,1258.0790427424884,0.9120286643532397,0.912955,0.12016448787140174,1.0,125.8757082917125,1000.0,False,34.54982826427791,351.3495057196813,True,0.0745974787544669,0.07459747875446693,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,11.841577159726,25.53859253488106,18.858338620092127,9.667022991498026,39.854790424092684,0.0,661889.9561510932,913172,0.9999999999999954,1.0,1080.418053710469,0.9120286643532397,0.913172,0.10711032288219148,1.0,96.37940385885801,1000.0,False,34.05145671317475,403.2229520701287,True,0.06486438274255135,0.0648643827425513,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,13.788773712644,25.21246416956794,18.571562967965168,9.504572339650503,39.34988074365948,0.0,647880.3295935867,913367,0.999999999999998,1.0,927.8456528764286,0.9120286643532397,0.913367,0.09503864508695709,1.0,73.45642329744238,1000.0,False,33.61661889275725,463.5319508964228,True,0.05627789753865859,0.05627789753865858,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,16.056161939742,24.929609935524418,18.33543971288949,9.363239401425004,38.91573488586607,0.0,635119.9765391473,913523,0.9999999999999953,1.0,796.8189281964285,0.9120286643532397,0.913523,0.08398078138617278,1.0,55.75290837458571,1000.0,False,33.23947991403256,533.6984722925083,True,0.048740663209533366,0.04874066320953335,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,18.696393283966,24.684232918927584,18.12699719498038,9.24203059875282,38.53886767657429,0.0,623601.0338837503,913659,1.000000000000001,1.0,684.2952837724857,0.9120286643532397,0.913659,0.07393985125615633,1.0,42.161372871079536,1000.0,False,32.91231055857011,615.3415020870535,True,0.04216565506870046,0.04216565506870046,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,21.770777047504,24.471555325373895,17.95616262813708,9.130283843087128,38.234676002617014,0.0,613242.7802348395,913770,1.000000000000005,1.0,587.6617871680567,0.9120286643532397,0.91377,0.06489036077764535,1.0,31.779936419718137,1000.0,False,32.62874043383186,710.3530333258324,True,0.036469898581087505,0.036469898581087457,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,25.350704066468,24.28618205647245,17.800727673977768,9.036673768334284,37.966204084534304,0.0,603981.706116218,913882,1.0000000000000042,1.0,504.67449401913274,0.9120286643532397,0.913882,0.056789984947175534,1.0,23.88810621360931,1000.0,False,32.3815760752966,820.8957522906644,True,0.03145161469166276,0.031451614691662744,4,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,29.519304490756,24.12636736425719,17.670747874459185,8.954340809034399,37.73646872135583,0.0,595743.6048382908,913972,0.9999999999999999,1.0,433.4063409854361,0.9120286643532397,0.913972,0.049576029689284574,1.0,17.910527770632992,1000.0,False,32.16848981900959,949.5914459751283,True,0.027090174909292875,0.027090174909292886,3,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,34.373378164695,23.98818112869564,17.552986123246374,8.885922059210095,37.531476106543415,0.0,588439.0535303886,914045,1.0,1.0,372.20239705488467,0.9120286643532397,0.914045,0.04318427726176401,1.0,13.399262235299554,1000.0,False,31.98424150492752,1099.4064285598072,True,0.02329634057844651,0.02329634057844654,3,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,40.025642434194,23.868858267065374,17.45209225914947,8.829418244535233,37.34233990686807,0.0,582002.3746342426,914107,0.9999999999999976,1.0,319.6414340833588,0.9120286643532397,0.914107,0.03754496410055785,1.0,10.005073573844356,1000.0,False,31.825144356087165,1273.821848413352,True,0.019994513234393316,0.01999451323439333,3,7.5,40.02564243419444
ALP-photon-primary,"ALP-photon, primary",0.75,1000.0,23.15842841671467,16.856269705622392,8.481128390808012,36.301221464135075,0.0,540580.3651740117,914447,0.9999999999999997,1.0,12.793853747773507,0.9120286643532397,0.914447,0.0016178644182630504,1.0,0.017262771937779677,1000.0,True,30.877904555619562,30877.904555619563,False,0.0,0.0,3,7.5,40.02564243419444
ALP-SU2L,ALP-$SU(2)_L$,1.0,10.0,70.85185368564879,65.56799774659271,42.910073473234306,99.59012246156031,0.0,515922.6797656263,609845,0.9999999999999974,1.0,292273.99882368254,0.32923249743328276,0.609845,0.06505614692649989,1.0,3817.6902006327,1000.0,False,70.85185368564879,708.5185368564879,True,0.041531706316315795,0.04153170631631589,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,10.599403670796,70.73493479047558,65.47934912613368,42.81384135247963,99.49869126742288,0.0,512464.94945016754,609904,1.0000000000000029,1.0,275745.70032554783,0.32923249743328276,0.609904,0.061757178181950347,1.0,3419.482387964289,1000.0,False,70.73493479047558,749.7481274716826,True,0.04022566371715382,0.04022566371715383,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,11.234735817648,70.61825894016512,65.39077959660787,42.710345203456384,99.40598303802015,0.0,508816.0148008218,609972,0.9999999999999987,1.0,260152.08863617975,0.32923249743328276,0.609972,0.05861077004086986,1.0,3062.085693362929,1000.0,False,70.61825894016512,793.3774830950141,True,0.03890733854547789,0.0389073385454779,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,11.908150006599,70.50442421203878,65.30751084562286,42.614542249089624,99.31318562306174,0.0,504956.5962468739,610020,1.0000000000000029,1.0,245440.3065645936,0.32923249743328276,0.61002,0.055609720435952074,1.0,2741.216686646909,1000.0,False,70.50442421203878,839.5772596458484,True,0.037605493320689534,0.03760549332068955,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,12.621928889233,70.39461569107259,65.23056519259845,42.52388248733597,99.22630413778285,0.0,500949.53300464834,610065,0.9999999999999967,1.0,231560.48603078705,0.32923249743328276,0.610065,0.052747951795767335,1.0,2453.2898346419765,1000.0,False,70.39461569107259,888.5158334376038,True,0.036354792674796604,0.036354792674796604,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,13.378491940106,70.28740983190532,65.1506918244817,42.42861794448499,99.14902863759497,0.0,496770.4078061451,610108,1.0000000000000013,1.0,218465.5790295052,0.32923249743328276,0.610108,0.05002125872528769,1.0,2195.063318255629,1000.0,False,70.28740983190532,940.3395459270725,True,0.03513209336417211,0.03513209336417211,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,14.180403657967,70.18083633680314,65.07607290190599,42.34161622322714,99.06460364490468,0.0,492419.2774421837,610164,0.9999999999999993,1.0,206111.19815300446,0.32923249743328276,0.610164,0.047425705510190784,1.0,1963.6526364055514,1000.0,False,70.18083633680314,995.1925883095865,True,0.033904135444793745,0.03390413544479376,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,15.030382258562,70.07704652567928,64.99721615684913,42.24864664915767,98.97562969489617,0.0,487899.1450625775,610219,0.9999999999999979,1.0,194455.46613239977,0.32923249743328276,0.610219,0.044954777778828066,1.0,1756.2422998650063,1000.0,False,70.07704652567928,1053.2847968319936,True,0.03270659728381747,0.03270659728381747,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,15.931308888487,69.97222484063299,64.92126418442793,42.1541249336665,98.91036419245015,0.0,483097.7909780975,610258,0.9999999999999938,1.0,183458.87388756787,0.32923249743328276,0.610258,0.04260559651714677,1.0,1570.4407337463485,1000.0,False,69.97222484063299,1114.7491275507873,True,0.03148630606536944,0.03148630606536951,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,16.88623739132,69.87097462131274,64.84686479005106,42.06718904530747,98.83955506727153,0.0,478206.4572204165,610300,0.9999999999999958,1.0,173084.14660445292,0.32923249743328276,0.6103,0.04037051846960929,1.0,1404.0018642920047,1000.0,False,69.87097462131274,1179.857864218382,True,0.03029952261688791,0.030299522616887842,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,17.898404659149,69.77363399443252,64.77722982490887,41.98541843497851,98.77216150247872,0.0,473216.3680969687,610337,1.0000000000000009,1.0,163296.11738568157,0.32923249743328276,0.610337,0.0382447153912017,1.0,1254.930536633291,1000.0,False,69.77363399443252,1248.8367357717082,True,0.029155733101403382,0.029155733101403403,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,18.971241604557,69.67890687861349,64.70960992551467,41.90541031099461,98.70653346659655,0.0,468131.8752731262,610364,1.0000000000000013,1.0,154061.60804650586,0.32923249743328276,0.610364,0.036224058552263814,1.0,1121.4583286810428,1000.0,False,69.67890687861349,1321.8953771356053,True,0.028039752691254378,0.028039752691254416,7,10.0,18.971241604556862
ALP-SU2L,ALP-$SU(2)_L$,1.0,1000.0,67.37433272630271,63.158669531408044,39.669730115068326,97.31621403107636,0.0,285094.00870163506,610900,1.0000000000000013,1.0,2922.7399882368254,0.32923249743328276,0.6109,0.0007418734773978424,1.0,0.43610678951365983,1000.0,True,67.37433272630271,67374.33272630272,False,0.0,0.0,7,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,10.0,33.45696708168233,25.64650756844881,13.925560125777057,51.54349500358311,0.0,723786.5987293725,937661,0.9999999999999991,1.0,286.84724502886246,0.9368303981225046,0.937661,0.12526358655742448,0.9999999999999997,31.563296315219443,1000.0,False,33.45696708168233,334.5696708168233,True,0.06828179105665531,0.06828179105665533,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,10.599403670796,33.287459679045305,25.498423763684208,13.83557591615722,51.28393481889504,0.0,718179.9089015007,937731,1.0000000000000018,1.0,270.6258332430514,0.9368303981225046,0.937731,0.1199157391125858,0.9999999999999997,28.509177443125484,1000.0,False,33.287459679045305,352.82722231354666,True,0.06475126274841571,0.0647512627484157,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,11.234735817648,33.12704223950935,25.36144017166975,13.751875001832973,51.04557230020222,0.0,712746.4826392302,937798,1.0,1.0,255.3217536083676,0.9368303981225046,0.937798,0.11471231301108788,0.9999999999999997,25.73167940380916,1000.0,False,33.12704223950935,372.1735679809539,True,0.06139337072123045,0.06139337072123047,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,11.908150006599,32.97457400725752,25.232629786951275,13.674089553670203,50.80876477372943,0.0,707489.0275439024,937868,1.0000000000000029,1.0,240.883130351821,0.9368303981225046,0.937868,0.10966000320480308,0.9999999999999997,23.209048324701477,1000.0,False,32.97457400725752,392.66617368212286,True,0.05818525238944309,0.05818525238944311,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,12.621928889233,32.830118725721135,25.109869529740543,13.599230022592335,50.59877444367296,0.0,702394.3569208211,937928,1.0000000000000002,1.0,227.2610213115322,0.9368303981225046,0.937928,0.10476066704579205,0.9999999999999997,20.919614845366233,1000.0,False,32.830118725721135,414.3794239811289,True,0.055133303245666454,0.05513330324566651,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,13.378491940106,32.69301526887137,24.99519087313192,13.526829112839287,50.39857868233772,0.0,697467.7856329256,937983,0.9999999999999959,1.0,214.40925203905286,0.9368303981225046,0.937983,0.10001762472327753,0.9999999999999997,18.844126013338208,1000.0,False,32.69301526887137,437.383241272358,True,0.0522176872649455,0.05221768726494541,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,14.180403657967,32.56418069891509,24.886174728070873,13.459812537711633,50.21832792848599,0.0,692710.176849705,938020,1.0000000000000018,1.0,202.2842592831993,0.9368303981225046,0.93802,0.09542901879986475,0.9999999999999997,16.963506145922175,1000.0,False,32.56418069891509,461.7732271015939,True,0.04947105766308418,0.049471057663084295,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,15.030382258562,32.441113781197345,24.778434214639226,13.393976464645881,50.04427271910301,0.0,688123.2128030469,938069,1.0000000000000004,1.0,190.84494332501825,0.9368303981225046,0.938069,0.0910010767679105,0.9999999999999997,15.262404055495377,1000.0,False,32.441113781197345,487.6023410248998,True,0.046840367331843054,0.04684036733184316,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,15.931308888487,32.32394727290652,24.68021770912798,13.334173477660363,49.86886715963478,0.0,683709.7407416436,938128,0.9999999999999957,1.0,180.0525286633272,0.9368303981225046,0.938128,0.0867323833337999,0.9999999999999997,13.724722689528512,1000.0,False,32.32394727290652,514.9627884998408,True,0.04432204588651279,0.044322045886512895,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,16.88623739132,32.21343773955108,24.58351729133652,13.280156944220591,49.69255859458179,0.0,679464.2620542016,938178,0.9999999999999978,1.0,169.87043257860984,0.9368303981225046,0.938178,0.08261958855070468,0.9999999999999997,12.335223972012729,1000.0,False,32.21343773955108,543.9637568605664,True,0.04193277675828217,0.04193277675828222,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,17.898404659149,32.108898574798225,24.496761251164624,13.226429791367526,49.54846918961442,0.0,675368.3817744236,938218,1.000000000000001,1.0,160.2641411296044,0.9368303981225046,0.938218,0.07866239789420844,0.9999999999999997,11.080727544258417,1000.0,False,32.108898574798225,574.6980598513113,True,0.03967022797343015,0.03967022797343017,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,18.971241604557,32.00951017753567,24.413250354883157,13.176802521179797,49.39318020488936,0.0,671430.9413846142,938261,1.0000000000000038,1.0,151.2010921625499,0.9368303981225046,0.938261,0.07486005560308559,0.9999999999999997,9.949235537902398,1000.0,False,32.00951017753567,607.2601512215554,False,0.03750773143306934,0.0375077314330694,4,10.0,18.971241604556862
ALP-photon-primary,"ALP-photon, primary",1.0,1000.0,30.32613329317316,23.004799309208714,12.30548589776407,46.950768771440444,0.0,593988.9435304414,938947,0.9999999999999979,1.0,2.8684724502886247,0.9368303981225046,0.938947,0.0016471742978849235,0.9999999999999997,0.004156160332937088,1000.0,True,30.32613329317316,30326.13329317316,False,0.0,0.0,4,10.0,18.971241604556862
