mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.3,28.219860036517176,mid,1,0.91985,0.98,0.9499249999999999,0.91985,-5.976894651368922,3.2800431200396862
0.3,28.219860036517176,mid,2,0.9867,0.99365,0.990175,0.9867,-11.953789302737844,6.166029435385486
0.3,28.219860036517176,mid,3,0.9969,0.9972,0.99705,0.9969,-17.930683954106765,9.092373395561502
0.3,28.219860036517176,mid,4,0.99895,0.9993,0.999125,0.99895,-23.90757860547569,12.033282572431627
0.3,28.219860036517176,mid,5,0.9997,0.9999,0.9998,0.9997,-25.753442895510908,14.960624759249471
0.3,28.219860036517176,mid,6,1.0,0.99995,0.9999750000000001,0.99995,-30.42602058269418,17.891297313750872
0.3,28.219860036517176,mid,7,1.0,1.0,1.0,1.0,-36.4029152340631,20.819064116747594
0.3,28.219860036517176,mid,8,1.0,1.0,1.0,1.0,-41.38944372987289,23.74392715883134
0.3,28.219860036517176,mid,9,1.0,1.0,1.0,1.0,-46.60002676127286,26.67344497912206
0.3,28.219860036517176,mid,10,1.0,1.0,1.0,1.0,-51.90363971859192,29.617252276222978
0.3,28.219860036517176,mid,11,1.0,1.0,1.0,1.0,-57.33360791765395,32.5428023744297
0.3,28.219860036517176,mid,12,1.0,1.0,1.0,1.0,-62.15635812957401,35.47824162021689
0.3,28.219860036517176,mid,13,1.0,1.0,1.0,1.0,-67.1428866253838,38.38471449186801
0.3,28.219860036517176,mid,14,1.0,1.0,1.0,1.0,-71.81546431256706,41.312760406851936
0.3,28.219860036517176,mid,15,1.0,1.0,1.0,1.0,-77.02604734396704,44.23705489834727
0.3,28.219860036517176,mid,16,1.0,1.0,1.0,1.0,-82.01257583977683,47.167290813905446
0.3,28.219860036517176,mid,17,1.0,1.0,1.0,1.0,-87.3089807810376,50.057485880788704
0.3,28.219860036517176,mid,18,1.0,1.0,1.0,1.0,-92.52677182849585,52.997890175067866
0.3,28.219860036517176,mid,19,1.0,1.0,1.0,1.0,-97.54106396301421,55.93980465630401
0.3,28.219860036517176,mid,20,1.0,1.0,1.0,1.0,-102.55543570388777,58.88255131606577
0.3,28.219860036517176,mid,21,1.0,1.0,1.0,1.0,-107.53617674449012,61.7583800995088
0.3,28.219860036517176,mid,22,1.0,1.0,1.0,1.0,-112.5227052402999,64.64789987125212
0.3,28.219860036517176,mid,23,1.0,1.0,1.0,1.0,-117.73328827169988,67.60539467594408
0.3,28.219860036517176,mid,24,1.0,1.0,1.0,1.0,-122.72873787559985,70.5310824111204
0.3,28.219860036517176,mid,25,1.0,1.0,1.0,1.0,-127.84629098108074,73.46072917921038
0.3,28.219860036517176,mid,26,1.0,1.0,1.0,1.0,-132.98145628658193,76.40095130277916
0.3,28.219860036517176,mid,27,1.0,1.0,1.0,1.0,-138.1292244181513,79.34407060567045
0.3,28.219860036517176,mid,28,1.0,1.0,1.0,1.0,-143.09889834773088,82.25268974907809
0.3,28.219860036517176,mid,29,1.0,1.0,1.0,1.0,-148.15930885439406,85.16733884891704
0.3,28.219860036517176,mid,30,1.0,1.0,1.0,1.0,-153.15475845829403,88.0624588092387
0.3,28.219860036517176,mid,31,1.0,1.0,1.0,1.0,-158.27802747756834,91.00016363451695
0.3,28.219860036517176,mid,32,1.0,1.0,1.0,1.0,-163.26768962626088,93.91114444502526
0.3,28.219860036517176,mid,33,1.0,1.0,1.0,1.0,-168.41671984393503,96.87078265031383
0.3,28.219860036517176,mid,34,1.0,1.0,1.0,1.0,-173.46931204665273,99.80556709611349
0.3,28.219860036517176,mid,35,1.0,1.0,1.0,1.0,-178.5942505451784,102.73325185895271
0.3,28.219860036517176,mid,36,1.0,1.0,1.0,1.0,-183.6942345718376,105.66920105368425
0.3,28.219860036517176,mid,37,1.0,1.0,1.0,1.0,-188.782440964298,108.57065319412763
0.3,28.219860036517176,mid,38,1.0,1.0,1.0,1.0,-193.77789056819796,111.48837651906989
0.3,28.219860036517176,mid,39,1.0,1.0,1.0,1.0,-198.9011595874723,114.3919186544498
0.3,28.219860036517176,mid,40,1.0,1.0,1.0,1.0,-203.96779407934943,117.33048328042815
0.3,28.219860036517176,mid,41,1.0,1.0,1.0,1.0,-209.03222160357168,120.24756384955901
0.3,28.219860036517176,mid,42,1.0,1.0,1.0,1.0,-214.0879332633746,123.17660486650902
0.3,28.219860036517176,mid,43,1.0,1.0,1.0,1.0,-219.1300686429567,126.08661186008061
0.3,28.219860036517176,mid,44,1.0,1.0,1.0,1.0,-224.15274361888788,129.00741495105746
0.3,28.219860036517176,mid,45,1.0,1.0,1.0,1.0,-229.27847178132652,131.96911556380235
0.3,28.219860036517176,mid,46,1.0,1.0,1.0,1.0,-234.3213532120411,134.90291214864078
0.3,28.219860036517176,mid,47,1.0,1.0,1.0,1.0,-239.443158057684,137.83855742365097
0.3,28.219860036517176,mid,48,1.0,1.0,1.0,1.0,-244.44041034562724,140.77316083449455
0.3,28.219860036517176,mid,49,1.0,1.0,1.0,1.0,-249.59287398678495,143.69988126439011
0.3,28.219860036517176,mid,50,1.0,1.0,1.0,1.0,-254.7140623578055,146.60888178504058
0.3,28.219860036517176,mid,51,1.0,1.0,1.0,1.0,-259.8156903108397,149.54458581855337
0.3,28.219860036517176,mid,52,1.0,1.0,1.0,1.0,-264.8360853894442,152.48267814879995
0.3,28.219860036517176,mid,53,1.0,1.0,1.0,1.0,-269.81134365918956,155.4264705537231
0.3,28.219860036517176,mid,54,1.0,1.0,1.0,1.0,-274.91664207688126,158.26274889258065
0.3,28.219860036517176,mid,55,1.0,1.0,1.0,1.0,-279.9658142553291,161.1976472399609
0.3,28.219860036517176,mid,56,1.0,1.0,1.0,1.0,-285.05558020843887,164.14269842214495
0.3,28.219860036517176,mid,57,1.0,1.0,1.0,1.0,-290.18719522611605,167.03218862999796
0.3,28.219860036517176,mid,58,1.0,1.0,1.0,1.0,-295.20253459249864,169.9799949670685
0.3,28.219860036517176,mid,59,1.0,1.0,1.0,1.0,-300.2574541379969,172.84475216591898
0.3,28.219860036517176,mid,60,1.0,1.0,1.0,1.0,-305.35096919426803,175.79391794804008
0.3,28.219860036517176,mid,61,1.0,1.0,1.0,1.0,-310.4494478517456,178.73704172578596
0.3,28.219860036517176,mid,62,1.0,1.0,1.0,1.0,-315.65678931402863,181.68413743610043
0.3,28.219860036517176,mid,63,1.0,1.0,1.0,1.0,-320.61154121224905,184.63363232839419
0.3,28.219860036517176,mid,64,1.0,1.0,1.0,1.0,-325.72864856674346,187.51098118019132
0.3,28.219860036517176,mid,65,1.0,1.0,1.0,1.0,-330.7613860946754,190.43653642106523
0.3,28.219860036517176,mid,66,1.0,1.0,1.0,1.0,-335.8882443842392,193.3862528236657
0.3,28.219860036517176,mid,67,1.0,1.0,1.0,1.0,-340.9396252509746,196.3202953627201
0.3,28.219860036517176,mid,68,1.0,1.0,1.0,1.0,-346.0220781823277,199.24703462656944
0.3,28.219860036517176,mid,69,1.0,1.0,1.0,1.0,-351.0739285230877,202.16817785042053
0.3,28.219860036517176,mid,70,1.0,1.0,1.0,1.0,-356.2209645678414,205.08371797469692
0.3,28.219860036517176,mid,71,1.0,1.0,1.0,1.0,-361.253568593398,207.98227256521108
0.3,28.219860036517176,mid,72,1.0,1.0,1.0,1.0,-366.3695041164734,210.923252323984
0.3,28.219860036517176,mid,73,1.0,1.0,1.0,1.0,-371.5074826480823,213.85489106758376
0.3,28.219860036517176,mid,74,1.0,1.0,1.0,1.0,-376.6267823350185,216.802273393122
0.3,28.219860036517176,mid,75,1.0,1.0,1.0,1.0,-381.6661725685192,219.76376125715734
0.3,28.219860036517176,mid,76,1.0,1.0,1.0,1.0,-386.68679197252715,222.70962335418136
0.3,28.219860036517176,mid,77,1.0,1.0,1.0,1.0,-391.8168415762227,225.59773915478038
0.3,28.219860036517176,mid,78,1.0,1.0,1.0,1.0,-396.9527939423687,228.5383944385643
0.3,28.219860036517176,mid,79,1.0,1.0,1.0,1.0,-402.0748377522781,231.4800284234044
0.3,28.219860036517176,mid,80,1.0,1.0,1.0,1.0,-407.1685518717975,234.3974077522721
0.3,28.219860036517176,mid,81,1.0,1.0,1.0,1.0,-412.161230226705,237.26514184782002
0.3,28.219860036517176,mid,82,1.0,1.0,1.0,1.0,-417.23434848989825,240.20509105924157
0.3,28.219860036517176,mid,83,1.0,1.0,1.0,1.0,-422.34309070004383,243.15850243842647
0.3,28.219860036517176,mid,84,1.0,1.0,1.0,1.0,-427.4001627944662,246.04901808266249
0.3,28.219860036517176,mid,85,1.0,1.0,1.0,1.0,-432.45515024050144,248.99803276074726
0.3,28.219860036517176,mid,86,1.0,1.0,1.0,1.0,-437.57603086431027,251.87976389905387
0.3,28.219860036517176,mid,87,1.0,1.0,1.0,1.0,-442.63304448569875,254.81580240587374
0.3,28.219860036517176,mid,88,1.0,1.0,1.0,1.0,-447.66886670147926,257.7136998947169
0.3,28.219860036517176,mid,89,1.0,1.0,1.0,1.0,-452.7745864920558,260.65045465580283
0.3,28.219860036517176,mid,90,1.0,1.0,1.0,1.0,-457.7948864842241,263.55697019747055
0.3,28.219860036517176,mid,91,1.0,1.0,1.0,1.0,-462.8729866003224,266.4959605628678
0.3,28.219860036517176,mid,92,1.0,1.0,1.0,1.0,-468.0252584765271,269.38831225450525
0.3,28.219860036517176,mid,93,1.0,1.0,1.0,1.0,-473.1315929792795,272.27091174278553
0.3,28.219860036517176,mid,94,1.0,1.0,1.0,1.0,-478.2305641013801,275.1972648398154
0.3,28.219860036517176,mid,95,1.0,1.0,1.0,1.0,-483.33739865959194,278.09233115061795
0.3,28.219860036517176,mid,96,1.0,1.0,1.0,1.0,-488.4054199246326,281.0079746623502
0.3,28.219860036517176,mid,97,1.0,1.0,1.0,1.0,-493.4752719337962,283.92971594415064
0.3,28.219860036517176,mid,98,1.0,1.0,1.0,1.0,-498.6003861152536,286.81387672911336
0.3,28.219860036517176,mid,99,1.0,1.0,1.0,1.0,-503.5986489249825,289.76452520945486
0.3,28.219860036517176,mid,100,1.0,1.0,1.0,1.0,-508.7385888340991,292.6663068814114
