mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,5.770252120286774,low,1,0.87865,0.96125,0.91995,0.87865,-6.396622852835891,2.467724115990869
0.4,5.770252120286774,low,2,0.96965,0.9916,0.9806250000000001,0.96965,-12.793245705671781,4.942595913894948
0.4,5.770252120286774,low,3,0.9921,0.99575,0.993925,0.9921,-15.419893104337564,7.296608061509891
0.4,5.770252120286774,low,4,0.99675,0.99835,0.9975499999999999,0.99675,-19.545463717672614,9.60547216884579
0.4,5.770252120286774,low,5,0.9989,0.99965,0.999275,0.9989,-24.490977548012964,11.913854903659512
0.4,5.770252120286774,low,6,0.99975,0.99995,0.99985,0.99975,-29.873395149564566,14.252410158686766
0.4,5.770252120286774,low,7,0.99985,1.0,0.999925,0.99985,-34.96535682201018,16.58711422132197
0.4,5.770252120286774,low,8,0.99995,1.0,0.9999750000000001,0.99995,-39.375530052731364,18.929429179225885
0.4,5.770252120286774,low,9,1.0,1.0,1.0,1.0,-44.093349399078264,21.234768092231015
0.4,5.770252120286774,low,10,1.0,1.0,1.0,1.0,-49.0608538658612,23.562671842379828
0.4,5.770252120286774,low,11,1.0,1.0,1.0,1.0,-53.82903209795836,25.899387441964592
0.4,5.770252120286774,low,12,1.0,1.0,1.0,1.0,-58.67683507897127,28.254200242691013
0.4,5.770252120286774,low,13,1.0,1.0,1.0,1.0,-63.405265321037575,30.597080443855617
0.4,5.770252120286774,low,14,1.0,1.0,1.0,1.0,-68.17850775354151,32.951539250249226
0.4,5.770252120286774,low,15,1.0,1.0,1.0,1.0,-73.06387888722219,35.29246866709659
0.4,5.770252120286774,low,16,1.0,1.0,1.0,1.0,-77.89211051070218,37.62957887559669
0.4,5.770252120286774,low,17,1.0,1.0,1.0,1.0,-82.74572176714445,39.94020996792253
0.4,5.770252120286774,low,18,1.0,1.0,1.0,1.0,-87.5011988970205,42.27657639952656
0.4,5.770252120286774,low,19,1.0,1.0,1.0,1.0,-92.4352415699186,44.608589135846174
0.4,5.770252120286774,low,20,1.0,1.0,1.0,1.0,-97.21549547866152,46.92587144235798
0.4,5.770252120286774,low,21,1.0,1.0,1.0,1.0,-102.12056538304843,49.220291572959916
0.4,5.770252120286774,low,22,1.0,1.0,1.0,1.0,-106.90779958035306,51.55603542602994
0.4,5.770252120286774,low,23,1.0,1.0,1.0,1.0,-111.78479297377088,53.88965319273949
0.4,5.770252120286774,low,24,1.0,1.0,1.0,1.0,-116.45686742729123,56.212373759363686
0.4,5.770252120286774,low,25,1.0,1.0,1.0,1.0,-121.32811860529857,58.573239144097215
0.4,5.770252120286774,low,26,1.0,1.0,1.0,1.0,-126.1422344492118,60.88544484272553
0.4,5.770252120286774,low,27,1.0,1.0,1.0,1.0,-131.00697840893835,63.18753527766134
0.4,5.770252120286774,low,28,1.0,1.0,1.0,1.0,-135.89858951807548,65.51624388291712
0.4,5.770252120286774,low,29,1.0,1.0,1.0,1.0,-140.70956531647772,67.85543215749504
0.4,5.770252120286774,low,30,1.0,1.0,1.0,1.0,-145.50300579583484,70.19536595160557
0.4,5.770252120286774,low,31,1.0,1.0,1.0,1.0,-150.3005387373426,72.51360382749245
0.4,5.770252120286774,low,32,1.0,1.0,1.0,1.0,-155.12661934436287,74.85087054836319
0.4,5.770252120286774,low,33,1.0,1.0,1.0,1.0,-160.06514313142588,77.15890308693811
0.4,5.770252120286774,low,34,1.0,1.0,1.0,1.0,-164.9975690715208,79.48789166460864
0.4,5.770252120286774,low,35,1.0,1.0,1.0,1.0,-169.81826144846661,81.80517191839895
0.4,5.770252120286774,low,36,1.0,1.0,1.0,1.0,-174.5323750184326,84.10195421444266
0.4,5.770252120286774,low,37,1.0,1.0,1.0,1.0,-179.37822208332125,86.45407408357534
0.4,5.770252120286774,low,38,1.0,1.0,1.0,1.0,-184.26391313726174,88.78987700408553
0.4,5.770252120286774,low,39,1.0,1.0,1.0,1.0,-189.08323764741328,91.0913821078791
0.4,5.770252120286774,low,40,1.0,1.0,1.0,1.0,-193.942622628447,93.43343126761717
0.4,5.770252120286774,low,41,1.0,1.0,1.0,1.0,-198.86492700079486,95.75515507807656
0.4,5.770252120286774,low,42,1.0,1.0,1.0,1.0,-203.59373457555253,98.0700478882329
0.4,5.770252120286774,low,43,1.0,1.0,1.0,1.0,-208.34578405760954,100.43797901173292
0.4,5.770252120286774,low,44,1.0,1.0,1.0,1.0,-213.1939871419309,102.74686822326814
0.4,5.770252120286774,low,45,1.0,1.0,1.0,1.0,-217.94056270503802,105.03777861822964
0.4,5.770252120286774,low,46,1.0,1.0,1.0,1.0,-222.6953140078564,107.3831176990741
0.4,5.770252120286774,low,47,1.0,1.0,1.0,1.0,-227.5446891786632,109.71752529900436
0.4,5.770252120286774,low,48,1.0,1.0,1.0,1.0,-232.45647360639907,112.04399533704117
0.4,5.770252120286774,low,49,1.0,1.0,1.0,1.0,-237.21572454344872,114.35877696219312
0.4,5.770252120286774,low,50,1.0,1.0,1.0,1.0,-242.04808479495517,116.65607205822127
0.4,5.770252120286774,low,51,1.0,1.0,1.0,1.0,-246.94323398453207,119.04374347756738
0.4,5.770252120286774,low,52,1.0,1.0,1.0,1.0,-251.74721585279352,121.3469575015317
0.4,5.770252120286774,low,53,1.0,1.0,1.0,1.0,-256.6214116579458,123.70971241955843
0.4,5.770252120286774,low,54,1.0,1.0,1.0,1.0,-261.48059408334177,126.02593809959087
0.4,5.770252120286774,low,55,1.0,1.0,1.0,1.0,-266.27064161824154,128.3340360814749
0.4,5.770252120286774,low,56,1.0,1.0,1.0,1.0,-271.0688679643864,130.68250059304413
0.4,5.770252120286774,low,57,1.0,1.0,1.0,1.0,-275.87208350135086,132.96457648290937
0.4,5.770252120286774,low,58,1.0,1.0,1.0,1.0,-280.6598525573203,135.28467254852205
0.4,5.770252120286774,low,59,1.0,1.0,1.0,1.0,-285.67252939307616,137.60178623892455
0.4,5.770252120286774,low,60,1.0,1.0,1.0,1.0,-290.34309017931025,139.9251579749738
0.4,5.770252120286774,low,61,1.0,1.0,1.0,1.0,-295.16778947936535,142.2775862615772
0.4,5.770252120286774,low,62,1.0,1.0,1.0,1.0,-299.9315123641159,144.62371461808158
0.4,5.770252120286774,low,63,1.0,1.0,1.0,1.0,-304.7356497953148,146.94333712835726
0.4,5.770252120286774,low,64,1.0,1.0,1.0,1.0,-309.7554834405273,149.21469573413992
0.4,5.770252120286774,low,65,1.0,1.0,1.0,1.0,-314.42576971080143,151.58508463231652
0.4,5.770252120286774,low,66,1.0,1.0,1.0,1.0,-319.3351643726631,153.8957594363238
0.4,5.770252120286774,low,67,1.0,1.0,1.0,1.0,-324.1289491638177,156.217199918144
0.4,5.770252120286774,low,68,1.0,1.0,1.0,1.0,-329.00418708489775,158.56459856971227
0.4,5.770252120286774,low,69,1.0,1.0,1.0,1.0,-333.7305003456522,160.90531519811208
0.4,5.770252120286774,low,70,1.0,1.0,1.0,1.0,-338.6264442995762,163.19385493425415
0.4,5.770252120286774,low,71,1.0,1.0,1.0,1.0,-343.49370795710064,165.48839988582853
0.4,5.770252120286774,low,72,1.0,1.0,1.0,1.0,-348.4711788455172,167.8090181527415
0.4,5.770252120286774,low,73,1.0,1.0,1.0,1.0,-353.1857603011429,170.1747877470023
0.4,5.770252120286774,low,74,1.0,1.0,1.0,1.0,-358.108620030553,172.47175457279087
0.4,5.770252120286774,low,75,1.0,1.0,1.0,1.0,-362.8356167918955,174.80543374237715
0.4,5.770252120286774,low,76,1.0,1.0,1.0,1.0,-367.62870358623184,177.12435558106955
0.4,5.770252120286774,low,77,1.0,1.0,1.0,1.0,-372.4322406357113,179.48480466980266
0.4,5.770252120286774,low,78,1.0,1.0,1.0,1.0,-377.1840343845057,181.78032374418552
0.4,5.770252120286774,low,79,1.0,1.0,1.0,1.0,-382.1214147671395,184.0846101820109
0.4,5.770252120286774,low,80,1.0,1.0,1.0,1.0,-386.9452185999129,186.45096085168194
0.4,5.770252120286774,low,81,1.0,1.0,1.0,1.0,-391.77534977182626,188.71938409751732
0.4,5.770252120286774,low,82,1.0,1.0,1.0,1.0,-396.52108379609433,191.07344959672596
0.4,5.770252120286774,low,83,1.0,1.0,1.0,1.0,-401.334626904004,193.40818590330008
0.4,5.770252120286774,low,84,1.0,1.0,1.0,1.0,-406.16330730576317,195.7458251130067
0.4,5.770252120286774,low,85,1.0,1.0,1.0,1.0,-411.1133306217392,198.07722476477016
0.4,5.770252120286774,low,86,1.0,1.0,1.0,1.0,-415.8473778364192,200.4300281394021
0.4,5.770252120286774,low,87,1.0,1.0,1.0,1.0,-420.5901671905036,202.73953847598779
0.4,5.770252120286774,low,88,1.0,1.0,1.0,1.0,-425.63945576418405,205.0865320961594
0.4,5.770252120286774,low,89,1.0,1.0,1.0,1.0,-430.4865634454917,207.39811344930746
0.4,5.770252120286774,low,90,1.0,1.0,1.0,1.0,-435.29624586230784,209.74961162324044
0.4,5.770252120286774,low,91,1.0,1.0,1.0,1.0,-439.97104445022546,212.08666315751753
0.4,5.770252120286774,low,92,1.0,1.0,1.0,1.0,-444.92568509229034,214.39601734341977
0.4,5.770252120286774,low,93,1.0,1.0,1.0,1.0,-449.71498557610494,216.71135430204617
0.4,5.770252120286774,low,94,1.0,1.0,1.0,1.0,-454.53668921744645,219.06982461098522
0.4,5.770252120286774,low,95,1.0,1.0,1.0,1.0,-459.5141397090764,221.38686656063595
0.4,5.770252120286774,low,96,1.0,1.0,1.0,1.0,-464.305576847647,223.6497759250259
0.4,5.770252120286774,low,97,1.0,1.0,1.0,1.0,-469.2523727868794,226.0191123919644
0.4,5.770252120286774,low,98,1.0,1.0,1.0,1.0,-473.98621704051106,228.37189317205633
0.4,5.770252120286774,low,99,1.0,1.0,1.0,1.0,-478.8017883200946,230.68905932597073
0.4,5.770252120286774,low,100,1.0,1.0,1.0,1.0,-483.6356225170981,233.0179628015311
