mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,22.357584689678486,mid,1,0.87145,0.96535,0.9184,0.87145,-5.377199446791554,2.646190961411343
0.5,22.357584689678486,mid,2,0.96975,0.9839,0.976825,0.96975,-10.754398893583108,4.94060560627805
0.5,22.357584689678486,mid,3,0.99015,0.9917,0.9909250000000001,0.99015,-12.446448836947326,7.237455048053285
0.5,22.357584689678486,mid,4,0.99515,0.99725,0.9962,0.99515,-16.747413619627153,9.587906283497599
0.5,22.357584689678486,mid,5,0.9984,0.99905,0.998725,0.9984,-20.63666674972167,11.89352637141371
0.5,22.357584689678486,mid,6,0.99945,0.99965,0.9995499999999999,0.99945,-24.962860005006256,14.200191217512838
0.5,22.357584689678486,mid,7,0.99965,0.99985,0.99975,0.99965,-29.19386245657448,16.531500898888527
0.5,22.357584689678486,mid,8,0.9999,0.9999,0.9999,0.9999,-33.083115586668995,18.823607162167658
0.5,22.357584689678486,mid,9,0.99995,1.0,0.9999750000000001,0.99995,-37.25004716170422,21.136055169081313
0.5,22.357584689678486,mid,10,0.99995,1.0,0.9999750000000001,0.99995,-41.01854657339922,23.424939330892187
0.5,22.357584689678486,mid,11,1.0,1.0,1.0,1.0,-45.13028631403081,25.770788506657354
0.5,22.357584689678486,mid,12,1.0,1.0,1.0,1.0,-49.287971980459645,28.061461672330207
0.5,22.357584689678486,mid,13,1.0,1.0,1.0,1.0,-53.32171629409555,30.360566241727618
0.5,22.357584689678486,mid,14,1.0,1.0,1.0,1.0,-57.27542006617455,32.702413549929375
0.5,22.357584689678486,mid,15,1.0,1.0,1.0,1.0,-61.30916437981045,35.00028828976037
0.5,22.357584689678486,mid,16,1.0,1.0,1.0,1.0,-65.41061784900188,37.29590044010413
0.5,22.357584689678486,mid,17,1.0,1.0,1.0,1.0,-69.40718833569916,39.572634019601885
0.5,22.357584689678486,mid,18,1.0,1.0,1.0,1.0,-73.44985845207856,41.900212672630936
0.5,22.357584689678486,mid,19,1.0,1.0,1.0,1.0,-77.57229941711914,44.18721679911664
0.5,22.357584689678486,mid,20,1.0,1.0,1.0,1.0,-81.60604373075505,46.446110161064865
0.5,22.357584689678486,mid,21,1.0,1.0,1.0,1.0,-85.60724929587491,48.76558100265332
0.5,22.357584689678486,mid,22,1.0,1.0,1.0,1.0,-89.65479047193739,51.023637642765834
0.5,22.357584689678486,mid,23,1.0,1.0,1.0,1.0,-93.73326864408014,53.3499913416197
0.5,22.357584689678486,mid,24,1.0,1.0,1.0,1.0,-97.84056006500154,55.64174799022007
0.5,22.357584689678486,mid,25,1.0,1.0,1.0,1.0,-101.9014849204947,57.976480766151695
0.5,22.357584689678486,mid,26,1.0,1.0,1.0,1.0,-105.97633479811962,60.28610685879641
0.5,22.357584689678486,mid,27,1.0,1.0,1.0,1.0,-109.94412058499002,62.57338857896089
0.5,22.357584689678486,mid,28,1.0,1.0,1.0,1.0,-114.05559518954362,64.88142976612376
0.5,22.357584689678486,mid,29,1.0,1.0,1.0,1.0,-118.11326126009445,67.19695521817376
0.5,22.357584689678486,mid,30,1.0,1.0,1.0,1.0,-122.08284391069711,69.51775774555885
0.5,22.357584689678486,mid,31,1.0,1.0,1.0,1.0,-126.11950750235198,71.78542539203691
0.5,22.357584689678486,mid,32,1.0,1.0,1.0,1.0,-130.17284520135894,74.08837277832802
0.5,22.357584689678486,mid,33,1.0,1.0,1.0,1.0,-134.2750998699216,76.40477932753339
0.5,22.357584689678486,mid,34,1.0,1.0,1.0,1.0,-138.25972977103078,78.71751423941618
0.5,22.357584689678486,mid,35,1.0,1.0,1.0,1.0,-142.46124736464327,81.00117453754856
0.5,22.357584689678486,mid,36,1.0,1.0,1.0,1.0,-146.39047064307556,83.33829399850818
0.5,22.357584689678486,mid,37,1.0,1.0,1.0,1.0,-150.33470767497704,85.63847410998196
0.5,22.357584689678486,mid,38,1.0,1.0,1.0,1.0,-154.43248410134248,87.90944790235815
0.5,22.357584689678486,mid,39,1.0,1.0,1.0,1.0,-158.36430452723624,90.24746369902357
0.5,22.357584689678486,mid,40,1.0,1.0,1.0,1.0,-162.44190210603048,92.51822372885567
0.5,22.357584689678486,mid,41,1.0,1.0,1.0,1.0,-166.6741673330659,94.78389087500587
0.5,22.357584689678486,mid,42,1.0,1.0,1.0,1.0,-170.54368635623746,97.12311101744227
0.5,22.357584689678486,mid,43,1.0,1.0,1.0,1.0,-174.5393786038761,99.38029830002338
0.5,22.357584689678486,mid,44,1.0,1.0,1.0,1.0,-178.56870277677433,101.7023327053632
0.5,22.357584689678486,mid,45,1.0,1.0,1.0,1.0,-182.65192324228838,103.99665862682971
0.5,22.357584689678486,mid,46,1.0,1.0,1.0,1.0,-186.71734476087252,106.31013373593453
0.5,22.357584689678486,mid,47,1.0,1.0,1.0,1.0,-190.74686779224683,108.559416751468
0.5,22.357584689678486,mid,48,1.0,1.0,1.0,1.0,-194.82624221355564,110.88903586549068
0.5,22.357584689678486,mid,49,1.0,1.0,1.0,1.0,-198.8163060326584,113.2394258038934
0.5,22.357584689678486,mid,50,1.0,1.0,1.0,1.0,-202.75346157712644,115.56270440163752
0.5,22.357584689678486,mid,51,1.0,1.0,1.0,1.0,-206.76743948540295,117.80521136627581
0.5,22.357584689678486,mid,52,1.0,1.0,1.0,1.0,-210.72525281990556,120.12104198454676
0.5,22.357584689678486,mid,53,1.0,1.0,1.0,1.0,-214.8557554154299,122.3995905711894
0.5,22.357584689678486,mid,54,1.0,1.0,1.0,1.0,-218.97422034308036,124.72357853080823
0.5,22.357584689678486,mid,55,1.0,1.0,1.0,1.0,-222.89604348361877,127.01406480520578
0.5,22.357584689678486,mid,56,1.0,1.0,1.0,1.0,-226.98972035335842,129.26078287371175
0.5,22.357584689678486,mid,57,1.0,1.0,1.0,1.0,-231.08175273399272,131.57865122908703
0.5,22.357584689678486,mid,58,1.0,1.0,1.0,1.0,-235.08809667063747,133.8714039479051
0.5,22.357584689678486,mid,59,1.0,1.0,1.0,1.0,-239.17134971999803,136.1993372215644
0.5,22.357584689678486,mid,60,1.0,1.0,1.0,1.0,-243.19317783611828,138.49436233932408
0.5,22.357584689678486,mid,61,1.0,1.0,1.0,1.0,-247.21856118880422,140.83662181215033
0.5,22.357584689678486,mid,62,1.0,1.0,1.0,1.0,-251.24412605552743,143.13449190928065
0.5,22.357584689678486,mid,63,1.0,1.0,1.0,1.0,-255.24472157485872,145.41495210926456
0.5,22.357584689678486,mid,64,1.0,1.0,1.0,1.0,-259.32476501029316,147.7030750071259
0.5,22.357584689678486,mid,65,1.0,1.0,1.0,1.0,-263.26414624551796,150.01036172771842
0.5,22.357584689678486,mid,66,1.0,1.0,1.0,1.0,-267.3528824314234,152.31257977711982
0.5,22.357584689678486,mid,67,1.0,1.0,1.0,1.0,-271.37517877845085,154.6096163654641
0.5,22.357584689678486,mid,68,1.0,1.0,1.0,1.0,-275.48845959059383,156.86704098125537
0.5,22.357584689678486,mid,69,1.0,1.0,1.0,1.0,-279.37947745728854,159.17055876031753
0.5,22.357584689678486,mid,70,1.0,1.0,1.0,1.0,-283.4283646698756,161.50041299864705
0.5,22.357584689678486,mid,71,1.0,1.0,1.0,1.0,-287.4434175442957,163.86228690029634
0.5,22.357584689678486,mid,72,1.0,1.0,1.0,1.0,-291.445366040457,166.11809722295192
0.5,22.357584689678486,mid,73,1.0,1.0,1.0,1.0,-295.4504963780472,168.44335306234308
0.5,22.357584689678486,mid,74,1.0,1.0,1.0,1.0,-299.441802965928,170.76885232988195
0.5,22.357584689678486,mid,75,1.0,1.0,1.0,1.0,-303.51681869377876,173.1038369091371
0.5,22.357584689678486,mid,76,1.0,1.0,1.0,1.0,-307.65376400534154,175.4079955593482
0.5,22.357584689678486,mid,77,1.0,1.0,1.0,1.0,-311.75210154096453,177.72084955610904
0.5,22.357584689678486,mid,78,1.0,1.0,1.0,1.0,-315.71457351430087,179.9966751889042
0.5,22.357584689678486,mid,79,1.0,1.0,1.0,1.0,-319.7376672549274,182.25734657274577
0.5,22.357584689678486,mid,80,1.0,1.0,1.0,1.0,-323.7159012644845,184.57773088753228
0.5,22.357584689678486,mid,81,1.0,1.0,1.0,1.0,-327.7788152003919,186.84785329239742
0.5,22.357584689678486,mid,82,1.0,1.0,1.0,1.0,-331.7652312282793,189.1370535600663
0.5,22.357584689678486,mid,83,1.0,1.0,1.0,1.0,-335.8439812281754,191.4291432772153
0.5,22.357584689678486,mid,84,1.0,1.0,1.0,1.0,-339.97269191965205,193.72730290260102
0.5,22.357584689678486,mid,85,1.0,1.0,1.0,1.0,-343.9701248081137,196.0735114001365
0.5,22.357584689678486,mid,86,1.0,1.0,1.0,1.0,-348.1394428490187,198.3768001894337
0.5,22.357584689678486,mid,87,1.0,1.0,1.0,1.0,-352.0917193793896,200.64930020155447
0.5,22.357584689678486,mid,88,1.0,1.0,1.0,1.0,-356.25687510050204,202.97307654609511
0.5,22.357584689678486,mid,89,1.0,1.0,1.0,1.0,-360.2634828484064,205.27749053201612
0.5,22.357584689678486,mid,90,1.0,1.0,1.0,1.0,-364.2865876148875,207.54596332165107
0.5,22.357584689678486,mid,91,1.0,1.0,1.0,1.0,-368.34054637774466,209.88618519652454
0.5,22.357584689678486,mid,92,1.0,1.0,1.0,1.0,-372.3280039070215,212.18325255834347
0.5,22.357584689678486,mid,93,1.0,1.0,1.0,1.0,-376.20574231154217,214.48201076798017
0.5,22.357584689678486,mid,94,1.0,1.0,1.0,1.0,-380.2485670349495,216.8168794535274
0.5,22.357584689678486,mid,95,1.0,1.0,1.0,1.0,-384.26663711937573,219.03714106447788
0.5,22.357584689678486,mid,96,1.0,1.0,1.0,1.0,-388.410947134034,221.3434847131432
0.5,22.357584689678486,mid,97,1.0,1.0,1.0,1.0,-392.3304612630873,223.6573115036377
0.5,22.357584689678486,mid,98,1.0,1.0,1.0,1.0,-396.3122990941573,226.0177615026347
0.5,22.357584689678486,mid,99,1.0,1.0,1.0,1.0,-400.345057343167,228.20853896099533
0.5,22.357584689678486,mid,100,1.0,1.0,1.0,1.0,-404.3510573753886,230.496615494884
