mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.3,169.5515389323684,high,1,0.9277,0.9777,0.9527,0.9277,-4.738248964779929,3.366324493029522
0.3,169.5515389323684,high,2,0.9912,0.98365,0.987425,0.98365,-9.476497929559859,6.3387282343195395
0.3,169.5515389323684,high,3,0.9942,0.99645,0.995325,0.9942,-14.214746894339788,9.323099464249145
0.3,169.5515389323684,high,4,0.9986,0.9992,0.9989,0.9986,-18.952995859119717,12.349120401843162
0.3,169.5515389323684,high,5,0.9997,0.99985,0.9997750000000001,0.9997,-23.691244823899645,15.353788594780585
0.3,169.5515389323684,high,6,0.9999,1.0,0.99995,0.9999,-28.429493788679572,18.378394744312192
0.3,169.5515389323684,high,7,1.0,1.0,1.0,1.0,-28.884809824153578,21.38642801883345
0.3,169.5515389323684,high,8,1.0,0.99995,0.9999750000000001,0.99995,-33.623058788933506,24.38363167232827
0.3,169.5515389323684,high,9,1.0,1.0,1.0,1.0,-37.3711298172001,27.39196895726744
0.3,169.5515389323684,high,10,1.0,1.0,1.0,1.0,-42.10937878198003,30.39091908081148
0.3,169.5515389323684,high,11,1.0,1.0,1.0,1.0,-46.080774002414124,33.360499236774366
0.3,169.5515389323684,high,12,1.0,1.0,1.0,1.0,-50.81902296719405,36.39554314329993
0.3,169.5515389323684,high,13,1.0,1.0,1.0,1.0,-54.88413922550337,39.37464232359951
0.3,169.5515389323684,high,14,1.0,1.0,1.0,1.0,-59.07531965312287,42.36784230584347
0.3,169.5515389323684,high,15,1.0,1.0,1.0,1.0,-63.363081765628976,45.37941482198699
0.3,169.5515389323684,high,16,1.0,1.0,1.0,1.0,-67.37010651929431,48.37965920379257
0.3,169.5515389323684,high,17,1.0,1.0,1.0,1.0,-71.830056817115,51.34142656579909
0.3,169.5515389323684,high,18,1.0,1.0,1.0,1.0,-74.9655838265677,54.305817402452504
0.3,169.5515389323684,high,19,1.0,1.0,1.0,1.0,-79.48050859918011,57.346572219330724
0.3,169.5515389323684,high,20,1.0,1.0,1.0,1.0,-83.45190381961422,60.34188665986338
0.3,169.5515389323684,high,21,1.0,1.0,1.0,1.0,-87.51702007792353,63.2786552841617
0.3,169.5515389323684,high,22,1.0,1.0,1.0,1.0,-91.70820050554303,66.28484847984328
0.3,169.5515389323684,high,23,1.0,1.0,1.0,1.0,-96.08811575424515,69.27537637984435
0.3,169.5515389323684,high,24,1.0,1.0,1.0,1.0,-100.34029083108956,72.25840568425693
0.3,169.5515389323684,high,25,1.0,1.0,1.0,1.0,-104.48296094906638,75.24828480419305
0.3,169.5515389323684,high,26,1.0,1.0,1.0,1.0,-108.58864261550119,78.24743672190422
0.3,169.5515389323684,high,27,1.0,1.0,1.0,1.0,-112.6537588738105,81.2585863505629
0.3,169.5515389323684,high,28,1.0,1.0,1.0,1.0,-116.84493930143,84.20411790338683
0.3,169.5515389323684,high,29,1.0,1.0,1.0,1.0,-120.82303363681432,87.224855208134
0.3,169.5515389323684,high,30,1.0,1.0,1.0,1.0,-125.00724252446474,90.23207796015427
0.3,169.5515389323684,high,31,1.0,1.0,1.0,1.0,-129.17659034560046,93.173805288845
0.3,169.5515389323684,high,32,1.0,1.0,1.0,1.0,-133.36709243524922,96.18135281252097
0.3,169.5515389323684,high,33,1.0,1.0,1.0,1.0,-137.47345243965475,99.19660922837845
0.3,169.5515389323684,high,34,1.0,1.0,1.0,1.0,-141.6625576393914,102.22569121471844
0.3,169.5515389323684,high,35,1.0,1.0,1.0,1.0,-145.8187940878552,105.19932534042786
