mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,24.98814290264955,mid,66,1.0,1.0,1.0,1.0,-293.97904035575175,171.57634704262986
0.4,24.98814290264955,mid,67,1.0,1.0,1.0,1.0,-298.46279320258793,174.18246806435448
0.4,24.98814290264955,mid,68,1.0,1.0,1.0,1.0,-302.8834277209853,176.78354878359283
0.4,24.98814290264955,mid,69,1.0,1.0,1.0,1.0,-307.28120640919104,179.37521592943608
0.4,24.98814290264955,mid,70,1.0,1.0,1.0,1.0,-311.7417488753522,181.95681750735042
0.4,24.98814290264955,mid,71,1.0,1.0,1.0,1.0,-316.2070035277724,184.58806544412013
0.4,24.98814290264955,mid,72,1.0,1.0,1.0,1.0,-320.64744490634746,187.12594788305262
0.4,24.98814290264955,mid,73,1.0,1.0,1.0,1.0,-324.9987049126986,189.75310242439815
0.4,24.98814290264955,mid,74,1.0,1.0,1.0,1.0,-329.49266191434685,192.37639610335077
0.4,24.98814290264955,mid,75,1.0,1.0,1.0,1.0,-333.9469043276635,194.94660800037582
0.4,24.98814290264955,mid,76,1.0,1.0,1.0,1.0,-338.34466802783925,197.51356936064403
0.4,24.98814290264955,mid,77,1.0,1.0,1.0,1.0,-342.8453156606528,200.1560007671811
0.4,24.98814290264955,mid,78,1.0,1.0,1.0,1.0,-347.32032466023156,202.74024370396302
0.4,24.98814290264955,mid,79,1.0,1.0,1.0,1.0,-351.72933794626397,205.3685472016304
0.4,24.98814290264955,mid,80,1.0,1.0,1.0,1.0,-356.1651578801875,207.96207540189562
0.4,24.98814290264955,mid,81,1.0,1.0,1.0,1.0,-360.6710160504823,210.4844266081974
0.4,24.98814290264955,mid,82,1.0,1.0,1.0,1.0,-365.0816075253165,213.10169438195356
0.4,24.98814290264955,mid,83,1.0,1.0,1.0,1.0,-369.66176290638936,215.72554886788768
0.4,24.98814290264955,mid,84,1.0,1.0,1.0,1.0,-374.07238880848575,218.32232271836145
0.4,24.98814290264955,mid,85,1.0,1.0,1.0,1.0,-378.39827925238626,220.89084730099455
0.4,24.98814290264955,mid,86,1.0,1.0,1.0,1.0,-382.85560703302116,223.48997824202004
0.4,24.98814290264955,mid,87,1.0,1.0,1.0,1.0,-387.28972003170816,226.10767753833682
0.4,24.98814290264955,mid,88,1.0,1.0,1.0,1.0,-391.76034718730443,228.70053939332058
0.4,24.98814290264955,mid,89,1.0,1.0,1.0,1.0,-396.16180031609224,231.30895320992659
0.4,24.98814290264955,mid,90,1.0,1.0,1.0,1.0,-400.59882510664784,233.88732124750314
0.4,24.98814290264955,mid,91,1.0,1.0,1.0,1.0,-405.1147341653427,236.4469962857375
0.4,24.98814290264955,mid,92,1.0,1.0,1.0,1.0,-409.51035332118033,239.02385126647988
0.4,24.98814290264955,mid,93,1.0,1.0,1.0,1.0,-413.94680751997555,241.65413744417316
0.4,24.98814290264955,mid,94,1.0,1.0,1.0,1.0,-418.48782665110537,244.22412019992464
0.4,24.98814290264955,mid,95,1.0,1.0,1.0,1.0,-422.9327924345306,246.80733838236227
0.4,24.98814290264955,mid,96,1.0,1.0,1.0,1.0,-427.2698971103306,249.3991934635814
0.4,24.98814290264955,mid,97,1.0,1.0,1.0,1.0,-431.69649117415844,252.0033996211826
0.4,24.98814290264955,mid,98,1.0,1.0,1.0,1.0,-436.13851332076604,254.65761013161097
0.4,24.98814290264955,mid,99,1.0,1.0,1.0,1.0,-440.46340827912405,257.17656596564416
0.4,24.98814290264955,mid,100,1.0,1.0,1.0,1.0,-444.9746485013427,259.8036140690161
