mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,74.09498060071857,high,1,0.881,0.96295,0.921975,0.881,-4.626661744481625,2.7252463103897555
0.5,74.09498060071857,high,2,0.9729,0.9774,0.97515,0.9729,-9.25332348896325,5.0987407782250465
0.5,74.09498060071857,high,3,0.98695,0.99105,0.989,0.98695,-12.130672509933591,7.452669539251737
0.5,74.09498060071857,high,4,0.99585,0.99765,0.99675,0.99585,-14.417061630449593,9.823721722173303
0.5,74.09498060071857,high,5,0.9982,0.99875,0.998475,0.9982,-18.2320061627063,12.168910159365943
0.5,74.09498060071857,high,6,0.99935,0.9996,0.999475,0.99935,-21.730906837921545,14.536216898775567
0.5,74.09498060071857,high,7,0.99955,0.9998,0.9996750000000001,0.99955,-25.386475999054454,16.922776663954966
0.5,74.09498060071857,high,8,0.9999,0.99995,0.999925,0.9999,-29.14372501115893,19.29015299546773
0.5,74.09498060071857,high,9,0.9999,0.99995,0.999925,0.9999,-32.649067793155886,21.661439849009735
0.5,74.09498060071857,high,10,0.99995,1.0,0.9999750000000001,0.99995,-36.05677587615656,23.997394775297984
0.5,74.09498060071857,high,11,1.0,1.0,1.0,1.0,-39.525084797581236,26.344372401093068
0.5,74.09498060071857,high,12,1.0,1.0,1.0,1.0,-43.091293160420264,28.708798254422277
0.5,74.09498060071857,high,13,1.0,1.0,1.0,1.0,-46.67443840220696,31.050035624291905
0.5,74.09498060071857,high,14,1.0,1.0,1.0,1.0,-50.27485681509483,33.40612446451705
0.5,74.09498060071857,high,15,1.0,1.0,1.0,1.0,-53.80710343875978,35.800486756569114
0.5,74.09498060071857,high,16,1.0,1.0,1.0,1.0,-57.351808977525934,38.143905280695925
0.5,74.09498060071857,high,17,1.0,1.0,1.0,1.0,-60.912892813180676,40.50784232239532
0.5,74.09498060071857,high,18,1.0,1.0,1.0,1.0,-64.46818166471931,42.852538659928825
0.5,74.09498060071857,high,19,1.0,1.0,1.0,1.0,-68.03158447879396,45.223376297553166
0.5,74.09498060071857,high,20,1.0,1.0,1.0,1.0,-71.56405241129342,47.58678246040316
0.5,74.09498060071857,high,21,1.0,1.0,1.0,1.0,-75.06219958337209,49.913937484488464
0.5,74.09498060071857,high,22,1.0,1.0,1.0,1.0,-78.64921882530828,52.24544119765944
0.5,74.09498060071857,high,23,1.0,1.0,1.0,1.0,-82.16728795904895,54.548777876347756
0.5,74.09498060071857,high,24,1.0,1.0,1.0,1.0,-85.65705210435058,56.96840647874957
0.5,74.09498060071857,high,25,1.0,1.0,1.0,1.0,-89.26538727414744,59.300985748814306
0.5,74.09498060071857,high,26,1.0,1.0,1.0,1.0,-92.80131150964168,61.65570873239492
0.5,74.09498060071857,high,27,1.0,1.0,1.0,1.0,-96.31718611907802,63.98782865835191
0.5,74.09498060071857,high,28,1.0,1.0,1.0,1.0,-99.86886469514587,66.34766256940762
0.5,74.09498060071857,high,29,1.0,1.0,1.0,1.0,-103.42489834346009,68.71626321723527
0.5,74.09498060071857,high,30,1.0,1.0,1.0,1.0,-106.94536067364905,71.05011966832632
0.5,74.09498060071857,high,31,1.0,1.0,1.0,1.0,-110.5084297350316,73.40408609917728
0.5,74.09498060071857,high,32,1.0,1.0,1.0,1.0,-114.05360410452711,75.7395847243566
0.5,74.09498060071857,high,33,1.0,1.0,1.0,1.0,-117.60393850330514,78.10202341914578
0.5,74.09498060071857,high,34,1.0,1.0,1.0,1.0,-121.15958785683225,80.48016722626488
0.5,74.09498060071857,high,35,1.0,1.0,1.0,1.0,-124.69316697184162,82.82889380269887
0.5,74.09498060071857,high,36,1.0,1.0,1.0,1.0,-128.16591276335734,85.08960685818981
0.5,74.09498060071857,high,37,1.0,1.0,1.0,1.0,-131.75257454353658,87.48976630872886
0.5,74.09498060071857,high,38,1.0,1.0,1.0,1.0,-135.17940496998494,89.85756609105681
0.5,74.09498060071857,high,39,1.0,1.0,1.0,1.0,-138.79857343058222,92.19595645850484
0.5,74.09498060071857,high,40,1.0,1.0,1.0,1.0,-142.41772982388142,94.52289924761067
0.5,74.09498060071857,high,41,1.0,1.0,1.0,1.0,-145.9761539241531,96.86356681788821
0.5,74.09498060071857,high,42,1.0,1.0,1.0,1.0,-149.47005278123078,99.21851052436645
0.5,74.09498060071857,high,43,1.0,1.0,1.0,1.0,-152.9539403103343,101.60956783680368
0.5,74.09498060071857,high,44,1.0,1.0,1.0,1.0,-156.54925965866423,103.92430974774808
0.5,74.09498060071857,high,45,1.0,1.0,1.0,1.0,-160.0389726801256,106.28961352402897
0.5,74.09498060071857,high,46,1.0,1.0,1.0,1.0,-163.5980175309543,108.59482908125355
0.5,74.09498060071857,high,47,1.0,1.0,1.0,1.0,-167.17904718436938,110.9905651851083
