"mass","coupling"
7.28091931947507632e-33,3.54813389233576042e-8
7.34491203079112686e-33,3.54813389233576042e-8
7.40946718029964909e-33,3.54813389233576042e-8
7.4745897113248717e-33,3.54813389233576042e-8
7.54028461063832316e-33,3.54813389233576042e-8
7.6065569088409379e-33,3.54813389233576042e-8
7.67341168074790874e-33,3.54813389233576042e-8
7.74085404577753603e-33,3.54813389233576042e-8
7.80888916834312569e-33,3.54813389233576042e-8
7.87752225824870618e-33,3.54813389233576042e-8
7.9467585710875931e-33,3.54813389233576042e-8
8.01660340864508558e-33,3.54813389233576042e-8
8.08706211930433074e-33,3.54813389233576042e-8
8.15814009845613332e-33,3.54813389233576042e-8
8.2298427889117173e-33,3.54813389233576042e-8
8.30217568131976925e-33,3.54813389233576042e-8
8.37514431458675988e-33,3.54813389233576042e-8
8.44875427630135474e-33,3.54813389233576042e-8
8.52301120316187251e-33,3.54813389233576042e-8
8.59792078140819688e-33,3.54813389233576042e-8
8.67348874725705769e-33,3.54813389233576042e-8
8.74972088734156589e-33,3.54813389233576042e-8
8.82662303915390473e-33,3.54813389233576042e-8
8.90420109149261566e-33,3.54813389233576042e-8
8.98246098491346796e-33,3.54813389233576042e-8
9.06140871218428105e-33,3.54813389233576042e-8
9.14105031874411813e-33,3.54813389233576042e-8
9.22139190316577413e-33,3.54813389233576042e-8
9.30243961762307293e-33,3.54813389233576042e-8
9.38419966836181742e-33,3.54813389233576042e-8
9.46667831617533868e-33,3.54813389233576042e-8
9.54988187688346436e-33,3.54813389233576042e-8
9.63381672181645943e-33,3.54813389233576042e-8
9.71848927830274613e-33,3.54813389233576042e-8
9.80390603016140967e-33,3.54813389233576042e-8
9.89007351819821422e-33,3.54813389233576042e-8
9.97699834070678079e-33,3.54813389233576042e-8
1.00646871539737001e-32,3.54813389233576042e-8
1.0153146672788562e-32,3.54813389233576042e-8
1.02423836709576494e-32,3.54813389233576042e-8
1.03324049818229747e-32,3.54813389233576042e-8
1.04232174987853737e-32,3.54813389233576042e-8
1.0514828175832715e-32,3.54813389233576042e-8
1.06072440280718851e-32,3.54813389233576042e-8
1.07004721322663195e-32,3.54813389233576042e-8
1.07945196273778192e-32,3.54813389233576042e-8
1.08893937151131275e-32,3.54813389233576042e-8
1.09851016604757572e-32,3.54813389233576042e-8
1.10816507923217847e-32,3.54813389233576042e-8
1.11790485039214029e-32,3.54813389233576042e-8
1.12773022535248891e-32,3.54813389233576042e-8
1.13764195649340881e-32,3.54813389233576042e-8
1.14764080280779946e-32,3.54813389233576042e-8
1.15772752995943254e-32,3.54813389233576042e-8
1.16790291034156392e-32,3.54813389233576042e-8
1.17816772313611772e-32,3.54813389233576042e-8
1.18852275437329577e-32,3.54813389233576042e-8
1.19896879699180538e-32,3.54813389233576042e-8
1.20950665089956e-32,3.54813389233576042e-8
1.22013712303497132e-32,3.54813389233576042e-8
1.23086102742868209e-32,3.54813389233576042e-8
1.24167918526593978e-32,3.54813389233576042e-8
1.25259242494945891e-32,3.54813389233576042e-8
1.26360158216289718e-32,3.54813389233576042e-8
1.27470749993478705e-32,3.54813389233576042e-8
1.28591102870313099e-32,3.54813389233576042e-8
1.29721302638051461e-32,3.54813389233576042e-8
1.30861435841978983e-32,3.54813389233576042e-8
1.32011589788039103e-32,3.54813389233576042e-8
1.3317185254951245e-32,3.54813389233576042e-8
1.34342312973764314e-32,3.54813389233576042e-8
1.35523060689051518e-32,3.54813389233576042e-8
1.36714186111378976e-32,3.54813389233576042e-8
1.37915780451427898e-32,3.54813389233576042e-8
1.39127935721539072e-32,3.54813389233576042e-8
1.40350744742757551e-32,3.54813389233576042e-8
1.41584301151945091e-32,3.54813389233576042e-8
