mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.75,17.326058936078283,mid,0,0.75,2.633061536419896,0.0005546515861297011,0.0044341880795160035,2.078759662973709
0.75,17.326058936078283,mid,1,2.633061536419896,3.3848619282541277,0.0019058094188644363,0.002342202738727985,0.20618501779238918
0.75,17.326058936078283,mid,2,3.3848619282541277,4.933565310603892,0.01513609389620438,0.0022255511674973867,-1.917077615121265
0.75,17.326058936078283,mid,3,4.933565310603892,22.265916520557816,0.5899770907251667,0.0017024423310135924,-5.848019821518457
0.75,17.326058936078283,mid,4,22.265916520557816,25.24530087651988,0.0637922004498987,0.0038141107280719845,-2.81692339411292
0.75,17.326058936078283,mid,5,25.24530087651988,28.62335425346548,0.05708103413715805,0.009927415818159747,-1.749171705448102
0.75,17.326058936078283,mid,6,28.62335425346548,32.4534222319921,0.05072071435098892,0.021106181304584522,-0.8767684438333517
0.75,17.326058936078283,mid,7,32.4534222319921,36.79598852187087,0.04428767965289211,0.037489931073489996,-0.16663413448241363
0.75,17.326058936078283,mid,8,36.79598852187087,41.71963010936189,0.037689286817456154,0.056789370046162496,0.4099732763663287
0.75,17.326058936078283,mid,9,41.71963010936189,47.30210021202276,0.03207119714821742,0.0774326462642189,0.8814501357957748
0.75,17.326058936078283,mid,10,47.30210021202276,53.63155614282764,0.026006513083212775,0.09740161157709204,1.3204957466263583
0.75,17.326058936078283,mid,11,53.63155614282764,60.80795147379508,0.0212795334467348,0.111295564730021,1.65444366806458
0.75,17.326058936078283,mid,12,60.80795147379508,68.94461448390986,0.016435042075427446,0.11782100031334834,1.9697507590162942
0.75,17.326058936078283,mid,13,68.94461448390986,78.17003781788945,0.012273122822023886,0.11476150829532213,2.2354443990038737
0.75,17.326058936078283,mid,14,78.17003781788945,88.62990761774932,0.009337185882356776,0.10179177973817073,2.3889244422727884
0.75,17.326058936078283,mid,15,88.62990761774932,100.48940417082771,0.0069250378073198345,0.08461278137125584,2.502941823639954
0.75,17.326058936078283,mid,16,100.48940417082771,113.93581040567035,0.004879745711699279,0.06313216579784649,2.5601372884935083
0.75,17.326058936078283,mid,17,113.93581040567035,129.18146942864817,0.0035824771601924324,0.042944318869339075,2.483849861240316
0.75,17.326058936078283,mid,18,129.18146942864817,146.4671378061682,0.0022073594209965548,0.026109422379919377,2.4704992908844376
0.75,17.326058936078283,mid,19,146.4671378061682,166.06578754687547,0.0014856279245763894,0.013864415896956913,2.233488022587718
0.75,17.326058936078283,mid,20,166.06578754687547,188.28691682403147,0.0009366912061429221,0.006133098361979028,1.8791016716026026
0.75,17.326058936078283,mid,21,188.28691682403147,213.48143751218313,0.0006571526875613579,0.0021208520170462736,1.1716567891186245
0.75,17.326058936078283,mid,22,213.48143751218313,242.0472167211748,0.0004026234234933976,0.0006028414246671256,0.4036524927346764
0.75,17.326058936078283,mid,23,242.0472167211748,400.0,0.00037612916528553206,0.0001445996755930599,-0.9559635428503593
