mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.75,33.85404806955476,high,0,0.75,2.633061536419896,0.0008972206295526899,0.008694893954321482,2.271189434904758
0.75,33.85404806955476,high,1,2.633061536419896,3.3848619282541277,0.0026007366979812914,0.0034734626463407622,0.28935722692641247
0.75,33.85404806955476,high,2,3.3848619282541277,4.933565310603892,0.01855972579259399,0.0029224241514924517,-1.8485804924116913
0.75,33.85404806955476,high,3,4.933565310603892,22.265916520557816,0.6040046438004681,0.0018207982106805574,-5.804306904077829
0.75,33.85404806955476,high,4,22.265916520557816,25.24530087651988,0.061818993011539744,0.0039055309319082823,-2.761816911405153
0.75,33.85404806955476,high,5,25.24530087651988,28.62335425346548,0.05498779251579775,0.010127517568204856,-1.6918549755425305
0.75,33.85404806955476,high,6,28.62335425346548,32.4534222319921,0.04859913661422993,0.02139501312667889,-0.8204479022011921
0.75,33.85404806955476,high,7,32.4534222319921,36.79598852187087,0.042235250256466406,0.03781085333970124,-0.1106589996936903
0.75,33.85404806955476,high,8,36.79598852187087,41.71963010936189,0.0357971799854511,0.05707713194437708,0.4665344261540671
0.75,33.85404806955476,high,9,41.71963010936189,47.30210021202276,0.03034971935332678,0.07753822230377566,0.9379837353416461
0.75,33.85404806955476,high,10,47.30210021202276,53.63155614282764,0.024532311055300442,0.09720842862589395,1.3768663547081093
0.75,33.85404806955476,high,11,53.63155614282764,60.80795147379508,0.02001631002891805,0.11077236945717787,1.7109299274251106
0.75,33.85404806955476,high,12,60.80795147379508,68.94461448390986,0.015420461129094065,0.11694171893055037,2.0259804095931155
0.75,33.85404806955476,high,13,68.94461448390986,78.17003781788945,0.011490243999483866,0.11367888426681308,2.29187934160994
0.75,33.85404806955476,high,14,78.17003781788945,88.62990761774932,0.008724672537305541,0.10060330978255254,2.445030221704166
0.75,33.85404806955476,high,15,88.62990761774932,100.48940417082771,0.00645976133892623,0.08348254241645933,2.5590451644678747
0.75,33.85404806955476,high,16,100.48940417082771,113.93581040567035,0.004545069987012061,0.06219944850290577,2.6163030069996513
0.75,33.85404806955476,high,17,113.93581040567035,129.18146942864817,0.003332339320338355,0.042253206455965656,2.5400056874165693
0.75,33.85404806955476,high,18,129.18146942864817,146.4671378061682,0.002050914437994603,0.025658697168987676,2.526596824054617
0.75,33.85404806955476,high,19,146.4671378061682,166.06578754687547,0.0013789390230502332,0.01360996038945244,2.2894875266630526
0.75,33.85404806955476,high,20,166.06578754687547,188.28691682403147,0.0008686723571825341,0.006015216896072444,1.9350816670983797
0.75,33.85404806955476,high,21,188.28691682403147,213.48143751218313,0.0006089728936410608,0.0020782847393220143,1.2275244308335467
0.75,33.85404806955476,high,22,213.48143751218313,242.0472167211748,0.0003728840065916989,0.000590434352051383,0.4595910589661951
0.75,33.85404806955476,high,23,242.0472167211748,400.0,0.00034804922775349213,0.00014164983831417859,-0.898985844001938
