mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.3,4.696863888674442,low,0,0.3,22.494922262841893,0.804527002041135,0.0015272897083073147,-6.2667597975408995
0.3,4.696863888674442,low,1,22.494922262841893,25.976657688501856,0.04234211760810055,0.004529977574706079,-2.23506528973168
0.3,4.696863888674442,low,2,25.976657688501856,29.99729169014488,0.0352255510353644,0.01385891508872466,-0.9328429866946436
0.3,4.696863888674442,low,3,29.99729169014488,34.64023430319652,0.028312562671834213,0.02998814728445667,0.05749659625970089
0.3,4.696863888674442,low,4,34.64023430319652,40.00180566216164,0.023391512180978413,0.05329179150243184,0.8234090844752507
0.3,4.696863888674442,low,5,40.00180566216164,46.19323420932204,0.018277570865390017,0.08157947899912599,1.4959030751185558
0.3,4.696863888674442,low,6,46.19323420932204,53.3429641836316,0.014036263296020314,0.1082932715683063,2.0431988081933037
0.3,4.696863888674442,low,7,53.3429641836316,61.59932025980484,0.010684552944482938,0.12939480973867284,2.4940692226983776
0.3,4.696863888674442,low,8,61.59932025980484,71.13358461685092,0.007662987038966685,0.137656682266256,2.8883609151434646
0.3,4.696863888674442,low,9,71.13358461685092,82.14355027135687,0.00518561460461942,0.13049050722285493,3.225412112748588
0.3,4.696863888674442,low,10,82.14355027135687,94.85762439117252,0.003724614164285612,0.11076302136396157,3.392429709997163
0.3,4.696863888674442,low,11,94.85762439117252,109.53956671476264,0.0025193260377702146,0.08378551182130525,3.5042686821561153
0.3,4.696863888674442,low,12,109.53956671476264,126.49396137707384,0.0017301410844491223,0.05680078211723988,3.491347138412798
0.3,4.696863888674442,low,13,126.49396137707384,146.07253565764043,0.0009776813837267663,0.03347360981654204,3.5333288072461775
0.3,4.696863888674442,low,14,146.07253565764043,168.68145673647828,0.0005982020101231667,0.01611053945778444,3.293300455030034
0.3,4.696863888674442,low,15,168.68145673647828,194.78975783256428,0.00037295534735332976,0.0062369279861579615,2.816784329940303
0.3,4.696863888674442,low,16,194.78975783256428,224.93906852930118,0.00022686612499381545,0.001788320072951949,2.0646718656614587
0.3,4.696863888674442,low,17,224.93906852930118,259.7548511473678,0.00012320457612753784,0.0003753240018579757,1.1139434635856325
0.3,4.696863888674442,low,18,259.7548511473678,400.0,8.127498427833118e-05,5.509240835631262e-05,-0.3888263454628554
