mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
1.0,10.661285548069365,low,0,1.0,3.314454017339987,0.00025739979007873335,0.0022734847040405824,2.1784385656910294
1.0,10.661285548069365,low,1,3.314454017339987,4.212058534714722,0.0006802807532523244,0.0026987984392858994,1.3780563450621495
1.0,10.661285548069365,low,2,4.212058534714722,4.748272094313281,0.0007398153747268868,0.0017840424011554721,0.8802364188641513
1.0,10.661285548069365,low,3,4.748272094313281,5.352747996214929,0.001368804169022927,0.0017554004859024139,0.24875953863877742
1.0,10.661285548069365,low,4,5.352747996214929,6.034176336545162,0.0025144260883440874,0.0017813245304323776,-0.3446873762159882
1.0,10.661285548069365,low,5,6.034176336545162,6.802353498851244,0.004619196902478057,0.0016962544723198249,-1.0017982905950504
1.0,10.661285548069365,low,6,6.802353498851244,7.668322989352109,0.008239129587647819,0.0013256695875196562,-1.8269770249110713
1.0,10.661285548069365,low,7,7.668322989352109,9.745021389728478,0.03381515610282409,0.0013365535013279194,-3.2308148206761884
1.0,10.661285548069365,low,8,9.745021389728478,20.000000000000004,0.30105410931049215,0.0010545491810488214,-5.6541766546832966
1.0,10.661285548069365,low,9,20.000000000000004,22.546087881634225,0.07068284779064428,0.0013981918721313175,-3.9230230559775117
1.0,10.661285548069365,low,10,22.546087881634225,25.41630393831867,0.07437317662097252,0.004209363731255201,-2.8717838439906234
1.0,10.661285548069365,low,11,25.41630393831867,28.651911110982937,0.07159049387452454,0.009807578640248867,-1.9878068805885876
1.0,10.661285548069365,low,12,28.651911110982937,32.299425294249666,0.06578776301140685,0.019821673396786834,-1.1996578935206696
1.0,10.661285548069365,low,13,32.299425294249666,36.411284060521595,0.06095954230899435,0.03407002518101654,-0.5817924325265844
1.0,10.661285548069365,low,14,36.411284060521595,41.046600515583364,0.056583938846837226,0.05191071937316424,-0.08619987115544674
1.0,10.661285548069365,low,15,41.046600515583364,46.27201312333376,0.049505237038049446,0.07138390148567884,0.365993911808418
1.0,10.661285548069365,low,16,46.27201312333376,52.16264371694075,0.04279277269411768,0.08890000917693355,0.7311430197055128
1.0,10.661285548069365,low,17,52.16264371694075,58.80317746902607,0.035678239657013604,0.10376108817648907,1.0675500578628527
1.0,10.661285548069365,low,18,58.80317746902607,66.28908034679972,0.029932226517989224,0.11072916343586045,1.3081515407479114
1.0,10.661285548069365,low,19,66.28908034679972,74.72797155458294,0.022835798552556724,0.10978599184299363,1.570203525515562
1.0,10.661285548069365,low,20,74.72797155458294,84.24117069429447,0.01794346284541728,0.10175559970040494,1.7353479950017001
1.0,10.661285548069365,low,21,84.24117069429447,94.96544188626557,0.014158811081154535,0.08748356744481192,1.8211138535509352
1.0,10.661285548069365,low,22,94.96544188626557,107.05495992429856,0.010527677854826126,0.06926970634189275,1.8839998974804857
1.0,10.661285548069365,low,23,107.05495992429856,120.68352673090327,0.007772924331059974,0.049902445800341894,1.8594235602342264
1.0,10.661285548069365,low,24,120.68352673090327,136.0470699770249,0.005478850381328797,0.03353927048672052,1.8118217110904697
1.0,10.661285548069365,low,25,136.0470699770249,153.3664597870422,0.003500314108083082,0.01995087835043346,1.7404204603222297
1.0,10.661285548069365,low,26,153.3664597870422,172.89068402268873,0.0024353477437539066,0.010099073009466483,1.422354081479469
1.0,10.661285548069365,low,27,172.89068402268873,194.9004277945695,0.0016582828203983173,0.004404772491161592,0.9769059887737032
1.0,10.661285548069365,low,28,194.9004277945695,219.71210866122348,0.0011465390295775002,0.0015565402162802575,0.30571768309497527
1.0,10.661285548069365,low,29,219.71210866122348,247.6824255267556,0.0006842935657650204,0.0004550301600871639,-0.40802331260193975
1.0,10.661285548069365,low,30,247.6824255267556,400.0,0.0006831412466619689,9.933238280761966e-05,-1.9282300127610446
