mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.4,108.21143906831625,high,0,0.4,25.238293779207726,0.8615349773073302,0.010679872396389149,-4.390354770059588
0.4,108.21143906831625,high,1,25.238293779207726,28.977438402999603,0.03097337836537294,0.010908647718358427,-1.0435722297888645
0.4,108.21143906831625,high,2,28.977438402999603,33.27055084410684,0.02470576297072507,0.025411941062185067,0.028182649038706018
0.4,108.21143906831625,high,3,33.27055084410684,38.19970344085745,0.020526444020649348,0.04609575140403163,0.8090067782248376
0.4,108.21143906831625,high,4,38.19970344085745,43.859127845727414,0.01625619480889738,0.0714061167651784,1.4799094795169392
0.4,108.21143906831625,high,5,43.859127845727414,50.35701647176671,0.012693087343181348,0.09526892071467416,2.0156460953627002
0.4,108.21143906831625,high,6,50.35701647176671,57.81759082983714,0.009709386916758085,0.11760085620399141,2.4942031751401483
0.4,108.21143906831625,high,7,57.81759082983714,66.38347629750241,0.007421930413825831,0.12862419379993673,2.8524557393702334
0.4,108.21143906831625,high,8,66.38347629750241,76.21842871852988,0.005134413471748688,0.12814913791763435,3.217229110460902
0.4,108.21143906831625,high,9,76.21842871852988,87.5104649579821,0.003731976106809347,0.11686557560274691,3.444086467087209
0.4,108.21143906831625,high,10,87.5104649579821,100.47545726038321,0.002613127569128886,0.0931716790699118,3.5738959965808488
0.4,108.21143906831625,high,11,100.47545726038321,115.36126012506426,0.0017534569317339981,0.06814978423558282,3.660118763133891
0.4,108.21143906831625,high,12,115.36126012506426,132.45244859303648,0.0012009241723622479,0.044581648756046664,3.614230907462309
0.4,108.21143906831625,high,13,132.45244859303648,152.07575852822455,0.0006904974304992595,0.025217928229016084,3.597898206582237
0.4,108.21143906831625,high,14,152.07575852822455,174.6063328960663,0.00043917751898287736,0.011909103624670191,3.3001546945061966
0.4,108.21143906831625,high,15,174.6063328960663,200.47489345090884,0.0002896615363203821,0.004384712412716746,2.717166193092932
0.4,108.21143906831625,high,16,200.47489345090884,230.17597493486272,0.00016807810110965033,0.0012708463213009218,2.023009593301443
0.4,108.21143906831625,high,17,230.17597493486272,400.0,0.00015752501456446516,0.00030328376562857107,0.6550846191879812
