mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.5,74.09498060071857,high,0,0.5,21.12031528374151,0.7609148013266919,0.00744736032568513,-4.626661744481625
0.5,74.09498060071857,high,1,21.12031528374151,24.14138581622472,0.045742288041128544,0.0025745485262578926,-2.8773490209703403
0.5,74.09498060071857,high,2,24.14138581622472,27.594593229224305,0.03998534910099879,0.007975570519019783,-1.6121299299975205
0.5,74.09498060071857,high,3,27.594593229224305,31.541750804321904,0.03308362562367915,0.019335872874473064,-0.537076397004717
0.5,74.09498060071857,high,4,31.541750804321904,36.05351365528748,0.027489394533295925,0.03617763434701107,0.27464081522020206
0.5,74.09498060071857,high,5,36.05351365528748,41.21064347239382,0.02247728392343362,0.05820540110928623,0.9514729571819367
0.5,74.09498060071857,high,6,41.21064347239382,47.10545417699352,0.018265724995494528,0.0813386114435011,1.493594476701157
0.5,74.09498060071857,high,7,47.10545417699352,53.84346436393915,0.014096142129143296,0.10438417364899956,2.0021769184722253
0.5,74.09498060071857,high,8,53.84346436393915,61.54528611098124,0.01111402397585555,0.11930726211377823,2.373494467835291
0.5,74.09498060071857,high,9,61.54528611098124,70.34878396530846,0.008202895520502311,0.1251775982056887,2.7252463103897555
0.5,74.09498060071857,high,10,70.34878396530846,80.41154275363142,0.00577638922179952,0.12053260246940253,3.0381414908822206
0.5,74.09498060071857,high,11,80.41154275363142,91.91368839023166,0.004268295375142052,0.10415725685049439,3.194687304226136
0.5,74.09498060071857,high,12,91.91368839023166,105.06111217615067,0.0030769533951895568,0.08242477269563458,3.287946081202092
0.5,74.09498060071857,high,13,105.06111217615067,120.0891563052843,0.0020358071963367083,0.05845736167376686,3.357405231288922
0.5,74.09498060071857,high,14,120.0891563052843,137.26682654886946,0.001386684193528649,0.03772746798969897,3.3034729979603963
0.5,74.09498060071857,high,15,137.26682654886946,156.90160752647654,0.0008035056657547713,0.020833120136289678,3.2553150770493837
0.5,74.09498060071857,high,16,156.90160752647654,179.34496675806818,0.0005117128339115028,0.009322980953390368,2.9024741048987863
0.5,74.09498060071857,high,17,179.34496675806818,204.9986460210415,0.0003565350185441371,0.0033949221584529746,2.2536036476736783
0.5,74.09498060071857,high,18,204.9986460210415,234.3218526291303,0.0002173957825353587,0.0009810413199547784,1.5068950039800888
0.5,74.09498060071857,high,19,234.3218526291303,400.0,0.00019519214703425975,0.00024444063921413026,0.22498805222528412
