mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.75,8.867250310500499,low,0,0.75,2.633061536419896,0.00022170030005850254,0.0014368667454156907,1.868893680618474
0.75,8.867250310500499,low,1,2.633061536419896,3.3848619282541277,0.0010440621567278999,0.0011227321515082209,0.0726461109552095
0.75,8.867250310500499,low,2,3.3848619282541277,4.933565310603892,0.01027920267233068,0.001313957077717227,-2.0570794417925806
0.75,8.867250310500499,low,3,4.933565310603892,22.265916520557816,0.561566114113576,0.001492631202423112,-5.930189042532197
0.75,8.867250310500499,low,4,22.265916520557816,25.24530087651988,0.06712396268220623,0.003612567452585848,-2.922122373925379
0.75,8.867250310500499,low,5,25.24530087651988,28.62335425346548,0.06077542866377578,0.009514950549245248,-1.8543212698705565
0.75,8.867250310500499,low,6,28.62335425346548,32.4534222319921,0.054555132524227785,0.02041854877171292,-0.9827680550449125
0.75,8.867250310500499,low,7,32.4534222319921,36.79598852187087,0.0480813355413113,0.03658153662688696,-0.2733504179462631
0.75,8.867250310500499,low,8,36.79598852187087,41.71963010936189,0.04124193672005544,0.055867270330583134,0.3035230845414639
0.75,8.867250310500499,low,9,41.71963010936189,47.30210021202276,0.03534723596604487,0.07671899477238245,0.7749291291478185
0.75,8.867250310500499,low,10,47.30210021202276,53.63155614282764,0.02883882173301691,0.09709511433251947,1.213968601919802
0.75,8.867250310500499,low,11,53.63155614282764,60.80795147379508,0.02372860799477097,0.11155338453744408,1.5478218528257521
0.75,8.867250310500499,low,12,60.80795147379508,68.94461448390986,0.018415440608456915,0.11867983878164501,1.8632399607754924
0.75,8.867250310500499,low,13,68.94461448390986,78.17003781788945,0.013810811712501408,0.11610265942671995,2.129023051938834
0.75,8.867250310500499,low,14,78.17003781788945,88.62990761774932,0.010547096411304696,0.10337078487223764,2.2824717770307577
0.75,8.867250310500499,low,15,88.62990761774932,100.48940417082771,0.00784837867453662,0.08621150707891213,2.3964966893683215
0.75,8.867250310500499,low,16,100.48940417082771,113.93581040567035,0.005546586157365832,0.06452264873451562,2.453833673614553
0.75,8.867250310500499,low,17,113.93581040567035,129.18146942864817,0.004082634974549538,0.04400574004117088,2.377577473835868
0.75,8.867250310500499,low,18,129.18146942864817,146.4671378061682,0.0025211213513797437,0.026820033286155044,2.364445335692258
0.75,8.867250310500499,low,19,146.4671378061682,166.06578754687547,0.001700180086922182,0.014272334768569069,2.1275888529452067
0.75,8.867250310500499,low,20,166.06578754687547,188.28691682403147,0.00107380688320339,0.006322228105965826,1.772861525319306
0.75,8.867250310500499,low,21,188.28691682403147,213.48143751218313,0.0007544842632092808,0.002190560513584008,1.0658783115924848
0.75,8.867250310500499,low,22,213.48143751218313,242.0472167211748,0.00046282276934832457,0.0006234497980518718,0.29792405230246227
0.75,8.867250310500499,low,23,242.0472167211748,400.0,0.00043309503911962875,0.00014966004204860437,-1.0625908581887318
