mass_GeV,ctau_m,lifetime_label,bin_index,energy_low_GeV,energy_high_GeV,photon_probability,su2_probability,log_su2_over_photon
0.5,22.357584689678486,mid,0,0.5,21.12031528374151,0.7434738108767905,0.0034354024980896313,-5.377199446791554
0.5,22.357584689678486,mid,1,21.12031528374151,24.14138581622472,0.048476614241547186,0.0025182692286888036,-2.95750964952418
0.5,22.357584689678486,mid,2,24.14138581622472,27.594593229224305,0.0425876526818708,0.00784216092639017,-1.6920499433642182
0.5,22.357584689678486,mid,3,27.594593229224305,31.541750804321904,0.035388929979984586,0.01911711064962736,-0.6158152792524924
0.5,22.357584689678486,mid,4,31.541750804321904,36.05351365528748,0.029519129361697066,0.03588118233213174,0.195174482918331
0.5,22.357584689678486,mid,5,36.05351365528748,41.21064347239382,0.024216443501500814,0.0579258024450677,0.8721310374445448
0.5,22.357584689678486,mid,6,41.21064347239382,47.10545417699352,0.019735700746542503,0.08121642293172357,1.414688263281048
0.5,22.357584689678486,mid,7,47.10545417699352,53.84346436393915,0.015268805183986378,0.10447513485780804,1.9231372289515154
0.5,22.357584689678486,mid,8,53.84346436393915,61.54528611098124,0.012066189448401994,0.1196800492539695,2.2944146448667064
0.5,22.357584689678486,mid,9,61.54528611098124,70.34878396530846,0.008922799297750382,0.12581350373474354,2.646190961411343
0.5,22.357584689678486,mid,10,70.34878396530846,80.41154275363142,0.00629400000565634,0.12134376073486762,2.959030715857623
0.5,22.357584689678486,mid,11,80.41154275363142,91.91368839023166,0.004657629570797214,0.10502488492897895,3.115690678477686
0.5,22.357584689678486,mid,12,91.91368839023166,105.06111217615067,0.003361917147557371,0.08322026040011145,3.208979441720136
0.5,22.357584689678486,mid,13,105.06111217615067,120.0891563052843,0.002226801569069143,0.059092926625284564,3.2785449504413435
0.5,22.357584689678486,mid,14,120.0891563052843,137.26682654886946,0.0015182049373692126,0.038177651980042054,3.2247216430015104
0.5,22.357584689678486,mid,15,137.26682654886946,156.90160752647654,0.0008804034288828563,0.021098475542703606,3.1765758233608943
0.5,22.357584689678486,mid,16,156.90160752647654,179.34496675806818,0.0005610385689711414,0.00945019770035937,2.8240012873882154
0.5,22.357584689678486,mid,17,179.34496675806818,204.9986460210415,0.00039110209433326196,0.003443374794968737,2.1752386777776818
0.5,22.357584689678486,mid,18,204.9986460210415,234.3218526291303,0.00023852905876370535,0.0009954454391291575,1.4286991719110003
0.5,22.357584689678486,mid,19,234.3218526291303,400.0,0.00021429829852746054,0.00024798299531456265,0.14599121376200982
