reference,branch,mass_GeV,eventcalc_coupling_GeV_inv,reference_coupling_GeV_inv,log10_reference_over_eventcalc_dex,absolute_log_distance_dex,coupling_ratio_reference_over_eventcalc
geom_only,lower,0.6916730022244113,2.7155177666940436e-08,2.721074501377341e-08,0.0008877840866955919,0.0008877840866955919,1.0020462892018056
geom_only,lower,0.697204689232702,2.713485000710612e-08,2.7191417594942713e-08,0.0009044243683593897,0.0009044243683593897,1.002084684006795
geom_only,lower,0.7027806161651466,2.7114537564029396e-08,2.717791125306104e-08,0.0010138741774961216,0.0010138741774961216,1.0023372587078792
geom_only,lower,0.7084011368325964,2.7094240326319282e-08,2.7171708792527674e-08,0.001239972793150886,0.001239972793150886,1.0028592226715114
geom_only,lower,0.7140666078755212,2.7087980170245907e-08,2.7164539810273723e-08,0.0012257292853341567,0.0012257292853341567,1.0028263325484825
geom_only,lower,0.7197773887866398,2.708368023071078e-08,2.7157141106649473e-08,0.0011763712929058728,0.0011763712929058728,1.0027123668317202
geom_only,lower,0.725533841933731,2.7079380973747034e-08,2.7153708500989276e-08,0.0011904191871892034,0.0011904191871892034,1.0027448015637543
geom_only,lower,0.7313363325826258,2.7075082399246262e-08,2.7145518381510477e-08,0.0011283525151633271,0.0011283525151633271,1.00260150573969
geom_only,lower,0.7371852289203865,2.707078450710024e-08,2.7138333045671912e-08,0.0010823261499162211,0.0010823261499162211,1.002495256040842
geom_only,lower,0.7430809020786685,2.7066487297200596e-08,2.712995209550476e-08,0.001017130446427888,0.001017130446427888,1.002344774096738
geom_only,lower,0.7490237261572695,2.7062190769439027e-08,2.7119009361320815e-08,0.0009108698186759326,0.0009108698186759326,1.00209955625418
geom_only,lower,0.7550140782478683,2.705789492370726e-08,2.7111278126951703e-08,0.0008559864142316626,0.0008559864142316626,1.0019729252181282
geom_only,lower,0.7610523384579514,2.7053599759896964e-08,2.7101514148024034e-08,0.0007684947291410454,0.0007684947291410454,1.0017710910397253
geom_only,lower,0.7671388899349332,2.7049305277900006e-08,2.7094190770615794e-08,0.0007200689904544471,0.0007200689904544471,1.0016593953986854
geom_only,lower,0.7732741188904662,2.70450114776081e-08,2.7081499577047644e-08,0.0005855386698101341,0.0005855386698101341,1.0013491619136399
geom_only,lower,0.7794584146249497,2.7040718358913032e-08,2.70723283360877e-08,0.0005073837479114955,0.0005073837479114955,1.0011689769759482
geom_only,lower,0.7856921695522309,2.7036425921706605e-08,2.7061175377996678e-08,0.00039737632680745876,0.00039737632680745876,1.0009154115400365
geom_only,lower,0.7919757792245045,2.7030934521650893e-08,2.7050268200648047e-08,0.0003105149308222609,0.0003105149308222609,1.0007152427150334
geom_only,lower,0.7983096423574128,2.702268778062313e-08,2.703928035927843e-08,0.00026658539541741285,0.00026658539541741285,1.000614023993098
geom_only,lower,0.8046941608553448,2.7014443555554913e-08,2.7031875806294477e-08,0.00028015711912576183,0.00028015711912576183,1.0006452937186625
geom_only,lower,0.8111297398369381,2.7006201845678596e-08,2.702883082516711e-08,0.0003637507376871839,0.0003637507376871839,1.0008379178833744
geom_only,lower,0.817616787660786,2.6997962650226942e-08,2.7022662383551343e-08,0.00039714307741082696,0.00039714307741082696,1.0009148739719511
geom_only,lower,0.8241557159513487,2.698972596843273e-08,2.7017479028735967e-08,0.0004463479273626204,0.0004463479273626204,1.0010282824040413
geom_only,lower,0.8307469396250718,2.698149179952919e-08,2.7012141653632326e-08,0.0004930604994176145,0.0004930604994176145,1.001135958468526
geom_only,lower,0.8373908769167147,2.6973260142749615e-08,2.7005680597097368e-08,0.0005216858991339678,0.0005216858991339678,1.0012019479357028
geom_only,lower,0.8440879494058885,2.6965030997327545e-08,2.69976577730925e-08,0.0005251639874330492,0.0005251639874330492,1.0012099661879932
geom_only,lower,0.8508385820438076,2.695680436249691e-08,2.6990990365399985e-08,0.0005504133943308454,0.0005504133943308454,1.0012681771341798
geom_only,lower,0.8576432031802521,2.6948580237491707e-08,2.6983502997066446e-08,0.0005624393862175762,0.0005624393862175762,1.0012959035046363
geom_only,lower,0.8645022445907506,2.6940358621546172e-08,2.697522420502881e-08,0.000561690399387713,0.000561690399387713,1.0012941766652932
geom_only,lower,0.8714161415039763,2.6932139513894943e-08,2.6967660323946782e-08,0.0005724137780811164,0.0005724137780811164,1.0013189004176037
geom_only,lower,0.8783853326293637,2.6923922913772713e-08,2.6958467358867963e-08,0.0005568596294560614,0.0005568596294560614,1.0012830390729421
geom_only,lower,0.8854102601849465,2.691896863826184e-08,2.6951243682256507e-08,0.0005203942803789264,0.0005203942803789264,1.0011989703033717
geom_only,lower,0.8924913699254184,2.6915227418784957e-08,2.694008071443082e-08,0.0004008388512284692,0.0004008388512284692,1.000923391627318
geom_only,lower,0.8996291111704154,2.6911486719265705e-08,2.6929947450487177e-08,0.00029781502440243195,0.00029781502440243195,1.0006859796121281
geom_only,lower,0.9068239368330295,2.690774653963182e-08,2.6930504534994032e-08,0.00036716171853252267,0.00036716171853252267,1.0008457785689593
geom_only,lower,0.914076303448546,2.690400687981105e-08,2.693311454575106e-08,0.00046961277259427,0.00046961277259427,1.0010819082105518
geom_only,lower,0.921386671203412,2.690026773973115e-08,2.6934308599086085e-08,0.0005492291517033276,0.0005492291517033276,1.0012654468603917
geom_only,lower,0.9287555039644376,2.689652911931988e-08,2.6934308599086085e-08,0.0006095919358078053,0.0006095919358078053,1.0014046228641102
geom_only,lower,0.936183269308229,2.6892791018505027e-08,2.6934308599086085e-08,0.0006699547199122326,0.0006699547199122326,1.001543818213308
geom_only,lower,0.9436704385508585,2.6889053437214314e-08,2.6933985188759363e-08,0.0007251027362791552,0.0007251027362791552,1.0016710053275013
geom_only,lower,0.9512174867777694,2.6885316375375648e-08,2.693053257707873e-08,0.0007297906432920105,0.0007297906432920105,1.0016818177280034
geom_only,lower,0.958824892873924,2.6881579832916783e-08,2.6929743786649994e-08,0.0007774328342718086,0.0007774328342718086,1.0017917084498968
geom_only,lower,0.9664931395541893,2.6877843809765533e-08,2.6928222354431592e-08,0.0008132588723919416,0.0008132588723919416,1.0018743521624214
geom_only,lower,0.9742227133939666,2.6874108305849728e-08,2.6926431532124644e-08,0.0008447385724865322,0.0008447385724865322,1.0019469753444257
geom_only,lower,0.9820141048600668,2.6872341757923755e-08,2.6923041820558802e-08,0.000818611653607588,0.000818611653607588,1.0018867005745824
geom_only,lower,0.9898678083418323,2.6881335343061362e-08,2.692133557431004e-08,0.0006457628445071245,0.0006457628445071245,1.0014880299188338
geom_only,lower,0.9977843221825058,2.6890331938155297e-08,2.691823559361562e-08,0.0004504265857097338,0.0004504265857097338,1.001037683563167
geom_only,lower,1.0057641487108548,2.6899331544212813e-08,2.69360541008903e-08,0.0005924878593841897,0.0005924878593841897,1.0013651847302276
geom_only,lower,1.0138077942730441,2.6908334162241725e-08,2.696430815538872e-08,0.0009024693816961286,0.0009024693816961286,1.0020801731095468
geom_only,lower,1.0219157692647651,2.6917339793250025e-08,2.699203710476257e-08,0.0012035253542386172,0.0012035253542386172,1.0027750629180405
geom_only,lower,1.0300885881636228,2.692634843824603e-08,2.701890940435799e-08,0.0014903536614392613,0.0014903536614392613,1.003437561031502
geom_only,lower,1.0383267695617808,2.693536009823857e-08,2.704675993140466e-08,0.0017924602249950188,0.0017924602249950188,1.0041358211941402
geom_only,lower,1.046630836198868,2.6944374774236583e-08,2.707382778485468e-08,0.002081551519326602,0.002081551519326602,1.0048044540540564
geom_only,lower,1.0550013149951467,2.6953392467249575e-08,2.710035306887409e-08,0.0023615138958055083,0.0023615138958055083,1.0054523972002072
geom_only,lower,1.0634387370849494,2.696241317828716e-08,2.7126199537689194e-08,0.0026301924172677537,0.0026301924172677537,1.0060746179623836
geom_only,lower,1.0719436378503797,2.697143690835952e-08,2.7152136995739723e-08,0.0028999320168576915,0.0028999320168576915,1.0066996833722344
geom_only,lower,1.080516556955285,2.6980463658476947e-08,2.7177515282418325e-08,0.0031603398887689632,0.0031603398887689632,1.0073034928693476
geom_only,lower,1.0891580383794992,2.6989493429650295e-08,2.720482240832504e-08,0.0034511619125332676,0.0034511619125332676,1.0079782519533393
geom_only,lower,1.0978686304533603,2.7001384542424423e-08,2.722845783406168e-08,0.0036370105306505218,0.0036370105306505218,1.0084096906690279
geom_only,lower,1.1066488858925025,2.701534827839664e-08,2.7241236820651406e-08,0.003616250969995931,0.003616250969995931,1.0083614891774466
geom_only,lower,1.115499361832931,2.7029319235699377e-08,2.724851130523768e-08,0.0035076723889897357,0.0035076723889897357,1.0081094187991535
geom_only,lower,1.1244206198663707,2.7043297418067085e-08,2.725445767842536e-08,0.0033779001737669952,0.0033779001737669952,1.0078082290444803
geom_only,lower,1.133413226075903,2.7057282829236305e-08,2.7262630438140092e-08,0.0032835751343096922,0.0032835751343096922,1.007589365502803
geom_only,lower,1.1424777510718847,2.707127547294535e-08,2.7266844783712597e-08,0.003126167737696612,0.003126167737696612,1.007224237031709
geom_only,lower,1.151614770028156,2.708527535293452e-08,2.7272719927386157e-08,0.0029951975453377153,0.0029951975453377153,1.0069205342020393
geom_only,lower,1.1608248627185371,2.7099282472946048e-08,2.7279292702890872e-08,0.002875313847827263,0.002875313847827263,1.006642619786134
geom_only,lower,1.170108613553614,2.711329683672405e-08,2.7284602563479005e-08,0.002735303333457338,0.002735303333457338,1.0063181444804206
geom_only,lower,1.1794666116178258,2.7127318448014742e-08,2.729044016979908e-08,0.0026036748898237297,0.0026036748898237297,1.0060131900650975
geom_only,lower,1.1888994507068413,2.7141347310566112e-08,2.729585188168737e-08,0.0024652503743291714,0.0024652503743291714,1.0056925903255034
geom_only,lower,1.1984077293652373,2.7155383428128138e-08,2.7300139959753813e-08,0.002308934230101518,0.002308934230101518,1.0053306752971765
geom_only,lower,1.207992050924479,2.7169426804452747e-08,2.7319385411708796e-08,0.0023904488800594653,0.0023904488800594653,1.0055193879626299
geom_only,lower,1.2176530235412037,2.7183481917044532e-08,2.734114175517354e-08,0.002511562077246205,0.002511562077246205,1.0057998397192138
geom_only,lower,1.2273912602358081,2.7198266334231632e-08,2.736186178733732e-08,0.002604422603838848,0.002604422603838848,1.0060149220944934
geom_only,lower,1.2372073789313491,2.7213058792294153e-08,2.7385598746680188e-08,0.002744880658902062,0.002744880658902062,1.0063403366634731
geom_only,lower,1.2471020024927522,2.7227859295605326e-08,2.7405619911236726e-08,0.002826132547994536,0.002826132547994536,1.0065286298750666
geom_only,lower,1.2570757587663335,2.7265119146242744e-08,2.7426529561026545e-08,0.0025634574069109423,0.0025634574069109423,1.0059200333553666
geom_only,lower,1.2671292806196395,2.7311680011653387e-08,2.744906854788814e-08,0.002179196228148281,0.002179196228148281,1.005030394914415
geom_only,lower,1.2772632059816045,2.7358320389432105e-08,2.7469149824981567e-08,0.0017557869317137375,0.0017557869317137375,1.0040510321529925
geom_only,lower,1.2874781778830295,2.739972468427264e-08,2.74898694656245e-08,0.0014264786219246668,0.0014264786219246668,1.003289988581659
geom_only,lower,1.2977748444973827,2.741201480256854e-08,2.7511548602805198e-08,0.001574079496920774,0.001574079496920774,1.0036310282536156
geom_only,lower,1.3081538591819308,2.742431043358435e-08,2.7546438549370096e-08,0.0019297409993094987,0.0019297409993094987,1.0044532793661853
geom_only,lower,1.318615880519196,2.7436611579792737e-08,2.7586573592217968e-08,0.002367287009805739,0.002367287009805739,1.0054657628544657
geom_only,lower,1.3291615723587444,2.7461987694047462e-08,2.7625538012086608e-08,0.002578776535083036,0.002578776535083036,1.0059555163982028
geom_only,lower,1.33979160385931,2.7493056892456202e-08,2.7667522929709054e-08,0.0027472477687932972,0.0027472477687932972,1.0063458217081973
geom_only,lower,1.3505066495312552,2.7524161241091465e-08,2.7706794258900923e-08,0.002872186447751435,0.002872186447751435,1.0066353708732385
geom_only,lower,1.361307389279369,2.7624427579749944e-08,2.7744516395624737e-08,0.0018838716474158606,0.0018838716474158606,1.0043471965356785
geom_only,lower,1.3721945084460119,2.7656915761976033e-08,2.7784865899032165e-08,0.0020045581318246276,0.0020045581318246276,1.0046263342650825
geom_only,lower,1.3831686978546018,2.7689442152486484e-08,2.782540979742217e-08,0.0021273628195883866,0.0021273628195883866,1.0049104508565723
geom_only,lower,1.3942306538534488,2.772263064762268e-08,2.786362830613626e-08,0.0022032292705702725,0.0022032292705702725,1.0050860129511436
geom_only,lower,1.4053810783599405,2.776605724742014e-08,2.7901189405482587e-08,0.002108502553278774,0.002108502553278774,1.004866811188146
geom_only,lower,1.4166206789050824,2.7809551873574676e-08,2.7931148178940287e-08,0.0018947981693386133,0.0018947981693386133,1.0043724654722377
geom_only,lower,1.427950168678392,2.7853114632647252e-08,2.796290388518621e-08,0.001708503376239168,0.001708503376239168,1.00394172263989
geom_only,lower,1.4393702665731511,2.7888175223389347e-08,2.799539307455404e-08,0.0016664711891127676,0.0016664711891127676,1.0038445631636297
geom_only,lower,1.4508816972320269,2.794518364641198e-08,2.802483097505918e-08,0.0012360339339787152,0.0012360339339787152,1.002850127222457
geom_only,lower,1.4624851910930483,2.7970699444856022e-08,2.805680484160441e-08,0.0013348846637786073,0.0013348846637786073,1.0030784141425617
geom_only,lower,1.474181484435957,2.803871710719655e-08,2.808802085813766e-08,0.0007630000692965987,0.0007630000692965987,1.001758416790348
geom_only,lower,1.485971319428926,2.8106651935221117e-08,2.8118596441709016e-08,0.00018452326968885403,0.00018452326968885403,1.0004249708046133
geom_only,lower,1.497855444175653,2.815819757928797e-08,2.8149729823070528e-08,-0.00013062103319059975,0.00013062103319059975,0.9996992791817162
geom_only,lower,1.5098346127628286,2.8211434615487038e-08,2.8218949627564576e-08,0.0001156727298523153,0.0001156727298523153,1.0002663817767499
geom_only,lower,1.521909585307988,2.8270607750874805e-08,2.8298937360291245e-08,0.0004349829594136803,0.0004349829594136803,1.0010020870320895
geom_only,lower,1.534081128007742,2.833230923398799e-08,2.8378202942484206e-08,0.0007029168998871448,0.0007029168998871448,1.0016198364954016
geom_only,lower,1.5463500131863934,2.8395991226426394e-08,2.8456043103596405e-08,0.0009174767056184237,0.0009174767056184237,1.0021148012299048
geom_only,lower,1.5587170193449453,2.846044391783812e-08,2.8536539939518322e-08,0.001159643886731789,0.001159643886731789,1.0026737468291036
geom_only,lower,1.5711829312104986,2.8525042902767016e-08,2.861721078637666e-08,0.0014009961241913894,0.0014009961241913894,1.003231121647172
geom_only,lower,1.5837485397860462,2.860305060605064e-08,2.869730447232434e-08,0.0014287510394464175,0.0014287510394464175,1.0032952382447544
geom_only,lower,1.5964146424006624,2.868364189336288e-08,2.8777943232516542e-08,0.001425459736557503,0.001425459736557503,1.0032876347956179
geom_only,lower,1.6091820427600994,2.8764258909092495e-08,2.8856073137815686e-08,0.0013840408489755878,0.0013840408489755878,1.0031919553016597
geom_only,lower,1.6220515509977835,2.883284593110268e-08,2.893641485184011e-08,0.0015572108195093953,0.0015572108195093953,1.003592046410712
geom_only,lower,1.6350239837262208,2.8901596495639824e-08,2.901296009804208e-08,0.0016702073006405103,0.0016702073006405103,1.003853198989165
geom_only,lower,1.648100164088813,2.897544183211428e-08,2.909330180995037e-08,0.0017629452641338933,0.0017629452641338933,1.0040675817307283
geom_only,lower,1.6612809218120914,2.906462069538157e-08,2.9170815201840087e-08,0.0015839063818568011,0.0015839063818568011,1.0036537379094506
geom_only,lower,1.6745670932583605,2.9154074027963242e-08,2.9251004050548378e-08,0.0014415257704758321,0.0014415257704758321,1.0033247505131586
geom_only,lower,1.6879595214787744,2.926045206041614e-08,2.9331566128911e-08,0.0010542208189034663,0.0010542208189034663,1.0024303817435227
geom_only,lower,1.7014590562668264,2.936378034823243e-08,2.9416630215935763e-08,0.000780954466885722,0.000780954466885722,1.0017998318703032
geom_only,lower,1.7150665542122734,2.9467473522245377e-08,2.9520243853819524e-08,0.0007770387105683762,0.0007770387105683762,1.0017907993209636
geom_only,lower,1.7287828787554886,2.9560224228205476e-08,2.9624307113208888e-08,0.0009404773033336429,0.0009404773033336429,1.002167875470385
geom_only,lower,1.7426089002422496,2.9651763054045096e-08,2.972910213502823e-08,0.0011312720012197509,0.0011312720012197509,1.002608245615688
geom_only,lower,1.756545495978966,2.9753304570586516e-08,2.9835973960980635e-08,0.0012050115050490618,0.0012050115050490618,1.0027784944088478
geom_only,lower,1.7705935502883432,2.9826229327513986e-08,2.994348894663645e-08,0.0017040492189224407,0.0017040492189224407,1.0039314261898433
geom_only,lower,1.7847539545655013,2.9970462978685046e-08,3.0053218236266746e-08,0.0011975331656088896,0.0011975331656088896,1.002761227200279
geom_only,lower,1.799027607334534,3.012162506137672e-08,3.016465189160462e-08,0.000619919459586099,0.000619919459586099,1.0014284365514883
geom_only,lower,1.8134154143055223,3.022504771024419e-08,3.029968278567533e-08,0.001071086730339038,0.001071086730339038,1.0024693120800547
geom_only,lower,1.8279182884320064,3.0408171896103394e-08,3.043962860973514e-08,0.00044903770563835147,0.00044903770563835147,1.0010344822352104
geom_only,lower,1.8425371499689158,3.0535023431029946e-08,3.058298484005933e-08,0.0006816118571472723,0.0006816118571472723,1.0015707015630007
geom_only,lower,1.8572729265309584,3.066240414317793e-08,3.072717581060394e-08,0.0009164417872300783,0.0009164417872300783,1.0021124132055514
geom_only,lower,1.872126553151487,3.081583275418703e-08,3.087150374533056e-08,0.0007838759846520909,0.0007838759846520909,1.0018065710437751
geom_only,lower,1.887098972341826,3.094278480606819e-08,3.102088092908722e-08,0.0010947297207684567,0.0010947297207684567,1.0025238879922571
geom_only,lower,1.9021911341510784,3.107988476581085e-08,3.1796288758641646e-08,0.009897032475762211,0.009897032475762211,1.0230504069828106
geom_only,lower,1.9174039962264084,3.125317102187545e-08,3.225631837798166e-08,0.013720708568397069,0.013720708568397069,1.0320974583796332
geom_only,lower,1.9327385238738084,3.142807129195468e-08,3.2428598147089445e-08,0.013610445367486835,0.013610445367486835,1.0318354520021369
geom_only,lower,1.9481956901193513,3.1617894033814374e-08,3.2602641590858346e-08,0.013319850093919729,0.013319850093919729,1.0311452608447234
geom_only,lower,1.9637764757709282,3.1808863288070264e-08,3.27834093137766e-08,0.013105966510882307,0.013105966510882307,1.0306375621436252
geom_only,lower,1.97948186948049,3.228865591461823e-08,3.2962662383452305e-08,0.00897231532190274,0.00897231532190274,1.0208744046397091
geom_only,lower,1.9953128678067769,3.2882393292722376e-08,3.315354999611007e-08,0.0035666189050917816,0.0035666189050917816,1.0082462581410614
geom_only,lower,2.011270475278553,3.333387994521758e-08,3.338001094846707e-08,0.0006006078518465546,0.0006006078518465546,1.0013839074036777
geom_only,lower,2.027355704458349,3.3613271434435756e-08,3.363649454365722e-08,0.0002999465780062237,0.0002999465780062237,1.0006908910745793
geom_only,lower,2.043569576006712,3.3926623388699646e-08,3.389967625921129e-08,-0.00034508709206982263,0.00034508709206982263,0.9992057232109537
geom_only,lower,2.059913118746966,3.424811625113212e-08,3.4166457381380767e-08,-0.001036738562847435,0.001036738562847435,0.9976156682851526
geom_only,lower,2.0763873697305013,3.454459123133437e-08,3.444173788533609e-08,-0.0012950007423677776,0.0012950007423677776,0.9970225918926208
geom_only,lower,2.0929933743025733,3.4931451317670494e-08,3.4718661903511935e-08,-0.0026536512756426996,0.0026536512756426996,0.9939083717929889
geom_only,lower,2.1097321861686344,3.533778616279447e-08,3.502087759820806e-08,-0.003912313402929089,0.003912313402929089,0.9910320198575409
geom_only,lower,2.126604867461196,3.575658357295927e-08,3.533132100074529e-08,-0.005196141109308058,0.005196141109308058,0.9881067336495878
geom_only,lower,2.143612488807225,3.6181286557052194e-08,3.5651236460971604e-08,-0.006409409007364549,0.006409409007364549,0.9853501589766637
geom_only,lower,2.1607561293960718,3.664249376754053e-08,3.598022636801878e-08,-0.007921131292014218,0.007921131292014218,0.9819262465125007
geom_only,lower,2.1780368770479623,3.711876688014545e-08,3.63191962509958e-08,-0.009457311164642792,0.009457311164642792,0.9784591273807284
geom_only,lower,2.1954558282830066,3.764451528419414e-08,3.6676169463568765e-08,-0.011317738743381149,0.011317738743381149,0.9742765761940372
geom_only,lower,2.2130140883907936,3.8196982339679974e-08,3.7074576337998006e-08,-0.012952856961487907,0.012952856961487907,0.9706153226529629
geom_only,lower,2.2307127715005106,3.878792428610038e-08,3.749873901903845e-08,-0.014679875370664027,0.014679875370664027,0.9667632313203235
geom_only,lower,2.2485530006516457,3.940478130474319e-08,3.7939856274292556e-08,-0.01645324018901473,0.01645324018901473,0.9628236731192237
geom_only,lower,2.2665359078652525,3.9965482954673824e-08,3.8406903719838714e-08,-0.01727576877029336,0.01727576877029336,0.961001866620685
geom_only,lower,2.2846626342157688,4.049549706259772e-08,3.8896237719804243e-08,-0.017499138330077997,0.017499138330077997,0.9605077240977842
geom_only,lower,2.302934329903436,4.109782942669427e-08,3.942073422385137e-08,-0.018094176415970296,0.018094176415970296,0.9591926088010485
geom_only,lower,2.321352154327269,4.17447097062964e-08,4.00065821737578e-08,-0.018469994813860243,0.018469994813860243,0.9583629268291105
geom_only,lower,2.339917276158629,4.2464024212595353e-08,4.065031197558282e-08,-0.018957265828353487,0.018957265828353487,0.9572882629321184
geom_only,lower,2.3586308734153905,4.3287332092024494e-08,4.132436184126668e-08,-0.020154664342193537,0.020154664342193537,0.9546525471566429
geom_only,lower,2.377494133536669,4.421838427360163e-08,4.204901545940592e-08,-0.021847037912599454,0.021847037912599454,0.9509396634491951
geom_only,lower,2.3965082534581894,4.519637428236403e-08,4.283425273210471e-08,-0.02331240169694925,0.02331240169694925,0.9477364813491016
geom_only,lower,2.415674439688217,4.620548598427808e-08,4.369902946327459e-08,-0.024221750883282503,0.024221750883282503,0.9457541357349571
geom_only,lower,2.4349939083841323,4.7367848529772306e-08,4.4669476716886044e-08,-0.02547279437948459,0.02547279437948459,0.9430336843103557
geom_only,lower,2.4544678854295836,4.869113908977109e-08,4.572046975707801e-08,-0.027339250707591165,0.027339250707591165,0.9389895289322334
geom_only,lower,2.4740976065122804,5.068841399941011e-08,4.6918837725633666e-08,-0.03356145747803562,0.03356145747803562,0.9256323886200047
geom_only,lower,2.4938843172024114,5.299459639981937e-08,4.834314639250073e-08,-0.03989667611340232,0.03989667611340232,0.9122278435290717
geom_only,upper,0.02111790157188495,0.006663339567729517,0.006642468234309346,-0.0013624595369718655,0.0013624595369718655,0.9968677367845321
geom_only,upper,0.02128679297200014,0.006565897360351613,0.0064953321856579685,-0.004692722695485998,0.004692722695485998,0.9892527752383468
geom_only,upper,0.021457035088943695,0.006469880111687312,0.006358722655126585,-0.007526350154679397,0.007526350154679397,0.9828192401339971
geom_only,upper,0.021628638725136276,0.006375266983668681,0.006228507272927767,-0.010114400983908934,0.010114400983908934,0.9769798329831731
geom_only,upper,0.021801614769391423,0.006282037442955981,0.006104676844066423,-0.012437841439584874,0.012437841439584874,0.9717670261439733
geom_only,upper,0.021975974197606423,0.006190171256481441,0.005988899242334574,-0.014355657777058328,0.014355657777058328,0.9674852268527911
geom_only,upper,0.022151728073458863,0.00609964848705813,0.005876834682915499,-0.01616133398370627,0.01616133398370627,0.963471041878006
geom_only,upper,0.02232888754910858,0.006005690789495533,0.0057731537395803705,-0.01714984529177156,0.01714984529177156,0.9612805490549247
geom_only,upper,0.022507463865905335,0.005899411183045722,0.005672255597294554,-0.017052874770993938,0.017052874770993938,0.9614952105043993
geom_only,upper,0.022687468355102106,0.005795012351871068,0.005576526943841338,-0.016690561082841112,0.016690561082841112,0.9622976803562486
geom_only,upper,0.022868912438574106,0.005692461012863416,0.0054866382556095165,-0.0159937375677161,0.0159937375677161,0.9638429219297601
geom_only,upper,0.023051807629543487,0.005591724471908588,0.005397819050337336,-0.015327441999871396,0.015327441999871396,0.9653227868173077
geom_only,upper,0.023236165533309972,0.005492770613463248,0.00531471851560471,-0.014311194744053943,0.014311194744053943,0.9675842829805933
geom_only,upper,0.02342199784798719,0.005395567890316225,0.005234752144197633,-0.013141038002182397,0.013141038002182397,0.9701948433626016
geom_only,upper,0.023609316365244985,0.00530008531353104,0.0051567980971805975,-0.011902732419260355,0.011902732419260355,0.9729651113379945
geom_only,upper,0.023798132971057626,0.00520629244256643,0.005082783919528332,-0.010426911937653226,0.010426911937653226,0.9762770677213025
geom_only,upper,0.023988459646458012,0.00511415937557164,0.005012569419577489,-0.008713857819062669,0.008713857819062669,0.9801355514105784
geom_only,upper,0.024180308468297922,0.005023656739853517,0.004942283160004469,-0.0070923329785634245,0.0070923329785634245,0.9838019227700219
geom_only,upper,0.02437369161001429,0.004934755682512293,0.004875110276876877,-0.005281211763004161,0.005281211763004161,0.9879131998678705
geom_only,upper,0.024568621342401696,0.004847427861243055,0.004813006300780737,-0.003094924468556303,0.003094924468556303,0.9928990051120656
geom_only,upper,0.024765110034390986,0.004761645435300004,0.004750666068700193,-0.0010025492635694611,0.0010025492635694611,0.9976942074438352
geom_only,upper,0.02496317015383408,0.004685167884530256,0.004682301777894504,-0.00026575679028622765,0.00026575679028622765,0.9993882595658492
geom_only,upper,0.02516281426829514,0.004613539612330138,0.004591071150542157,-0.0021202305243859616,0.0021202305243859616,0.9951298864481555
geom_only,upper,0.025364055045848016,0.0045430064149501286,0.0044881058842277215,-0.0052802557353235895,0.0052802557353235895,0.9879153745982527
geom_only,upper,0.02556690525588002,0.004473551550553187,0.004391874361995405,-0.008002538468391527,0.008002538468391527,0.981742204681271
geom_only,upper,0.025771377769902282,0.00440515853325656,0.00430051811606015,-0.010440760975261969,0.010440760975261969,0.9762459361209292
geom_only,upper,0.02597748556236643,0.004337811129218672,0.004215504809116767,-0.012421049571270408,0.012421049571270408,0.971804599956399
geom_only,upper,0.02618524171148786,0.004271493352785879,0.004134308593673978,-0.014176844684803751,0.014176844684803751,0.9678836538461593
geom_only,upper,0.026394659400075616,0.004206189462698056,0.004056312130628927,-0.01575746476435079,0.01575746476435079,0.9643674319955644
geom_only,upper,0.02660575191636888,0.004141883958352265,0.003984425747800336,-0.01683218936364603,0.01683218936364603,0.9619839154995137
geom_only,upper,0.026818532654880104,0.004078561576123496,0.003913555523470087,-0.017935523716290397,0.017935523716290397,0.9595430767505438
geom_only,upper,0.027033015117245013,0.004016207285741685,0.0038470312954563698,-0.018690400366903084,0.018690400366903084,0.9578766786052297
geom_only,upper,0.027249212913079288,0.003954806286724112,0.0037845708907454883,-0.019108571214231162,0.019108571214231162,0.9569548079889305
geom_only,upper,0.02746713976084213,0.0038943440048623316,0.003722355901738349,-0.019616417530838873,0.019616417530838873,0.9558364379445563
geom_only,upper,0.027686809488706776,0.0038326346078456663,0.0036651640121560546,-0.019404003240474293,0.019404003240474293,0.9563040537841025
geom_only,upper,0.0279082360354379,0.0037537519453723495,0.003609584357732548,-0.017008374339009653,0.017008374339009653,0.9615937361504315
geom_only,upper,0.02813143345127612,0.0036764928330350484,0.003555256695253542,-0.01456276073557606,0.01456276073557606,0.96702397004772
geom_only,upper,0.02835641589882947,0.0036008238551887917,0.0035039750946783644,-0.011840866450904649,0.011840866450904649,0.9731037217022244
geom_only,upper,0.028583197653972128,0.00352671228394397,0.0034548461059151674,-0.008941323773903762,0.008941323773903762,0.9796223303057675
geom_only,upper,0.02881179310675024,0.0034541260650110812,0.00340605908910957,-0.00608600600357702,0.00608600600357702,0.9860841859860268
geom_only,upper,0.029042216762295004,0.0033830338038367998,0.0033600104517149637,-0.002965709035453589,0.002965709035453589,0.9931944658384068
geom_only,upper,0.029274483241743088,0.0033134047520253923,0.0033166839498950515,0.0004295983719116556,0.0004295983719116556,1.0009896762137662
geom_only,upper,0.02950860728316438,0.003245208794039609,0.003272698225445726,0.003663316804259726,0.003663316804259726,1.008470774347896
geom_only,upper,0.029744603742497173,0.0031784164341752885,0.003230557279880066,0.007066648171475631,0.007066648171475631,1.0164046614987714
